Filename-->;FLOR_1.RFL8;FLOR_2.RFL8
241,480;-6,433745535;-17,8474124
242,076;3,008258029;-30,08386008
242,671;2,141649425;-33,8768091
243,266;1,189591022;-30,60597386
243,861;-2,545678497;-25,21169246
244,457;2,731294415;-33,23323244
245,052;4,252895467;-30,852906
245,647;11,11110993;-36,05425249
246,242;3,93643892;-32,2547268
246,837;6,324817915;-28,45296583
247,432;-0,812546747;-14,07567971
248,027;9,115378182;-0,019482045
248,622;8,6729769;1,871714584
249,217;6,50598015;-1,457350752
249,812;9,97404648;5,460608489
250,407;19,81032745;14,88995247
251,002;18,08351794;21,57145329
251,597;28,88972132;16,91574963
252,192;25,69509344;9,117197187
252,786;28,75294936;5,19872526
253,381;18,8788791;0,279818109
253,976;22,20003614;-4,976059781
254,571;29,64083056;-7,182706098
255,165;28,71433851;-7,295530355
255,760;26,72226307;-13,15496159
256,354;25,99451308;-10,90549736
256,949;21,50592997;-13,25734934
257,543;25,83846692;-4,505729307
258,138;23,71994265;-0,206355849
258,732;27,67842231;-13,27433666
259,327;27,96709494;-4,676018924
259,921;24,22598125;-0,480652894
260,515;26,222293;-6,935014452
261,110;23,31370743;-12,52086865
261,704;24,15048437;-14,87863968
262,298;25,73924835;-15,48837161
262,893;19,31150351;-13,48033617
263,487;22,30043062;-13,14332586
264,081;19,70667665;4,864006213
264,675;18,01669169;-5,143540573
265,269;19,51009257;1,930368838
265,863;16,07227754;-1,018707283
266,457;12,54457145;-2,62487778
267,051;13,48205628;-12,30554477
267,645;10,12579527;-12,08446656
268,239;17,2228045;-9,798895384
268,833;4,996034193;-12,22521303
269,427;4,575787087;-26,11923559
270,021;-1,886139406;-11,07266498
270,614;-2,16975057;-21,71907863
271,208;-1,569161513;-15,11391377
271,802;-1,664983951;-11,70277346
272,396;-9,676850403;2,838604656
272,989;-0,834439341;5,795918707
273,583;-9,796963482;11,36596304
274,177;9,465441954;16,60301866
274,770;16,73462422;18,98089242
275,364;27,795373;10,79352366
275,957;27,82608731;15,76819399
276,551;26,11683698;23,14668642
277,144;28,92494509;27,61297861
277,737;35,9932864;16,26386687
278,331;29,49021978;13,63047998
278,924;34,48727272;8,352342612
279,517;32,64710163;1,83318064
280,111;27,14128417;5,426356628
280,704;17,94695072;6,641193932
281,297;18,06809094;11,24826198
281,890;12,12875378;12,74085688
282,483;8,116720471;12,4415995
283,077;5,161979292;21,15320659
283,670;5,516110586;23,57751846
284,263;-6,76934643;24,39608893
284,856;-6,171107695;27,09702404
285,449;-3,149607247;22,95983126
286,042;7,410180332;17,87439663
286,634;4,162794569;11,95904162
287,227;7,312956808;6,311386265
287,820;9,927088768;3,607332844
288,413;9,83162319;0,685065469
289,006;8,543834261;-6,508159999
289,599;20,56812242;-8,602370118
290,191;11,41506317;-5,008381712
290,784;8,829533162;3,008466921
291,377;1,472349741;8,232751249
291,969;4,253056078;9,10118791
292,562;8,588956558;4,014801498
293,154;10,77636149;3,134461385
293,747;4,721171241;0,019131689
294,339;5,221414746;-0,056433358
294,932;-2,652051452;3,928393646
295,524;4,908186237;2,192691189
296,116;0,229722595;1,9451202
296,709;4,714474867;8,738678433
297,301;4,211230273;13,115561
297,893;8,484630101;23,06258686
298,486;-1,514018847;25,36735047
299,078;0,923360662;26,62611101
299,670;-3,969410079;28,20962173
300,262;5,210489914;24,19327837
300,854;3,132271729;21,31467644
301,446;12,735681;20,99173486
302,038;2,018241329;9,16225584
302,630;5,474981747;6,518724419
303,222;0,701384843;-2,147179504
303,814;11,81455614;-5,209337898
304,406;17,27537291;-1,580182704
304,998;20,14645969;0,321930701
305,590;14,761825;4,006542081
306,182;17,48625051;-7,141296938
306,773;8,662565789;-9,158415938
307,365;11,75716716;-3,48473009
307,957;10,94416861;-12,07475979
308,549;14,65960292;-11,14421913
309,140;2,886076665;-7,809330586
309,732;3,962325208;-15,04748106
310,323;5,27116131;-17,61591771
310,915;9,141980433;-14,41643694
311,506;6,603435806;-5,996230348
312,098;15,05450738;-9,21102353
312,689;16,64697007;-6,79738578
313,281;14,18261168;2,47711355
313,872;6,783243455;-4,366062909
314,463;16,66056319;-4,503241622
315,055;13,23613984;-3,512923324
315,646;9,063039234;1,504285359
316,237;-5,325802004;-1,306701775
316,828;0,018730148;-4,500090549
317,420;-3,777209334;-4,675048876
318,011;-7,043374708;2,420470297
318,602;-7,044284507;-5,095973966
319,193;-3,001111665;-0,444737292
319,784;-5,791940416;-1,357142945
320,375;-7,406715816;-1,652608247
320,966;-7,319447486;-4,804045486
321,557;3,722816559;-5,000915756
322,148;-13,70968034;-5,501813597
322,738;-7,00774675;-8,509378104
323,329;-6,24364376;-12,7424871
323,920;0,150913704;-7,110133953
324,511;-5,858544652;-7,809781152
325,102;1,809083279;-11,15594131
325,692;4,154700649;-8,231391889
326,283;0,596569713;-7,593998889
326,874;3,473097167;-12,98969091
327,464;14,88493531;-15,15476713
328,055;2,125523225;-10,113537
328,645;6,363775267;-11,72087947
329,236;10,65586534;-13,06904344
329,826;10,20785895;-13,12890117
330,417;4,272363127;-5,563002905
331,007;4,858539576;-14,09232934
331,597;9,682779318;-12,63577105
332,188;6,734058994;-4,881014361
332,778;9,227092118;6,689537037
333,368;17,43873504;8,566951267
333,958;7,249613704;5,091384552
334,548;-7,919170324;6,839622149
335,139;-10,91549282;7,935961291
335,729;-8,980769316;-1,080602218
336,319;-16,48050087;6,244440274
336,909;-12,95877502;7,441440835
337,499;-10,82553168;15,30357188
338,089;-17,82265102;3,808260448
338,679;-19,48635019;0,16538022
339,269;-4,877645463;9,367532983
339,858;1,022974992;7,833808546
340,448;-8,052494771;6,603622179
341,038;-13,52931079;13,85145298
341,628;-11,58051716;14,59733871
342,218;-18,30294537;10,71378929
342,807;-20,87614975;-0,999444656
343,397;-22,61471286;0,670956965
343,986;-19,19398967;2,948632303
344,576;-26,84771316;-11,64536705
345,166;-25,89446309;-9,095192811
345,755;-15,86929395;-12,18074686
346,345;-8,355499909;-17,4680037
346,934;-8,622053906;-23,59446862
347,523;-3,267136626;-16,61299485
348,113;-6,591865828;-6,44359528
348,702;-3,39611453;-2,507836721
349,292;-11,26943012;-6,52914056
349,881;-5,903754101;2,998929093
350,470;-9,13036228;-2,674095445
351,059;-2,560692095;-0,679057115
351,648;-9,179141073;-2,911534467
352,238;0,642130162;-6,097560915
352,827;-5,961070337;-15,07227805
353,416;-5,435801142;-32,54717012
354,005;-15,89059997;-34,0226967
354,594;-4,614674544;-30,62415967
355,183;-8,725341029;-29,40670808
355,772;-6,59494822;-34,5688188
356,361;-14,44961729;-29,47084805
356,949;-11,79870841;-26,13240257
357,538;-18,93091893;-18,32184001
358,127;-12,68642978;-16,77937401
358,716;-8,415318889;-8,139754469
359,304;1,155190674;-8,201831519
359,893;-4,360655656;-5,155406292
360,482;-1,746083552;-9,279677234
361,070;-4,302899187;-6,363922357
361,659;-1,530312223;-4,706927259
362,247;3,911378661;-5,989192606
362,836;2,135512446;-10,09332359
363,424;-0,219780017;-5,534799762
364,013;5,365853561;-11,41032749
364,601;5,339462896;-14,43790323
365,190;5,453732492;-11,75544078
365,778;5,308751258;-8,480908169
366,366;5,12596817;-10,49583269
366,955;6,385465581;-8,401724474
367,543;5,073699004;-6,564806248
368,131;1,693002262;0,51857178
368,719;4,517513855;0,408859197
369,307;-2,99123773;2,176198654
369,895;4,590193038;0,545872327
370,483;5,979210331;-3,003549267
371,071;6,880838206;-6,892732274
371,659;6,67082285;-7,114197043
372,247;7,960633161;-6,126052796
372,835;6,784560477;-4,116193806
373,423;8,103131133;-6,995840741
374,011;6,379346805;-6,882944488
374,599;7,282793566;-5,105442399
375,186;3,803971277;-4,799893474
375,774;4,275295408;-2,621364577
376,362;4,076750272;-0,503716298
376,950;5,051395061;0,107026549
377,537;3,389163826;-0,247118682
378,125;3,623163875;-0,550645108
378,712;3,584072021;-0,253395274
379,300;4,018380009;-0,248631698
379,887;3,57534328;0,01366561
380,475;4,300355395;0,664520631
381,062;3,96591692;0,654993723
381,650;3,932664102;0,135297355
382,237;3,06245376;-0,243681835
382,824;3,69191885;-0,004935717
383,411;3,537338675;0,021262602
383,999;3,978776978;0,125050382
384,586;3,788301754;0,750253209
385,173;4,09112536;0,925155586
385,760;4,175124859;1,324085733
386,347;4,513618265;0,7695306
386,934;4,943076203;0,923219013
387,521;5,628462381;1,496795748
388,108;5,681618098;1,377011106
388,695;5,712824397;1,580098022
389,282;5,742380293;2,210345145
389,869;6,328172626;2,022532444
390,456;6,453251651;2,092668816
391,043;6,657695162;2,090230001
391,630;6,867307951;2,430645032
392,216;6,847328224;2,623879918
392,803;6,861756589;2,551817299
393,390;7,571828585;2,872978191
393,976;8,084886508;2,910724787
394,563;8,348593509;2,852118735
395,149;8,005782485;3,187394751
395,736;8,307655151;3,28657184
396,322;8,470254158;3,523185169
396,909;8,740700979;3,704618112
397,495;8,855885714;3,938940581
398,082;9,273695536;3,981204253
398,668;9,30990661;4,141316622
399,254;9,412030891;4,255537557
399,841;9,539806049;4,162385908
400,427;9,861304712;4,173073705
401,013;10,14750061;4,283256531
401,599;10,38303525;4,253035626
402,185;10,51092097;4,286343185
402,771;10,81676356;4,277817029
403,357;10,89081078;4,437253009
403,943;11,18903612;4,387436628
404,529;11,37244592;4,355010141
405,115;11,74891881;4,520134565
405,701;11,8182682;4,587670219
406,287;11,8071549;4,761113956
406,873;11,89156993;4,983601381
407,459;11,91364151;5,122489467
408,044;11,85838198;5,094508731
408,630;12,09563232;5,247309257
409,216;11,99864451;5,345719242
409,802;12,27617793;5,561210898
410,387;12,14954996;5,603348502
410,973;12,21046641;5,528641718
411,558;12,28178215;5,47155247
412,144;12,29411086;5,357062776
412,729;12,39440828;5,329199343
413,315;12,60909022;5,560729876
413,900;12,49174879;5,537812874
414,485;12,60882922;5,527766255
415,071;12,41686809;5,531565592
415,656;12,62181383;5,498431301
416,241;12,78436527;5,616492919
416,827;12,88855826;5,579146842
417,412;12,85748906;5,659428466
417,997;12,92983803;5,759992419
418,582;12,83792693;5,631996683
419,167;13,05467691;5,65134493
419,752;13,11364337;5,761920135
420,337;13,24172205;5,63154642
420,922;13,18575878;5,581705218
421,507;13,23126974;5,710679923
422,092;13,1802278;5,781309475
422,677;13,28712441;5,721600465
423,261;13,38045991;5,692044205
423,846;13,55547627;5,781615734
424,431;13,43547969;5,903757651
425,016;13,50917848;5,901767211
425,600;13,49823281;6,059794803
426,185;13,40961505;6,156735624
426,770;13,37440708;6,087995033
427,354;13,52520172;5,9040865
427,939;13,48755672;5,922154333
428,523;13,50155192;5,933286324
429,108;13,65349131;5,826257379
429,692;13,54600859;5,553584966
430,276;13,4618558;5,519933282
430,861;13,52194532;5,432425296
431,445;13,53591392;5,390551218
432,029;13,54825507;5,338301318
432,613;13,44874463;5,452326273
433,198;13,47273518;5,513201704
433,782;13,36546685;5,525429775
434,366;13,16107003;5,491865987
434,950;13,32984123;5,574319274
435,534;13,27071722;5,612243785
436,118;13,21592247;5,569082451
436,702;13,25033501;5,538186662
437,286;13,16134642;5,550920072
437,870;13,12876396;5,554650469
438,454;13,17780814;5,497414602
439,038;13,0770507;5,46338023
439,621;12,97052032;5,558708505
440,205;12,85580158;5,484498354
440,789;12,94360425;5,340237793
441,372;12,98638296;5,387280048
441,956;12,99290492;5,350470667
442,540;12,96661091;5,376948721
443,123;12,9193248;5,242249784
443,707;12,83273512;5,192505979
444,290;12,98465885;5,154796278
444,874;13,11918233;5,127556759
445,457;13,08154815;5,172776838
446,040;13,04269514;5,194715208
446,624;12,91913041;5,218511839
447,207;12,74656207;5,125798373
447,790;12,87262623;5,042725788
448,374;12,8734869;5,097000887
448,957;12,72005032;5,034304666
449,540;12,61556546;5,031766057
450,123;12,45255121;5,024155725
450,706;12,50928514;4,963828338
451,289;12,40076643;4,928276985
451,872;12,47562636;4,879547297
452,455;12,52263139;5,003438983
453,038;12,37856303;5,067643643
453,621;12,28310956;5,079446089
454,204;12,30102279;5,084753851
454,787;12,25757099;5,066212695
455,369;12,22712785;5,039507805
455,952;12,11088112;5,042014372
456,535;12,06646426;5,026484594
457,117;11,88527227;4,973415358
457,700;11,84609328;4,988221552
458,283;11,73253515;4,919293212
458,865;11,70346169;4,916992336
459,448;11,7275664;4,960205572
460,030;11,68333756;4,943721942
460,613;11,63046706;4,855230156
461,195;11,59698049;4,80544278
461,777;11,5401279;4,839518677
462,360;11,54466502;4,826248168
462,942;11,50736645;4,731025838
463,524;11,54805013;4,647879334
464,107;11,49106581;4,661020196
464,689;11,46946959;4,616206345
465,271;11,38368669;4,550825884
465,853;11,35590617;4,552957474
466,435;11,25192439;4,52913915
467,017;11,2210708;4,410972071
467,599;11,18042368;4,396638226
468,181;11,13726803;4,375389284
468,763;11,01447364;4,389523498
469,345;10,97783105;4,358655644
469,927;10,80398309;4,289720258
470,508;10,76168753;4,255586313
471,090;10,70300117;4,180700533
471,672;10,66063136;4,200751838
472,254;10,56865755;4,217520303
472,835;10,56294201;4,171645717
473,417;10,46308297;4,102965247
473,998;10,45542591;4,055062163
474,580;10,3628477;3,972839574
475,161;10,36622392;3,979022299
475,743;10,34140246;3,97100667
476,324;10,31165132;3,962890645
476,906;10,24361595;3,888770387
477,487;10,20842085;3,79992408
478,068;10,04516247;3,760981873
478,650;9,98802058;3,745408093
479,231;9,860013596;3,696833439
479,812;9,812434253;3,660271217
480,393;9,749193435;3,562264146
480,974;9,545331298;3,496876888
481,555;9,397555098;3,477099537
482,136;9,396521198;3,462951155
482,717;9,323078138;3,46359889
483,298;9,267805718;3,400567192
483,879;9,22760135;3,377788194
484,460;9,187752;3,349263969
485,041;9,110058057;3,302956323
485,622;9,005789344;3,229512413
486,203;9,018944392;3,22590112
486,783;8,978440749;3,157041862
487,364;8,841251449;3,113609177
487,945;8,798193252;3,053004315
488,525;8,762986152;3,043352116
489,106;8,619673841;3,048523271
489,686;8,518503773;3,019522646
490,267;8,397940107;2,969573571
490,847;8,3304456;3,042831331
491,428;8,185141915;2,941756949
492,008;8,141409825;2,950716914
492,589;8,06916501;2,867406099
493,169;7,900647724;2,900213785
493,749;7,776848682;2,864310195
494,329;7,74395387;2,821681669
494,910;7,740515655;2,833401613
495,490;7,710182212;2,766962682
496,070;7,664886954;2,726162879
496,650;7,61977949;2,711962685
497,230;7,474346111;2,636679383
497,810;7,367955691;2,647511762
498,390;7,352620707;2,556796652
498,970;7,267207366;2,503489363
499,550;7,152731223;2,362197866
500,130;7,032128288;2,287922557
500,709;6,938507623;2,317011917
501,289;6,803881999;2,293429807
501,869;6,777701454;2,242634043
502,449;6,690343309;2,240230292
503,028;6,602666329;2,221100873
503,608;6,503695416;2,158211974
504,188;6,417803179;2,110220695
504,767;6,388128927;2,131160062
505,347;6,32535398;2,086219981
505,926;6,240894389;2,027802535
506,505;6,189115561;1,937887843
507,085;6,0415015;1,935058
507,664;5,967634787;1,911366151
508,243;5,93011156;1,885876747
508,823;5,851826595;1,903171582
509,402;5,780842167;1,945478067
509,981;5,656735142;1,944802845
510,560;5,492425375;1,895745482
511,139;5,43716848;1,948385635
511,719;5,320112506;1,988548646
512,298;5,334833581;1,947959451
512,877;5,28216671;1,937185641
513,456;5,19352003;1,837287015
514,034;5,098852517;1,790575804
514,613;5,049944598;1,77163439
515,192;4,992689353;1,677035124
515,771;4,999713235;1,67586418
516,350;5,0032943;1,567582881
516,928;4,970234664;1,491082391
517,507;4,896140387;1,540026308
518,086;4,787666379;1,462877241
518,664;4,692738597;1,477936677
519,243;4,694590931;1,473313122
519,821;4,628354781;1,364389088
520,400;4,574347097;1,366776387
520,978;4,454374597;1,304994511
521,557;4,301463188;1,313243549
522,135;4,242584345;1,259888277
522,714;4,189901596;1,127259505
523,292;4,239943785;1,075004662
523,870;4,239574758;1,069869577
524,448;4,162969187;1,012453355
525,026;4,174385445;1,053426787
525,605;4,114625555;1,154729317
526,183;4,1088644;1,192977873
526,761;4,1279238;1,137832788
527,339;4,079731641;1,123287938
527,917;3,996661445;1,189145497
528,495;3,906647554;1,144425997
529,073;3,875285954;1,091159628
529,650;3,801028484;1,084275192
530,228;3,701044769;1,069875014
530,806;3,686998574;0,985335788
531,384;3,690328937;0,964577909
531,962;3,615678684;0,94430515
532,539;3,555551531;0,941195554
533,117;3,541962786;0,940717566
533,694;3,544264041;0,983087084
534,272;3,551072013;0,998515561
534,849;3,568660669;1,016656707
535,427;3,543730293;1,006936816
536,004;3,474286948;0,98675313
536,582;3,42773525;0,967269978
537,159;3,365088597;0,998743612
537,736;3,363102222;0,978121142
538,314;3,308431325;0,935347986
538,891;3,214959752;0,985629499
539,468;3,110339842;1,018106187
540,045;3,075737842;0,988359297
540,622;3,041097863;0,925609196
541,199;3,098083049;0,886341197
541,776;3,045705798;0,879203839
542,353;3,093956886;0,86595197
542,930;3,071074064;0,832215521
543,507;3,083086584;0,883701534
544,084;3,082741608;0,865522294
544,661;3,076691493;0,797733295
545,238;3,03268267;0,829426174
545,815;3,026658538;0,883313893
546,391;2,97042849;0,892255667
546,968;2,980066055;0,892955342
547,545;2,932404184;0,861704941
548,121;2,923139713;0,892989599
548,698;2,852862512;0,854880179
549,274;2,887539247;0,84945011
549,851;2,898695927;0,887103435
550,427;2,893696624;0,888466853
551,004;2,85463159;0,865621096
551,580;2,854586847;0,875464314
552,156;2,778223035;0,893320478
552,732;2,834855286;0,894371786
553,309;2,791619324;0,902410163
553,885;2,861870197;0,952788832
554,461;2,820776711;0,968862161
555,037;2,776736453;0,938518583
555,613;2,799023782;0,881883175
556,189;2,843511596;0,859977677
556,765;2,808292532;0,851382347
557,341;2,834292892;0,874756013
557,917;2,750562651;0,910328817
558,493;2,798323576;0,874366787
559,069;2,689488906;0,852072939
559,645;2,694218218;0,79157536
560,220;2,725091579;0,821331004
560,796;2,719325894;0,862366547
561,372;2,621170661;0,878680797
561,948;2,671883446;0,873835285
562,523;2,677198574;0,865176282
563,099;2,700580676;0,81869717
563,674;2,64270254;0,863127827
564,250;2,702742067;0,858885818
564,825;2,682880063;0,887344418
565,400;2,676306688;0,861211937
565,976;2,622978607;0,885385794
566,551;2,699717462;0,888622152
567,126;2,658778668;0,862498244
567,702;2,675863586;0,877488822
568,277;2,67322018;0,842711577
568,852;2,671650318;0,846675979
569,427;2,681315646;0,745297733
570,002;2,712156383;0,765996816
570,577;2,673752797;0,774183403
571,152;2,676136334;0,749274295
571,727;2,663208181;0,736777083
572,302;2,646891444;0,793005288
572,877;2,646372459;0,738806748
573,452;2,677402724;0,817983012
574,026;2,718583692;0,836160069
574,601;2,674330955;0,936242725
575,176;2,647151957;0,911216114
575,751;2,709426014;0,905148862
576,325;2,676497457;0,911255505
576,900;2,667871865;0,929646181
577,474;2,657523137;0,979582949
578,049;2,689661033;0,955237591
578,623;2,663828596;0,955230168
579,198;2,69603274;0,925154961
579,772;2,720617308;0,933752746
580,346;2,750906961;0,982026164
580,921;2,740009695;0,970301486
581,495;2,783994675;0,960910013
582,069;2,820289583;0,972273866
582,643;2,884660863;0,936900439
583,218;2,854182705;0,982575803
583,792;2,847603552;1,018337094
584,366;2,792939839;1,066782942
584,940;2,884197336;1,007403956
585,514;2,902624944;0,995905398
586,088;2,948196257;0,966257937
586,662;2,976922821;0,993081544
587,235;3,039855237;1,019594176
587,809;3,016036455;1,06742801
588,383;3,078764175;1,093377937
588,957;3,130209013;1,11453349
589,530;3,186096047;1,110398297
590,104;3,161119745;1,160952457
590,678;3,151908593;1,207980013
591,251;3,179635192;1,356086001
591,825;3,267974494;1,353219725
592,398;3,261847402;1,330227025
592,972;3,336164884;1,365856109
593,545;3,324717035;1,354616826
594,118;3,325120487;1,306482621
594,692;3,387382291;1,339836626
595,265;3,44916764;1,446780245
595,838;3,522295718;1,428651115
596,411;3,543922587;1,413506957
596,985;3,553156838;1,478370024
597,558;3,633050645;1,498020991
598,131;3,63052005;1,438802158
598,704;3,6781011;1,484934146
599,277;3,744543934;1,533453896
599,850;3,822708285;1,564413252
600,423;3,807759409;1,531616472
600,996;3,871541498;1,495886517
601,568;3,847725715;1,421586008
602,141;3,877096467;1,499779867
602,714;3,819236047;1,608900951
603,287;3,898053873;1,660255872
603,859;3,935705141;1,716502903
604,432;4,020588624;1,753320014
605,004;3,976877673;1,708348483
605,577;4,093532313;1,669769204
606,149;4,095012508;1,764149831
606,722;4,207650016;1,90806275
607,294;4,345052733;1,844632099
607,867;4,485712898;1,834292947
608,439;4,485809395;1,773611119
609,011;4,620305392;1,799833883
609,584;4,582831749;1,803008154
610,156;4,691942165;1,827981268
610,728;4,638590459;1,920122527
611,300;4,727140308;1,895320926
611,872;4,752358796;1,956853948
612,444;4,743364731;1,972605246
613,016;4,714812251;1,919016033
613,588;4,886770541;1,983841475
614,160;4,849440204;1,948900831
614,732;4,979919484;1,888010624
615,304;5,054572059;1,992821039
615,876;5,151231343;1,973462392
616,447;5,108353852;2,003029308
617,019;5,156452685;1,913441194
617,591;5,176987972;1,920543775
618,162;5,239238197;1,983561001
618,734;5,150356142;1,944269417
619,305;5,186375888;2,003628978
619,877;5,153418425;2,068987101
620,448;5,091255391;1,928411899
621,020;5,126262172;1,91547165
621,591;5,148638053;1,815588052
622,162;5,027391229;1,846034025
622,734;5,040177147;1,844184487
623,305;5,102942126;1,863721516
623,876;5,118548953;1,866728453
624,447;5,08480406;1,786680512
625,019;5,14054355;1,847294412
625,590;5,191153947;1,912852962
626,161;5,222532107;2,028187171
626,732;5,293065495;2,118461959
627,303;5,480109768;2,14238751
627,874;5,476993735;2,123364535
628,444;5,522980355;2,149631503
629,015;5,568534108;2,229292117
629,586;5,661561175;2,24087567
630,157;5,580506822;2,298231351
630,727;5,63878592;2,325109768
631,298;5,625790876;2,242640681
631,869;5,740473787;2,306184972
632,439;5,653582551;2,315267149
633,010;5,729644924;2,392004768
633,580;5,743444032;2,441034754
634,151;5,792978025;2,451580188
634,721;5,844055011;2,468003586
635,292;5,962843866;2,477677181
635,862;5,975912562;2,545457522
636,432;6,060515716;2,546880061
637,002;6,003283177;2,547513598
637,573;6,155990346;2,502736678
638,143;6,156820629;2,464667085
638,713;6,23050094;2,362069
639,283;6,238640482;2,487179353
639,853;6,322116483;2,540244516
640,423;6,344739082;2,559801232
640,993;6,344725822;2,522605153
641,563;6,354744066;2,624790069
642,133;6,48725462;2,712665917
642,703;6,538734926;2,797272315
643,272;6,67327151;2,871268726
643,842;6,568872203;2,996202832
644,412;6,732573798;2,868057102
644,981;6,651321051;2,924319414
645,551;6,74113178;2,913477048
646,121;6,865325135;2,949809982
646,690;6,899398317;2,850507738
647,260;6,840138581;2,776547423
647,829;6,903034977;2,832624835
648,398;6,912279445;2,854482073
648,968;7,039989607;2,777758831
649,537;6,977108464;2,928978302
650,106;7,141454081;2,975948914
650,676;7,255294169;2,93532188
651,245;7,213062761;3,014814102
651,814;7,210560102;3,086325761
652,383;7,389679834;3,185915201
652,952;7,326391671;3,124016583
653,521;7,373363084;3,22994004
654,090;7,411452251;3,358610392
654,659;7,524941363;3,308444542
655,228;7,508237909;3,384460584
655,797;7,468589183;3,405463604
656,365;7,572992199;3,426468339
656,934;7,835138676;3,465676341
657,503;7,696916339;3,46425253
658,072;7,85191864;3,557447064
658,640;7,781263032;3,472143829
659,209;7,903048866;3,449448538
659,777;7,998641588;3,53043846
660,346;8,087806215;3,480076003
660,914;8,181608392;3,561209912
661,483;8,290880556;3,648596628
662,051;8,275159863;3,663638122
662,619;8,500705502;3,719352364
663,188;8,609720301;3,733618283
663,756;8,763363235;3,901248788
664,324;8,736282728;3,999019906
664,892;8,727257392;4,00063645
665,460;8,816119412;4,116191972
666,028;8,931830164;4,123304875
666,596;8,842423867;4,094088249
