Filename-->;LILA_1.RFL8;LILA_2.RFL8;LILA_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
525,026;9,693829523;3,933694218;5,204547924
525,605;9,519507738;3,881083157;5,25806267
526,183;9,386084154;3,85463387;5,185712001
526,761;9,270767586;3,707639474;5,131458578
527,339;9,209513521;3,725730601;5,109562106
527,917;9,176056458;3,69201286;4,923071616
528,495;9,144242792;3,772816921;4,841739534
529,073;9,059582887;3,678547754;4,84940482
529,650;8,852526403;3,655000704;4,807197779
530,228;8,7855252;3,615022565;4,770363304
530,806;8,789024344;3,593732089;4,754656882
531,384;8,766011886;3,514880081;4,717652786
531,962;8,794324693;3,514772452;4,699425326
532,539;8,68135303;3,39739491;4,63789513
533,117;8,554620122;3,405997205;4,694247961
533,694;8,356238818;3,33263069;4,625291568
534,272;8,293447666;3,307767445;4,463841725
534,849;8,326817631;3,267565704;4,498630827
535,427;8,289862905;3,2381163;4,377476187
536,004;8,264173069;3,2099927;4,311164466
536,582;8,284922235;3,128327694;4,301826065
537,159;8,149029662;3,130843317;4,236871702
537,736;8,092192867;3,172961108;4,223946273
538,314;8,171566113;3,155504902;4,184987859
538,891;8,2090581;3,126642706;4,193028891
539,468;8,196631754;3,104760708;4,245822728
540,045;8,184733494;3,096605072;4,25635471
540,622;8,201513466;3,070445506;4,290998374
541,199;8,099594284;3,022985483;4,30250576
541,776;8,081877886;3,002069083;4,288040044
542,353;8,030404571;3,003835873;4,293790885
542,930;8,032596587;2,954118354;4,211373419
543,507;7,995766276;2,891352541;4,15426823
544,084;7,905217403;2,785888189;4,148508108
544,661;7,994399696;2,844815943;4,128658295
545,238;8,02084441;2,817909658;4,064428114
545,815;7,872963339;2,843467365;4,013875655
546,391;7,878375291;2,854754852;3,993864092
546,968;7,77893785;2,935951307;3,93721401
547,545;7,768797384;2,873652536;3,899201259
548,121;7,639638549;2,910669429;3,829363792
548,698;7,62847061;2,931398608;3,853851964
549,274;7,629394671;3,018921343;3,817828114
549,851;7,533266485;2,927481941;3,793638419
550,427;7,489350477;2,960026677;3,830558671
551,004;7,566003256;2,935612638;3,806929263
551,580;7,501437666;2,940732648;3,782364703
552,156;7,523159137;2,880863655;3,788560296
552,732;7,533271585;2,958960854;3,764652104
553,309;7,615177759;2,923947772;3,827945522
553,885;7,555547435;2,927563309;3,790432937
554,461;7,576644972;2,918468871;3,778216453
555,037;7,583757357;2,965825215;3,763387116
555,613;7,574715884;2,860651399;3,702986602
556,189;7,538973049;2,811624813;3,693935536
556,765;7,567213791;2,732525396;3,685129656
557,341;7,587779532;2,744725814;3,676055891
557,917;7,616343672;2,606126565;3,647515539
558,493;7,546454088;2,675950443;3,635065944
559,069;7,578358136;2,647014202;3,609693955
559,645;7,570256815;2,684000253;3,612588803
560,220;7,546792714;2,654340224;3,55063641
560,796;7,554459577;2,698376184;3,519938174
561,372;7,595540879;2,700348542;3,500307371
561,948;7,578914504;2,769812576;3,454900765
562,523;7,610003495;2,735062117;3,449813567
563,099;7,609762399;2,801747759;3,484833267
563,674;7,644312787;2,747874345;3,468657466
564,250;7,584984294;2,760814633;3,470391521
564,825;7,558100335;2,677184684;3,40340142
565,400;7,582460808;2,700826098;3,431276515
565,976;7,605167489;2,633927055;3,435340654
566,551;7,560631304;2,629345681;3,470559657
567,126;7,592485549;2,580831726;3,515594139
567,702;7,559235476;2,627374121;3,528374894
568,277;7,586204439;2,63833402;3,489673254
568,852;7,672787593;2,640272906;3,526475317
569,427;7,735552105;2,642702872;3,559662756
570,002;7,817024363;2,622193082;3,636265254
570,577;7,752744548;2,630628586;3,711101143
571,152;7,745563589;2,810232287;3,719303876
571,727;7,828032097;2,850242773;3,730727958
572,302;7,835116213;2,870452216;3,72423553
572,877;7,816560472;2,89538316;3,703742088
573,452;7,782230517;2,835534246;3,764548363
574,026;7,765261671;2,782381766;3,804400382
574,601;7,68280242;2,774348269;3,7923443
575,176;7,610653213;2,753928646;3,772072302
575,751;7,649375491;2,721771494;3,675680636
576,325;7,660891689;2,660185593;3,693633836
576,900;7,612316699;2,748610987;3,715845196
577,474;7,65542125;2,766919611;3,670740357
578,049;7,679073307;2,738927185;3,719740012
578,623;7,724730304;2,817507699;3,754657039
579,198;7,724498217;2,911605773;3,734266009
579,772;7,8070955;2,942393399;3,730511982
580,346;7,912110613;3,032810895;3,77384802
580,921;7,958154258;3,050296794;3,88004915
581,495;8,036082016;3,149998889;3,852173693
582,069;8,086149902;3,140234375;3,872752411
582,643;8,133165257;3,198155161;3,946548093
583,218;8,285782254;3,235367434;3,960661208
583,792;8,379498722;3,281401268;3,981447194
584,366;8,43176367;3,325198383;3,997667663
584,940;8,560135874;3,3721063;4,055743547
585,514;8,634374237;3,378534991;4,101264594
586,088;8,776999188;3,496853696;4,083182926
586,662;8,73496833;3,476962858;4,157032222
587,235;8,806923419;3,48334494;4,203115528
587,809;8,963432058;3,51965337;4,273181054
588,383;8,909319598;3,582972836;4,309588301
588,957;8,986381059;3,602906576;4,28946397
589,530;9,201920529;3,66820838;4,384966065
590,104;9,328215912;3,737561527;4,466726937
590,678;9,401901059;3,87121503;4,550995036
591,251;9,507424765;3,887168942;4,580731842
591,825;9,673595993;3,964090254;4,745702859
592,398;9,787243827;4,04729579;4,781769202
592,972;9,856161225;4,180050198;4,825568776
593,545;10,1564626;4,244877441;4,909627647
594,118;10,28799974;4,384895808;5,040905323
594,692;10,3556023;4,407379177;5,128926746
595,265;10,4383798;4,539801237;5,1340966
595,838;10,68862817;4,623557333;5,14136949
596,411;10,8453552;4,731142515;5,248574586
596,985;10,99946698;4,748450049;5,174002124
597,558;11,17206235;4,739127641;5,191183013
598,131;11,2393837;4,782204615;5,306295254
598,704;11,28072075;4,921915654;5,299688738
599,277;11,39985896;4,955873295;5,262866471
599,850;11,49432938;5,071958669;5,293908003
600,423;11,62126269;5,108575557;5,359682905
600,996;11,69337541;5,238641333;5,433491625
601,568;11,7145214;5,303419308;5,537724989
602,141;11,8236982;5,420971879;5,650062844
602,714;11,9799286;5,642328357;5,703592546
603,287;12,17789454;5,732754589;5,683699375
603,859;12,2670014;5,804774888;5,807882705
604,432;12,4404881;5,872816346;5,915983206
605,004;12,65147757;5,960026158;6,007872291
605,577;12,85754939;6,084789117;6,190169209
606,149;12,90931034;6,107537072;6,28792034
606,722;13,03101755;6,230523536;6,298790732
607,294;13,14138318;6,34210023;6,373610696
607,867;13,20679968;6,463840446;6,548121239
608,439;13,28107715;6,507940252;6,57840157
609,011;13,4504583;6,635958594;6,659715094
609,584;13,53480989;6,784715294;6,768431331
610,156;13,64532337;6,930188003;6,83852164
610,728;13,72598342;7,027111766;6,851055408
611,300;13,89661417;7,114180563;6,979314788
611,872;14,0633962;7,138440412;7,108735851
612,444;14,21996421;7,23416918;7,179397249
613,016;14,37436462;7,240133944;7,201153765
613,588;14,57046604;7,432898632;7,407603436
614,160;14,72640454;7,503960982;7,447785943
614,732;14,81925171;7,591963132;7,557421649
615,304;14,97962167;7,64480374;7,598551317
615,876;15,14106606;7,58755679;7,654758849
616,447;15,15298093;7,665408447;7,594906363
617,019;15,26542271;7,645242032;7,611908467
617,591;15,43795183;7,664450693;7,592818845
618,162;15,5246688;7,821069529;7,648539281
618,734;15,54643755;7,81898588;7,557569205
619,305;15,67591685;7,889620279;7,57116875
619,877;15,88200525;7,86912067;7,56467705
620,448;15,97585058;7,880844517;7,58193595
621,020;16,06213791;8,022359731;7,541152398
621,591;16,3125874;8,062086684;7,725860617
622,162;16,32014842;8,227287985;7,862737057
622,734;16,52587342;8,229933505;7,932152988
623,305;16,64650211;8,133232278;7,969953034
623,876;16,78932217;8,154129618;8,057380622
624,447;16,86835256;8,146917217;8,216030733
625,019;16,96973708;8,289097678;8,25157709
625,590;17,00558846;8,327638029;8,267881102
626,161;16,97074893;8,332697965;8,333094082
626,732;17,06507653;8,321574666;8,205503226
627,303;17,1805203;8,342089719;8,06913913
627,874;17,10239547;8,484336878;8,181850471
628,444;17,14211152;8,645483816;8,119338414
629,015;17,21912003;8,718044748;8,225286557
629,586;17,25341239;8,870273786;8,165925868
630,157;17,30283437;8,892828987;8,211478968
630,727;17,31539491;9,026340336;8,269994115
631,298;17,59710225;9,017455423;8,436082398
631,869;17,62089629;9,191807098;8,530368064
632,439;17,75599149;9,231622908;8,754861391
633,010;17,6279537;9,378061011;8,790695217
633,580;17,76415181;9,406854238;8,946991705
634,151;17,69787225;9,551675061;9,007193394
634,721;17,73117729;9,416495737;9,045374566
635,292;17,71035287;9,533501602;9,120424118
635,862;17,77012262;9,482663801;9,182223888
636,432;17,52103953;9,627199536;9,149814771
637,002;17,55746088;9,662464407;9,162527598
637,573;17,66030281;9,695787878;9,177125972
638,143;17,88847626;9,616886386;9,24143946
638,713;17,81122781;9,749934124;9,371421589
639,283;17,82960422;9,736066964;9,280683713
639,853;17,87920804;9,984308646;9,363867676
640,423;17,94492975;9,951560472;9,419346686
640,993;18,00190557;10,14374653;9,499379169
641,563;18,17797321;10,13558701;9,546262066
642,133;18,2248528;10,34860554;9,656242586
642,703;18,29970254;10,64587036;9,598926879
643,272;18,35335905;10,79755415;9,620461236
643,842;18,64756559;10,76499309;9,565185581
644,412;18,8825944;10,87920493;9,87523994
644,981;19,02866757;10,80832296;9,939250822
645,551;19,11650376;10,99319327;9,960041352
646,121;19,33294283;10,97834953;9,915426963
646,690;19,47766019;11,14948402;10,01647123
647,260;19,6068483;11,02797846;10,07161976
647,829;19,62696867;10,99157282;10,16441723
648,398;19,74306047;10,98585678;10,3623701
648,968;19,86881606;11,17690752;10,45975808
649,537;20,07793883;11,29026598;10,38249581
650,106;20,24525722;11,35455865;10,59897854
650,676;20,47397185;11,26203564;10,87732523
651,245;20,56814001;11,44886171;10,94839066
651,814;20,74036692;11,5615668;11,03119268
652,383;20,84566428;11,73049097;11,11769812
652,952;21,00282343;11,7288398;11,22746687
653,521;21,0928474;11,95564961;11,20374656
654,090;21,13925184;11,99931251;11,28655897
654,659;21,23549994;12,15888139;11,36199629
655,228;21,36731928;12,28166173;11,40442052
655,797;21,31237923;12,51268793;11,32349773
656,365;21,47701109;12,5769969;11,60021223
656,934;21,61254228;12,64380683;11,65475614
657,503;21,58248533;12,54177434;11,69692834
658,072;21,93710037;12,80851745;11,88897285
658,640;22,11421834;12,81150269;11,90717646
659,209;22,24323463;13,01359465;12,01343962
659,777;22,31272531;12,93528471;12,14005197
660,346;22,52643392;13,12395249;12,17296436
660,914;22,78697919;13,17497475;12,25828528
661,483;22,91016974;13,19399435;12,3673721
662,051;23,03962956;13,26886666;12,37103729
662,619;23,18689066;13,57125244;12,6497486
663,188;23,22286012;13,53827075;12,64917909
663,756;23,4144046;13,68356382;12,6694608
664,324;23,43291075;13,65574834;12,69873775
664,892;23,54026074;13,78105242;12,76906902
665,460;23,55179514;13,76118883;12,89917097
666,028;23,64829028;14,05935595;12,9553226
666,596;23,62708637;14,0991001;12,90312433
667,164;23,70922232;14,27068892;13,08843036
667,732;24,0866542;14,19835349;13,05219245
668,300;24,09227376;14,22916174;12,96807578
668,868;24,19202282;14,17940393;13,09409358
669,436;24,24238894;14,12061778;13,28259986
670,004;24,30459783;14,12636977;13,41245309
670,571;24,14747151;14,24752655;13,39382198
671,139;24,28110088;13,98981957;13,45184575
671,707;24,38353238;14,08335785;13,49174338
672,274;24,43635912;14,04720239;13,58681278
672,842;24,37900552;14,12778675;13,58408863
673,409;24,37835855;14,20301979;13,78276291
673,977;24,50673729;14,3103033;13,80796882
674,544;24,63362288;14,32453823;13,77553022
675,112;24,8493593;14,52650732;13,72714986
675,679;25,22167223;14,56833666;13,73198327
676,246;25,19963407;14,7844143;13,7389557
676,814;25,27306849;14,66355844;13,85602027
677,381;25,34373797;14,69547815;13,80100987
677,948;25,38047112;14,78648911;13,74281252
678,515;25,48493356;14,72606937;13,75927655
679,082;25,29901456;14,79799523;13,8192743
679,649;25,32163235;14,96972536;13,82179191
680,216;25,11643363;14,92455564;13,717938
680,783;24,863605;14,88231856;13,73327528
681,350;25,02467742;14,78548859;13,73237251
681,917;24,89919705;14,96796901;13,57994828
682,484;24,93017266;15,05832953;13,68694608
683,051;25,03454772;14,92598228;13,75410683
683,617;25,18253648;15,01001093;13,67296547
684,184;25,19589084;15,06359019;13,62418281
684,751;25,36296752;15,08377306;13,52286508
685,317;25,57680083;15,06927276;13,65926813
685,884;25,78119669;15,11332405;13,59928147
686,450;25,70162852;15,12032293;13,74707159
687,017;25,92556384;15,0352865;13,815673
687,583;26,19981988;14,97988964;13,71286789
688,150;26,22138326;15,05777861;13,77677549
688,716;26,12742446;15,07629453;13,89052999
689,282;26,2151571;15,07501787;13,86118338
689,849;26,2700008;15,20795916;13,9915294
690,415;26,51919107;15,07962616;13,98146555
690,981;26,66444783;15,10159738;14,09420869
691,547;26,87723135;15,11900877;13,91916154
692,113;26,99461875;15,1585915;13,93711473
692,679;26,85250448;15,17571516;13,99602252
693,245;26,95143355;15,15330736;13,94451082
693,811;27,01965211;15,14668059;13,95972945
694,377;27,03240717;15,13089259;14,04260635
694,943;26,89407392;14,87294994;14,10275868
695,509;26,9006167;15,01424417;14,12292228
696,074;27,05461961;14,84702805;14,07937814
696,640;27,19359721;14,81856696;14,22228888
697,206;27,30559353;14,74911761;14,23906719
697,771;27,29928101;14,7265084;14,07878311
698,337;27,20519723;14,7061253;13,95556164
698,903;27,1574002;14,75534772;13,93842674
699,468;27,57323437;14,74418169;13,98035759
700,034;27,87808972;14,79471384;13,75583313
700,599;27,98018689;14,73441135;13,63399397
701,164;27,83762536;14,76304604;13,51422602
701,730;27,72581697;14,80884565;13,21894123
702,295;27,80126348;14,85263302;13,15536012
702,860;27,95199378;14,71624432;13,18269003
703,426;28,17018104;14,6600521;13,26802404
703,991;28,47811933;14,59031508;13,16593161
704,556;28,54157817;14,42455844;13,1181818
705,121;28,61122857;14,39375431;13,23165872
705,686;28,5478167;14,47876886;13,12543774
706,251;28,58939173;14,40850625;13,20675753
706,816;28,62048614;14,29286778;13,3229809
707,381;28,70135149;14,19970028;13,26064665
707,946;28,78158788;14,21197916;13,22089408
708,510;28,86606828;14,33327526;13,31084018
709,075;28,8762501;14,21066724;13,33831854
709,640;28,84492032;14,30666333;13,35019161
710,205;28,89429701;14,22481696;13,06460018
710,769;28,70990169;14,01149152;13,27389429
711,334;28,88054248;14,12366873;13,19792661
711,898;29,01850631;13,86607439;13,12935949
712,463;29,0047585;13,94829033;13,22687544
713,027;29,30098182;13,84429761;13,20699942
713,592;29,34547848;13,69900269;13,13493726
714,156;29,70006508;13,624043;13,0054584
714,720;29,73065865;13,46468114;12,89961202
715,285;29,62040258;13,28354617;13,07677455
715,849;30,13785398;13,44726218;13,10133419
716,413;30,40151448;13,20716467;13,17688194
716,977;30,46240682;13,73452449;13,29611301
717,541;30,93238117;13,49598763;13,34016702
718,105;31,05202462;13,56172735;13,3578225
718,669;31,21880258;13,5727736;13,03794142
719,233;31,10764759;13,64805057;13,16015154
719,797;31,35770059;13,86233678;12,83266525
720,361;31,63314899;14,31818158;12,6877502
720,925;31,68734872;13,81072539;12,60133129
721,489;31,60787233;13,68941631;12,6681867
722,053;31,63566418;13,23336248;12,42652332
722,616;31,51356429;13,46667152;12,09734613
723,180;31,0917833;13,42985663;12,37237177
723,744;31,15237762;13,35164699;12,52983805
724,307;31,00060474;13,21129589;12,41018272
724,871;31,04701132;12,9014134;12,65364858
725,434;31,13793012;12,55503604;12,85083853
725,998;31,04954158;12,86383009;12,93729199
726,561;31,31571671;13,10806694;12,70731669
727,124;31,70300112;13,19112026;12,9404535
727,688;31,84282421;12,93810615;13,28354405
728,251;32,21177802;13,08238842;13,20062674
728,814;32,52099492;13,15788114;12,98388494
729,377;32,71405205;13,6132834;13,18582369
729,940;32,59848769;13,80999553;13,10146925
730,503;33,11396804;13,85488302;12,96519696
731,067;33,46187301;13,73697986;12,79836051
731,630;33,65540881;13,75513225;12,74602257
732,192;33,73642219;13,79033573;12,84471878
732,755;33,971152;13,80885399;13,05559366
733,318;34,1207539;13,66050906;12,95427495
733,881;34,04094245;13,64792695;13,3200126
734,444;34,27058241;13,35799667;13,25869914
735,007;34,33971111;13,38227906;13,50563519
735,569;34,0299311;13,22435943;13,52846988
736,132;33,72919606;12,83595596;13,71723064
736,694;34,02103701;12,8521777;13,67030338
737,257;33,82387277;12,89360125;13,31098083
737,819;33,74866014;12,90651524;13,13061891
738,382;34,08969282;12,80180482;12,97374806
738,944;34,08696078;12,52027922;12,92207445
739,507;33,98522918;12,58720126;12,93379188
740,069;34,26871207;12,31276855;13,07812231
740,631;34,42164904;12,47886573;13,42477315
741,193;34,73947822;12,544207;13,19405375
741,756;34,27329077;12,65889597;13,56693712
742,318;34,52599511;12,97937365;13,79364666
742,880;34,67437378;13,18131639;13,7865483
743,442;34,58762543;13,24328108;14,06051742
744,004;34,64141819;13,8336233;13,99782421
744,566;34,86982365;13,57231747;14,15527315
745,128;34,84601076;13,89233262;14,04516461
745,690;34,70880498;13,82546854;13,91424702
746,252;35,01572413;14,42519344;14,14619435
746,813;35,23894871;14,17260037;14,11222656
747,375;35,1483542;13,87011476;14,28677787
747,937;35,04615659;13,51131414;14,20180238
748,498;35,17533272;13,77490639;13,92717808
749,060;35,66717754;13,49365423;14,23021755
749,622;35,9422685;13,83263718;14,4787625
750,183;36,13219173;13,36488839;14,97125496
750,745;36,36169539;13,3883492;15,39408802
751,306;36,40334833;13,26791855;15,48116039
751,867;36,18926972;13,74652574;15,48816906
752,429;36,92987625;13,58396759;15,57938472
752,990;37,22584605;14,07067364;15,81901917
753,551;37,11752861;13,82688188;16,5522273
754,112;37,27613879;14,139056;16,48627126
754,674;37,01283596;13,89365158;16,62035952
755,235;37,1852617;14,22860773;16,44040339
755,796;37,86031396;14,26868587;16,36975049
756,357;37,61683346;14,0645743;16,62743523
756,918;38,10446434;13,35895335;16,72307829
757,479;37,79250706;13,34717566;16,73593087
758,039;37,63664407;12,87865253;16,82699818
758,600;37,65142073;13,28238448;16,2867756
759,161;37,22661108;12,72532311;16,66246762
759,722;36,93108357;13,08291662;15,83739102
760,283;37,07138295;12,94470705;15,49025629
760,843;35,67698853;13,44329016;14,95270336
761,404;36,06115448;13,07031614;14,40962499
761,964;35,69814114;13,65542611;14,92636962
762,525;36,01000998;13,08109183;16,07365233
763,085;36,07289695;13,53574742;16,38664146
763,646;36,4989177;13,22794667;16,6079143
764,206;36,58530006;13,22475348;17,44294604
764,766;37,72761811;13,10551693;18,06763807
765,327;37,3446721;13,45183967;18,29141072
765,887;37,38992773;13,40318819;18,77125035
766,447;36,9960234;13,8220607;19,08165908
767,007;37,1509591;13,25974558;19,10866497
767,567;36,78541295;14,35405853;18,39520633
768,127;36,80325289;14,14342684;18,18214236
768,687;36,87084986;13,89225509;18,68425211
769,247;36,69385945;14,00766135;18,11587408
769,807;36,02779612;14,06819687;17,71174114
770,367;36,29807628;13,83724031;18,00707665
770,927;36,35590815;13,56828262;18,1473248
771,487;36,69664639;13,56015526;18,09342112
772,047;36,76128066;14,36652312;18,52314272
772,606;36,69943641;14,0657064;19,20737954
773,166;36,66778097;14,33259855;19,44979519
773,726;36,30767343;14,70627921;19,54461698
774,285;36,61689073;15,08722792;19,74761665
774,845;36,75014983;15,45686795;20,07546106
775,404;36,81998553;15,44206293;20,03056315
775,963;37,32860433;15,60658006;20,16164733
776,523;36,92428752;16,06903218;20,34737149
777,082;37,15290208;15,49855995;20,06893294
777,641;37,42163072;15,53012759;19,624819
778,201;37,22676134;14,95927416;19,75781995
778,760;37,64073585;14,44467277;19,98372427
779,319;37,06685401;14,03041947;20,25664295
779,878;36,92045008;13,69544782;20,48221051
780,437;36,81931706;13,70864012;20,92315729
780,996;36,56889852;14,08871526;21,26566251
781,555;37,2284932;13,91528816;21,3614668
782,114;37,53109479;14,25815191;21,92844228
782,673;37,84859151;13,82944497;22,62655613
783,232;37,68506216;14,52042435;23,48336817
783,790;37,30642518;15,03248122;23,43048743
784,349;37,48757609;15,23174112;23,30627277
784,908;38,07229607;15,05630725;23,94637181
785,466;38,35306628;15,21079159;23,39803417
786,025;38,6427457;14,8323937;22,68863506
786,584;37,59573462;15,28398597;22,70657422
787,142;36,99102845;15,01445372;22,91189626
787,701;36,44430914;15,98571656;23,18661108
788,259;37,40588861;15,57003393;22,89455095
788,817;37,53348695;15,98440004;23,08940347
789,376;37,94666813;15,2959083;23,71035035
789,934;37,5324835;16,10343601;23,23823889
790,492;36,91638393;15,8448204;24,15346557
791,050;36,86393444;15,82546959;25,5413171
791,608;38,06936689;14,66825638;25,83019812
792,167;37,92032029;15,10230224;25,52026354
792,725;38,20592195;14,43629119;25,2889769
793,283;37,77542644;15,18600205;25,09659404
793,841;37,76041785;14,67088898;24,54981777
794,398;38,21660127;15,6103879;24,27273637
794,956;37,94687582;14,49338311;24,63230233
795,514;38,17163048;14,14313467;24,81293422
796,072;38,00534962;13,79888431;24,55576387
796,630;37,37931166;13,75497403;24,79115549
797,187;37,53107004;13,67264996;24,86269291
797,745;37,03516961;14,27973979;24,80494123
798,302;36,95399086;13,47257382;24,32524461
798,860;37,33941899;13,8025514;25,18809407
799,417;37,04373527;13,00026962;25,53395862
799,975;37,1532353;13,42446346;25,82916964
800,532;36,56427399;14,04962818;26,0342213
801,090;36,05703411;14,61870689;26,37465235
801,647;35,86051734;15,08498914;26,28276776
802,204;35,77118969;15,33260955;25,93471144
802,761;35,8960156;14,04913071;25,90584549
803,318;35,85089888;14,61141604;27,45339388
803,876;35,18496962;14,40009278;26,86634578
804,433;35,04009381;14,67968655;27,5790836
804,990;35,78751879;14,99137768;27,05852387
805,547;35,97037178;14,60678064;27,25897976
806,104;36,29993555;13,69349056;26,49975886
806,660;36,67298236;13,07022853;26,65780993
807,217;37,48388196;14,00019964;26,44837677
807,774;37,46893666;14,60653775;26,5954619
808,331;37,28620972;13,55946242;25,62760061
808,887;38,21485943;13,50609879;26,77961705
809,444;38,14283585;13,0350952;25,56624804
810,001;37,00527986;13,809456;26,24179251
810,557;36,89287958;13,27469916;25,75230063
811,114;36,94176055;14,63508342;26,46356272
811,670;37,0183066;15,00730447;26,68764215
812,227;36,07603959;13,50382218;27,36678461
812,783;35,75787877;12,95998944;27,93014552
813,339;36,38844932;14,76378269;28,44524363
813,895;35,99390153;14,72775115;27,75106557
814,452;36,89764974;15,4684705;28,56248269
815,008;37,49886898;13,60100781;28,76046371
815,564;37,64768202;13,64302601;28,70646737
816,120;37,49941082;11,76404496;28,4768927
816,676;37,58136555;11,97070803;29,16013614
817,232;37,79542628;10,83881355;29,6662501
817,788;38,58417583;11,49339456;30,03576
818,344;38,18646418;10,00435458;29,68000713
818,900;38,47611673;10,31445518;30,73496058
819,456;37,3783448;10,12196781;31,58310711
820,011;37,10928113;10,47821131;32,32905172
820,567;37,12903411;11,26899934;33,15850859
821,123;37,03703502;12,45871831;33,05907789
821,678;37,33616615;12,41987406;32,01747978
822,234;37,95826548;14,16144524;32,2998855
822,789;36,77842294;13,82252044;31,74565075
823,345;36,40146811;14,27247964;32,32447315
823,900;34,94719897;13,77199227;31,00182924
824,456;34,54705877;14,6437383;30,32108403
825,011;34,57806481;14,37965106;30,16499353
825,566;34,87792848;15,21520058;29,39683383
826,121;35,15361871;14,68976139;29,35590427
826,677;34,0097334;14,21938182;30,12455704
827,232;32,43209225;12,8876782;30,37886504
827,787;32,65942876;12,79346287;31,0391289
828,342;31,82274731;12,54757452;31,11592186
828,897;32,79836144;12,26221685;32,00993144
829,452;32,31033457;11,46163345;31,41979139
830,007;32,47550583;12,0559759;30,39600997
830,562;32,26843652;11,61328752;30,93214716
831,116;31,25099056;12,60602663;30,83675677
831,671;32,67150706;12,34311939;30,24038384
832,226;33,79438406;13,7933531;29,83924193
832,781;34,94143298;14,18882557;29,51380174
833,335;36,38761462;14,65196455;30,03622614
833,890;35,85548484;14,48660757;30,44466281
834,444;35,05201977;14,36210237;31,23182023
834,999;35,52097372;12,85840248;31,64243862
835,553;35,96278004;13,44748574;30,70471406
836,107;35,70275967;12,17690671;30,73292052
836,662;35,41933486;12,84650236;32,26451111
837,216;34,61395591;11,24101698;32,12297487
837,770;34,05672529;11,25771063;32,14410507
838,325;33,60602407;11,26045036;31,68796856
838,879;34,79724538;12,28271258;30,52093541
839,433;37,04764132;12,73984665;30,61861864
839,987;36,68555771;14,03193448;29,80840875
840,541;36,41891721;13,1624626;30,49498039
841,095;36,7318501;14,06253885;30,84908581
841,649;35,02484593;14,71421066;29,67924107
842,203;36,4390779;15,51546397;29,68043529
842,756;36,73713488;15,08511471;29,49531094
843,310;36,45230894;14,24691755;29,41837344
843,864;35,15376473;13,808837;28,66892913
844,417;33,9792533;13,54940575;28,6577391
844,971;33,69073035;13,2299246;29,41479644
845,525;35,0256628;14,17988384;29,51261075
846,078;35,37824443;14,81710017;28,42718753
846,632;37,51619162;14,58833566;27,58770882
847,185;37,09710818;15,36197468;27,3078014
847,738;36,18708383;15,87858919;26,64479773
848,292;36,08088125;16,01434092;27,7843882
848,845;34,96609759;16,72483533;28,16577671
849,398;36,05446385;16,75348376;27,03434644
849,951;35,37337636;17,71445889;27,22192879
850,505;34,74948841;16,28437156;27,66436659
851,058;34,79054941;15,72088973;28,89910366
851,611;33,07009617;15,44104808;30,16255517
852,164;32,28869235;14,31369771;30,79827797
852,717;33,63711995;12,77981949;30,65230408
853,270;35,2030815;13,51714148;29,22945971
853,822;35,82910253;12,9052504;29,32248581
854,375;34,37160271;12,15461472;30,30136639
854,928;35,28433535;11,04687255;29,46452454
855,481;34,59202634;12,41580796;28,2446296
856,033;34,8006861;11,24492092;28,02404024
856,586;36,82916128;11,45161257;27,35844066
857,139;36,73692851;11,01384298;27,51224634
857,691;35,94505323;12,25292077;27,37806214
858,244;35,26846816;11,00156103;26,77710634
858,796;35,78649107;11,1310373;26,89716023
859,348;36,39520706;10,54658272;25,72976484
859,901;36,28023593;11,57752905;25,9231951
860,453;35,6754209;10,18360065;25,70721903
861,005;35,75073025;9,454959104;25,07073002
861,557;34,69608007;8,572112968;25,87991652
862,109;35,12968597;8,384382227;24,87563342
862,662;34,48149627;6,54470547;26,01218169
863,214;34,22834772;8,109196119;27,57638819
863,766;35,67469982;7,270580564;27,86217645
864,318;35,61668344;6,817277214;28,06451717
864,869;34,70017684;5,28174981;27,54678782
865,421;35,28545844;4,235721517;28,83008343
865,973;36,15584289;6,1548928;29,34271529
866,525;34,96714487;6,651679783;28,07949089
867,076;34,20293768;7,964633302;30,02818936
867,628;36,01945349;9,895278082;30,17440977
868,180;35,67840796;9,901382952;27,65629725
868,731;32,96575039;10,7953631;27,61940881
869,283;33,15807801;10,86734004;27,9754885
869,834;34,21247072;10,81366823;27,02663355
870,386;34,04389079;11,29494345;26,08580572
870,937;33,68999156;9,95325131;25,93188249
871,488;34,05734196;8,970608532;26,28933027
872,040;34,58084295;9,486344304;25,56160095
872,591;33,96348819;8,961192222;25,1699466
873,142;33,42169291;7,339214586;25,99092125
873,693;34,44801459;4,501036846;25,55623374
874,244;32,66816431;6,634666643;24,52911631
874,795;32,57696957;6,442282856;25,51247941
875,346;32,04459317;7,811287743;26,23703405
875,897;31,79162614;6,534943593;26,09127766
876,448;33,69548647;8,781303637;27,69328807
876,999;35,19405199;6,485108377;27,63916519
877,550;34,48817882;6,521488941;28,08114616
878,100;34,9259359;6,880681226;28,18198513
878,651;35,48079116;9,624845969;28,60689617
879,202;36,79487495;7,568505127;29,27276021
879,752;38,17139291;9,761920836;29,13711504
880,303;37,21621358;7,018795906;28,81671577
880,853;38,59304733;8,688821782;30,73311281
