Filename-->;PETALO_OSCURO_1.RFL8;PETALO_OSCURO_2.RFL8;PETALO_OSCURO_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
524,448;2,844358955;2,315339895;2,816099404
525,026;2,761703378;2,321183514;2,753572125
525,605;2,724243109;2,28933639;2,756268111
526,183;2,760296304;2,331035293;2,788423803
526,761;2,691981994;2,237160285;2,729530113
527,339;2,615545929;2,199829357;2,655839938
527,917;2,530405408;2,143163541;2,633708794
528,495;2,474001037;2,111618577;2,607746631
529,073;2,405593648;2,04378923;2,516034689
529,650;2,411005726;2,072135568;2,485601674
530,228;2,498442574;2,020315391;2,521150343
530,806;2,507569393;2,02194919;2,478758001
531,384;2,404627986;1,916343779;2,440884727
531,962;2,398892084;1,914744763;2,457744204
532,539;2,361858569;1,867997948;2,45501173
533,117;2,350856167;1,898034221;2,42347857
533,694;2,416803506;1,897425388;2,378243324
534,272;2,388689287;1,919903964;2,387772379
534,849;2,397389799;1,948102254;2,420383139
535,427;2,374369899;2,027757782;2,441873141
536,004;2,371473704;1,957208658;2,457577125
536,582;2,42847092;1,980392821;2,469389967
537,159;2,404231426;1,946974057;2,449618846
537,736;2,412336493;1,989968185;2,400883144
538,314;2,341123545;1,884740498;2,39067829
538,891;2,195950976;1,857846939;2,38469748
539,468;2,209244274;1,855863703;2,373404119
540,045;2,223826616;1,86180028;2,329121871
540,622;2,157872017;1,790511177;2,274904525
541,199;2,121707038;1,848418579;2,290623104
541,776;2,061842545;1,797105649;2,285269764
542,353;2,023184458;1,810743089;2,25419042
542,930;2,036439311;1,775011957;2,292098619
543,507;2,086422309;1,851617721;2,28712694
544,084;2,115677322;1,813839743;2,263964692
544,661;2,102047149;1,806187104;2,248717693
545,238;2,062900722;1,72001861;2,235891841
545,815;2,09680174;1,715693831;2,239191742
546,391;2,033879013;1,649236264;2,172290279
546,968;2,036624696;1,679383521;2,132875265
547,545;2,111824378;1,676712431;2,124445208
548,121;2,058412817;1,677569333;2,077628439
548,698;2,019837899;1,625871152;2,066769246
549,274;2,044378925;1,645411797;2,057237784
549,851;2,081477875;1,617012302;2,07042171
550,427;2,080786411;1,695988466;2,060048534
551,004;2,064664479;1,682945157;2,083959991
551,580;2,090586846;1,764384427;2,086139067
552,156;2,119429364;1,716657406;2,111302228
552,732;2,063804983;1,720053825;2,167037582
553,309;2,108557159;1,673719605;2,202675347
553,885;2,149661239;1,742785536;2,270311172
554,461;2,16696549;1,729296771;2,362737613
555,037;2,160593805;1,752276385;2,369030989
555,613;2,17433763;1,688405608;2,431424341
556,189;2,149057972;1,684238746;2,373449892
556,765;2,131927253;1,633185874;2,370596474
557,341;2,108173048;1,702359336;2,321875513
557,917;2,12073194;1,685898703;2,226937206
558,493;2,094508933;1,800995983;2,19778593
559,069;2,077958862;1,72686178;2,175771488
559,645;2,062053385;1,771293054;2,129092198
560,220;2,073480207;1,776332972;2,153894799
560,796;2,000964332;1,804391024;2,096556098
561,372;2,004186939;1,821911725;2,133220434
561,948;2,025522327;1,86213534;2,124857934
562,523;1,98969072;1,818848793;2,142223416
563,099;1,968429228;1,852578141;2,208545278
563,674;2,028863035;1,794314078;2,232253732
564,250;1,999389228;1,848868061;2,211529771
564,825;1,941954796;1,772233078;2,141090361
565,400;1,924218184;1,804326805;2,073030801
565,976;1,930505365;1,741989297;2,089005658
566,551;1,986322576;1,794911741;2,158171606
567,126;1,999341333;1,75827983;2,169123593
567,702;2,037640768;1,774252069;2,163014507
568,277;2,079162418;1,71451527;2,112682063
568,852;2,049845296;1,738798309;2,094287552
569,427;2,036441087;1,682475156;2,055660101
570,002;1,99596779;1,710628835;2,067415345
570,577;2,013736372;1,62722236;2,123599792
571,152;2,060197296;1,707380142;2,101269197
571,727;2,016438637;1,674208983;2,056408413
572,302;1,965019935;1,651962038;2,058966913
572,877;1,995409742;1,693216899;2,132322595
573,452;1,956955698;1,717012403;2,11875635
574,026;1,991604412;1,742857257;2,190152942
574,601;2,006311788;1,791267592;2,245406157
575,176;2,099823313;1,839176981;2,316282145
575,751;2,075536989;1,923263501;2,332456006
576,325;2,083437904;1,906200053;2,388543685
576,900;2,103995727;1,938324114;2,388826975
577,474;2,16087299;1,975738258;2,392770094
578,049;2,129165941;1,950651311;2,317907725
578,623;2,140796755;1,884049037;2,334133983
579,198;2,082794874;1,859993109;2,264255432
579,772;2,129747818;1,841748707;2,24015001
580,346;2,15242237;1,848978769;2,199000245
580,921;2,210252235;1,854500494;2,162280024
581,495;2,16015628;1,879933478;2,130583623
582,069;2,191092209;1,859439922;2,15446082
582,643;2,173327813;1,891007639;2,157258911
583,218;2,191120608;1,864340391;2,149525995
583,792;2,252934912;1,969356632;2,203042879
584,366;2,272278169;1,955158465;2,238191138
584,940;2,251053984;1,987747575;2,203361681
585,514;2,211282519;1,943501733;2,193267275
586,088;2,1341581;1,901887406;2,201584727
586,662;2,144397963;1,855622019;2,180485216
587,235;2,096246623;1,899071401;2,163793405
587,809;2,066246197;1,788362548;2,160956549
588,383;2,070941106;1,861671283;2,218934449
588,957;2,013978512;1,794740647;2,162230872
589,530;2,033347463;1,855672969;2,18655282
590,104;2,08845337;1,834382789;2,28592766
590,678;2,119053161;1,927338029;2,295720592
591,251;2,146265929;1,935331987;2,28411233
591,825;2,180385938;1,961598747;2,277543996
592,398;2,238402959;1,943725166;2,277961505
592,972;2,258557192;2,052301026;2,243646133
593,545;2,324355834;1,999824635;2,265745063
594,118;2,367234342;2,079272111;2,355235794
594,692;2,396426637;2,049141452;2,374341671
595,265;2,427122441;2,140341505;2,351458303
595,838;2,447915658;2,028743841;2,375347824
596,411;2,487191431;2,080105472;2,401828186
596,985;2,519939345;2,059656853;2,441216574
597,558;2,418108835;2,034877353;2,44443919
598,131;2,464541823;2,000952516;2,546481154
598,704;2,441321304;2,095017408;2,603483465
599,277;2,480795353;2,093060374;2,636755808
599,850;2,505563768;2,141842837;2,6150698
600,423;2,464879524;2,059788328;2,63426272
600,996;2,459991891;2,195453259;2,686326718
601,568;2,434095598;2,112717709;2,68802078
602,141;2,52308568;2,213822045;2,741608495
602,714;2,606569697;2,177197285;2,718501904
603,287;2,558997297;2,199360922;2,690324987
603,859;2,517385301;2,150494542;2,6306956
604,432;2,603874587;2,233893998;2,65952737
605,004;2,597834087;2,160656686;2,65167977
605,577;2,738196039;2,326366571;2,714129806
606,149;2,773712651;2,321070946;2,769199607
606,722;2,850944781;2,414414712;2,792292332
607,294;2,845777196;2,416624423;2,824845123
607,867;2,91274085;2,5371241;2,939522825
608,439;3,001978386;2,557301278;2,961958398
609,011;3,002591079;2,496670668;2,963663688
609,584;2,997692538;2,454927922;2,922607615
610,156;3,032241787;2,522228894;2,991486379
610,728;2,995792828;2,399290697;2,962995985
611,300;2,987652192;2,415049389;2,961694128
611,872;3,041811402;2,433414445;3,031936161
612,444;3,05857113;2,418798777;3,06228073
613,016;3,053687626;2,31560429;3,013036226
613,588;3,060629424;2,385494205;3,049808502
614,160;3,253188464;2,518215951;3,163106999
614,732;3,200089321;2,568291078;3,234641835
615,304;3,179093551;2,518753896;3,204377894
615,876;3,270126403;2,599038754;3,223640087
616,447;3,36832863;2,584047596;3,199055577
617,019;3,387093758;2,656500098;3,207594028
617,591;3,349728405;2,75689485;3,236090918
618,162;3,385448465;2,876120628;3,313222762
618,734;3,410739935;2,768339083;3,223656296
619,305;3,324284925;2,733828011;3,244103922
619,877;3,360760703;2,709030206;3,218046838
620,448;3,43969663;2,804284089;3,307758314
621,020;3,333576601;2,721551845;3,283824253
621,591;3,280188488;2,759770732;3,256881665
622,162;3,2406137;2,638485633;3,242602619
622,734;3,297497743;2,595326837;3,098237951
623,305;3,321756969;2,551936873;3,063859266
623,876;3,368461971;2,663381354;3,203855427
624,447;3,391000281;2,650000883;3,103734549
625,019;3,329511985;2,71023638;3,15281121
625,590;3,36017776;2,748484167;3,157380963
626,161;3,397739103;2,852415389;3,219176019
626,732;3,489607843;2,826658056;3,321119222
627,303;3,532172086;2,950115762;3,304637665
627,874;3,588814342;2,909706567;3,450139992
628,444;3,632139605;3,033961853;3,479139032
629,015;3,680884744;3,052853707;3,495023074
629,586;3,74341425;3,06860222;3,49210033
630,157;3,791027317;2,998631644;3,410898333
630,727;3,746903911;3,035416193;3,375709009
631,298;3,712532815;2,934246334;3,415579294
631,869;3,737788709;3,02942719;3,422029315
632,439;3,854116208;3,012577669;3,563474546
633,010;3,842163272;3,096582471;3,584532461
633,580;3,784379222;3,002612683;3,623331191
634,151;3,769385909;3,11255321;3,610831645
634,721;3,756812423;3,152940645;3,68794036
635,292;3,783729375;3,158977429;3,697835027
635,862;3,863043352;3,076795939;3,757162665
636,432;3,984513514;3,28290235;3,760115268
637,002;4,055525996;3,152204097;3,744767268
637,573;3,951910719;3,213767142;3,696911922
638,143;4,03456765;3,129409766;3,652892046
638,713;4,059114429;3,219448936;3,62591704
639,283;4,03084113;3,046013792;3,645734753
639,853;4,119498539;3,162509245;3,689104865
640,423;4,339146089;3,271061039;3,842616417
640,993;4,358044289;3,345314356;3,887237025
641,563;4,373328096;3,150201068;3,814619999
642,133;4,37155832;3,259258325;3,78046892
642,703;4,503394538;3,185536945;3,74325508
643,272;4,458600016;3,313008913;3,753678309
643,842;4,591235239;3,328343748;3,825170928
644,412;4,691774065;3,462328157;3,930797734
644,981;4,782419197;3,367687834;3,978149884
645,551;4,732784819;3,431787144;3,964537684
646,121;4,826289056;3,492518126;3,93905418
646,690;4,849967108;3,635982361;4,133422146
647,260;4,927213538;3,629875127;4,229200343
647,829;5,032114007;3,749499811;4,330713244
648,398;5,174275667;3,709862992;4,465108381
648,968;5,189528335;3,660502709;4,362179509
649,537;5,272799452;3,670540328;4,337249674
650,106;5,276935506;3,844068193;4,354858052
650,676;5,402932458;3,717083464;4,453822816
651,245;5,422363853;3,728961838;4,57314559
651,814;5,474823386;3,725698639;4,541383349
652,383;5,571056608;3,940738897;4,634126798
652,952;5,599350871;3,910599296;4,654229345
653,521;5,666751388;3,994549497;4,635174514
654,090;5,82479552;4,055029639;4,777588659
654,659;5,995398824;4,185170097;4,89604295
655,228;6,093807093;4,070661512;4,906649813
655,797;6,091629179;4,141967397;4,876473556
656,365;6,151271668;4,161177274;4,844711722
656,934;6,25628671;4,289118177;4,858649321
657,503;6,256154849;4,159934237;4,932057369
658,072;6,303506426;4,268287275;4,927210122
658,640;6,360719895;4,330871219;5,067493349
659,209;6,348353989;4,514304278;5,129825647
659,777;6,427462508;4,533350639;5,309737007
660,346;6,368553236;4,722382968;5,298436515
660,914;6,418689109;4,7874168;5,346806278
661,483;6,507260103;4,809554839;5,434057462
662,051;6,54127874;4,754453129;5,460014656
662,619;6,505958949;4,792429282;5,399178838
663,188;6,600900811;4,796262141;5,512261439
663,756;6,672847468;4,89136914;5,562565345
664,324;6,64694553;4,641601583;5,523903297
664,892;6,695743209;4,744737514;5,498361725
665,460;6,877014245;4,620737443;5,601219034
666,028;6,819505195;4,727453047;5,595042681
666,596;6,934749968;4,883436063;5,722669105
667,164;7,088208248;5,063446416;5,890262183
667,732;7,252687825;5,175146984;6,044575379
668,300;7,188009217;5,153636549;5,992819331
668,868;7,27761492;5,064010042;5,923858992
669,436;7,355085472;5,275153786;6,015123701
670,004;7,312511922;5,10610946;5,900893172
670,571;7,353658471;5,236659134;5,940970651
671,139;7,544356617;5,139998663;5,928800802
671,707;7,558798448;5,100873222;5,916202644
672,274;7,604901076;5,04733804;5,940371333
672,842;7,645271846;5,146288281;6,032404157
673,409;7,83402948;5,239853948;6,28310491
673,977;7,913695935;5,282032258;6,325364049
674,544;8,068444381;5,280844672;6,290544421
675,112;8,06828149;5,45794831;6,296094002
675,679;8,116695021;5,433552293;6,337738845
676,246;8,270713792;5,706307042;6,605325678
676,814;8,38807047;5,724878073;6,651790609
677,381;8,466210899;5,873788161;6,665561435
677,948;8,515158264;5,723843836;6,537128463
678,515;8,536776156;5,771626129;6,504073506
679,082;8,661900991;5,872418984;6,618593317
679,649;8,767758762;6,053610372;6,679314557
680,216;8,791564305;5,988523705;6,708479298
680,783;8,795870472;6,093509158;6,739165869
681,350;8,724453602;5,903648293;6,631253412
681,917;8,860315196;5,93036966;6,597940638
682,484;8,846244694;5,913428338;6,619368373
683,051;8,917751788;6,00992929;6,634015943
683,617;8,909000429;5,94059897;6,587193694
684,184;8,807795411;5,921330357;6,600186733
684,751;8,912188288;5,81954986;6,787550813
685,317;8,99061675;5,904775506;6,933022842
685,884;9,183355503;5,880740993;7,030631121
686,450;9,402766546;5,988115697;7,143582009
687,017;9,457460758;6,064310344;7,318075701
687,583;9,510083517;6,048872681;7,444716118
688,150;9,596116276;5,999956473;7,590857696
688,716;9,71561987;6,256357273;7,748755185
689,282;9,732956546;6,159952124;7,641779837
689,849;9,790918285;6,304603866;7,750148558
690,415;10,13142366;6,458606164;7,954832752
690,981;10,1730291;6,546849514;8,015297195
691,547;10,16896018;6,750364017;8,133676852
692,113;10,21784339;6,945178778;8,133533977
692,679;10,3070235;6,94814632;8,060673307
693,245;10,52195956;7,182691082;8,195457154
693,811;10,73902765;7,13172282;8,341425652
694,377;10,87314749;7,452979947;8,579326695
694,943;10,9376269;7,558614417;8,644703191
695,509;10,89450045;7,702637238;8,697130559
696,074;11,08040852;7,908094289;8,820638681
696,640;11,18027157;8,036405284;8,772029938
697,206;11,30567237;7,94077469;8,924665792
697,771;11,51483605;8,20979394;9,08498192
698,337;11,52647015;8,278158375;9,077325209
698,903;11,54241309;8,481863537;9,069920901
699,468;11,5951001;8,476845963;9,152319563
700,034;11,59233043;8,622318383;9,129681459
700,599;11,75179415;8,499393033;9,08288993
701,164;11,88081633;8,633365472;9,248288433
701,730;12,19247317;8,644912198;9,538173656
702,295;12,23579889;8,914905445;9,55254915
702,860;12,28577762;8,866760892;9,649845859
703,426;12,42521313;9,017098788;9,81889249
703,991;12,43774474;8,913696605;9,822278682
704,556;12,77097197;9,229601005;9,964386082
705,121;12,97963744;9,200613256;10,21454778
705,686;13,1304068;9,520300594;10,37423613
706,251;13,08114602;9,356787683;10,28016553
706,816;12,9566089;9,423344509;10,12901585
707,381;13,04118622;9,227104121;10,19343883
707,946;13,11599203;9,304310067;10,32542533
708,510;13,27133751;9,275241784;10,52858909
709,075;13,4792367;9,52382247;10,70203228
709,640;13,38840847;9,440755719;10,67138005
710,205;13,47955267;9,627472107;10,69593585
710,769;13,61419187;9,667543558;10,67799754
711,334;13,70896921;9,946632492;10,86538472
711,898;13,90521006;10,01683406;11,07738332
712,463;14,05172049;10,47092908;11,27649981
713,027;14,24721741;10,75232788;11,40378992
713,592;14,40212567;10,98450763;11,4640572
714,156;14,48144111;11,13006298;11,69672763
714,720;14,52692385;11,28449973;11,88001959
715,285;14,57544662;11,32927308;12,0501809
715,849;14,65558929;11,42813568;12,35961086
716,413;14,83986595;11,51418908;12,45431979
716,977;15,04275233;11,78839185;12,40870063
717,541;15,02840242;11,6296624;12,42480545
718,105;15,16581978;11,8453113;12,4760515
718,669;15,27771244;11,96051168;12,47277908
719,233;15,38848677;12,08319607;12,36399328
719,797;15,74285238;12,0516762;12,36574386
720,361;16,06385743;12,3245744;12,39407278
720,925;16,03964969;12,36650251;12,40974967
721,489;16,18790509;12,50324943;12,54283541
722,053;16,32005848;12,43787864;12,92854445
722,616;16,65195437;12,63994477;13,01969262
723,180;16,74351874;12,6945391;13,34794841
723,744;16,78651862;12,78870426;13,50408071
724,307;17,11810998;12,77848505;13,65019592
724,871;17,40335674;13,14842214;13,96194542
725,434;17,47629772;13,06918233;14,14457325
725,998;17,77330218;13,30201015;14,25276021
726,561;17,94297307;13,39236235;14,27729768
727,124;17,96795736;13,75093783;14,21951171
727,688;18,17284036;13,87387743;14,25549086
728,251;18,25551634;14,12056445;14,23122577
728,814;18,53721412;14,31625064;14,52751748
729,377;18,76270708;14,65793668;14,80797988
729,940;18,81899231;14,69260552;15,14434451
730,503;18,88875813;14,77692576;15,10232576
731,067;18,94921718;14,72456582;15,22608402
731,630;19,18475078;15,20415305;15,54067554
732,192;19,36557407;15,15323636;15,74011572
732,755;19,25865784;15,14964622;15,90172633
733,318;19,5321541;14,95666884;15,95969695
733,881;19,46282045;15,12606691;16,07032857
734,444;19,59097312;15,03774008;16,06240993
735,007;19,77725014;15,15020886;15,96477641
735,569;19,94176192;15,43940731;16,19617782
736,132;20,04145988;15,70746153;16,23468128
736,694;20,13216576;15,45209147;16,34553887
737,257;20,23734154;15,75219764;16,51013272
737,819;20,46643994;16,09992372;16,73964923
738,382;20,7229794;16,51950648;16,92865247
738,944;20,94373655;16,49286128;16,87289959
739,507;20,78122377;16,98090577;17,11632073
740,069;20,80015089;17,21622744;17,54096821
740,631;21,03264611;17,3988656;17,69507823
741,193;21,48871789;17,57048664;17,91038046
741,756;21,49704152;17,97929822;17,92650206
742,318;21,59639697;17,76820165;18,07524589
742,880;21,737966;17,95881993;18,38502782
743,442;21,44642449;17,72297088;18,40672758
744,004;21,77451005;18,15498033;18,66163639
744,566;22,27923293;18,07072712;18,9779226
745,128;22,19236014;18,09253709;18,47591871
745,690;22,22613976;18,15753592;18,83974617
746,252;22,01795597;18,42289562;18,97486153
746,813;22,28245095;18,10382905;19,18673081
747,375;22,37632223;18,56986251;19,34271752
747,937;22,65304534;18,52428019;19,51441793
748,498;22,92060478;18,98946888;19,7679359
749,060;22,90863577;18,88128078;19,95924149
749,622;22,78649426;19,09847838;19,64840759
750,183;23,30134348;19,31849388;20,08182741
750,745;23,6543315;19,46804148;19,96444675
751,306;24,04920622;19,56010153;20,25881365
751,867;24,4214921;20,06116112;20,50751155
752,429;24,83368537;20,02481321;20,68381406
752,990;24,72090571;20,29482128;20,59357959
753,551;25,06384652;20,06369751;20,64749
754,112;25,2308577;20,39886105;20,66844
754,674;25,46278972;20,41165901;21,12025307
755,235;25,46623089;20,4774685;21,29248673
755,796;25,68251298;20,42369862;21,41572401
756,357;25,67318749;20,48495803;21,52636248
756,918;25,2308197;20,34905828;21,37230251
757,479;24,82530295;20,44608822;21,35130346
758,039;24,94207013;20,178755;21,36098447
758,600;25,14685451;20,73671241;21,4337749
759,161;25,07466985;20,07513798;21,4957935
759,722;24,94357581;20,47509255;21,43950503
760,283;24,68645317;20,24129372;21,4407091
760,843;24,3070786;20,89987021;21,82235709
761,404;24,32845352;20,79168431;22,02386707
761,964;24,87466902;20,78822781;22,29555731
762,525;25,50063335;21,00378204;22,60974975
763,085;25,59434406;21,58504037;22,97674207
763,646;25,54626171;21,39315639;23,52240588
764,206;25,88444648;22,32908603;23,68317514
764,766;26,63533808;22,37707732;24,20076161
765,327;27,29468501;23,03626249;24,25815925
765,887;27,9023534;23,05348988;24,33384473
766,447;28,35682403;23,41485485;24,35689379
767,007;28,77557422;23,71460956;24,60442713
767,567;28,80402362;23,91393174;24,60705116
768,127;29,33481227;23,89880977;24,92425523
768,687;29,58876406;24,16404174;24,99456927
769,247;29,71011549;23,87919839;25,3081626
769,807;29,27040878;23,9997955;25,31136296
770,367;29,44039772;23,74099906;25,65217735
770,927;29,03064208;23,62625955;25,846577
771,487;29,13865539;23,36273364;26,15814889
772,047;29,06873049;23,68937558;26,18642893
772,606;29,42559996;23,70238345;26,13916313
773,166;29,23318676;23,97455772;26,15500546
773,726;29,18847942;23,94535417;25,96911546
774,285;29,75353735;24,37340898;26,07583392
774,845;30,2138104;24,17538562;26,10967328
775,404;30,25241101;24,42995223;25,81628522
775,963;30,76631452;24,54875591;26,08144743
776,523;30,60307202;24,6829302;25,82239613
777,082;30,94320073;24,67167334;26,04261514
777,641;30,70461427;24,87639249;26,26873681
778,201;31,3394143;24,6158313;26,19038845
778,760;31,65095061;24,90185447;26,47331532
779,319;31,42472152;24,51267547;26,49209607
779,878;31,30116356;24,80052612;26,60135632
780,437;31,40110735;24,84732168;27,37761166
780,996;31,4344087;25,31733753;27,52134111
781,555;31,76736162;25,31282059;27,89989569
782,114;31,62553813;25,32257844;28,11394141
782,673;32,11611649;25,08202009;28,26914871
783,232;31,48914043;25,61396571;28,46232059
783,790;31,77507964;25,69642892;28,87183963
784,349;31,86284387;26,39028637;29,09343423
784,908;32,10882091;26,29352798;29,11785485
785,466;31,90447081;26,33720479;28,77428855
786,025;32,08918008;25,91340626;28,53112646
786,584;32,14574812;26,39249531;28,86207932
787,142;32,6436279;26,42729116;29,26191208
787,701;32,33586112;27,01865982;29,62353211
788,259;32,69679394;26,74417556;29,79444242
788,817;32,66032957;26,93894444;29,53906738
789,376;32,91919622;26,85268792;29,60074525
789,934;32,85091194;26,97354505;29,5766819
790,492;33,34551261;26,94478031;29,84623186
791,050;33,56843879;27,47085026;30,07906737
791,608;33,75621445;27,25562333;30,0700581
792,167;33,76263821;27,36726069;30,03738753
792,725;34,58657394;26,86993855;30,15472662
793,283;35,19335031;27,29693105;30,34038
793,841;35,34809662;27,14252355;30,69645552
794,398;35,02600832;27,147383;30,76381305
794,956;35,51744187;27,28090871;31,09126717
795,514;35,91264681;27,88384976;31,42545087
796,072;35,57950503;27,40157236;31,42670752
796,630;35,62163361;27,58110026;31,23593028
797,187;35,27821325;27,38468362;31,74721347
797,745;34,84953901;27,88622153;31,62881886
798,302;34,53198349;27,96210568;32,09537211
798,860;34,61725301;27,88800302;31,79894742
799,417;34,63944478;27,79207773;31,68983156
799,975;34,52806557;27,92723121;31,37758129
800,532;34,39947423;27,928984;31,97204335
801,090;34,41258714;28,72033001;32,12780422
801,647;34,53323682;28,38028634;32,27895738
802,204;34,95846252;29,16481649;31,86880948
802,761;35,43385216;29,256885;32,43543696
803,318;35,53455558;29,2972317;31,95237872
803,876;35,77135243;29,10013253;32,27839511
804,433;35,78903846;28,83010993;32,17331981
804,990;36,44046656;28,61005849;32,5645336
805,547;36,53502002;28,6573968;31,57347745
806,104;35,93633086;28,04928337;31,07110078
806,660;35,83406543;29,29887574;31,46709722
807,217;36,02671991;28,61561915;30,8840105
807,774;35,64398075;28,39566119;30,20858647
808,331;35,8362105;28,07264814;30,41792691
808,887;35,47942678;28,92349337;30,2023174
809,444;35,57008339;29,0091248;30,56101288
810,001;34,63077103;29,24614924;30,58178818
810,557;34,5545855;28,58114763;30,72593844
811,114;35,10475663;28,8524947;30,54713752
811,670;35,09991922;27,8883373;30,39133971
812,227;34,16243552;28,56116367;30,99520254
812,783;34,45861728;28,2403478;31,18515771
813,339;33,77679437;28,25880558;30,85628963
813,895;33,57034971;27,6127199;32,01964377
814,452;34,00708365;28,10220087;31,99071754
815,008;34,36397833;27,61596759;32,21457802
815,564;33,8210527;28,56965429;32,70741148
816,120;35,09070431;28,00367023;33,70223244
816,676;35,26683261;28,69323148;33,95901009
817,232;35,86233099;28,67892686;34,1956521
817,788;35,7245419;29,28545406;34,66882548
818,344;36,63894438;29,751624;34,86565941
818,900;37,23686278;30,4742981;34,43083971
819,456;37,05802732;30,65930482;34,40134442
820,011;36,92735097;31,36655327;34,44366495
820,567;37,45283275;31,04052915;34,31683674
821,123;36,55060348;31,77671359;34,30861908
821,678;36,86577217;31,69364542;33,68900749
822,234;37,0862251;31,67563466;33,2461751
822,789;37,26023928;31,39698173;33,10604435
823,345;36,99123656;31,14849966;33,39033241
823,900;36,66712158;30,72987536;32,82433378
824,456;35,80140023;30,07630448;32,70174802
825,011;36,21056794;29,2378793;33,06003536
825,566;36,66099224;29,6031514;33,18967791
826,121;37,22122138;29,37805675;33,54059509
826,677;36,47027063;28,93300902;33,56397875
827,232;36,48441854;28,48873519;34,24324369
827,787;36,04674622;29,10826141;34,14444437
828,342;36,21752581;29,47977851;34,51930885
828,897;36,66932492;30,11826452;35,6673837
829,452;37,03203135;30,22373883;35,7356556
830,007;36,63758205;30,74566945;34,99991081
830,562;36,30509864;29,82379876;35,15922868
831,116;35,27651049;30,55785328;34,32391598
831,671;35,67574872;30,2765608;34,52822641
832,226;35,32735118;30,74463674;34,37544776
832,781;35,99875793;30,35381044;35,23555154
833,335;36,32252671;30,87509065;35,7021826
833,890;35,93855146;30,00537534;35,33114815
834,444;35,69883983;30,95154917;35,53573826
834,999;36,46806275;31,1927514;36,55412045
835,553;35,95316562;31,40806694;36,4601026
836,107;36,97641112;29,83377876;37,21033001
836,662;37,37473851;30,55238716;37,45732883
837,216;38,16561267;30,00383799;37,81780541
837,770;37,97376604;30,277805;37,21957489
838,325;37,85572629;29,61351878;37,12124898
838,879;37,90067272;30,11063599;36,77313051
839,433;39,23633643;29,67743061;37,32502393
839,987;38,92842682;30,61814737;36,97422293
840,541;39,34097636;30,79806901;37,71005633
841,095;39,56003624;32,47226845;38,28595007
841,649;39,43043523;32,1455457;38,25470621
842,203;38,13398008;32,48639178;37,40839498
842,756;38,27413642;32,09973342;37,2983645
843,310;37,58952035;32,19088467;36,84849356
843,864;37,5139105;31,47253183;36,26147911
844,417;37,37284396;32,3024059;36,2179374
844,971;38,0302016;31,56020445;36,21369335
845,525;38,1173389;32,17151907;35,6648981
846,078;37,33447957;31,34043877;34,96924524
846,632;37,13502091;31,78881537;35,49100883
847,185;38,89709787;31,2941737;35,28373433
847,738;38,06208356;32,21274357;35,63548409
848,292;38,88278721;31,5813572;35,39534792
848,845;38,72999178;32,10123396;36,04494757
849,398;38,8207848;31,21922074;36,29077303
849,951;37,63517996;31,52696495;36,11572251
850,505;38,03119618;30,522505;36,25842688
851,058;38,45405545;31,21614161;35,57992633
851,611;38,72202677;30,65979136;35,91434605
852,164;38,62291563;31,53904225;36,90499543
852,717;40,84485657;31,07845242;37,60798099
853,270;40,61949982;31,44750591;37,83718716
853,822;41,39652428;30,62884852;37,7734209
854,375;41,16154204;31,27582034;36,57072304
854,928;41,63998865;30,7099605;37,44597932
855,481;41,12649233;32,22530699;37,75101893
856,033;40,46499805;30,94240581;38,48716737
856,586;39,92010975;31,46624032;37,20909515
857,139;38,67763009;30,57208721;36,50723359
857,691;37,4612757;29,98885733;35,57338203
858,244;37,09200588;30,31218875;35,30317953
858,796;36,62275683;30,81335152;35,71193093
859,348;37,20342116;30,85791094;36,66731986
859,901;37,42323384;31,60859068;35,73011473
860,453;37,81210475;30,57959377;35,58269993
861,005;38,69750613;32,35074457;36,67505788
861,557;38,98059684;31,61090706;37,3224037
862,109;39,5499767;33,06746592;38,2742426
862,662;38,77091777;32,81688221;38,65974858
863,214;40,30594612;33,9335328;39,05309126
863,766;40,52428733;33,44579745;39,24113105
864,318;39,6313869;32,89038434;38,75344759
864,869;40,04645242;32,61687341;39,23070277
865,421;40,16945493;33,57969776;40,14289762
865,973;39,44339586;32,68665527;38,93084093
866,525;39,57915146;33,02956657;37,92611
867,076;40,17544304;31,81154037;38,78029076
867,628;40,46972163;32,71096901;38,34929851
868,180;39,26383021;31,52817727;38,17989836
868,731;38,94762997;33,02846943;37,55662044
869,283;40,35362445;33,13835434;38,60969376
869,834;40,36388178;33,74021245;39,24489456
870,386;39,47580446;32,56753159;37,95095376
870,937;39,45148585;33,03441935;37,94318896
871,488;39,1396621;32,67701617;38,43374042
872,040;37,94877644;33,507405;38,02074595
872,591;38,15833515;33,06621668;38,35886102
873,142;38,66252701;32,76761176;38,71268386
873,693;39,03246392;31,49678582;40,03470488
874,244;37,77255067;31,65163135;38,77415271
874,795;38,08166021;30,48059483;38,8038704
875,346;38,17610965;31,59462886;39,07637628
875,897;38,98104749;31,19316723;39,96374071
876,448;39,48406391;32,13244696;40,17420417
876,999;40,57604391;31,24182257;39,10883351
877,550;41,34079679;33,29029523;39,53505838
878,100;41,66977669;33,22486131;39,50770803
878,651;41,25074439;33,78781919;38,5821329
879,202;41,40950812;33,66581862;39,62680325
879,752;41,39370739;34,36987714;39,05753246
