Filename-->;HOJA_1.RFL8;HOJA_2.RFL8;HOJA_3.RFL8;HOJA_4.RFL8;HOJA_5.RFL8
Mode/Unit-->;;;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20;20;20
Smoothing-->;4;4;4;4;4
Wavelength [nm];;;;;
403,943;8,951226815;8,811420942;9,39277132;7,614602964;8,427878252
404,529;8,882239943;8,826149393;9,401371027;7,70984828;8,318243919
405,115;8,66132517;9,038226068;9,725263878;7,943483904;8,397469993
405,701;8,645850689;9,341740788;9,940751129;8,253817785;8,356021534
406,287;8,747951097;9,29594549;10,20738983;8,530498087;8,450603463
406,873;8,754407924;9,36813482;10,34945862;8,50477962;8,385770716
407,459;8,777970987;9,177888117;10,47314034;8,667449425;8,674257782
408,044;8,965452249;9,348623413;10,45503635;8,805719671;9,104053267
408,630;9,040274805;9,641062491;10,61525377;8,576504925;9,408981828
409,216;9,298373804;9,883383935;10,4132468;8,247746547;9,518310946
409,802;9,507300411;9,754841442;10,91428075;8,425451064;9,618143767
410,387;9,948863057;10,03866291;10,83310571;8,227712238;9,743828808
410,973;10,06649983;9,891504006;10,80716682;8,273265144;9,790020053
411,558;10,1292364;10,1704258;10,66812932;8,393356623;9,988613763
412,144;10,44299226;10,24246897;10,57777635;8,502676272;10,11552135
412,729;10,33336664;10,28109135;10,54162793;8,657712393;10,01703162
413,315;10,29938396;10,28047854;10,65728082;8,919910562;10,00707938
413,900;10,52967371;10,17853746;10,78473561;9,284304911;9,99843733
414,485;10,54985561;10,16466677;11,12236462;9,694925395;10,18236699
415,071;10,74228998;10,32035635;11,00281451;9,840653846;10,47243714
415,656;10,71600885;10,33475893;11,01797328;10,32999706;10,49353932
416,241;10,93505328;10,77374014;11,08118196;10,51072451;10,93364165
416,827;11,1930502;10,76292871;11,49370625;10,93923302;10,95428645
417,412;11,2134682;10,98244598;11,82502193;11,14808035;10,95756984
417,997;11,37460792;11,09574307;12,02997339;11,61468772;11,17984449
418,582;11,61144077;11,43739222;12,36153417;11,80799913;11,49624299
419,167;11,6334027;11,72798668;12,53605086;11,69896555;11,68366641
419,752;11,85157064;12,02592611;12,7332598;11,96615021;11,88072658
420,337;12,05865693;12,26994087;12,95773545;12,20309217;12,04809847
420,922;12,23982831;12,59975905;13,14632097;12,44182366;12,32389576
421,507;12,23696187;12,56176356;13,42953355;12,74470237;12,32753579
422,092;12,39517103;12,68039622;13,33634786;12,86855925;12,43641171
422,677;12,58917296;12,96798815;13,4622876;13,02623376;12,96750728
423,261;12,92516517;13,2578636;13,58701796;12,90315006;13,13673573
423,846;13,06267807;13,18189767;13,5514241;13,18821201;13,22795394
424,431;13,25470528;13,39761935;13,66490899;13,49118908;13,47845325
425,016;13,21272962;13,27038284;13,7907019;13,62708273;13,68902822
425,600;13,25018794;13,28966034;13,90835917;13,76588003;13,66445914
426,185;13,37985255;13,20700589;14,07654897;13,68287016;13,93095875
426,770;13,74936665;13,44501316;14,31436024;13,76776347;14,00745481
427,354;13,82008632;13,61177051;14,66748143;13,81205636;14,24636053
427,939;14,09761441;13,59625075;14,81739595;14,01605198;14,40001318
428,523;14,21751825;13,65063387;15,04544583;14,31822499;14,40786051
429,108;14,52482112;13,88299486;15,21628315;14,30061712;14,47708334
429,692;14,80412981;13,97182439;15,33959314;14,62903177;14,69926238
430,276;15,04438466;14,12943275;15,52021224;14,9535242;14,70384417
430,861;15,11409674;14,60469603;15,65004543;15,16525441;15,12354106
431,445;15,30762503;14,89566327;16,02309621;15,4595694;15,25388259
432,029;15,29614058;15,0184699;16,09114793;15,72156265;15,53488878
432,613;15,51586411;15,34805422;16,17572668;15,86727384;15,75158059
433,198;15,50610234;15,50446559;16,29697845;16,05553253;15,94412485
433,782;15,6158789;15,77663312;16,33923201;16,02541732;16,28356768
434,366;15,82931333;16,04916414;16,6190533;16,25305605;16,39086027
434,950;16,03435183;16,34308473;16,72355587;16,39982307;16,50701958
435,534;16,20763777;16,75164419;16,89968404;16,48144769;16,81835147
436,118;16,38960637;16,89320068;17,02384976;16,50873819;16,78972605
436,702;16,38645443;17,0260146;17,01724346;16,61673707;16,93746138
437,286;16,57515711;17,30612121;17,17332625;16,59126451;16,89974841
437,870;16,7095349;17,35950006;17,23720768;16,61917434;17,12103434
438,454;16,86456281;17,59499487;17,46161389;16,54918271;17,04636882
439,038;16,88489837;17,6937893;17,6062111;16,69782586;17,18691874
439,621;16,95828324;17,602622;17,70622501;16,73115385;17,31833106
440,205;17,01938798;17,60464973;17,84408161;16,84426305;17,36427415
440,789;17,23445517;17,63419303;17,90007053;17,03763266;17,38955207
441,372;17,4359144;17,68173953;18,06369233;17,38298782;17,66057701
441,956;17,71090037;17,62777578;18,12343128;17,46411516;17,8322032
442,540;17,80582168;17,60349239;18,25539509;17,49403481;18,10439938
443,123;17,87239961;17,72975444;18,39211349;17,73048659;18,01145614
443,707;18,00872178;17,80702489;18,46929482;17,97980602;18,13421164
444,290;18,27563321;17,98744971;18,59256161;18,15106947;18,11600603
444,874;18,27935696;18,22684301;18,59081513;18,33522413;18,131422
445,457;18,33477645;18,33722368;18,63515969;18,3397801;18,31729272
446,040;18,39090999;18,31423964;18,70122327;18,39657341;18,39062623
446,624;18,34945141;18,39970179;18,76494042;18,41835403;18,44378269
447,207;18,41582838;18,67178504;19,0161706;18,58409111;18,44536622
447,790;18,50293956;18,85846245;19,01066225;18,86353666;18,43365445
448,374;18,57175194;18,96096056;19,05909386;18,91383077;18,48128273
448,957;18,65363303;19,05183272;18,98577848;18,98597696;18,63881668
449,540;18,64907605;19,04263554;19,16845679;19,1569048;18,6672436
450,123;18,7218537;19,05048411;19,18182446;19,14404925;18,90029915
450,706;18,80351884;19,0812362;19,23116666;19,34778613;19,03070332
451,289;18,84532114;19,26033719;19,18353048;19,54308055;19,11195511
451,872;18,99075355;19,35915656;19,1652982;19,71019945;19,20977274
452,455;19,08029242;19,39308812;19,09239943;19,82868788;19,23831257
453,038;19,07720227;19,28113196;19,19912254;19,83153276;19,38960098
453,621;19,23328876;19,33377511;19,19109936;19,95393769;19,44421809
454,204;19,27971442;19,28814728;19,37879408;20,07776155;19,5279875
454,787;19,45164861;19,44213758;19,3326083;20,13274856;19,62594537
455,369;19,54845263;19,59511908;19,43074724;20,26094771;19,7117928
455,952;19,59259205;19,76634953;19,59393619;20,33660544;19,65071442
456,535;19,66803368;19,74657526;19,70374328;20,1956068;19,78379884
457,117;19,72687306;19,85418925;19,8184344;20,23058087;19,79283446
457,700;19,73715682;19,86844933;19,95039553;20,19723322;19,93260806
458,283;19,91310429;20,15244991;20,03133504;20,3845833;19,95198151
458,865;19,89153566;20,16366403;20,25628818;20,47302049;20,27871571
459,448;20,02954591;20,37077437;20,30410648;20,53581817;20,4072851
460,030;20,01510214;20,32253622;20,4413237;20,58807208;20,44249828
460,613;19,99291978;20,40500776;20,53434447;20,72108276;20,42437842
461,195;20,13092441;20,3809413;20,58754066;20,83264931;20,53961208
461,777;20,27332135;20,51060384;20,71416565;20,91074634;20,55759059
462,360;20,30750539;20,51231319;20,8201476;20,83062496;20,70948459
462,942;20,40998533;20,6038457;20,87179127;20,95325679;20,72280865
463,524;20,43276237;20,56478252;20,95160771;20,94933302;20,86198047
464,107;20,59177181;20,64847888;20,9133603;20,96966596;20,81463275
464,689;20,62625942;20,58769446;21,01709084;21,03797165;20,78567559
465,271;20,68689775;20,73065345;21,0466412;21,06516996;20,90641097
465,853;20,8306929;20,67049404;21,08420191;21,1924849;21,05543885
466,435;20,8077773;20,70673591;21,13780027;21,13259404;21,17900828
467,017;20,74658327;20,68623067;21,15906291;21,22336875;21,28940058
467,599;20,84480598;20,83319378;21,20703345;21,35667925;21,22522708
468,181;20,88898352;20,93882139;21,26286605;21,41611131;21,3734669
468,763;20,93955434;21,11657092;21,30773064;21,48811618;21,5000401
469,345;20,86458563;21,22057444;21,31684017;21,47565659;21,46759849
469,927;20,90951924;21,3568975;21,20453914;21,6145108;21,51257237
470,508;20,92094087;21,36203011;21,2883268;21,65512129;21,55800291
471,090;20,9830789;21,48636497;21,28335673;21,5725551;21,57191571
471,672;20,96178009;21,53946266;21,33243204;21,59999964;21,59471469
472,254;21,02039856;21,57281081;21,41549371;21,64965066;21,60907041
472,835;21,03767723;21,60585499;21,43785024;21,73112171;21,75052671
473,417;21,06144623;21,67398638;21,47517837;21,8360162;21,77085047
473,998;21,04263196;21,60561997;21,41465336;21,81253572;21,74358863
474,580;21,08523037;21,65092337;21,54749154;21,83345553;21,82308969
475,161;21,03173385;21,63705647;21,76738416;21,7526399;21,85089038
475,743;21,12436903;21,71021937;21,78012939;21,8372205;21,86856248
476,324;21,16202822;21,74032624;21,87293509;21,84259324;21,915111
476,906;21,31229105;21,81478953;21,85822322;21,93208834;21,89840715
477,487;21,33997041;21,8261778;21,89951277;22,04314953;21,97042085
478,068;21,46545169;21,77020441;21,92965182;22,15354488;21,97158003
478,650;21,5328828;21,79216981;21,99605206;22,14983955;21,89916339
479,231;21,62518922;21,82550039;21,98098278;22,21942941;21,87042845
479,812;21,6101059;21,83380409;21,96801553;22,33368409;21,90013599
480,393;21,73401247;21,86733917;21,95242772;22,36742893;22,03152332
480,974;21,69545695;21,87616151;21,99770247;22,34549898;22,10396139
481,555;21,696971;21,91733166;22,15577985;22,51901845;22,11308288
482,136;21,68626012;21,9087406;22,17691786;22,55508951;22,21912395
482,717;21,81400544;21,99909089;22,24848917;22,48833988;22,21357056
483,298;21,73924619;22,02292674;22,2575535;22,42346813;22,26334114
483,879;21,78403882;22,0547858;22,23581208;22,45234095;22,3667588
484,460;21,76361873;22,10998555;22,44384324;22,52058784;22,50949101
485,041;21,82183808;22,21465891;22,47080223;22,55363716;22,58752186
485,622;21,8189048;22,28069373;22,53563956;22,57447173;22,56525654
486,203;21,87409106;22,39360264;22,5088227;22,6270415;22,64999529
486,783;21,90289997;22,41547795;22,43567467;22,58135866;22,7013842
487,364;21,95817413;22,46102081;22,52850815;22,63830809;22,66501094
487,945;21,8813997;22,55666582;22,52462527;22,76768714;22,74696985
488,525;21,94763034;22,76632225;22,6008407;22,79879569;22,82216783
489,106;21,8250142;22,73474246;22,66688255;22,9003748;22,85247626
489,686;21,94008013;22,76633824;22,65947648;22,92817181;22,8888066
490,267;21,95321913;22,72931451;22,7281398;23,08620043;22,85099093
490,847;22,04708787;22,74426154;22,75415231;23,17149017;22,91377164
491,428;22,08013868;22,80129623;22,85813898;23,28353988;22,8464228
492,008;22,07765606;22,87083031;22,90956851;23,29272474;22,88524033
492,589;22,07049306;22,9320754;22,93058024;23,3767358;23,02770837
493,169;22,07659402;22,92909459;23,04292096;23,39514217;23,06290533
493,749;22,02909716;22,88708447;23,04571879;23,48072604;23,06460984
494,329;22,18715906;22,89895475;23,01686342;23,4397681;23,07915129
494,910;22,17646796;22,91680788;23,02561099;23,42666524;23,15124798
495,490;22,32508495;23,00498677;23,07081249;23,42690523;23,2224182
496,070;22,27688577;23,07369058;23,08626917;23,4248673;23,22889614
496,650;22,4094052;23,13792227;23,13172594;23,44982662;23,32505023
497,230;22,47892778;23,20828455;23,14987958;23,54647023;23,3344641
497,810;22,57356004;23,22509795;23,20963651;23,55894895;23,34187885
498,390;22,64554426;23,30695431;23,12822721;23,42588707;23,36835967
498,970;22,81241722;23,28341241;23,15775831;23,44695945;23,47946212
499,550;22,77550337;23,39068501;23,31637543;23,45445949;23,54343467
500,130;22,80743905;23,4846726;23,36878892;23,61945073;23,50667055
500,709;22,75366314;23,45984265;23,37251678;23,54684291;23,60169016
501,289;22,76246128;23,56249598;23,39455785;23,64870533;23,58505235
501,869;22,69975016;23,47823992;23,28380756;23,6401848;23,68160416
502,449;22,73704619;23,45313869;23,36684385;23,62070401;23,7866076
503,028;22,75735385;23,49129216;23,45592253;23,69702991;23,73717034
503,608;22,81339778;23,46170442;23,48777505;23,91767917;23,6878131
504,188;22,77089101;23,48410173;23,58820151;23,82438662;23,65592099
504,767;22,85055672;23,53578418;23,59454251;23,94031038;23,60535594
505,347;22,81425683;23,54930597;23,69904485;23,82230119;23,60074563
505,926;22,90255734;23,63211972;23,80792531;23,89985133;23,58146716
506,505;22,89871211;23,46423056;23,83098005;23,95570359;23,69926662
507,085;22,98779474;23,46623229;24,05037071;23,98892874;23,6783331
507,664;23,07054074;23,44862369;24,06079365;24,05980926;23,66559469
508,243;23,10466345;23,5917694;24,11431468;24,01020651;23,73923759
508,823;23,12834119;23,64289934;24,19252537;24,03294243;23,81805803
509,402;23,11503391;23,74908644;24,25082284;24,23779906;23,82851396
509,981;23,12105534;23,76799297;24,28525965;24,19312417;23,99275322
510,560;23,30025154;23,86451906;24,24280277;24,30319073;24,08631891
511,139;23,30911958;23,90518412;24,28749671;24,29099592;24,26870029
511,719;23,4176622;24,04898675;24,3132027;24,32079372;24,18491898
512,298;23,37572648;24,10509696;24,26323766;24,38203688;24,24438374
512,877;23,42840048;24,30260215;24,27203364;24,4782705;24,30753269
513,456;23,42627853;24,372355;24,34207151;24,62374696;24,47842578
514,034;23,52504351;24,52439367;24,43711492;24,66043951;24,6993796
514,613;23,52799586;24,50044016;24,44631757;24,71656641;24,84126152
515,192;23,56637814;24,54461962;24,55390647;24,83126722;24,85958513
515,771;23,52421929;24,57016621;24,59530717;24,82032272;24,83653285
516,350;23,62185329;24,64063409;24,61355491;24,98070891;24,75923002
516,928;23,67311621;24,77385552;24,74008068;25,12338577;24,98689508
517,507;23,85454102;24,93894804;24,90733714;25,17661648;25,14274636
518,086;23,79171233;24,89847723;25,05816091;25,27648632;25,28038945
518,664;23,86888334;24,97029513;25,0302389;25,1966053;25,21820555
519,243;23,8564407;24,9420867;25,09700325;25,28808498;25,11830629
519,821;24,02170777;25,05399081;25,18312783;25,28868522;25,11900044
520,400;24,05149324;25,08559927;25,09814807;25,35292553;25,18834938
520,978;24,11823726;25,05928991;25,18070618;25,53212086;25,32544822
521,557;24,07026251;25,11786249;25,29402519;25,60262875;25,53393535
522,135;24,10993222;25,19512075;25,33266977;25,56539445;25,60448949
522,714;24,09382512;25,21661519;25,35556848;25,61800093;25,74933287
523,292;24,21641283;25,34889475;25,39647547;25,58990322;25,69034594
523,870;24,24322331;25,34520037;25,52873997;25,67725717;25,82153239
524,448;24,37847742;25,4527799;25,51886283;25,69747476;25,92583405
525,026;24,24362587;25,55840374;25,52653102;25,66548083;26,05060632
525,605;24,43671134;25,63481194;25,6015635;25,68404082;26,08271399
526,183;24,4985551;25,75479943;25,68617826;25,76420024;26,08525619
526,761;24,59776855;25,8787746;25,76295131;25,80223958;25,9433201
527,339;24,66579769;25,97531298;25,89809111;25,87525017;25,91695007
527,917;24,7264671;25,98952995;25,99422053;25,95492894;25,72888116
528,495;24,71164494;25,94366448;26,12489155;26,04693821;25,90170759
529,073;24,83610546;25,95400269;26,11870401;26,18041545;25,87344356
529,650;24,91249224;26,02470831;26,23029608;26,30880212;25,94967717
530,228;25,15994774;26,19581432;26,41887276;26,52024337;25,97644942
530,806;25,09905589;26,24141816;26,54302681;26,55877454;26,06447904
531,384;25,11138656;26,34878164;26,65966195;26,66751954;26,17071766
531,962;25,18757084;26,24175501;26,76057667;26,72911755;26,33547448
532,539;25,29317932;26,38960256;26,77815267;26,7555768;26,51822834
533,117;25,23846824;26,4370769;26,87016883;26,94998412;26,67638736
533,694;25,34639272;26,63841828;26,78363828;27,02076142;26,76725243
534,272;25,31860894;26,74094359;26,85966143;27,0148899;26,83486163
534,849;25,26700712;26,80665258;26,92212012;27,12796217;26,97686182
535,427;25,22296043;26,70200722;26,90650249;27,14532935;26,95421074
536,004;25,29266213;26,87836738;26,87572794;27,3118162;27,03969805
536,582;25,4217701;26,85948933;26,85458564;27,28092477;27,18709193
537,159;25,56134694;27,07571855;26,80531718;27,37477854;27,25673151
537,736;25,51447405;26,86122544;26,88707272;27,43230095;27,35163269
538,314;25,62419556;26,93625892;26,77514631;27,34416706;27,45435154
538,891;25,59683548;26,89339306;26,89718857;27,34894842;27,44822159
539,468;25,66954937;26,9846081;26,93919129;27,40286918;27,4410195
540,045;25,69088863;27,03068277;26,91656077;27,4020673;27,32137675
540,622;25,78791416;27,07621979;26,98482775;27,44631056;27,38249872
541,199;25,72406399;27,06113795;27,1621363;27,39468649;27,4246474
541,776;25,69581237;27,1138118;27,26463084;27,3793581;27,3450525
542,353;25,55847023;27,15268764;27,2839546;27,28820683;27,39735824
542,930;25,66626362;27,29921258;27,17043495;27,37126395;27,32518496
543,507;25,67569296;27,34827792;27,22399826;27,36192426;27,22716005
544,084;25,7845974;27,46343856;27,21132024;27,47101549;27,23420373
544,661;25,79272164;27,47050461;27,16852406;27,40961312;27,34355074
545,238;25,78512566;27,47034583;27,27925304;27,36742341;27,50283523
545,815;25,79384762;27,52055816;27,17888888;27,38324271;27,57282044
546,391;25,91391952;27,60984048;27,20175806;27,38144555;27,55038075
546,968;25,92445027;27,57806596;27,11331913;27,44651227;27,68927102
547,545;25,99167427;27,55091335;27,15012354;27,53884607;27,61500688
548,121;26,01722066;27,44665631;27,20834471;27,620735;27,68218773
548,698;26,0057977;27,44010937;27,27797044;27,69462904;27,78260892
549,274;26,00206744;27,34261082;27,26437656;27,7669571;27,86295208
549,851;26,07732229;27,28639869;27,32061429;27,8444663;27,93507515
550,427;26,09107449;27,28729462;27,20586352;27,9112639;27,93227627
551,004;26,17742576;27,30788926;27,39985039;27,98446276;27,93714692
551,580;26,24778191;27,30769627;27,47790128;28,11951586;28,00897985
552,156;26,33751848;27,39639954;27,62024773;28,13786605;27,92947049
552,732;26,34330124;27,34391734;27,62855805;28,09735486;27,96311113
553,309;26,31055337;27,52125197;27,71815666;28,06849315;27,94885736
553,885;26,38058112;27,5944459;27,71935;28,09597832;27,94602419
554,461;26,40426903;27,76151757;27,73925471;28,03767432;27,86232435
555,037;26,2800496;27,90468404;27,84324877;28,20953097;27,80005275
555,613;26,3306634;28,04454167;27,92697366;28,11714688;27,7289028
556,189;26,26041768;28,06934897;27,91711637;27,91315651;27,79855406
556,765;26,25325202;28,13573607;27,87691717;27,81064878;27,74295642
557,341;26,17404479;28,13133535;27,83293752;27,82085181;27,74179257
557,917;26,14973702;28,15485758;27,81000641;27,91866168;27,81822138
558,493;26,12232585;28,13953778;27,80671479;27,93425286;27,78722988
559,069;26,10910662;28,09911119;27,74025148;27,9348271;27,79578434
559,645;26,08234182;28,06367268;27,78556454;27,84272989;27,80547815
560,220;26,21599541;27,95073356;27,61132874;27,70503569;27,83825036
560,796;26,11557721;27,82448493;27,618521;27,74520052;27,82875952
561,372;26,1528818;27,80862831;27,50742573;27,89299447;27,69277802
561,948;26,16647231;27,72984816;27,48699163;27,88270559;27,64709884
562,523;26,10384963;27,80093793;27,46893199;27,82345691;27,7032889
563,099;26,17217729;27,84088336;27,49821156;27,79799857;27,5651777
563,674;26,11829092;27,81219938;27,47185315;27,67334135;27,56188192
564,250;26,04768394;27,78371991;27,54708843;27,70234908;27,47456643
564,825;26,04644363;27,769888;27,51882659;27,82888564;27,53989473
565,400;26,0387445;27,82105549;27,56377024;27,82013852;27,50251147
565,976;26,14736964;27,79611405;27,46470242;27,7808685;27,56888235
566,551;26,05018085;27,73368995;27,46466727;27,74316386;27,6510514
567,126;25,93712529;27,68143768;27,36151883;27,71884303;27,69848075
567,702;25,84003917;27,55450888;27,34886964;27,74929908;27,54097178
568,277;25,79444949;27,50597757;27,31852002;27,65052554;27,61233877
568,852;25,80417788;27,51209829;27,23753906;27,65127621;27,5611576
569,427;25,88255362;27,61564658;27,22757754;27,59683918;27,63284723
570,002;25,79138148;27,53932872;27,25411327;27,59247664;27,58886386
570,577;25,73038993;27,47578545;27,23978523;27,63947024;27,52492747
571,152;25,65308869;27,48208475;27,31797514;27,57906527;27,49661779
571,727;25,68458142;27,45686944;27,28914125;27,5354821;27,40181756
572,302;25,69909678;27,37844756;27,28020705;27,55360607;27,33441426
572,877;25,85347158;27,29362645;27,27082687;27,48260523;27,39948732
573,452;25,70371373;27,299985;27,31539225;27,49766373;27,42684569
574,026;25,64636495;27,30697012;27,25982484;27,43645615;27,41791844
574,601;25,6091748;27,16653753;27,17802986;27,40492828;27,43789576
575,176;25,60628824;27,19152437;27,15699806;27,13024891;27,37380617
575,751;25,6297567;27,18525465;27,09235965;27,01391985;27,40053814
576,325;25,70088098;27,14466487;27,04760885;27,14431681;27,3330654
576,900;25,72315536;27,20652351;27,05790373;27,11002141;27,32204942
577,474;25,70032872;27,22842889;27,10065834;27,00066657;27,52504
578,049;25,61145102;27,2419651;27,08357124;26,96372079;27,50698752
578,623;25,71649919;27,24537128;26,98379838;27,03625236;27,43632361
579,198;25,69840373;27,24660204;26,99084443;27,09438229;27,50991544
579,772;25,64859106;27,26869059;27,07191085;27,06263931;27,46793765
580,346;25,64872027;27,25282851;27,04608115;27,18378019;27,42412907
580,921;25,66058614;27,21131512;27,18277319;27,17914709;27,44606708
581,495;25,63740813;27,21465217;27,15387522;27,11864089;27,40294922
582,069;25,56287664;27,1438731;27,15331903;27,1497028;27,41483695
582,643;25,47462687;27,00451931;27,05943821;27,25936015;27,2595324
583,218;25,54999478;27,07494584;27,03375249;27,27543815;27,28072522
583,792;25,47001644;27,04318261;27,03226928;27,20643033;27,26127976
584,366;25,56874001;26,98646358;27,07989025;27,18409556;27,06042507
584,940;25,57319572;27,05802905;27,00762788;27,15614461;27,06253853
585,514;25,59175974;27,08973202;26,98309137;27,14224015;27,00168135
586,088;25,4350149;27,12006747;27,00919827;27,21444159;27,05650554
586,662;25,37027843;27,23182348;27,09482574;27,20152944;27,09766758
587,235;25,31494874;27,2264182;27,02146867;27,18369017;27,05780919
587,809;25,35587486;27,48474573;27,05430209;27,20393772;27,0779911
588,383;25,19952178;27,51753488;27,02388424;27,21539571;26,9749104
588,957;25,21731148;27,50782889;27,06183918;27,10566656;26,90884971
589,530;25,02652296;27,55980579;27,06533146;27,08194321;26,9707361
590,104;24,95981652;27,51016503;27,20155307;27,09574487;26,86299089
590,678;24,93750542;27,33252517;27,22868799;27,05850492;26,90746084
591,251;24,99040096;27,38578304;27,15920248;27,00812388;26,69945604
591,825;24,94929987;27,31188794;27,11148127;27,01119052;26,67450715
592,398;25,0073998;27,38048529;27,19101693;27,07861294;26,74874012
592,972;25,08173701;27,32639174;27,18344683;27,03212692;26,70694923
593,545;25,12181959;27,16385589;27,1570006;27,06330197;26,65195226
594,118;25,05182127;27,1653398;27,17556191;27,10172909;26,74092231
594,692;25,1770067;27,14632413;27,23969511;27,15585668;26,79559603
595,265;25,19084588;27,09365573;27,06506265;27,18023159;26,89329118
595,838;25,21048199;27,18172271;27,16205955;27,27413383;27,005874
596,411;25,16595881;27,1030381;27,06646764;27,19454557;27,17628447
596,985;25,21730135;27,12898517;27,00386847;27,15735337;27,09114814
597,558;25,10560342;27,10394466;26,92956318;27,04875258;26,97217204
598,131;25,03078923;27,10187372;27,02304313;27,02106599;26,86969059
598,704;24,9772365;27,27996773;27,20475987;26,85261817;27,0681421
599,277;25,04983146;27,28963517;27,02233038;27,02013196;27,00431065
599,850;25,03612743;27,23756621;27,07231184;27,08838775;27,06771458
600,423;25,03356193;27,2836438;27,11696588;27,20538586;26,92068335
600,996;25,00779083;27,32954679;27,0023323;27,17508189;26,90962795
601,568;25,16900441;27,42027613;27,08594758;27,32788972;26,8290195
602,141;25,06017781;27,37145081;27,222111;27,48076684;26,93973303
602,714;25,1433629;27,38482663;27,29956478;27,56595748;27,03996611
603,287;25,15619302;27,36698123;27,17711578;27,62479762;27,19968781
603,859;25,2529373;27,34101475;27,05963798;27,75706707;27,09815166
604,432;25,23958721;27,38245073;27,3577759;27,65027273;27,16949338
605,004;25,26282881;27,35299092;27,20157302;27,57959821;27,05481487
605,577;25,29476307;27,22506224;27,24243868;27,53322613;27,10025285
606,149;25,30707145;27,21041579;27,28515031;27,54299917;27,01910061
606,722;25,12802449;27,17347916;27,27597349;27,49246392;27,07453884
607,294;25,2264658;27,12889991;27,18751962;27,25374055;27,11356705
607,867;25,26154978;27,06074912;27,26171716;27,21201417;27,23909622
608,439;25,23501837;27,04981195;27,31441825;27,10095477;27,06754134
609,011;25,19390555;27,03813624;27,35987755;27,1985349;27,08478932
609,584;25,17639952;27,14534916;27,18281782;27,24324038;27,14277085
610,156;25,14865229;27,08864084;27,13186833;27,15807484;27,30393869
610,728;25,14170854;27,21437583;27,08668786;26,93561943;27,26156881
611,300;25,11616046;27,06471841;27,09559662;26,86636679;27,32080075
611,872;25,17557759;27,08414092;26,9540924;26,65413854;27,18058803
612,444;25,0596652;27,08365312;26,91842112;26,77719641;27,21213081
613,016;25,06509571;27,18372098;26,87046376;26,82469025;27,09770607
613,588;25,05471579;27,09687683;26,87882388;26,82477077;27,28898491
614,160;25,00973342;27,11598734;26,82501666;26,61036871;27,33083588
614,732;25,06567035;26,86991623;26,83661994;26,62918863;27,24166461
615,304;25,10700293;26,97969054;26,84919023;26,86315625;27,11505103
615,876;25,13826155;26,89352314;26,89259337;26,99284729;27,25774071
616,447;25,12351194;26,92561691;26,84037513;27,01742623;27,2419566
617,019;24,99882115;26,80020331;27,07463326;27,30173193;27,30489402
617,591;25,02089678;26,84704717;27,11027349;27,34432374;27,16490351
618,162;24,90660327;26,71950912;27,1003288;27,09519003;27,13038467
618,734;24,93069358;26,94405901;27,15082961;27,12863583;26,90164268
619,305;24,89901285;26,88823175;27,10212162;27,25358841;26,82262053
619,877;24,90286609;27,05195336;27,06448848;27,2946614;26,85858263
620,448;24,84291261;27,03423832;27,26147778;27,15204703;26,9105107
621,020;24,90468195;27,01565647;27,2802457;27,1265814;26,98204033
621,591;24,89802922;27,13244398;27,42016319;27,20910526;26,83076333
622,162;25,02861983;27,18993247;27,134199;27,04225977;26,79679856
622,734;25,00508804;27,20249172;27,1264027;27,02755294;26,80167406
623,305;25,07268016;27,246308;27,0714972;27,25285754;26,8384905
623,876;24,95022155;27,07407925;27,03863849;27,30396866;26,85949503
624,447;25,05597506;27,1024588;27,06982662;27,33394851;26,7796727
625,019;25,01558081;26,91101096;27,24791803;27,21559187;26,74159213
625,590;25,02482853;26,77821882;27,06655522;27,213764;26,64679579
626,161;24,79981382;26,74197264;27,0076417;27,3198123;26,46141301
626,732;24,87775406;26,74866644;26,78156279;27,17453172;26,47540155
627,303;24,92753223;26,73323687;26,93538704;27,10812426;26,57653046
627,874;25,1614416;26,6416744;26,96594059;27,12200093;26,56293448
628,444;25,1721742;26,64475439;26,9638693;27,03077264;26,39389283
629,015;25,29929825;26,78821989;26,93475289;27,05961613;26,4190515
629,586;25,13478531;26,67954656;26,95677857;27,1730455;26,41775408
630,157;25,1526172;26,83112104;26,86066175;27,14466824;26,32443177
630,727;25,11647831;27,00189033;26,88437806;27,15175042;26,32247777
631,298;25,12908422;27,10450256;26,91317923;26,99396218;26,33940442
631,869;25,09989937;26,99381504;27,05961641;27,14273864;26,36919399
632,439;24,89247577;26,96894964;27,15692897;27,3525292;26,35173631
633,010;24,55689387;27,04734948;27,07613646;27,29070365;26,50195407
633,580;24,59629854;27,19724469;27,04376575;27,32378558;26,5082334
634,151;24,59625175;27,08774491;26,91090406;27,29427539;26,58147595
634,721;24,75583415;27,23861738;26,90650292;27,1397624;26,55423233
635,292;24,84797299;27,11165699;26,98342021;27,04122324;26,65674428
635,862;24,94639365;26,95888871;27,04812121;26,94601224;26,71438296
636,432;25,05819312;26,85844743;26,99855604;27,22190721;26,77997355
637,002;24,97205368;26,96761242;26,84881874;27,26740982;26,86684501
637,573;25,06681053;26,88052774;26,80109455;27,04197085;26,8214728
638,143;25,42533073;26,90079807;26,66388544;26,98884365;26,67713808
638,713;25,33554335;26,74110828;26,71017619;27,04940186;26,73836163
