Filename-->;FLOR_1.RFL8;FLOR_2.RFL8
Mode/Unit-->;;
Int.time[ms]-->;1,049999952;1,049999952
NrOfAverages-->;20;20
Smoothing-->;4;4
Wavelength [nm];;
671,707;18,85024779;43,68399261
672,274;18,89065834;43,93109489
672,842;18,87303294;44,08667347
673,409;18,92442935;44,18851857
673,977;18,94651178;44,36491845
674,544;18,86521476;44,23338936
675,112;18,96741212;44,35483732
675,679;18,99266629;44,60023247
676,246;19,03265399;44,72139636
676,814;19,23336148;44,76620935
677,381;19,21362561;44,76330227
677,948;19,34290396;44,50971275
678,515;19,39610385;44,49797299
679,082;19,51488806;44,45982981
679,649;19,57953117;44,54379058
680,216;19,70888039;44,80840199
680,783;19,77064514;44,96184298
681,350;19,78740769;44,94148519
681,917;19,6851682;44,90561698
682,484;19,75909629;44,84265894
683,051;19,72039701;45,33878491
683,617;19,79119716;45,44621884
684,184;19,81388901;45,77375286
684,751;19,89913045;46,20807995
685,317;19,93790219;46,19505058
685,884;20,10013583;46,09608603
686,450;20,13808329;46,21648155
687,017;20,33554076;46,41974776
687,583;20,64734174;46,67243327
688,150;20,85102662;46,57385946
688,716;21,07651509;46,59977976
689,282;21,39306855;46,45184464
689,849;21,49850955;46,05905667
690,415;21,73375942;45,95397185
690,981;21,8913513;45,88267232
691,547;22,21872849;45,88181522
692,113;22,44164388;45,83622512
692,679;22,63556917;46,07909572
693,245;22,94541924;46,03071979
693,811;23,15587085;46,04768824
694,377;23,31358433;46,26224332
694,943;23,64033127;46,56852501
695,509;23,65109293;46,83538205
696,074;23,89278067;46,94868803
696,640;24,22019986;46,990014
697,206;24,45669765;47,21483807
697,771;24,52510444;47,02304714
698,337;24,58567753;47,26927978
698,903;24,69213343;47,33792224
699,468;24,8045475;47,49694268
700,034;24,98007286;47,48698881
700,599;25,30128405;47,44508771
701,164;25,37284166;47,47102255
701,730;25,53383658;47,41497491
702,295;25,65052685;47,43252378
702,860;25,87842562;47,65089309
703,426;26,16623983;47,5943955
703,991;26,53663131;47,6815546
704,556;26,76088847;47,5501415
705,121;27,02706692;47,72166927
705,686;27,10741513;47,97757399
706,251;27,24615279;48,26754812
706,816;27,17794601;48,4920295
707,381;27,27734084;48,47631689
707,946;27,38213925;48,59411429
708,510;27,55456852;48,80409593
709,075;27,44884039;48,90950486
709,640;27,55460913;49,08835214
710,205;27,59523583;49,16127959
710,769;27,6155727;49,13185647
711,334;27,74109567;49,13483733
711,898;27,80793016;49,12885186
712,463;27,91145418;49,28679778
713,027;28,02592604;49,4351301
713,592;27,86558203;49,29020431
714,156;28,0283325;49,6632568
714,720;27,92453869;49,56364679
715,285;27,89659654;49,51622061
715,849;28,13842907;49,54048999
716,413;27,98817932;49,57415196
716,977;28,25383193;49,70389896
717,541;28,27758245;49,52261023
718,105;28,18049191;49,60114626
718,669;28,46769135;49,66061928
719,233;28,70935077;49,16197767
719,797;28,87780177;49,04577224
720,361;28,95782463;49,36414588
720,925;28,88150474;49,29246194
721,489;29,07405236;49,23328644
722,053;29,12243037;49,52148731
722,616;29,04137068;49,82349474
723,180;29,0846742;49,96738754
723,744;28,95115073;49,8835595
724,307;28,77067693;50,38542724
724,871;28,77802474;50,91401325
725,434;28,88290773;50,79628651
725,998;28,84112852;51,09551132
726,561;29,31777703;51,27632283
727,124;29,24133674;51,14196171
727,688;29,4621859;51,04807521
728,251;29,79996554;51,02931645
728,814;29,95900493;51,49906678
729,377;30,22911971;51,57229765
729,940;30,523904;51,18659677
730,503;30,6884554;51,31481162
731,067;30,69628235;51,26161948
731,630;30,449775;50,88946104
732,192;30,6763091;50,85454444
732,755;30,6253218;51,15088118
733,318;30,42726069;51,03899725
733,881;30,44130325;51,01553871
734,444;30,27905232;50,90915347
735,007;29,97808713;51,17832903
735,569;29,63488498;51,44397559
736,132;29,83815131;51,85141133
736,694;29,71270019;52,51445608
737,257;29,39768306;52,61924434
737,819;29,77157115;52,76838804
738,382;29,56455135;52,83870472
738,944;29,72961601;52,99012134
739,507;29,7915503;53,17760744
740,069;29,80839285;53,45648049
740,631;30,12394944;53,26894058
741,193;30,39718758;53,01299602
741,756;30,62534979;53,30695213
742,318;31,00988746;53,14622896
742,880;30,76558921;52,72892799
743,442;31,24274059;52,48054111
744,004;31,11401296;52,54347623
744,566;31,03068425;52,59386656
745,128;31,30758807;52,23866742
745,690;31,37237441;52,29984282
746,252;30,92701616;52,71245784
746,813;31,28076561;52,30953994
747,375;31,34107945;52,57087151
747,937;31,60452362;53,2039694
748,498;31,40186993;53,28901144
749,060;31,54857112;53,11532685
749,622;31,64169224;53,02529023
750,183;31,46774982;53,00139193
750,745;31,20525897;53,0639776
751,306;31,39660247;52,51877345
751,867;30,66513356;53,10756568
752,429;30,49221866;53,11870232
752,990;30,48950235;52,83861171
753,551;30,57277746;52,84856723
754,112;30,2731461;53,01417053
754,674;29,81697968;53,09313174
755,235;30,22314479;53,57282279
755,796;30,64498627;53,545767
756,357;30,61014611;53,91033422
756,918;30,96046297;53,5404406
757,479;30,9038933;53,479795
758,039;30,93541669;52,96187332
758,600;31,04276433;53,12494032
759,161;31,30533085;53,21222662
759,722;32,24200818;53,30453883
760,283;31,78988552;53,30959851
760,843;31,35548499;52,78422722
761,404;31,21787122;52,71023146
761,964;30,49374466;51,32499672
762,525;30,74779653;51,30201475
763,085;30,37643165;52,36199572
763,646;30,42384193;51,86747743
764,206;30,69131567;52,04056532
764,766;30,52862938;51,69872762
765,327;30,93774828;51,97520845
765,887;31,01249644;52,69450512
766,447;31,23116124;53,07541156
767,007;31,54972202;53,46468496
767,567;31,14270885;53,59356112
768,127;31,22321926;53,51561544
768,687;30,87513134;53,98573893
769,247;30,33127762;53,64335149
769,807;30,3214094;53,50040413
770,367;30,30736257;53,29829765
770,927;30,24246128;53,16906206
771,487;30,78468625;53,01782476
772,047;31,09989756;53,19267093
772,606;31,37573625;53,43287344
773,166;31,50935904;53,0726101
773,726;31,86759675;53,15000927
774,285;32,48668785;53,37777675
774,845;32,47322749;53,95773917
775,404;32,01638444;54,21451751
775,963;32,32083712;54,00238502
776,523;31,52817756;53,66821121
777,082;31,91195613;53,72013593
777,641;31,61558823;53,16255586
778,201;32,08488116;53,64798098
778,760;31,81174956;53,46492209
779,319;31,80015107;54,14644889
779,878;31,86636583;54,04027809
780,437;32,18034127;54,10442216
780,996;31,81012786;54,53881691
781,555;32,38228322;54,39571576
782,114;32,0742984;54,35183724
782,673;32,34666532;55,34413519
783,232;31,91090478;54,92915623
783,790;32,04358046;55,23468701
784,349;31,98801492;54,70148355
784,908;32,02057307;54,59740582
785,466;31,94484442;54,24393573
786,025;32,22476214;54,0629998
786,584;31,91998527;54,42294022
787,142;31,89387336;54,54934207
787,701;31,92108661;54,10742079
788,259;31,74268518;54,58335668
788,817;32,0876584;54,59588465
789,376;32,08456572;54,2515662
789,934;31,77798294;53,89867276
790,492;32,08056374;53,55485083
791,050;31,97677237;53,81286947
791,608;31,96883462;53,43609087
792,167;32,36956039;53,69601174
792,725;32,50166253;53,74978538
793,283;32,45563195;53,28982843
793,841;32,64974046;53,90246197
794,398;32,84265224;54,07069114
794,956;33,41243992;54,57615863
795,514;32,95673564;55,54763937
796,072;33,3459203;54,81403912
796,630;32,89246558;54,74189634
797,187;32,48921989;54,57274118
797,745;32,33344944;54,49495718
798,302;32,11926636;54,97059756
798,860;32,24116307;54,05457948
799,417;32,58964588;53,5905681
799,975;32,49278784;53,82899606
800,532;33,3720967;53,57680971
801,090;33,3497032;54,24114758
801,647;33,36770178;54,94662242
802,204;33,34557807;55,32092688
802,761;33,82534969;56,0484218
803,318;33,98930874;56,16207993
803,876;33,38104282;56,14586226
804,433;32,79173196;56,28040847
804,990;32,7437121;56,11663614
805,547;32,27563156;55,75636803
806,104;32,26024397;55,03662542
806,660;32,60101597;54,79564497
807,217;32,6189669;54,79639284
807,774;32,11154029;54,90222794
808,331;32,32984752;54,11621902
808,887;32,3915491;54,75404115
809,444;32,78387901;55,1495663
810,001;32,21158849;54,54429337
810,557;31,89679879;54,79402499
811,114;31,91164873;55,16588473
811,670;32,21541329;54,5207001
812,227;32,0201399;54,03703736
812,783;31,93145771;52,84129003
813,339;31,44301396;53,39993655
813,895;31,63306807;53,22438907
814,452;31,25625214;53,48205893
815,008;32,16459449;54,55814962
815,564;32,80865161;54,65555909
816,120;32,99386024;55,1229676
816,676;33,63922978;55,98617528
817,232;33,91943751;55,98768711
817,788;34,23727304;55,39661875
818,344;34,67431164;54,95906929
818,900;35,00206567;54,71018151
819,456;34,64756749;55,04840505
820,011;34,07295205;54,70301004
820,567;34,08037371;54,65828075
821,123;33,23398797;53,92779938
821,678;32,23695175;54,14468572
822,234;32,50100767;54,23308143
822,789;32,2586104;55,28696642
823,345;32,56709381;56,39196058
823,900;32,52460755;57,06943348
824,456;33,16701404;55,86825223
825,011;34,53348217;55,92943792
825,566;34,12973841;55,68614194
826,121;34,71437066;56,9083237
826,677;35,51618041;56,77923273
827,232;34,59464273;57,7132826
827,787;34,98815597;58,12405486
828,342;34,73411403;57,43059851
828,897;34,37616418;56,57408516
829,452;34,45949521;57,78277709
830,007;33,19588229;58,10103467
830,562;33,6754204;57,14581562
831,116;32,84138267;56,36664469
831,671;32,34339764;56,65079218
832,226;33,11060865;56,01499337
832,781;34,27461883;56,16257084
833,335;34,78790398;56,76736987
833,890;35,44542535;57,6223296
834,444;35,33070345;57,64227872
834,999;35,90351817;56,12128548
835,553;35,60862134;57,20863658
836,107;36,62294018;57,42145943
836,662;36,51516546;56,55252168
837,216;36,3649056;56,92284855
837,770;35,86407809;55,85104819
838,325;35,59039826;55,37839408
838,879;34,86240226;55,1594991
839,433;34,6115166;55,4196265
839,987;34,95682354;55,55937715
840,541;34,81100879;55,31131239
841,095;34,36043273;55,8170907
841,649;35,37178384;56,42154779
842,203;35,21072288;55,88627172
842,756;34,73157324;56,7595284
843,310;34,78560534;56,78729528
843,864;34,91130693;56,72921867
844,417;35,03252036;56,31409118
844,971;33,99285398;57,56075857
845,525;33,96412276;57,77333757
846,078;33,8806957;57,07694479
846,632;33,08440335;55,93630892
847,185;32,77143555;56,79399606
847,738;32,89777229;55,59557698
848,292;33,46867162;55,5236953
848,845;33,55448724;55,53106828
849,398;34,06233255;54,94434068
849,951;34,57311029;54,80222184
850,505;34,26218335;54,78255202
851,058;33,33472142;54,63671987
851,611;32,77995873;56,26089858
852,164;34,43726183;55,4712174
852,717;33,81903193;56,74641795
853,270;33,01983623;56,79654686
853,822;32,28513739;56,81640697
854,375;31,81565788;57,22572408
854,928;31,78971495;57,88178079
855,481;32,0217102;58,18008687
856,033;32,9785787;58,73587273
856,586;32,96353513;57,99696572
857,139;31,54167614;58,62200926
857,691;31,15789855;58,92172698
858,244;30,87380371;59,61219203
858,796;31,20432943;59,66364782
859,348;30,72153825;59,06904249
859,901;29,7827225;57,77250973
860,453;30,07878729;59,14794224
861,005;29,61346979;59,97213117
861,557;30,10857581;60,38466619
862,109;31,17870802;59,89704158
862,662;32,0706774;59,33845599
863,214;32,22888677;58,98790454
863,766;32,42408493;59,24626685
864,318;32,4032171;59,20614035
864,869;32,65943108;59,40240707
865,421;32,94100654;58,38661693
865,973;33,75854333;56,8546236
866,525;33,73970562;56,9807295
867,076;33,95907142;55,53348888
867,628;33,69617481;55,4971679
868,180;32,9308334;54,71676726
868,731;32,51737653;54,47212706
869,283;33,00725267;53,54974783
869,834;32,9807143;53,27094909
870,386;32,18014642;51,44867795
870,937;32,16408478;51,42310932
871,488;32,14067423;50,39773736
872,040;31,20501715;50,40744896
872,591;31,05931955;49,09216018
873,142;31,83060173;49,70573017
873,693;31,78027237;48,83607149
874,244;31,59821617;49,72454902
874,795;32,23322578;49,7918646
875,346;32,07745835;50,13836913
875,897;32,67160727;50,01739407
876,448;32,79575819;50,17267312
876,999;32,98642502;49,9738897
877,550;33,08523204;51,85349098
878,100;34,34889273;51,67226565
878,651;35,24060732;51,45610413
879,202;36,01111901;51,13215874
879,752;34,70772704;50,73028618
880,303;34,99999695;52,43883409
880,853;34,45594239;52,68517558
881,404;34,75666637;53,29330428
881,954;32,6986078;54,8237229
882,504;33,81131601;52,07877806
883,055;32,34241812;51,94551934
883,605;31,82666576;52,257708
884,155;31,12909377;52,40975154
884,705;32,11972224;53,21274941
885,255;32,27373631;52,03185043
885,805;31,16355997;52,61284952
886,355;30,00133716;52,1285925
886,905;32,11684364;52,18798407
887,455;29,19362403;55,07367982
888,005;29,81670262;53,78610335
888,555;30,2432259;54,01565159
889,105;30,47408603;54,5893915
889,654;29,23788933;55,11610319
890,204;30,59061534;54,68817654
890,754;30,18914116;54,07557454
891,303;30,16362859;53,26160411
891,853;28,68910173;52,45611405
892,402;30,30224763;50,14229829
892,952;29,21880936;50,33720671
893,501;29,39707092;50,71164406
894,050;27,53951724;50,19472091
894,599;30,4342522;48,77907694
895,149;28,7891172;48,25599216
895,698;29,78360854;46,84999585
896,247;29,28827343;47,5214026
896,796;30,21400339;48,39218131
897,345;29,50841806;50,18057656
897,894;29,66648893;49,57164845
898,443;30,51223627;48,50644627
898,992;32,42090138;48,5921573
899,541;31,01181031;48,99071083
900,089;30,42468464;49,83557044
900,638;29,57953494;51,18632832
901,187;30,51109848;53,72007136
901,735;31,73314008;53,30621693
902,284;32,28070356;51,19162261
902,833;32,91270047;53,47689025
903,381;32,82215313;52,95234803
903,929;31,76647874;52,88601893
904,478;31,53675458;53,55519122
905,026;31,45128601;53,44393775
905,574;30,9736783;55,81985585
906,123;30,58699355;52,55025815
906,671;30,04662847;51,89422402
907,219;29,69290632;52,19660594
907,767;29,19115874;51,43968235
908,315;27,00830641;51,40580726
908,863;28,59148775;52,36476591
909,411;28,44124124;50,47669589
909,959;29,20403214;51,63099616
910,507;30,50356907;50,34330675
911,055;32,79002229;52,10729898
911,602;30,94759986;51,72428545
912,150;31,75185378;51,59982564
912,698;32,27852935;51,85902576
913,245;33,23287923;53,88851921
913,793;31,94367114;52,98642118
914,340;32,39624898;54,75815181
914,888;33,26923813;53,92418571
915,435;33,26681298;50,9075102
915,982;32,78214311;51,23080111
916,530;34,56322422;53,11883197
917,077;35,27587648;53,87482503
917,624;35,59220935;52,7997489
918,171;34,77269767;52,60754878
918,718;36,2147441;53,17354573
919,265;36,00485821;52,18610618
919,812;34,97280238;51,06086929
920,359;34,75854106;53,16589638
920,906;35,00584065;52,79220781
921,453;35,2969479;51,82519624
922,000;34,42163602;50,95575176
922,547;33,0549618;51,4516067
923,093;33,40865307;50,65611904
923,640;31,29079592;50,04991278
924,187;29,99687801;49,08955279
924,733;29,53546286;50,72766362
925,280;28,693078;50,13687859
925,826;26,46263094;50,39703399
926,372;25,96348167;48,56487038
926,919;24,3407723;49,25206502
927,465;25,80569556;49,62240567
928,011;23,46646112;49,10491836
928,557;25,53372322;48,05401421
929,104;26,38529575;49,82592621
929,650;27,75883782;48,2509503
930,196;27,0969691;47,90103992
930,742;29,13091031;45,22022908
931,288;28,16022223;48,60627404
931,834;28,00607726;44,87863245
932,379;21,18781527;43,96973323
932,925;26,71592221;45,90561426
933,471;23,5074613;44,85755719
934,017;24,13689703;44,82894
934,562;19,11841323;42,24372195
935,108;24,36251519;36,42887068
935,653;23,02127748;37,73713494
936,199;24,98750258;40,49261045
936,744;24,11601083;47,48083268
937,290;31,51109113;46,9531598
937,835;26,85344055;43,70344969
938,380;27,70612164;44,8678968
938,926;26,74163665;47,7641763
939,471;31,51890419;54,39845985
940,016;31,39612461;59,14497955
940,561;32,64891061;58,46964059
941,106;28,8158306;55,06043105
941,651;35,08494407;53,53585671
942,196;31,01381158;55,69516034
942,741;33,23715394;54,06054223
943,286;31,01321777;50,73569789
943,831;30,1563085;44,08676493
944,375;21,73737718;39,55500686
944,920;18,69313303;38,90856513
945,465;16,56559948;39,35781293
946,009;17,86525199;43,45132872
946,554;14,19309353;41,81114975
947,098;12,65396053;39,05712106
947,643;14,72107091;43,08053191
948,187;23,60999098;46,05685214
948,731;24,86896629;45,87155839
949,276;26,73903268;48,06629806
949,820;22,56831305;47,144204
950,364;19,91749577;48,69015072
950,908;17,13080308;43,44886049
951,452;19,96956046;43,49322024
951,996;23,67547809;45,50079718
952,540;20,09833307;44,09837977
953,084;13,45688108;45,29347722
953,628;12,47262338;46,47019927
954,172;17,50997099;42,63449929
954,716;21,76063952;45,09358265
955,259;21,22196997;46,55647405
955,803;30,18696327;46,54527246
956,347;26,66315297;51,91484785
956,890;30,40296441;51,05253156
957,434;27,78943145;50,27699479
957,977;26,82788717;51,49152951
958,521;26,91083078;51,41774995
959,064;28,85248309;55,01082744
959,607;28,21397216;54,86786223
960,151;28,79418374;51,08386097
960,694;24,70646101;53,86519359
961,237;26,72176206;50,40923817
961,780;22,50144909;53,71916121
962,323;30,11490793;54,1505987
962,866;32,65485709;54,83383608
963,409;28,933298;57,7502549
963,952;24,50665529;58,64891795
964,495;28,04714028;61,45716507
965,038;27,28348094;60,13865983
965,581;27,51231825;61,24112388
966,123;26,91297046;63,57100587
966,666;28,61588608;62,17767727
967,209;25,77347075;61,52786182
967,751;26,56310476;60,47296861
968,294;27,11832288;61,3395784
968,836;29,39097683;59,37763719
969,379;26,97619961;57,92944039
969,921;28,66752027;58,57088942
970,463;27,86257421;58,36143486
971,005;27,96302104;52,91376728
971,548;24,8893354;52,24808994
972,090;24,41026958;52,96263591
972,632;23,34900203;54,19612683
973,174;29,36424012;52,66405857
973,716;29,41895069;50,12244654
974,258;32,35695897;49,91504683
974,800;31,7738806;50,60357776
975,342;36,27215077;49,44431397
975,883;33,79156635;54,61364029
976,425;34,93391158;57,75055755
976,967;35,58039542;56,89755016
977,508;36,93587758;56,16351344
978,050;33,17062595;56,58599493
978,592;32,00236406;61,98814396
979,133;29,9672594;62,72609196
979,674;30,76322954;64,24723336
980,216;27,62106012;66,89174749
980,757;30,48106104;66,79046343
981,299;33,00714239;65,47636233
981,840;31,31844879;68,90164834
982,381;31,8444674;68,92009484
982,922;33,29571529;67,17383104
983,463;35,98409502;63,65773846
984,004;34,8783578;63,76986345
984,545;34,35885844;62,81814019
985,086;35,15488035;63,36565462
985,627;32,83092218;61,77444904
986,168;33,95154024;59,4974484
986,708;31,73425815;58,37202854
987,249;31,773495;59,27800807
987,790;32,91303623;59,09194574
988,330;31,2414648;61,286402
988,871;33,68052564;61,16612126
989,411;34,70648305;62,09577435
989,952;35,35957155;61,13161159
990,492;38,58217055;62,96354089
991,033;38,27569376;61,34460836
991,573;39,91385009;60,90820519
992,113;38,31844132;61,44470132
992,653;35,58073975;63,56937936
993,194;35,08971347;59,72338174
993,734;34,24020592;60,50703389
994,274;31,15368231;59,87180798
994,814;32,21044016;59,4261514
995,354;34,53266555;57,53488344
995,893;33,90416608;60,2677311
996,433;36,65885956;59,26201335
996,973;36,88094931;55,73319123
997,513;35,25516152;55,26266724
998,052;34,55359974;55,36903389
998,592;32,40558279;53,47898257
999,132;34,78533068;55,65926416
999,671;30,99326189;54,20937033
1000,211;30,75654901;58,30364778
1000,750;29,01251711;63,55797506
1001,289;29,60015791;62,75833949
1001,829;31,17014686;62,02600829
1002,368;34,10545551;64,30864612
1002,907;33,07676731;65,7591655
1003,446;36,73139303;66,86134722
1003,986;35,91728564;66,5271969
1004,525;33,04767361;66,42948842
1005,064;27,4304765;61,9746337
1005,602;31,49016725;57,76640945
1006,141;26,7396031;58,1574778
1006,680;25,66024696;61,29761173
1007,219;23,18599551;58,4953722
1007,758;27,94020025;62,81213082
1008,296;25,51091138;62,01159621
1008,835;24,8331086;53,93116496
1009,374;29,53907311;51,22349297
1009,912;30,71664535;52,53281639
1010,451;23,92479229;50,02674736
1010,989;25,36859592;53,14472822
1011,527;21,48031019;55,06217304
1012,066;23,53801232;53,76231369
1012,604;21,90148879;52,35434823
1013,142;20,27058843;52,03925665
1013,680;22,09085136;55,60290033
1014,219;24,11587244;57,10680569
1014,757;25,69936699;54,54654909
1015,295;31,01177677;55,25097279
1015,833;29,6538466;50,66537476
1016,370;38,8235279;49,92534889
1016,908;41,43757343;53,47620637
1017,446;40,59798878;48,3758559
1017,984;43,22749456;47,93016467
1018,522;39,21830887;54,00535996
1019,059;29,97045751;53,83317005
1019,597;33,5452908;56,44857714
1020,134;32,93038746;57,97752818
1020,672;38,11383908;58,89417347
1021,209;30,44839738;52,68962408
1021,747;33,44542675;51,91674249
1022,284;32,45458313;53,24803269
1022,821;35,83237366;55,39772895
1023,358;37,24303294;48,47934745
1023,896;38,52280057;45,01433884
1024,433;32,38371315;39,19174797
1024,970;36,14163361;40,4880282
1025,507;29,0614818;43,16804243
1026,044;31,4855564;49,91268679
1026,581;28,10771299;47,85611011
1027,118;26,4619691;48,19847284
1027,654;14,44591081;49,64433722
1028,191;18,29349549;52,60655671
1028,728;14,26377785;52,18584114
1029,264;23,15696697;50,11674605
1029,801;14,17282482;47,6014788
1030,338;16,75940125;50,27152862
1030,874;4,013182183;46,42082474
1031,410;6,142454691;45,57613412
1031,947;6,344106611;48,6655194
1032,483;17,89294376;48,69428652
1033,019;10,5380745;43,97683619
1033,556;20,53661547;45,47388732
1034,092;7,7903078;42,0102117
1034,628;12,17391254;38,78386594
1035,164;14,33771308;26,84483684
1035,700;29,89019518;28,06265182
1036,236;21,6529937;23,12249337
1036,772;33,31486428;16,48771762
1037,308;28,15738574;15,92542115
1037,844;36,71968557;22,41547648
1038,379;33,74635912;29,76042955
1038,915;40,75661304;31,07638842
1039,451;45,42233854;30,97802723
1039,986;44,40176647;35,17999374
1040,522;48,64969995;33,23090994
1041,057;50,44009197;38,99828495
1041,593;40,88838382;40,97378334
1042,128;44,71448144;32,61566866
1042,663;45,00101137;27,90291015
1043,198;51,06331428;23,652889
1043,734;43,99158331;21,30013913
1044,269;39,02027069;23,4339351
1044,804;38,49765268;16,64994963
1045,339;36,63830922;28,68311781
1045,874;37,12784654;22,13318504
1046,409;29,85938723;20,01090621
1046,944;26,45872531;24,45040059
1047,479;22,87747757;7,753162657
1048,013;15,86819255;0,103233111
1048,548;20,82506067;9,020312955
1049,083;13,19005486;4,761902599
1049,618;15,53945171;6,509649761
1050,152;4,114060651;-6,939664968
1050,687;10,76560649;5,892349692
1051,221;18,67198977;17,77413254
1051,755;17,56221906;7,664024905
1052,290;15,63421821;23,51229717
1052,824;40,119761;24,59668155
1053,358;28,99011644;27,73269521
1053,893;31,2397194;27,86166459
1054,427;49,59832255;32,68314785
1054,961;48,37469797;26,29804498
1055,495;27,39681572;19,35404365
1056,029;12,98865279;16,77610488
1056,563;15,79380281;10,32972067
1057,097;22,55620143;9,791122545
1057,630;3,462860906;19,30650789
1058,164;16,50335081;12,50258771
1058,698;32,18390792;12,42675233
1059,232;28,87964854;14,99058303
1059,765;32,52882737;20,21398538
1060,299;42,99353882;18,29733077
1060,832;51,00478236;13,75104931
1061,366;48,78318501;19,02707061
1061,899;38,70967969;17,61505491
1062,432;43,12114964;-0,146020793
1062,966;35,35600481;4,014379443
1063,499;20,58230732;13,84093721
1064,032;14,79842575;16,3876048
1064,565;20,29569748;20,70162815
1065,098;11,01751213;19,75867337
1065,631;22,9525404;29,89796278
1066,164;26,29554426;35,27653228
1066,697;33,27541098;42,18845137
1067,230;23,72379714;50,90152431
1067,763;26,48110215;48,25745979
1068,296;39,92176978;37,40045313
1068,828;46,27539583;31,21145097
1069,361;30,81664111;29,6086617
1069,894;35,10740047;36,00297558
1070,426;25,49988174;33,67020098
1070,959;23,7510456;35,46260235
1071,491;17,43119394;33,07709778
1072,023;21,64292268;28,87585523
1072,556;25,24531684;25,28538929
1073,088;12,04330129;26,48112906
1073,620;-0,226073644;23,27133878
1074,152;5,769232166;31,35191999
1074,684;12,13063645;33,25688263
1075,217;20,33898098;35,45454388
1075,749;23,32439655;30,90957476
1076,280;21,29629631;27,40213742
1076,812;26,33848598;39,13342495
1077,344;29,24932127;41,45220259
1077,876;28,07898268;40,80912063
1078,408;34,51377208;46,66849625
1078,939;40,12772997;40,97909795
1079,471;36,85622542;39,85025065
1080,002;29,37499808;42,91451703
1080,534;23,00349297;49,87121528
1081,065;18,23336965;47,36352526
1081,597;15,89644801;43,749998
1082,128;8,590441467;51,13122297
1082,660;14,60344113;54,33707912
1083,191;-4,171661667;35,02415647
1083,722;-5,270689034;29,28796845
1084,253;0,07509433;25,16153811
1084,784;8,973322836;18,16013573
1085,315;-5,933852457;18,12995201
1085,846;2,531646143;27,00278212
1086,377;25,04403093;33,53218342
1086,908;37,55913006;22,17634913
1087,439;27,93427334;27,81998811
1087,969;47,90506447;35,11280592
1088,500;48,18976354;42,33226917
1089,031;42,5545752;52,56450966
1089,561;17,08542842;67,63284745
1090,092;20,79553185;65,42483595
1090,622;9,791512754;59,07284725
1091,153;9,870129883;56,37282823
1091,683;-8,847645746;61,22726375
1092,213;-2,958333457;62,14233487
1092,744;-17,00804721;58,50528467
1093,274;-9,966025432;55,29037391
1093,804;-6,719367881;37,08574284
1094,334;16,0623406;28,87029154
1094,864;25,15131194;24,75728129
1095,394;48,32579346;41,12590041
1095,924;42,54032534;50,25983936
1096,454;61,36101136;57,51510562
1096,984;74,5590808;49,12118132
1097,514;105,7859152;79,76849376
1098,043;92,5960171;76,15148189
1098,573;102,2714368;97,48883924
1099,103;111,9372447;114,1376736
1099,632;104,2567074;158,944282
1100,161;83,64279122;136,6305998
