Filename-->;PETALO_1.RFL8;PETALO_2.RFL8;PETALO_3.RFL8
196,141;1,858938276;23,93308098;-14,63859093
196,739;-5,404700214;18,95133778;-19,29860145
197,337;4,703088556;24,99590969;-2,758620867
197,934;-3,696727981;20,47526091;-0,212273296
198,532;13,11758974;27,09435278;-11,27113277
199,130;9,450924437;28,29095414;-15,77195182
199,727;19,98185932;35,38688884;-24,56956599
200,325;23,88750637;38,93833467;-16,15143363
200,922;10,68541165;42,46506891;-9,805988893
201,520;14,75409777;41,46110133;-10,27526825
202,117;24,17503488;46,84628526;-3,920385636
202,715;13,70761836;41,24477463;-16,37651778
203,312;5,390495016;42,39112721;-8,983799837
203,909;-0,04347511;40,65881692;-2,230970964
204,507;-20,19589172;45,75033155;7,620416749
205,104;-42,91808955;34,54577024;8,972715628
205,701;-44,77051058;32,41825312;7,594224506
206,298;-21,91218651;30,54673281;-1,909547787
206,896;-7,530500136;26,59657924;-6,73132881
207,493;-21,28547644;26,65282602;-2,366634365
208,090;-11,30531842;27,5352239;8,28050733
208,687;-8,110685877;32,68994605;1,725997943
209,284;-4,52515556;33,57920683;1,210448724
209,881;4,617605409;28,02349584;-1,25987644
210,478;17,64705835;28,29425979;2,017032776
211,075;16,33206669;29,153502;7,411907457
211,672;18,26064133;34,66538123;15,83701704
212,269;8,241050239;34,64525146;27,29052559
212,866;16,07804403;36,34703139;11,75867066
213,463;17,12662392;34,51001168;6,810505586
214,060;22,44261936;29,76653756;9,166215845
214,657;22,79326464;21,94994745;16,54867346
215,253;35,74593712;25,94613835;19,62187043
215,850;36,23357696;31,85321112;16,0634596
216,447;44,06605095;29,72369997;18,71859401
217,044;21,33333317;21,71893251;13,11725409
217,640;24,19289252;23,77351355;3,416583526
218,237;21,98614046;21,68898739;12,02506787
218,833;3,865334857;36,01174163;17,94472522
219,430;12,03320045;35,53800428;19,50681699
220,026;3,418809605;38,71393218;16,33774133
220,623;-1,759675727;36,06850042;16,58463515
221,219;-3,171153222;35,37461594;15,23420776
221,816;-16,96175422;29,72142178;10,49811467
222,412;-16,13802615;29,9119722;12,56173492
223,009;-17,0996273;29,62962931;22,07916866
223,605;-16,82479519;30,96346647;18,57373121
224,201;1,58318949;22,71386348;11,33575579
224,798;7,820251502;22,14299079;10,61790563
225,394;7,685994907;26,66666607;5,77061863
225,990;9,48574491;31,48148114;9,235026856
226,586;11,48699832;28,88744271;11,54666792
227,182;26,73590665;34,24864226;14,80526895
227,778;25,42872353;36,89482594;12,09564058
228,374;39,96715038;34,73720263;-4,434524301
228,971;34,40760467;27,5123835;0,701655653
229,567;31,14062684;33,58611726;8,432074103
230,163;30,82706777;29,8946439;2,264684868
230,758;33,98838633;34,35991381;11,24507416
231,354;25,74754721;29,05776024;5,056060359
231,950;30,17552541;26,55971365;17,05698623
232,546;26,60993698;18,97823058;8,521870454
233,142;30,8719322;20,29774388;8,687800746
233,738;18,76127423;18,41415488;9,873086741
234,334;16,52892754;22,94077557;11,61264661
234,929;-11,56462564;7,235238816;8,610948788
235,525;-3,143838994;6,919815254;1,654792435
236,121;-4,425836578;-0,637174474;-7,559345223
236,716;3,448273821;-0,602302947;-9,429336137
237,312;-12,48982856;-1,721234926;-22,64329743
237,907;-12,88445574;5,353728637;-26,57502815
238,503;-14,26087073;-2,14184675;-19,82427215
239,099;-5,267937071;5,456389002;-13,49756148
239,694;-6,591395045;-3,923582866;-6,773102116
240,289;10,10554078;0,609014525;-8,650278121
240,885;-9,186658661;3,114527991;4,465171616
241,480;-8,502023754;6,825610052;0,14405749
242,076;-11,82181667;12,51572202;0,701754317
242,671;2,360169132;21,39599368;7,016706519
243,266;-1,99455975;22,71619951;9,096244139
243,861;8,790880923;22,08791226;7,893293716
244,457;0,720129285;16,05504666;10,49489745
245,052;15,46301726;29,49228862;12,13700674
245,647;14,23770289;28,94824688;14,39277504
246,242;28,38161073;28,70385968;12,18521579
246,837;26,95895285;27,33241052;17,92503108
247,432;40,74775513;25,62111858;21,43634371
248,027;32,21631549;24,25272829;14,94316146
248,622;39,01234275;27,57646229;17,43098944
249,217;35,42656988;30,93074327;17,23553597
249,812;48,69096267;30,89089634;14,65560614
250,407;35,97325799;23,51707604;6,989248391
251,002;41,43222583;26,55112192;-5,608027064
251,597;34,40254734;26,40883888;-2,336875354
252,192;45,52430105;30,92444909;-16,56314808
252,786;27,93949917;27,5618368;-14,32937407
253,381;39,76054136;25,54851187;3,015251221
253,976;33,6525604;17,54613123;-0,957352058
254,571;33,33333333;15,44350127;-2,498439728
255,165;32,05772999;16,80983672;-6,715728514
255,760;37,33393231;17,82122936;-9,755405228
256,354;27,03000834;25,90493655;1,729176954
256,949;29,6659648;24,07524388;-0,60790218
257,543;25,93797416;21,48229409;12,11943783
258,138;22,93638654;23,69597599;6,078304339
258,732;13,62384192;18,28715355;4,551122311
259,327;19,49373738;18,37661231;-1,884747883
259,921;13,48045079;20,4222577;2,406417495
260,515;12,15403122;20,69721158;12,26473593
261,110;8,737386382;25,46017825;14,92825116
261,704;20,67690474;13,01479474;18,6440672
262,298;12,86464394;12,19039394;15,07666184
262,893;28,91497419;17,18220778;13,16991062
263,487;37,02917686;11,95542015;13,57092342
264,081;39,0044777;16,93934579;0,54249592
264,675;41,4297539;21,84081528;8,729017188
265,269;46,34448269;24,74095629;-14,95490293
265,863;36,69830397;24,75821973;-15,04513628
266,457;38,25020128;19,35069727;-23,74698526
267,051;42,07779721;25,49585252;-15,03318124
267,645;41,17647088;25,52073554;-9,462056203
268,239;31,14441972;15,62560121;-11,47659088
268,833;44,48374888;19,92808498;0,045005102
269,427;34,6784617;14,31185981;8,628977315
270,021;34,28635731;5,975152922;18,59000508
270,614;41,92502384;3,706609084;23,06987085
271,208;46,89203978;-3,129564008;13,87986994
271,802;38,1155816;-1,238327186;19,20957698
272,396;28,83170133;-3,4189946;16,02046865
272,989;30,15204842;3,823529969;20,29606531
273,583;29,51750222;9,550228131;16,32571264
274,177;10,98165597;1,838451026;11,60888286
274,770;26,87157025;8,559046377;10,89649434
275,364;20,6465692;17,6279742;-2,838025173
275,957;21,22905041;12,17764996;5,775763816
276,551;23,87154238;22,64986469;21,36190107
277,144;34,63380098;24,11609368;22,82324941
277,737;35,76775921;22,46039141;15,68541251
278,331;49,3297152;16,6766197;18,40221591
278,924;41,39176101;15,00780055;9,58740902
279,517;42,84772646;23,4221801;6,233352298
280,111;33,36840156;24,98444352;9,305092707
280,704;43,00791296;22,83539556;7,046442549
281,297;36,512974;30,63878849;9,5158944
281,890;38,19980078;29,72261145;2,292969585
282,483;39,35471505;23,85458099;4,213578908
283,077;40,1164041;19,83314386;12,93402742
283,670;27,76896809;23,00512434;3,130375075
284,263;31,31991058;17,17624205;16,39888196
284,856;21,93204906;9,100121412;17,29694173
285,449;39,21668469;19,40098389;18,38621934
286,042;33,19914633;16,6327779;22,44086999
286,634;36,63392591;4,592774259;20,35263466
287,227;30,09661843;-1,874376927;20,41884845
287,820;28,29039896;1,790336278;18,89313132
288,413;16,32024448;0,310302011;3,286134367
289,006;17,14135051;10,27871167;5,652173616
289,599;17,27251156;11,36070689;-6,882168791
290,191;32,40401166;15,55471592;-11,214166
290,784;22,82555286;9,742072869;-11,73720498
291,377;12,03817006;12,89035383;-3,42070206
291,969;8,02827702;18,97220402;2,061413277
292,562;2,623749187;19,13107514;-4,589542614
293,154;-14,37575021;12,72042269;-8,853475054
293,747;7,862740654;19,14477291;-4,473398152
294,339;-2,498684434;11,2227282;-11,30434719
294,932;6,126482762;14,20342261;-4,438525801
295,524;1,780251383;14,69699362;3,505457554
296,116;5,099777342;16,8411872;0,431622872
296,709;17,40294617;14,8655341;-3,579368646
297,301;23,64453801;12,95405523;-7,536889926
297,893;18,63370549;14,48525674;-5,238989426
298,486;30,9321002;16,2586839;14,97524737
299,078;14,00254251;10,63941271;17,68945561
299,670;23,98286731;11,82017171;22,67283079
300,262;29,12642098;10,25682636;18,97369575
300,854;34,4381396;9,048762841;15,55309689
301,446;32,50395897;9,077331576;17,58814044
302,038;32,17529398;8,753601194;18,70423807
302,630;43,28629972;15,99509482;24,13219728
303,222;46,02272803;17,82782964;29,97849415
303,814;34,78049744;15,30159947;18,16634759
304,406;50,85075558;13,24245355;18,17799378
304,998;46,252333;10,58495844;20,6593838
305,590;30,08269323;14,35712842;23,49981278
306,182;21,16061106;19,41675863;28,71196943
306,773;17,63982796;17,39635818;35,49829998
307,365;14,88095267;15,70979043;33,42447051
307,957;3,632199663;16,41438966;27,05194124
308,549;7,777427424;17,19516804;27,30164004
309,140;6,168829739;25,74949355;21,33774607
309,732;-5,570876086;21,89424099;19,66648587
310,323;-20,09063371;25,1584497;17,00666975
310,915;-12,24368493;24,04526208;11,91235161
311,506;5,734191574;13,16465689;5,180049656
312,098;10,0739122;11,15356593;-0,318199893
312,689;12,32176472;16,15956693;-6,318130494
313,281;-5,951333876;13,02528356;5,885934899
313,872;5,702703575;18,86918828;-1,541426212
314,463;8,981002182;15,14071995;6,751468843
315,055;16,48113015;24,49652721;4,830016224
315,646;20,52915398;21,24675448;10,70773756
316,237;17,11229775;24,79127761;14,93568851
316,828;-5,469199718;35,40549535;11,29476688
317,420;-12,54512599;39,88854723;10,53362424
318,011;-18,69834605;44,60521651;13,31412193
318,602;10,42810088;38,92570537;9,973996921
319,193;0,271003101;34,69030145;21,64388732
319,784;10,13126888;33,76194003;10,24553459
320,375;1,252913737;34,55087424;10,53864156
320,966;21,68883713;36,70259888;8,726785431
321,557;9,006582288;34,23175159;3,834870824
322,148;13,35650431;28,60003534;15,76725449
322,738;24,52624814;20,4885572;15,15962547
323,329;24,11499806;14,21739306;16,3402572
323,920;19,16426543;7,168368782;13,56175666
324,511;21,2401575;0,773481493;9,740892084
325,102;20,45454515;0,443614198;22,06661039
325,692;29,11852918;-3,29562201;27,98494847
326,283;17,58708563;1,144764987;28,5090004
326,874;29,40332217;17,00343888;31,15034173
327,464;26,6327212;8,611048715;21,09641562
328,055;21,27193034;15,77251132;14,67911993
328,645;14,45842613;13,23587543;19,18113056
329,236;3,546766704;13,82173829;14,79331133
329,826;-2,339181857;21,18753463;16,26838189
330,417;0,997862798;25,22336755;11,0769962
331,007;-13,09677405;22,29637334;4,5226129
331,597;-0,032701548;20,5927346;2,55653928
332,188;-10,98935565;6,734778909;2,742771985
332,778;-7,02947813;15,87204582;6,27654602
333,368;-15,40172379;21,47380531;15,7769867
333,958;-5,995582035;20,66379135;14,08734195
334,548;1,002710081;22,81238757;11,04551572
335,139;11,91576796;21,59874;5,34947291
335,729;7,91782098;26,9453;-3,548067142
336,319;13,65243395;31,20495957;-3,210634324
336,909;4,749340545;26,87938429;-8,539887148
337,499;10,93565931;25,14555545;-2,368369487
338,089;16,46153804;25,80231033;-0,675541491
338,679;16,85525779;24,51602147;-5,71136124
339,269;10,33830676;20,27534371;0,558874461
339,858;6,616787338;28,98550596;1,285403359
340,448;-4,252925055;28,72148876;1,361256713
341,038;-0,275229588;21,31868102;17,92452843
341,628;-0,708645362;16,08129836;18,0271448
342,218;1,884395231;22,03935537;25,8256162
342,807;9,782837638;22,30312348;22,67708559
343,397;7,79303064;23,10255514;20,91214352
343,986;1,159544621;20,65505404;20,92400372
344,576;11,45203155;20,99367588;18,90933673
345,166;8,899579255;22,99120103;25,26315876
345,755;7,516122742;23,5805863;28,44795933
346,345;-6,919945938;32,03986313;16,70023845
346,934;1,612520859;33,55878253;14,63552498
347,523;3,617633033;24,78999901;13,58434873
348,113;-2,60577174;37,09623884;14,79812271
348,702;-1,566579286;28,20879593;10,68368494
349,292;20,53548265;30,58926971;1,256481488
349,881;11,1559715;41,14199628;1,125939057
350,470;14,75883617;37,33355269;2,776192809
351,059;21,53657628;35,40480625;0,574712351
351,648;37,49741837;34,72938333;-0,461169326
352,238;30,0468605;31,89168097;2,752133265
352,827;31,5479824;31,85171807;1,440868314
353,416;25,68099986;20,79305455;1,019830666
354,005;29,00465015;27,12543168;10,80092477
354,594;19,84746716;19,09502115;23,33671182
355,183;24,04308964;14,59616051;24,60053783
355,772;22,36296685;13,91016681;14,15824849
356,361;24,18256208;7,211451266;13,19606867
356,949;3,917953262;-1,283607313;14,77862581
357,538;5,882353004;1,758174249;16,4953513
358,127;-4,861930847;8,966708717;12,40527066
358,716;3,212521138;8,503401722;13,05559862
359,304;-1,835984652;3,817817039;10,33873798
359,893;5,261927045;13,6349608;3,084416446
360,482;3,040399782;13,47323583;-4,70060466
361,070;13,24329432;4,03858777;-1,903282695
361,659;5,723709726;9,110900522;-3,699766324
362,247;11,50910119;10,51051045;-3,805449795
362,836;9,099472379;15,99130481;-17,17960409
363,424;15,27697848;8,860759637;-16,56713031
364,013;7,685574833;4,940025368;-19,9291606
364,601;16,70038638;7,016154058;-13,67848482
365,190;10,05025128;-9,650850731;-8,267499875
365,778;13,34906447;-15,24703531;-4,08023298
366,366;9,938085062;-2,921238468;-5,720591399
366,955;10,17840048;-3,662016334;0,622532506
367,543;12,28432358;0,822923929;4,14771943
368,131;10,51489708;-4,999261089;8,03692366
368,719;8,998414633;1,886791699;8,324895675
369,307;9,38744062;5,606936358;9,912420612
369,895;3,575088142;7,898022619;6,543023986
370,483;9,097278666;10,02712493;6,293584788
371,071;6,398498725;11,07095935;6,901865086
371,659;6,61742378;7,099916558;9,05915891
372,247;10,85422894;6,807559558;7,419842971
372,835;10,29514832;5,527456946;6,387969827
373,423;10,23042072;5,301960864;5,848457278
374,011;12,26213067;4,022146799;6,122543678
374,599;10,29236744;3,262720252;3,651528582
375,186;9,431377251;2,31446691;3,977953533
375,774;6,810311386;1,971730416;3,596280821
376,362;6,86230386;0,741561918;3,258881418
376,950;5,745303784;0,80465329;2,91164884
377,537;4,372126015;0,435146809;2,336037974
378,125;3,673379154;0,244453797;2,206680751
378,712;4,056554554;0,290761673;2,060336135
379,300;2,651652881;0,317359052;2,249211374
379,887;3,343932324;0,583197106;2,671732517
380,475;3,459013488;1,22757445;2,380210748
381,062;3,456562326;1,871691948;2,785507106
381,650;2,59534188;1,957226113;2,219584678
382,237;2,696609761;1,949205485;2,414754171
382,824;2,08136841;2,49298754;2,458640123
383,411;2,402620388;2,471091576;2,880866187
383,999;1,756069114;2,633159186;2,570055199
384,586;2,224628468;2,174474658;2,085245645
385,173;1,86781055;1,816541922;1,871377853
385,760;2,037100374;1,652758377;2,088035242
386,347;2,220897069;1,096839426;1,597680584
386,934;2,926296552;1,141356943;1,717867068
387,521;2,499879534;1,283210552;1,61379618
388,108;3,296783347;1,398383162;1,710354486
388,695;3,036803198;1,683987366;1,261441854
389,282;3,446569531;1,582706695;1,526206655
389,869;3,245072666;1,849324767;2,015782296
390,456;3,213913145;2,019374259;2,12604934
391,043;3,398934165;1,990947325;2,136782434
391,630;3,221924009;2,4539954;2,342041264
392,216;2,761552331;2,880971848;2,554835394
392,803;3,000611783;3,193035957;2,920470712
393,390;2,325073402;2,889153612;2,962441959
393,976;2,561890732;2,934065894;3,156157099
394,563;1,710248353;3,099237557;3,098450392
395,149;2,043312162;3,118875276;2,996520759
395,736;2,079166621;2,973852363;2,886624415
396,322;1,515324626;2,711479667;2,872342076
396,909;1,632184905;2,365274141;2,761987922
397,495;1,565279267;2,203782565;2,785694645
398,082;1,444956404;2,06385322;2,468511669
398,668;1,739706875;2,049087661;2,517242799
399,254;1,528039458;1,885829534;2,479835189
399,841;1,936612847;1,81963601;2,570609088
400,427;1,907254276;1,757299543;2,523579513
401,013;2,247844948;1,718274485;2,56447561
401,599;2,441839449;1,751520161;2,399375438
402,185;2,433330618;1,891349216;2,526218236
402,771;2,52934414;1,896109232;2,31202025
403,357;2,841708599;1,811890269;2,453473212
403,943;2,689795218;1,703089949;2,396179726
404,529;2,904484675;1,766941175;2,457642389
405,115;3,094737958;1,83894901;2,346206422
405,701;3,126699447;1,8519765;2,340642876
406,287;2,839757487;1,932007921;2,365694223
406,873;3,023265322;1,739992595;2,547635264
407,459;3,075432773;1,806784341;2,626737764
408,044;3,2416811;1,908771696;2,677072943
408,630;3,201437528;1,96740354;2,597995532
409,216;3,229953665;2,090002385;2,496364563
409,802;3,206410383;2,036601611;2,621114153
410,387;2,864301988;1,980032329;2,640735531
410,973;2,673847578;1,836003287;2,658690952
411,558;2,688334617;1,8367564;2,61011938
412,144;2,606370426;2,08962347;2,552856875
412,729;2,761074302;1,896825574;2,406413953
413,315;2,613512347;1,770706283;2,416452287
413,900;2,596324489;1,708180059;2,394620847
414,485;2,823041952;1,540362928;2,454824338
415,071;2,947116849;1,404944579;2,315144736
415,656;3,204228824;1,385983792;2,257130611
416,241;3,429649865;1,435080171;2,154371293
416,827;3,350697991;1,376628497;2,177646604
417,412;3,327681405;1,20213844;2,157072799
417,997;3,177016288;1,277560511;2,115398849
418,582;3,209567679;1,238652872;2,148917358
419,167;3,106450686;1,193824258;2,24838007
419,752;2,984561212;1,344974526;2,238047641
420,337;2,963777376;1,421556264;2,230630042
420,922;2,86143853;1,23033425;2,331815373
421,507;2,624547139;1,201542907;2,329860601
422,092;2,73871919;1,239686262;2,335481629
422,677;2,624652125;1,321717079;2,288070085
423,261;2,633506015;1,375385838;2,203711685
423,846;2,767717136;1,266246965;2,221385459
424,431;2,796660577;1,330963567;2,12288226
425,016;2,745006221;1,245876781;2,154166661
425,600;2,648441559;1,283780914;2,130153877
426,185;2,666513069;1,593223243;1,966203386
426,770;2,960665286;1,639226221;1,849970592
427,354;2,958326154;1,575846342;1,813720038
427,939;3,064489193;1,646427889;1,78668604
428,523;3,113299635;1,38139768;1,926646147
429,108;3,295305452;1,487876921;1,909795412
429,692;3,297353225;1,419808549;1,820818606
430,276;3,378832363;1,536675225;1,65707007
430,861;3,54568372;1,578883879;1,709065639
431,445;3,615082101;1,515630427;1,656011154
432,029;3,410153549;1,447022816;1,644779155
432,613;3,35655146;1,489090136;1,678619837
433,198;3,367300236;1,53897327;1,696954914
433,782;3,317605555;1,662293668;1,732182246
434,366;3,018832012;1,712863737;1,705397277
434,950;3,095166673;1,75502388;1,712172
435,534;3,076881683;1,77325826;1,899445615
436,118;2,881670142;1,773907137;1,856215904
436,702;2,771331406;1,733030089;2,035338107
437,286;2,902447024;1,742980064;2,070892974
437,870;2,930614888;1,70908006;2,023931292
438,454;2,948196704;1,653753549;2,036307988
439,038;2,991345917;1,605878475;1,981773624
439,621;3,075190694;1,535136359;1,929900504
440,205;2,999763513;1,507097954;1,92900833
440,789;2,945717767;1,352025774;1,800234394
441,372;2,886016807;1,309822606;1,805815754
441,956;2,906179142;1,377297268;1,795846661
442,540;2,812703967;1,40161753;1,856938397
443,123;2,868283169;1,447485506;1,876407586
443,707;2,780992718;1,38128164;1,870089278
444,290;2,793520489;1,379199594;1,825767552
444,874;2,755598029;1,420742578;1,748621871
445,457;2,81236575;1,446403525;1,742736935
446,040;2,729747635;1,499034795;1,825121865
446,624;2,933416164;1,454562077;1,768157025
447,207;2,887487867;1,313482203;1,700642319
447,790;2,931669375;1,261494101;1,62762303
448,374;2,875977487;1,228789011;1,614250814
448,957;2,96225649;1,20972062;1,562467466
449,540;2,925249613;1,211503489;1,575721077
450,123;3,095305883;1,208048378;1,64054881
450,706;3,039443478;1,161495573;1,639024152
451,289;3,147234934;1,195586611;1,627245702
451,872;3,119912079;1,226530751;1,611140857
452,455;3,185512136;1,255580085;1,597286491
453,038;3,095055665;1,263470588;1,585755958
453,621;3,060519814;1,220654186;1,518830817
454,204;3,041008231;1,193551987;1,572299657
454,787;3,146808664;1,258918517;1,554679018
455,369;3,103441434;1,266899038;1,554456255
455,952;3,232265363;1,261649992;1,619105171
456,535;3,190120982;1,256532322;1,57170999
457,117;3,139612899;1,247597633;1,654161401
457,700;3,129522589;1,287962232;1,731796585
458,283;3,216321086;1,301337571;1,774709895
458,865;3,285809969;1,305974289;1,847021565
459,448;3,320072641;1,342263701;1,917194156
460,030;3,226057799;1,259305176;1,915261782
460,613;3,209724757;1,206385343;1,932861819
461,195;3,135935143;1,259348855;1,8942204
461,777;3,254588655;1,262885097;1,888443886
462,360;3,33879537;1,290580022;1,952286221
462,942;3,372972747;1,257136364;1,992446181
463,524;3,376962125;1,327202438;1,971699195
464,107;3,424803645;1,351521517;1,968805686
464,689;3,494126259;1,393131778;1,954109434
465,271;3,608544926;1,45618442;2,027333641
465,853;3,610333753;1,473080026;1,99012495
466,435;3,61794652;1,485731427;2,028488055
467,017;3,596952668;1,470996001;2,061867902
467,599;3,572138058;1,483714338;2,017853561
468,181;3,591795741;1,561823284;1,957126001
468,763;3,594098235;1,503996115;1,979861026
469,345;3,631786483;1,465790038;1,916883279
469,927;3,603388464;1,442065592;1,875540508
470,508;3,534485553;1,444076106;1,824871099
471,090;3,520052108;1,440632436;1,843424233
471,672;3,507925593;1,441768551;1,807014255
472,254;3,478941789;1,42454194;1,815398495
472,835;3,448449393;1,387110602;1,814236354
473,417;3,483018339;1,307191004;1,800996427
473,998;3,489463089;1,298464877;1,752353558
474,580;3,495673321;1,308191633;1,78074894
475,161;3,490886271;1,320120411;1,782728488
475,743;3,581487219;1,30490652;1,773834864
476,324;3,597497464;1,303827994;1,722512945
476,906;3,634488956;1,284423824;1,725943707
477,487;3,610044561;1,306864097;1,705500944
478,068;3,68805962;1,334224219;1,687336404
478,650;3,672755195;1,322771118;1,707509837
479,231;3,76579844;1,347499127;1,747009425
479,812;3,672479927;1,379377104;1,724013791
480,393;3,676656494;1,379198693;1,650359582
480,974;3,57976603;1,347676646;1,695466091
481,555;3,593823925;1,377161352;1,816302802
482,136;3,580123858;1,319978331;1,798239171
482,717;3,672430003;1,334648877;1,812545882
483,298;3,580435199;1,290150815;1,800970158
483,879;3,616135297;1,329619636;1,788474778
484,460;3,635743876;1,321141818;1,815164777
485,041;3,765665599;1,339750555;1,833397982
485,622;3,767968515;1,314400232;1,946963042
486,203;3,84970957;1,373436714;1,957454553
486,783;3,930408085;1,327211229;1,925766757
487,364;3,988254388;1,397131493;1,9621159
487,945;3,930871466;1,434963287;2,009686197
488,525;4,056818893;1,469675983;2,064055387
489,106;4,036230339;1,465412018;2,088060938
489,686;4,021409611;1,538115918;2,091273942
490,267;4,007135705;1,565229547;2,107455967
490,847;4,043487258;1,609988835;2,127578556
491,428;4,069518202;1,68066694;2,179908358
492,008;4,057332561;1,785604815;2,262652246
492,589;4,082405324;1,863459838;2,370437447
493,169;4,230752163;1,912518643;2,4546441
493,749;4,314431374;2,035615584;2,50970852
494,329;4,393059685;2,137959181;2,584448803
494,910;4,422219284;2,238208075;2,712547992
495,490;4,466191576;2,355283481;2,892480859
496,070;4,580253605;2,485416103;3,000031719
496,650;4,661027747;2,585171675;3,148893853
497,230;4,687772873;2,700746583;3,264587496
497,810;4,798754058;2,886216129;3,40965377
498,390;4,888985808;3,042934635;3,574548701
498,970;4,932301711;3,195863188;3,81869714
499,550;5,082479595;3,330034897;4,083188442
500,130;5,213314566;3,488711178;4,395639323
500,709;5,293929783;3,659638372;4,670298116
501,289;5,416836938;3,884328038;4,981573189
501,869;5,503885999;4,102201595;5,23036957
502,449;5,71345477;4,357743743;5,579407039
503,028;5,877070415;4,513115742;5,916090907
503,608;5,940652066;4,771850372;6,303209703
504,188;6,028984444;4,980510865;6,627070779
504,767;6,10774264;5,262953876;6,99285148
505,347;6,19471006;5,495241771;7,25816543
505,926;6,37460662;5,769210394;7,630296691
506,505;6,484405662;6,053035657;8,012531182
507,085;6,571091756;6,379807781;8,401519285
507,664;6,603109512;6,683686336;8,829082437
508,243;6,737088601;6,965772458;9,278111857
508,823;6,879984445;7,270363045;9,663510124
509,402;6,985381107;7,626987729;10,1040627
509,981;7,080834752;7,987886765;10,61554075
510,560;7,242742172;8,37443546;11,16135946
511,139;7,401332363;8,720095223;11,72022623
511,719;7,524526771;9,050930379;12,33342481
512,298;7,64253247;9,337638312;12,86844792
512,877;7,959126391;9,617829341;13,32110678
513,456;7,990455423;10,00694234;13,74862271
514,034;8,151868618;10,33453378;14,25152713
514,613;8,402101301;10,66914155;14,72902214
515,192;8,63437457;11,04773762;15,20723697
515,771;8,807513883;11,36308862;15,68212699
516,350;9,02354686;11,70821576;16,07053927
516,928;9,23822503;12,02499859;16,53950943
517,507;9,603191631;12,36850728;17,13571774
518,086;9,740569794;12,72562363;17,73402403
518,664;9,992618326;13,13773809;18,31149057
519,243;10,08427017;13,34839173;18,82289724
519,821;10,27025668;13,65433569;19,41717365
520,400;10,42815013;13,9640473;19,81032147
520,978;10,55757556;14,21298164;20,23696369
521,557;10,66824275;14,55554098;20,65485771
522,135;10,78589709;14,87573342;21,08735842
522,714;10,87277488;15,13690813;21,46073252
523,292;11,06063976;15,4307919;21,81122789
523,870;11,20629008;15,55875081;22,15621867
524,448;11,3936131;15,89961299;22,48352053
525,026;11,48265605;16,19961176;22,75574569
525,605;11,63934299;16,35411239;23,09695994
526,183;11,77580974;16,62211822;23,46799533
526,761;11,95899421;16,75605457;23,8124448
527,339;12,08702739;16,93397743;24,0102915
527,917;12,30103673;17,17849594;24,23045526
528,495;12,3337437;17,33079957;24,52053013
529,073;12,53781548;17,55263587;24,83869867
529,650;12,5994545;17,75247168;25,08427461
530,228;12,79515954;17,85748982;25,31884357
530,806;12,92010249;17,95601549;25,534259
531,384;13,15744492;18,08320514;25,7004085
531,962;13,2435041;18,23518157;25,96636664
532,539;13,49869692;18,38978959;26,1899967
533,117;13,60068961;18,59825448;26,37463247
533,694;13,84009647;18,74880063;26,51136145
534,272;13,97164192;18,84542029;26,56525055
534,849;14,19028927;18,97304241;26,7174459
535,427;14,25554498;19,12286145;26,88702626
536,004;14,40829287;19,39006334;27,08869484
536,582;14,46876282;19,40779679;27,24597852
537,159;14,59537037;19,52604511;27,36788282
