Filename-->;SEPALO_EXT_1.RFL8;SEPALO_EXT_2.RFL8;SEPALO_EXT_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
531,384;22,64917325;30,46205442;28,04417468
531,962;22,65851306;30,64214379;28,19866376
532,539;22,81467839;30,78598306;28,34815368
533,117;22,90191353;31,04274816;28,42309334
533,694;22,97414661;31,11161163;28,67364792
534,272;22,99081476;31,25547778;28,87329273
534,849;22,94563278;31,47614231;28,91759111
535,427;22,98060634;31,67853132;29,0338564
536,004;22,99969052;31,87666781;29,1850525
536,582;22,93062568;32,0372908;29,22817996
537,159;23,09306578;32,14646513;29,41668206
537,736;23,17437208;32,33790935;29,47245045
538,314;23,24835332;32,41629337;29,60434358
538,891;23,28381395;32,55402528;29,62539702
539,468;23,3454297;32,67002861;29,60985031
540,045;23,49120647;32,8216165;29,82727836
540,622;23,64848694;32,89461991;29,98447917
541,199;23,73178706;33,04650799;30,11227009
541,776;23,95054017;33,21035307;30,18273779
542,353;23,98513211;33,25731828;30,13115796
542,930;24,05230782;33,38140107;30,25999334
543,507;24,1181793;33,54317518;30,40385761
544,084;24,17678351;33,71407432;30,55504765
544,661;24,32580101;33,81083205;30,75659497
545,238;24,42783036;33,91442616;30,84661629
545,815;24,41489148;33,99476363;30,91123898
546,391;24,54017406;34,01079829;31,01633125
546,968;24,62569446;34,06797407;31,14599744
547,545;24,78251825;34,3027449;31,34498606
548,121;24,84044931;34,44988046;31,42951136
548,698;24,94967319;34,61191713;31,48988139
549,274;25,00484101;34,61880391;31,5723355
549,851;24,98802215;34,83134758;31,64564014
550,427;25,14279172;34,98227601;31,74624253
551,004;25,24877836;35,05752181;31,80624699
551,580;25,29807087;35,17359201;31,79295877
552,156;25,328958;35,27301855;31,93130685
552,732;25,24509534;35,34191366;32,06033199
553,309;25,31697568;35,50946345;32,11715612
553,885;25,30798581;35,52305868;32,11734459
554,461;25,40378168;35,57900151;32,15912553
555,037;25,45230793;35,53760136;32,21674506
555,613;25,44206626;35,64285639;32,34191329
556,189;25,514624;35,74847053;32,52686919
556,765;25,56013338;35,86675368;32,67966209
557,341;25,63185622;35,95512186;32,7607252
557,917;25,71771534;35,94064337;32,73581255
558,493;25,72059741;35,95138341;32,86347209
559,069;25,87530552;36,04808169;33,05668174
559,645;25,93158073;36,13443475;33,16862021
560,220;26,06744241;36,2881563;33,19426188
560,796;26,06898814;36,32397107;33,14318062
561,372;26,11314856;36,42633329;33,11527144
561,948;26,16728489;36,44855642;33,1981159
562,523;26,15979449;36,55118377;33,29336911
563,099;26,18983333;36,6133171;33,40057927
563,674;26,26030996;36,71337416;33,36516519
564,250;26,18479082;36,72900275;33,29036583
564,825;26,25641894;36,88344655;33,34217238
565,400;26,15577333;36,94019299;33,48332766
565,976;26,27247102;36,96885587;33,61279745
566,551;26,27444352;36,96665506;33,73852234
567,126;26,36482542;37,02865674;33,77109776
567,702;26,43659404;37,04430543;33,73460289
568,277;26,50581866;37,16853478;33,71454589
568,852;26,55685013;37,06296651;33,74726276
569,427;26,65713886;37,15238428;33,94066305
570,002;26,74765794;37,06209701;33,91276694
570,577;26,83256347;37,04049931;33,90012952
571,152;26,94361483;37,07885325;33,99595926
571,727;27,09418078;37,14529979;33,87391425
572,302;27,08757624;37,14505035;33,82114438
572,877;27,14459321;37,14856787;33,77320026
573,452;27,28614505;37,14858058;33,75897264
574,026;27,38213038;37,18516596;33,90850028
574,601;27,40551297;37,17838241;33,88141677
575,176;27,40502574;37,38625518;33,93083501
575,751;27,51428229;37,4259712;33,99864615
576,325;27,4304359;37,43844944;33,89570578
576,900;27,33455348;37,45473707;33,94036213
577,474;27,3562342;37,55431998;33,95346741
578,049;27,37930345;37,56640012;34,04613758
578,623;27,34431878;37,64478481;34,19689658
579,198;27,26958761;37,80355521;34,15307233
579,772;27,33205448;37,92344068;34,144376
580,346;27,4091566;37,87300538;34,21419413
580,921;27,47988349;37,87847654;34,23964258
581,495;27,47936695;37,96108086;34,21128896
582,069;27,54111979;38,0037517;34,31754314
582,643;27,63517792;38,04285862;34,38667298
583,218;27,7747736;38,11300145;34,3591125
583,792;27,82260154;38,09017283;34,32236402
584,366;27,96280257;37,9828868;34,27875967
584,940;27,97699953;37,95864663;34,33098483
585,514;28,0132805;37,98030333;34,37212992
586,088;27,93617808;38,04112229;34,37486021
586,662;27,96152135;38,06068623;34,45369041
587,235;27,96341609;38,08152262;34,41780447
587,809;27,8932238;38,04801202;34,4662197
588,383;27,78640936;38,05030133;34,61222948
588,957;27,8019988;38,08028607;34,63741084
589,530;27,7453455;38,08386455;34,73372665
590,104;27,76636596;38,05143457;34,82512067
590,678;27,63571229;38,18669337;34,77445601
591,251;27,68061495;38,25860997;34,72977748
591,825;27,81051858;38,24257172;34,80727456
592,398;27,93587981;38,31408778;34,82407622
592,972;27,98022295;38,47958296;34,85385463
593,545;27,99789925;38,59765117;34,8040541
594,118;28,05571851;38,68975063;34,80252998
594,692;28,16477635;38,79643981;34,8654223
595,265;28,20739579;38,98719893;34,7175233
595,838;28,31060122;38,9585222;34,75318304
596,411;28,38572599;38,93090818;34,81170743
596,985;28,4110434;39,04302754;34,80188291
597,558;28,40379711;39,08254755;34,84783812
598,131;28,51540223;39,09245107;34,91736994
598,704;28,60202444;39,01554292;34,8884301
599,277;28,61534712;38,96358171;35,11404595
599,850;28,58195928;39,02551433;35,18731716
600,423;28,71837351;38,94495302;35,36094264
600,996;28,75754285;38,94013313;35,48145805
601,568;28,79736246;38,97805506;35,56820528
602,141;28,86472418;38,92049388;35,6877441
602,714;28,79959412;38,91569911;35,77638516
603,287;28,83812017;38,76516318;35,76421718
603,859;28,83249714;38,78273731;36,01567174
604,432;28,93193812;38,82075722;35,88697152
605,004;29,0505513;38,84323639;35,90833658
605,577;29,09607394;38,82293176;35,94543674
606,149;29,19407819;38,97519837;35,80298213
606,722;29,30574722;39,00919489;35,88456793
607,294;29,3354661;38,90246487;35,81217893
607,867;29,36484992;38,83938104;35,79008567
608,439;29,48107033;38,97238672;35,77080672
609,011;29,64722858;39,06684287;35,67822229
609,584;29,71753622;39,0677553;35,66428154
610,156;29,70082001;39,01487788;35,55146592
610,728;29,63649554;39,06348743;35,40972805
611,300;29,5462112;38,98027218;35,459489
611,872;29,48320631;39,07196867;35,32433406
612,444;29,39411837;39,29642549;35,2496083
613,016;29,44147046;39,27676398;35,39396483
613,588;29,40678667;39,23860045;35,38839275
614,160;29,35143899;39,28916761;35,50510808
614,732;29,15463304;39,28403745;35,52934078
615,304;29,26938934;39,2954055;35,61277401
615,876;29,32142585;39,42348768;35,61635948
616,447;29,34131664;39,38389078;35,64230661
617,019;29,42100575;39,27323654;35,69142016
617,591;29,52994223;39,14949622;35,76842888
618,162;29,69150419;39,15519534;35,66564528
618,734;29,65515885;39,04402582;35,70287632
619,305;29,62101108;39,00279316;35,48484878
619,877;29,78718554;39,02356917;35,45463663
620,448;29,59224307;39,17569566;35,29465925
621,020;29,65296603;39,01469441;35,48138598
621,591;29,72843163;39,09722141;35,46060364
622,162;29,76019355;39,29148611;35,45353114
622,734;29,70015275;39,27490038;35,54890296
623,305;29,76000392;39,32002585;35,49584045
623,876;29,80328764;39,45870486;35,48064853
624,447;29,87305198;39,56443789;35,48375759
625,019;29,96026088;39,58370883;35,41222927
625,590;30,13903344;39,57926836;35,60243419
626,161;30,02014186;39,64526964;35,45917565
626,732;30,04942485;39,59725387;35,47577018
627,303;30,0758497;39,52906345;35,43539799
627,874;30,28517107;39,57677182;35,32728503
628,444;30,24587722;39,58891623;35,34317941
629,015;30,31073365;39,72058118;35,32368199
629,586;30,21199396;39,58654431;35,47644138
630,157;30,14232451;39,70656882;35,57165713
630,727;30,0721919;39,61120988;35,50206595
631,298;30,18740123;39,69047947;35,59967044
631,869;30,36267632;39,68602124;35,50907125
632,439;30,31404998;39,61642446;35,71030095
633,010;30,0931391;39,56926492;35,93790729
633,580;30,07541541;39,55570903;35,98522131
634,151;30,0229358;39,54515647;35,89060526
634,721;30,00498129;39,58006723;35,89582028
635,292;30,06125084;39,46498874;35,95598006
635,862;30,1630951;39,62630147;36,04024609
636,432;30,2079603;39,59388849;36,10690835
637,002;30,05410576;39,75872515;36,31770048
637,573;30,05299257;39,84638917;36,21012352
638,143;30,1025607;39,92201405;35,97181646
638,713;30,06913175;40,01738649;36,02801829
639,283;30,10551988;39,85096224;36,12079674
639,853;30,23424367;39,78001251;36,10635312
640,423;30,18461371;39,78384759;36,1669241
640,993;30,23129627;39,65807622;36,20054794
641,563;30,1453928;39,54316407;36,09203403
642,133;30,13338146;39,35161893;35,99001878
642,703;30,16046964;39,12706032;35,91359115
643,272;30,21497031;39,10536408;35,90555885
643,842;30,33566082;39,08716098;35,71859255
644,412;30,40369026;39,05398684;35,68643594
644,981;30,48971044;39,0310254;35,58201295
645,551;30,56484523;39,09688123;35,30310522
646,121;30,40660223;38,9972687;35,13352762
646,690;30,55537634;38,9696135;35,21259942
647,260;30,65516928;38,88104913;35,17862245
647,829;30,59896302;39,0038136;35,09976656
648,398;30,69406068;39,01692445;35,16163548
648,968;30,55065051;38,84761769;35,21634414
649,537;30,54079163;39,03846504;35,22370532
650,106;30,52795171;39,14649669;35,27726905
650,676;30,57831617;39,07579206;35,54912023
651,245;30,5114771;39,13418464;35,46125936
651,814;30,40166805;39,31749179;35,45828473
652,383;30,36677719;39,33226209;35,51852141
652,952;30,50917448;39,36157789;35,56474211
653,521;30,54896575;39,2598497;35,55458081
654,090;30,59763655;39,38187789;35,59870739
654,659;30,55229958;39,21034858;35,60901471
655,228;30,48641125;39,09842035;35,63146409
655,797;30,56396684;39,11277631;35,67053423
656,365;30,74916693;39,12051567;35,7729034
656,934;30,83597445;39,01673169;35,69672718
657,503;30,68928644;39,10335045;35,6618111
658,072;30,58069259;38,94012541;35,60466309
658,640;30,4438042;38,90430488;35,5068513
659,209;30,36858328;38,91010908;35,37898322
659,777;30,41690305;38,86226303;35,3572381
660,346;30,43782228;38,81625805;35,32304786
660,914;30,25934738;38,6623665;35,13741108
661,483;30,30121922;38,60202676;35,17396984
662,051;30,30673282;38,39134187;35,23435799
662,619;30,48825514;38,36880866;35,26572881
663,188;30,65760459;38,45949163;35,34108151
663,756;30,64122079;38,53787319;35,3543039
664,324;30,78278554;38,51222099;35,45183842
664,892;30,69819798;38,50071267;35,46226111
665,460;30,72546453;38,54973826;35,31919736
666,028;30,71482638;38,59240155;35,247306
666,596;30,70792981;38,66744852;35,28368839
667,164;30,55179929;38,76378382;35,09964948
667,732;30,60607237;38,6789881;34,88223768
668,300;30,48082956;38,59607701;34,81961951
668,868;30,65964173;38,58930213;34,77274583
669,436;30,6614444;38,53331538;34,65649509
670,004;30,8825956;38,55330441;34,66398849
670,571;30,87295556;38,44308802;34,9086915
671,139;30,99329283;38,27307873;34,82348203
671,707;31,03111454;38,27709792;34,67058791
672,274;31,10548452;38,28204248;34,77306034
672,842;31,11503576;38,27634415;34,9148925
673,409;31,16447406;38,23970419;34,96553933
673,977;31,09448619;38,21574927;35,00354254
674,544;31,11549524;38,21605478;35,02049681
675,112;31,00349493;38,19791332;34,88063767
675,679;30,95668965;38,18873799;34,80670958
676,246;30,94277362;38,39127505;34,89416881
676,814;30,89119292;38,18599117;34,87067727
677,381;30,97605542;38,21424689;34,838914
677,948;31,03374521;38,33921474;35,00009904
678,515;31,10107826;38,51888689;34,95907093
679,082;31,17235641;38,56242637;35,10802666
679,649;31,16683713;38,52590277;35,15477126
680,216;31,21037975;38,65459219;35,36711156
680,783;31,33124839;38,73520837;35,26295418
681,350;31,45002038;38,67813284;35,22879631
681,917;31,58763003;38,69563044;35,20479159
682,484;31,76646405;38,82490972;35,43402407
683,051;31,7271328;38,87679777;35,26575076
683,617;31,72773672;38,86169334;35,45886437
684,184;31,62957867;38,79749467;35,42976891
684,751;31,83244185;39,1145315;35,77460308
685,317;31,82061313;39,08608482;35,71112816
685,884;31,94811338;39,26859055;35,81775015
686,450;32,02357701;39,47790528;36,00443278
687,017;32,11399472;39,68693095;36,24142607
687,583;32,02482647;39,80385758;36,27698413
688,150;32,17996468;39,93770436;36,59658425
688,716;32,24649989;40,15813961;36,58091702
689,282;32,41837103;40,37815224;36,72212719
689,849;32,584605;40,47379229;36,65313926
690,415;32,73158402;40,79255166;36,98868991
690,981;32,72206107;40,99539591;37,18958029
691,547;32,66986731;41,39261699;37,52157709
692,113;32,71190377;41,84774115;37,70900088
692,679;32,7600326;42,13895503;37,84253573
693,245;32,77659907;42,41745017;37,939497
693,811;32,87018502;42,7211523;38,29841128
694,377;33,00041258;43,14083841;38,81906666
694,943;33,00838634;43,39916098;39,10568758
695,509;33,19560853;43,74395581;39,31695707
696,074;33,32138714;43,95900846;39,56674101
696,640;33,33406077;44,10333435;39,66864551
697,206;33,43624691;44,25606936;40,25521096
697,771;33,60789096;44,55653078;40,60879381
698,337;33,90119624;44,84548587;40,93683244
698,903;33,8648078;45,21630716;41,15305135
699,468;33,88884528;45,63192861;41,00867314
700,034;33,92854545;45,87269041;41,2802149
700,599;33,98997769;46,2096722;41,66260586
701,164;34,05350503;46,31571025;41,94570505
701,730;34,35954134;46,62723633;42,22288884
702,295;34,32977323;46,94479007;42,33994416
702,860;34,55397152;47,07411888;42,57623726
703,426;34,25973556;47,37966898;42,84572081
703,991;34,54283074;47,46458116;43,10908404
704,556;34,80559071;47,5511437;43,57073065
705,121;34,8631387;47,78154054;43,89140779
705,686;34,97716638;47,75928381;43,95471023
706,251;35,16055372;48,23451986;44,28105943
706,816;35,27883296;48,32329629;44,72013554
707,381;35,61958112;48,51892032;44,70559597
707,946;35,68497495;48,6592832;44,7581512
708,510;36,10302556;48,64272516;45,02713061
709,075;36,18964274;49,03303492;45,28631524
709,640;36,1447783;49,25136961;45,44132955
710,205;36,2510328;49,27748007;45,4783465
710,769;36,37597253;49,59214851;45,69005193
711,334;36,50065202;49,69668918;45,66764715
711,898;36,70075859;50,0057901;45,63455108
712,463;36,49400261;50,07348388;46,01622225
713,027;36,39216999;50,29424012;46,38664632
713,592;36,45724471;50,54051152;46,44008931
714,156;36,66861955;50,70369723;46,57303645
714,720;36,86742366;50,62366452;46,7179559
715,285;37,03415196;50,78611506;46,91809141
715,849;37,04922829;50,71267761;47,07341006
716,413;37,07584266;51,0922254;47,25001521
716,977;36,84381667;51,20751974;47,64318436
717,541;37,11092594;51,42767305;47,56073333
718,105;37,37263123;51,55045977;47,59891524
718,669;37,49083663;51,62027144;48,01469959
719,233;37,5493714;51,43746569;48,22754811
719,797;37,64677319;51,73650687;48,32768563
720,361;37,64881303;52,05184299;48,62979895
720,925;37,83731795;52,30516123;48,8180947
721,489;37,86721856;52,29530877;48,93063872
722,053;38,08477661;52,60752878;48,98282261
722,616;38,18645774;52,68413368;49,34022037
723,180;38,25098043;52,97794914;49,75388071
723,744;38,250889;53,14256774;49,80186666
724,307;38,21765016;53,43600723;50,25223582
724,871;38,17493207;53,20921195;50,16467816
725,434;38,01894423;53,31149863;50,32599261
725,998;38,00979193;53,61002775;50,41908236
726,561;38,13298325;53,82153748;50,76003326
727,124;38,11797247;53,62699061;50,86462525
727,688;37,97850185;53,74773885;51,30591004
728,251;37,98472215;53,93650687;51,16327229
728,814;38,23241338;53,94057942;51,1700252
729,377;38,14404997;53,82953253;51,30534114
729,940;38,39953839;54,24307435;51,95475171
730,503;38,86454106;54,32636615;52,11283114
731,067;39,03470398;54,19833211;52,31712517
731,630;39,19136488;54,22874324;52,21329051
732,192;39,00976564;54,19568395;52,3263438
732,755;39,26256878;54,15688365;52,15721532
733,318;39,33503296;53,99302255;52,42897286
733,881;39,03248046;54,42094467;52,50074001
734,444;39,01580558;54,48928716;52,45376013
735,007;39,21695288;54,26331412;52,34332012
735,569;39,16457343;54,34396548;52,14843307
736,132;38,83489416;54,55999055;52,38607922
736,694;38,64603326;54,36356539;52,99905441
737,257;39,13236486;54,51426408;52,81496525
737,819;39,12973802;54,68063852;53,12268025
738,382;39,30217248;54,76497707;53,21714478
738,944;39,59453373;54,45586519;53,59410708
739,507;39,90701482;54,67646175;53,69546929
740,069;39,46567745;54,86773552;53,7160817
740,631;39,67557402;54,91099734;53,83230192
741,193;40,00219621;54,77831161;53,5860025
741,756;40,25213821;55,12260019;53,41403545
742,318;40,238983;55,22011765;53,87007103
742,880;40,67479584;55,27066156;53,41037568
743,442;40,81296351;55,63302149;53,6502988
744,004;40,93132605;55,88098574;53,23954673
744,566;40,80068887;55,7017607;53,24483618
745,128;41,24244214;56,05091191;53,2899713
745,690;41,26268657;56,13523579;53,56527597
746,252;41,16854527;56,0691363;53,8152723
746,813;40,88146696;55,83205841;53,93804283
747,375;40,66242204;55,80842196;53,51128066
747,937;40,38957089;55,6024696;53,9565793
748,498;40,31639624;55,43202354;53,40444389
749,060;40,49815712;55,28975324;53,9571253
749,622;40,58975113;55,4124168;53,92659709
750,183;40,71984986;55,26539086;53,99799912
750,745;40,40912325;55,34527724;54,0581555
751,306;40,55425534;55,64629393;54,15296488
751,867;40,99634149;55,79345282;54,18016993
752,429;41,37109221;55,88517533;54,31035549
752,990;41,46875151;56,18219605;54,25768448
753,551;41,39111918;56,15355488;54,81419642
754,112;41,10780265;56,29265314;54,91694804
754,674;41,30274554;56,21195947;54,87998153
755,235;41,12546858;56,3356344;54,9896088
755,796;41,53178244;56,10778966;54,67914415
756,357;41,62845829;56,22410307;54,5221005
756,918;41,64771079;55,93705819;54,78505749
757,479;41,53626232;55,51835464;54,91537947
758,039;41,32695616;55,36151221;54,81280109
758,600;41,41693357;55,41267418;54,15361832
759,161;41,49151366;55,38613274;53,38456851
759,722;41,12180266;55,46037084;53,27684229
760,283;40,63255145;55,34509581;53,48948774
760,843;40,35329962;55,16288348;53,20944372
761,404;40,5782574;54,82658383;53,36035962
761,964;39,99729952;55,26396701;53,07408701
762,525;39,9472311;55,78600488;53,39309816
763,085;40,35306256;55,83845575;53,7217874
763,646;40,78464012;55,26801224;54,39695791
764,206;40,28633536;55,39837354;54,27198363
764,766;40,61016339;55,71313287;54,04570019
765,327;41,13550811;55,98542171;53,49418473
765,887;41,71184914;57,0111826;53,85579797
766,447;41,13029495;56,67016466;54,09542297
767,007;41,98615957;56,66337406;54,38034827
767,567;41,90015419;56,83953016;54,081798
768,127;42,05541637;56,95171661;54,00500295
768,687;41,73906123;57,39331835;54,00730702
769,247;42,13792843;57,20179743;54,69908947
769,807;42,09855958;57,17757315;54,73008145
770,367;42,08049851;57,22386433;54,94097614
770,927;41,60608812;56,90339513;55,18400117
771,487;42,29688684;57,13681174;54,90474978
772,047;41,79628718;57,22561521;54,57421729
772,606;42,47062673;57,35093362;55,58391986
773,166;42,46230261;57,02148766;55,60008482
773,726;42,92396067;57,04125829;55,33744566
774,285;42,8554991;57,45077194;54,85192278
774,845;43,09611666;57,74584981;54,95033657
775,404;43,36349387;57,74089907;55,12672903
775,963;43,32591219;57,76030903;54,66488927
776,523;42,93936666;57,8652087;54,13695619
777,082;43,24567345;58,04469848;54,61578657
777,641;43,07280676;57,69441411;53,42149396
778,201;42,72340724;58,11544901;53,5299423
778,760;42,58005288;57,92442857;53,51108794
779,319;42,72260322;57,87492035;53,93700587
779,878;42,70975253;57,08158898;54,20645015
780,437;43,00576536;56,8646827;54,4941693
780,996;42,98567009;56,61536334;55,18407104
781,555;43,04000463;56,49277088;55,77586552
782,114;42,86444396;56,33047426;55,27194799
782,673;42,78327636;56,78636785;56,11004962
783,232;42,87953442;57,066097;56,19006829
783,790;42,62484263;57,4332058;56,7530424
784,349;42,85489277;57,02504618;56,36493505
784,908;42,54760573;57,30271257;56,87934886
785,466;41,79482145;57,36420736;57,17191229
786,025;41,82994728;57,56328618;57,47419548
786,584;42,13371142;58,48720376;57,40795927
787,142;42,23600788;58,40888497;57,69396499
787,701;42,21185014;58,12323602;57,15316979
788,259;42,58387014;57,88648361;57,5550053
788,817;42,64804497;57,89314343;57,26620083
789,376;42,08120486;58,39768516;57,01304893
789,934;41,91112781;58,6933381;56,31313521
790,492;42,1651037;59,26645996;56,30878945
791,050;41,96040919;59,191977;55,9682418
791,608;41,59016458;58,61789165;56,7436163
792,167;41,19752716;59,01682958;56,14340398
792,725;40,66610169;59,61093245;56,11777944
793,283;39,85563794;59,62650682;56,03372586
793,841;40,09543142;59,51964353;56,42145365
794,398;39,98312212;59,10854128;56,37556228
794,956;40,10895998;59,12749286;56,6523052
795,514;39,53699718;59,25617034;56,61826716
796,072;40,1904258;58,95171158;57,16827257
796,630;40,11360902;58,71673949;56,98276749
797,187;40,30925004;58,62492054;58,09882258
797,745;41,27699456;57,89953146;58,59278503
798,302;41,08380844;58,20063757;58,23193192
798,860;40,59438255;58,47371687;58,34475575
799,417;41,40483736;59,23513307;59,15313662
799,975;41,38786364;59,52142927;59,04314793
800,532;42,29173537;59,00395126;58,47113561
801,090;41,76909516;59,39960082;57,76125917
801,647;42,45840602;60,07055482;57,36961805
802,204;42,69912404;59,9321564;56,80229894
802,761;42,52740612;60,10030341;57,63905536
803,318;43,8616383;59,83337997;57,77244127
803,876;43,50324193;60,02657811;57,85264532
804,433;43,306315;59,39380271;57,3952227
804,990;43,68517456;58,94813133;58,0259055
805,547;43,26341232;59,1797342;57,96353997
806,104;43,37861829;59,11989909;58,38679092
806,660;42,89897832;58,83580931;58,4191776
807,217;42,74739277;58,10487023;59,33984974
807,774;42,12744352;58,3280879;58,19420684
808,331;41,74934304;57,94789514;57,95780936
808,887;42,37716475;57,6884924;57,47464169
809,444;42,23670018;58,167732;58,02975758
810,001;41,80119355;58,27179044;56,99519185
810,557;42,20700118;57,78189415;57,37057067
811,114;42,0976378;57,86983011;56,31416142
811,670;41,87382002;57,61828689;55,2895018
812,227;40,82262397;58,52130462;54,58235159
812,783;41,12233618;58,3624925;55,72446031
813,339;40,84903857;58,87769135;55,90756351
813,895;41,46622837;59,06867717;56,1639803
814,452;40,74784695;58,84080566;55,39526558
815,008;41,54249523;58,08584035;56,43166059
815,564;41,26872678;57,74424436;55,78291853
816,120;41,60497167;57,60780409;56,74649501
816,676;41,19427671;57,82640042;56,81830699
817,232;42,58373598;58,00027929;56,78659475
817,788;42,58351863;57,97613217;55,91825315
818,344;43,05372994;58,44428463;55,93962164
818,900;42,48906212;57,93790123;55,8852175
819,456;44,11998954;57,74123923;56,37909917
820,011;43,49988161;57,96385029;55,93271519
820,567;43,59927802;58,29162678;57,11384796
821,123;42,76538535;58,14173385;55,50809825
821,678;43,96960822;57,44572819;56,05839794
822,234;43,83295498;56,89406494;56,8644195
822,789;43,67536539;56,79567885;56,16568968
823,345;42,84715534;55,8993348;56,29076695
823,900;42,70191314;56,83753477;56,42416361
824,456;41,00772445;57,14691078;56,4438367
825,011;41,75074529;57,40458612;56,26625701
825,566;41,68625794;57,37578101;55,47128194
826,121;42,63637104;57,4481858;56,92765732
826,677;41,89034259;58,39771654;57,71379781
827,232;41,22236006;58,85628757;56,1258053
827,787;41,30456345;59,68919824;56,75303546
828,342;41,86502489;60,19609923;56,47359715
828,897;41,75689995;59,60486116;56,69383088
829,452;42,97323799;59,15919589;57,37955696
830,007;42,60595657;59,86660605;57,51316818
830,562;43,34010044;60,60645441;57,39543437
831,116;42,73058513;60,73067551;57,17383834
831,671;43,04404225;60,36124409;58,12186528
832,226;43,23757996;60,76192765;59,1788474
832,781;43,13009007;60,21460455;58,97802646
833,335;43,48071705;60,35761565;58,7429265
833,890;43,59023221;59,90730304;58,71656031
834,444;43,32908237;60,54409571;58,21869362
834,999;43,89922417;61,55411665;58,0597435
835,553;43,03208024;61,04647114;58,46114504
836,107;44,25077265;61,04140162;58,0591589
836,662;45,09194598;60,29227174;56,51185722
837,216;45,75816213;59,79367118;56,92571848
837,770;45,63816698;59,73264283;57,19149028
838,325;44,39956435;59,70729472;57,64623163
838,879;45,11041063;58,76616924;56,73811547
839,433;45,65122895;58,71626438;56,25706299
839,987;44,54466196;56,85570305;56,23864053
840,541;44,08663594;57,50076528;55,96116863
841,095;43,10718509;58,12944664;56,04930565
841,649;42,13436263;58,78424887;56,29946815
842,203;41,30107733;58,62462995;55,38287108
842,756;40,96088852;58,33440561;56,20984158
843,310;42,2074869;57,41202828;55,75645593
843,864;42,10505478;59,04762104;55,36176074
844,417;42,39284766;58,50658395;54,59433202
844,971;43,68063294;59,46046067;54,52505097
845,525;43,70399097;59,45631882;53,9463732
846,078;43,67164435;58,25075769;53,741917
846,632;43,72166384;57,92097481;53,27490418
847,185;44,99667305;58,02593834;53,28401125
847,738;45,09404431;58,84003541;52,18921924
848,292;43,90103657;59,53339091;51,98675891
848,845;43,08050089;58,97961419;52,13499863
849,398;41,20686865;58,76641396;53,40854021
849,951;40,03015974;58,45210984;53,07666874
850,505;39,79102217;57,15117416;52,91756583
851,058;39,43089472;57,4704195;53,33029707
851,611;39,27499833;57,26221924;53,78298718
852,164;38,12253406;57,09866612;54,31601254
852,717;38,22352423;56,77691506;54,44597007
853,270;40,02850904;56,47287966;54,66923662
853,822;40,3841761;56,64878842;55,16902178
854,375;40,94432969;57,42918553;55,38487334
854,928;41,9547994;57,05989768;56,21852506
855,481;42,86199081;57,54816949;56,99156729
856,033;43,85202094;57,23201609;58,60480065
856,586;44,74837515;56,80745012;58,92755341
857,139;45,72543363;57,47560934;57,64260256
857,691;46,62754438;57,71981588;56,63826522
858,244;46,17415323;57,01955098;57,49150575
858,796;46,21496036;56,14754187;57,56056214
859,348;47,05223331;56,390141;57,97638792
859,901;46,11392811;56,8958228;57,914311
860,453;45,37536855;57,09750141;57,71084421
861,005;44,76081054;57,50439464;56,04332898
861,557;43,75957922;58,46593503;55,87891277
862,109;44,38155628;57,36760209;55,88535776
862,662;44,2549854;56,43626871;57,81641971
863,214;43,9553824;56,73874417;56,80902219
863,766;44,43158135;58,50768282;56,60556966
864,318;43,28745059;57,23052802;55,29791907
864,869;43,94502369;57,78637592;55,20249487
865,421;44,81963449;57,83561829;56,08239449
865,973;44,79166829;57,5249164;56,95295259
866,525;44,34318953;57,59267666;56,59143202
867,076;42,96011552;58,77938388;57,6948582
867,628;42,89036358;59,09489365;56,57654016
868,180;42,20463047;60,10422358;57,84649896
868,731;41,53414293;58,6126692;58,66712749
869,283;43,74285989;59,02002679;60,43631257
869,834;42,72449604;58,07250568;60,78340999
870,386;41,95182432;59,24102856;59,62453987
870,937;42,00681919;59,15570618;58,62412116
871,488;42,7717421;58,75945174;58,30528179
872,040;43,48031375;58,57344454;57,74535033
872,591;42,77600201;59,55620005;59,24055418
873,142;42,40456926;59,33092332;58,08172749
873,693;43,44646754;59,89024891;57,30851711
874,244;41,3809534;60,61918956;55,56263561
874,795;41,77327527;61,77657013;55,89578269
875,346;42,05336703;60,76295749;55,7068697
875,897;42,04731643;61,1587542;54,92048518
876,448;41,87159984;61,71612924;55,09002391
876,999;41,84253598;61,59084772;56,17325127
877,550;41,3420873;61,28882982;55,44816292
878,100;41,97360417;61,516439;55,90096821
878,651;39,97118269;62,33383217;56,16033982
879,202;40,61389557;61,34101391;56,44824083
879,752;42,13092854;60,23609086;55,33334913
880,303;42,44343541;60,5228357;56,90163027
880,853;42,0818363;61,2046824;58,20877261
881,404;43,39483095;61,16840086;59,78292486
881,954;42,45940766;61,96353053;58,16308725
882,504;44,19134547;62,04259815;56,22350176
883,055;45,7459003;62,15679848;56,32422436
883,605;47,67730506;61,56689513;57,19191494
884,155;47,68094157;62,44521083;57,24897294
884,705;46,47915344;63,93086649;58,42085573
885,255;46,86103058;62,62111149;57,38302422
885,805;48,00431736;61,63821827;57,50428242
886,355;48,22292409;61,49739468;57,59120224
