Filename-->;FLOR_1.RFL8;FLOR_2.RFL8;FLOR_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
282,483;-25,88924852;1,105591628;14,06825835
283,077;-28,43023033;0,966420464;12,53071188
283,670;-33,87931421;-0,420712037;14,48220029
284,263;-51,74467946;-1,949420735;18,65120955
284,856;-32,98252694;-3,128314031;23,45351693
285,449;-27,64663886;-3,546604933;17,92906925
286,042;-21,17755369;-2,714209346;14,05002673
286,634;-12,07406353;1,357177353;17,26009754
287,227;-4,46174588;4,519680157;10,99066153
287,820;-0,969766184;2,657172344;8,457799012
288,413;-0,215550656;-2,050445425;5,733986701
289,006;-9,53349999;-2,378915998;5,048774985
289,599;-8,076165892;-4,546184811;-6,746988473
290,191;-11,30090077;4,079399427;-0,734605008
290,784;-7,354721717;5,731162266;1,883779542
291,377;-4,905272367;6,121809644;4,415218202
291,969;-7,359089777;13,75117076;9,744309312
292,562;-12,04838731;4,253926115;5,824606721
293,154;-20,62111809;1,596715807;10,62956329
293,747;-22,36726206;1,787296648;16,4106347
294,339;-15,05625973;2,780103627;16,8648451
294,932;-13,9808427;3,523435654;16,17502434
295,524;-6,135175772;2,810046349;11,82103619
296,116;-8,796131229;5,929745879;15,11440425
296,709;-16,30434868;5,750373935;18,64716793
297,301;-21,01033292;3,230616687;17,06428225
297,893;-19,11476825;9,243568249;21,78400675
298,486;-14,87991632;13,53754934;17,67127782
299,078;-7,463159222;14,46066227;11,13907084
299,670;-3,670507972;13,81477953;10,97822664
300,262;2,651678732;12,39050829;17,43908341
300,854;-7,755801327;12,42703502;21,70506999
301,446;-14,72945871;6,849748111;13,80997479
302,038;-13,64089475;-2,73474541;0,126462553
302,630;-17,18928122;-4,694235479;-2,379051743
303,222;-22,53008667;-10,33950585;-6,635802744
303,814;-21,01750233;-10,75917509;-4,072397832
304,406;-23,78170626;-14,6009324;-0,034477277
304,998;-23,29161036;-18,66004167;-2,433173579
305,590;-19,88065477;-21,50812416;-9,01953586
306,182;-6,481481168;-31,01067465;-24,62858514
306,773;4,993895053;-15,63148895;-10,79856502
307,365;7,712435935;-6,093383076;2,902469833
307,957;14,08548369;-8,036944068;2,397327709
308,549;23,94085829;-1,259061937;-1,182754161
309,140;24,24617957;-7,853301972;-9,158984837
309,732;24,67664495;-2,985959257;-18,64741932
310,323;24,06303717;2,992775447;-17,35810185
310,915;24,18777571;7,039338049;-8,959157224
311,506;19,56584677;13,61341428;-2,326000835
312,098;18,66304144;3,250627048;-9,309480845
312,689;15,78947292;3,567230585;-9,486474273
313,281;15,47520339;3,567058299;-8,497990108
313,872;9,290153852;0,699545593;4,14480546
314,463;11,45956954;8,247933569;14,95867919
315,055;10,41528294;7,36607098;28,33226996
315,646;7,400688153;6,292814415;29,15405466
316,237;5,223123922;-1,348907163;27,76772631
316,828;6,034330545;0,050461805;29,01597978
317,420;-1,137734564;-2,030801348;25,3342331
318,011;0,935009147;-5,256368749;22,81522069
318,602;-1,249609483;-5,284348015;24,1066917
319,193;-4,160401397;-3,204475245;17,31095274
319,784;-9,73752414;-1,582491759;19,05723919
320,375;-6,685318695;-2,547333116;12,30636943
320,966;-7,696932471;-2,990654264;14,2905691
321,557;-7,930276272;9,738836778;16,04043762
322,148;-8,478653146;8,595253213;18,53752413
322,738;-6,74101985;6,559406185;23,74690807
323,329;-7,078440836;8,466297216;26,61999251
323,920;-4,65432328;6,563579954;25,38246348
324,511;-3,579876547;8,027449985;26,33258923
325,102;8,351717743;5,670770682;23,02333078
325,692;3,867939512;8,235120338;17,9139664
326,283;5,240815992;4,55287006;19,2644222
326,874;1,317233961;3,234042664;20,86524838
327,464;1,568209587;4,450682063;18,21705406
328,055;1,280462724;6,387969237;14,05905163
328,645;2,134471565;4,99096351;12,44265245
329,236;0,798226154;5,526957131;13,15361666
329,826;-0,315010383;1,061200548;7,588312309
330,417;-5,066950595;1,245136097;6,210116074
331,007;-4,069587029;-8,468942071;3,587051559
331,597;-1,508978336;-6,522084963;-1,211927621
332,188;4,377586857;-9,258958907;-3,275498454
332,778;5,622810238;-19,54641589;-11,62790684
333,368;7,726075955;-14,01622266;-2,980570466
333,958;2,521984716;-7,738997603;-0,644915382
334,548;3,690037198;-0,574381958;5,131149876
335,139;1,428800596;3,76924481;8,547160511
335,729;2,702702742;6,699791251;12,726399
336,319;1,018501883;12,81101827;20,12736844
336,909;-7,523089247;9,578419837;19,20529863
337,499;-9,024862963;4,600680422;18,7429132
338,089;-5,637130928;3,289271321;20,56563202
338,679;-10,16466025;1,595909523;20,83978798
339,269;-7,86624173;-9,630920884;15,22255733
339,858;-6,475269058;-9,957094211;16,27459858
340,448;-3,366421921;-7,801418681;15,75886477
341,038;-7,643040769;-7,695395762;15,68522526
341,628;-2,554640852;-11,41887247;11,97556008
342,218;-6,245584493;-1,119552006;16,79328438
342,807;-13,29738133;1,132228386;16,37686986
343,397;-21,65258521;3,187251146;16,87045009
343,986;-18,71277049;3,052617453;20,85955212
344,576;-11,65300532;13,6152583;22,98908172
345,166;-7,374707994;11,45613115;19,72780172
345,755;-9,265878251;6,418016105;18,55031639
346,345;-7,073170933;5,533715886;13,03296047
346,934;-10,89381803;10,64982006;14,04933904
347,523;-6,08165583;11,18742514;10,1190479
348,113;-1,402858834;10,23218652;9,943954827
348,702;1,532620863;9,780468748;14,86752439
349,292;2,425502143;9,489051287;8,919708135
349,881;-1,312076652;8,834640948;10,08427821
350,470;-9,274618723;7,564494518;10,85847513
351,059;-10,23859777;11,4741861;12,25007399
351,648;-15,87956669;6,012965581;13,22528358
352,238;-17,0338981;5,523989966;19,47601122
352,827;-9,206255259;-3,814627834;18,63177711
353,416;-3,553975958;-5,678283195;14,99688937
354,005;-7,514944477;-9,313263944;10,08153135
354,594;0,014034672;-11,96636445;5,304010457
355,183;0,180155242;-14,06693953;6,236186158
355,772;2,098695408;-13,42728809;3,639460294
356,361;3,621818611;-9,998550293;8,172729147
356,949;8,056872293;-5,744914894;5,662450901
357,538;6,907271819;-13,67181891;2,90738997
358,127;4,731124299;-17,37509286;3,296046929
358,716;1,653683548;-13,49262992;3,74874886
359,304;7,57818802;-10,31201814;4,701272169
359,893;-2,000279757;-13,02045983;1,216197121
360,482;2,37500019;-11,93963681;0,014794016
361,070;3,376378952;-7,564737431;1,614780719
361,659;7,147220488;-9,572088409;5,576263668
362,247;5,284297869;-7,156877458;10,44843718
362,836;8,782649585;8,620938653;12,60649946
363,424;11,29936833;10,30843041;13,94105586
364,013;8,038339095;15,05867014;18,2790097
364,601;2,710063905;12,37818037;16,52955368
365,190;6,657419946;16,6646256;20,04407937
365,778;1,975836866;9,791389995;19,42602061
366,366;0,530660367;4,929069686;17,40803137
366,955;-2,17065879;-0,12842987;8,534734552
367,543;0,601448513;-1,151079201;10,81192201
368,131;1,44192893;-5,672991952;7,501720949
368,719;-3,175965742;-2,085040597;8,321951793
369,307;0,211981226;-6,191485202;1,92545554
369,895;2,561303196;-1,99074879;4,039319503
370,483;-3,457188799;-0,454098145;4,979944408
371,071;-3,316590368;2,243763845;3,002982599
371,659;-4,297115072;2,849740819;5,499293333
372,247;-5,24330897;5,345246833;7,671565724
372,835;-6,670235594;4,669565019;4,698871463
373,423;-6,035599422;2,296120279;3,092284689
374,011;-4,494890864;2,251069407;2,870113358
374,599;-4,023898548;2,250600586;5,136552949
375,186;-4,539741877;1,487392384;4,90459506
375,774;-3,314449299;0,50351042;4,685246803
376,362;-3,624508956;0,903419735;4,204135322
376,950;-3,509065134;0,652519298;3,249509334
377,537;-3,258833503;-0,04987775;2,638535451
378,125;-2,419569589;0,040032052;2,532396275
378,712;-2,150684724;0,623655912;2,684139878
379,300;-2,85075373;0,081635772;2,232228186
379,887;-3,163437147;0,048238186;1,936944306
380,475;-2,682763295;0,134688172;1,550116984
381,062;-2,283255717;0,078465621;1,311993677
381,650;-1,61480417;0,205621723;1,779503329
382,237;-1,885497043;0,760659981;1,649127638
382,824;-2,080132753;0,79593459;1,543098535
383,411;-2,369520983;0,628796596;1,67308137
383,999;-2,685346282;0,610284697;1,499177276
384,586;-2,315359955;0,583245504;1,285300063
385,173;-2,215456361;0,71416954;1,314350874
385,760;-1,935709091;0,723394969;1,450392737
386,347;-1,828587413;0,96609904;1,633744682
386,934;-2,152130395;0,563476911;1,359197359
387,521;-1,641194358;0,575994977;1,521507521
388,108;-1,21522665;0,543265056;1,635962104
388,695;-1,110693189;0,470166894;1,417938361
389,282;-1,189960771;0,482824391;1,342887286
389,869;-1,181515316;0,638025739;1,657242651
390,456;-1,186099099;0,582103729;1,541912119
391,043;-1,523151694;0,289280717;1,340882846
391,630;-1,753168302;0,216650229;1,266531113
392,216;-1,417630699;0,327160412;1,128400318
392,803;-1,576727413;0,227585568;1,069099598
393,390;-1,782165442;0,395258958;0,867316995
393,976;-1,726464785;0,528708018;0,996917155
394,563;-1,627674611;0,458621198;0,944158157
395,149;-1,348204403;0,400119303;0,723857016
395,736;-1,16400945;0,685733406;0,834542257
396,322;-0,871453339;0,734428294;0,690594733
396,909;-0,676024234;0,650838349;0,570185738
397,495;-0,608522829;0,647527316;0,669684694
398,082;-0,344283193;0,61213359;0,761256967
398,668;-0,347257312;0,467804729;0,831197854
399,254;-0,445603998;0,507431184;0,72380747
399,841;-0,378510235;0,573851762;0,843598208
400,427;-0,411193969;0,550227856;0,700658194
401,013;-0,470901241;0,327447351;0,621128521
401,599;-0,465292747;0,5514769;0,924723926
402,185;-0,613949545;0,468134492;0,818053396
402,771;-0,682858405;0,504286616;0,805357443
403,357;-0,799238091;0,400673345;0,649424738
403,943;-0,702193646;0,538592053;0,616053218
404,529;-0,719833375;0,517029213;0,595536785
405,115;-0,698868013;0,510420319;0,545796029
405,701;-0,847982865;0,585845595;0,681248501
406,287;-0,831040682;0,717985274;0,760986887
406,873;-0,841301538;0,544283132;0,628445107
407,459;-0,66121282;0,728924347;0,716537038
408,044;-0,691133182;0,707852641;0,615962646
408,630;-0,590230512;0,718968826;0,566801776
409,216;-0,678900388;0,697018516;0,545241992
409,802;-0,514078111;0,725407539;0,619420179
410,387;-0,634455501;0,642870755;0,662721919
410,973;-0,605290135;0,522082725;0,604225092
411,558;-0,617560387;0,375916385;0,458927208
412,144;-0,60917547;0,426423064;0,336081263
412,729;-0,686764271;0,307917973;0,225838762
413,315;-0,668234169;0,269566961;0,242011209
413,900;-0,833659391;0,398474491;0,412256022
414,485;-0,85009733;0,343374805;0,460526312
415,071;-0,966162657;0,267476314;0,413566674
415,656;-0,946002034;0,246276928;0,358092405
416,241;-0,985672496;0,290294233;0,40391818
416,827;-0,981790212;0,354918499;0,371662285
417,412;-0,954888448;0,284570873;0,407437827
417,997;-0,9362714;0,256555352;0,390674388
418,582;-0,920881694;0,272956241;0,492018068
419,167;-0,831996184;0,116822011;0,281624183
419,752;-0,773897667;0,114543828;0,263335164
420,337;-0,647459669;0,24545754;0,247760056
420,922;-0,631821256;0,184521002;0,157568438
421,507;-0,413024904;0,300566731;0,15727598
422,092;-0,359803469;0,212992579;0,136306132
422,677;-0,405552073;0,233663301;0,125119929
423,261;-0,344245322;0,393354321;0,306952808
423,846;-0,295165935;0,394343303;0,356840863
424,431;-0,251012005;0,497254912;0,433906037
425,016;-0,236303803;0,52860585;0,38815612
425,600;-0,405350486;0,489300711;0,35495183
426,185;-0,262034062;0,616181838;0,467284413
426,770;-0,426389769;0,580838141;0,478795797
427,354;-0,407183034;0,665841793;0,57813876
427,939;-0,339449218;0,663450107;0,557155402
428,523;-0,33768454;0,569959149;0,517905992
429,108;-0,472294553;0,592006975;0,419895175
429,692;-0,387767233;0,485189337;0,360191422
430,276;-0,403138615;0,427403964;0,401648266
430,861;-0,163738933;0,390496362;0,440108586
431,445;-0,265715082;0,427913016;0,430824047
432,029;-0,248633672;0,357473118;0,403703736
432,613;-0,340788191;0,346181926;0,494308006
433,198;-0,359578863;0,393696894;0,514142912
433,782;-0,373723394;0,387357656;0,435005624
434,366;-0,237126098;0,35940767;0,412736701
434,950;-0,419955077;0,454661946;0,429041842
435,534;-0,378210775;0,498105961;0,488378743
436,118;-0,538461627;0,457732076;0,514858156
436,702;-0,501258226;0,43788493;0,489337829
437,286;-0,47475566;0,446729521;0,481147404
437,870;-0,451252283;0,489768406;0,391710266
438,454;-0,500085561;0,469651936;0,424179632
439,038;-0,479103672;0,548143415;0,494124902
439,621;-0,526897148;0,625077111;0,587749087
440,205;-0,454935914;0,636409738;0,646869391
440,789;-0,505345778;0,604884012;0,615428802
441,372;-0,387940999;0,610364962;0,620850737
441,956;-0,490350211;0,624861997;0,625015263
442,540;-0,46698944;0,623503253;0,586719778
443,123;-0,498531893;0,64902524;0,620013608
443,707;-0,484120518;0,615687298;0,593761818
444,290;-0,44817334;0,568465127;0,551749932
444,874;-0,417161335;0,540844074;0,525751998
445,457;-0,439547038;0,478312634;0,486616313
446,040;-0,396720396;0,486998976;0,406020586
446,624;-0,415780515;0,460342737;0,318602644
447,207;-0,324344881;0,35413424;0,310003597
447,790;-0,309676946;0,319972201;0,346581007
448,374;-0,26081511;0,319174296;0,340936204
448,957;-0,286892243;0,29795824;0,355427928
449,540;-0,251315702;0,283392412;0,375867975
450,123;-0,346880835;0,288872398;0,327143305
450,706;-0,267883773;0,282657971;0,316640075
451,289;-0,313064071;0,316811284;0,336318509
451,872;-0,386420287;0,35755047;0,398232799
452,455;-0,395481218;0,451137426;0,410146362
453,038;-0,458692734;0,52126877;0,478407046
453,621;-0,43124641;0,498196236;0,463275982
454,204;-0,378251016;0,55475501;0,472803923
454,787;-0,491019539;0,533438992;0,447198989
455,369;-0,364665232;0,545207693;0,487340225
455,952;-0,410297564;0,609707604;0,532789588
456,535;-0,351286822;0,622020765;0,496853982
457,117;-0,30365867;0,606935385;0,543907917
457,700;-0,303307011;0,581444213;0,567607921
458,283;-0,188738577;0,567567382;0,494525558
458,865;-0,174592333;0,616044552;0,524709636
459,448;-0,171923494;0,608410932;0,522255291
460,030;-0,043312098;0,618404558;0,532101354
460,613;-0,050225489;0,594558353;0,539462206
461,195;0,00102301;0,592957938;0,503094816
461,777;-0,029931887;0,593974793;0,579683367
462,360;-0,014493835;0,655319011;0,566058521
462,942;-0,004977727;0,671410475;0,590053533
463,524;-0,067846265;0,674752294;0,61091398
464,107;-0,09240313;0,647765452;0,620608431
464,689;-0,073798965;0,660079887;0,626334461
465,271;-0,077484284;0,638253264;0,681957556
465,853;-0,1066862;0,664918249;0,645090918
466,435;-0,101259473;0,670369061;0,695142444
467,017;-0,078484244;0,639770787;0,677349892
467,599;-0,058568505;0,582552261;0,65872595
468,181;-0,035664034;0,602208007;0,615289613
468,763;-0,057122084;0,612124718;0,606333661
469,345;-0,061449452;0,655064843;0,60119834
469,927;-0,059678952;0,676428586;0,636260537
470,508;-0,08958576;0,743388832;0,613967305
471,090;-0,113927606;0,736196639;0,658197689
471,672;-0,140502311;0,694809061;0,610693286
472,254;-0,122077885;0,716169552;0,600862566
472,835;-0,172920862;0,684271094;0,560062785
473,417;-0,178637901;0,645661245;0,550992877
473,998;-0,125626941;0,639662538;0,582383027
474,580;-0,13033604;0,578574774;0,555037531
475,161;-0,129161716;0,542308398;0,537695434
475,743;-0,192002421;0,480500125;0,476411221
476,324;-0,128603537;0,495970082;0,45767785
476,906;-0,136629608;0,496728213;0,478693975
477,487;-0,142392172;0,446052072;0,497567875
478,068;-0,110640353;0,459256262;0,516819374
478,650;-0,124934536;0,446384593;0,533465381
479,231;-0,118809685;0,441515531;0,518414271
479,812;-0,134635472;0,449348772;0,533949938
480,393;-0,207635149;0,449883607;0,50427174
480,974;-0,133930396;0,49601604;0,545152874
481,555;-0,152790459;0,475221215;0,54712974
482,136;-0,13490319;0,468639029;0,556393771
482,717;-0,135349971;0,47594989;0,532090312
483,298;-0,190669767;0,52328503;0,528975402
483,879;-0,19039309;0,556247422;0,529083903
484,460;-0,213649972;0,531649039;0,539688236
485,041;-0,176683834;0,484932399;0,541368276
485,622;-0,110638938;0,508417706;0,578394122
486,203;-0,184505024;0,507014585;0,62188169
486,783;-0,195383864;0,507130579;0,621213834
487,364;-0,232995759;0,510388547;0,603942973
487,945;-0,162291285;0,567677232;0,666247879
488,525;-0,079451767;0,592979747;0,733578896
489,106;-0,028579961;0,609384941;0,754273606
489,686;0,034410582;0,666735229;0,773406228
490,267;0,097369516;0,748109156;0,831539865
490,847;0,095542666;0,809395973;0,84764802
491,428;0,198317723;0,849189718;0,896294626
492,008;0,154093765;0,907613976;0,953363031
492,589;0,209505898;1,010373869;1,030579736
493,169;0,2008627;1,045727136;1,039703568
493,749;0,243782514;1,096782493;1,097195587
494,329;0,195723284;1,157624555;1,15745922
494,910;0,153538937;1,24398967;1,265804006
495,490;0,14751556;1,336998442;1,350480917
496,070;0,190616962;1,378583582;1,412199476
496,650;0,188933016;1,465031059;1,458520149
497,230;0,254802329;1,550229185;1,544092899
497,810;0,273592653;1,618774435;1,624546622
498,390;0,283757873;1,761200745;1,808720536
498,970;0,281196452;1,891032041;1,941160552
499,550;0,382318552;2,04481999;2,09265814
500,130;0,440370068;2,164531417;2,170295172
500,709;0,496497957;2,286201147;2,293646801
501,289;0,527556389;2,434319414;2,475258499
501,869;0,598893666;2,652582716;2,701047294
502,449;0,651412018;2,815364042;2,928575716
503,028;0,750671239;3,039528372;3,122024073
503,608;0,781992431;3,19455747;3,2495315
504,188;0,877650043;3,378838469;3,435167685
504,767;0,9445456;3,55536898;3,598954119
505,347;1,059290801;3,774655254;3,794429707
505,926;1,139702363;3,98367768;3,975710975
506,505;1,290183487;4,219456457;4,173645194
507,085;1,390272853;4,349325594;4,309557084
507,664;1,540843839;4,556238163;4,449286451
508,243;1,616529112;4,720299267;4,675168461
508,823;1,772981356;4,947816064;4,902768852
509,402;1,835978886;5,158644251;5,103724109
509,981;1,935929504;5,394463305;5,375834027
510,560;2,068617767;5,583879398;5,58095286
511,139;2,154491328;5,808886843;5,837663177
511,719;2,225109683;6,018050415;6,060193531
512,298;2,28767584;6,263435208;6,313491261
512,877;2,340978492;6,527591663;6,606131674
513,456;2,431317807;6,770764948;6,838574935
514,034;2,52097227;6,950115081;7,063287936
514,613;2,68223825;7,166473755;7,287463158
515,192;2,805545295;7,43988388;7,540327891
515,771;2,938446642;7,703708617;7,801973645
516,350;3,046516857;7,933745279;8,026391863
516,928;3,187530732;8,100542842;8,261189243
517,507;3,355915;8,388185681;8,531185422
