Filename-->;FLOR_1.RFL8;FLOR_2.RFL8;FLOR_3.RFL8
196,739;14,30798016;12,9885059;17,81609196
197,337;11,73818278;8,36337388;23,0713767
197,934;25,70392097;6,38532099;23,57798253
198,532;13,67771836;8,802494248;24,94039958
199,130;12,59893361;3,944093443;27,83840607
199,727;11,82289236;11,02796378;27,37298098
200,325;27,05990928;16,85572171;21,29353279
200,922;19,28981224;13,95258418;15,70151512
201,520;24,3587801;7,102104875;12,80739732
202,117;18,57410925;5,237003001;14,14373052
202,715;27,78993602;5,647382719;8,185753494
203,312;21,78834234;13,63085579;8,62277827
203,909;34,63587714;16,22807059;17,38437048
204,507;23,40266181;18,95019564;14,40380148
205,104;32,02475473;18,62363964;27,27449473
205,701;17,26544719;19,10928051;37,02177691
206,298;19,176864;25,02805874;36,68163143
206,896;2,590147073;28,77246512;31,36656531
207,493;4,475125608;29,27864194;36,13861334
208,090;-2,179177483;31,73324164;30,60174802
208,687;2,547643327;25,24271871;35,35020871
209,284;-16,58291502;27,61394179;30,36193038
209,881;2,68380287;32,22116313;28,9005409
210,478;-6,501795396;30,04115189;12,90033992
211,075;10,19072534;28,58424608;13,00915134
211,672;5,269186534;19,06274812;6,652104963
212,269;16,2899858;22,53370482;16,47763715
212,866;16,13956745;22,22222318;11,79523498
213,463;21,68798044;24,85078673;20,56429814
214,060;11,4748388;10,86605759;4,92200058
214,657;19,74405795;-9,375989027;-2,248970596
215,253;14,04753359;-28,03508924;1,017543944
215,850;17,91646395;-18,28609849;13,36032357
216,447;2,60223037;-20,28985662;3,59025038
217,044;10,86992008;3,305520454;28,24133775
217,640;-3,575789027;6,882105622;19,2100526
218,237;-3,126694111;5,198019855;23,6633653
218,833;-17,07419872;0,140911094;20,99577287
219,430;-10,16773661;14,35278385;28,07958844
220,026;-11,98493506;14,26657731;24,33578942
220,623;2,894024805;15,200357;15,24513037
221,219;-5,830765465;13,37159837;9,417516925
221,816;5,694326472;6,36012059;6,338633409
222,412;3,1334872;-3,149292462;-3,009766701
223,009;14,73010053;-9,298283839;-1,607647222
223,605;15,14041531;-15,76819424;-15,49865234
224,201;22,34904283;-10,72249181;-14,7306612
224,798;23,90642796;-17,7086129;-21,97477857
225,394;32,75403479;-5,889852056;-9,765425841
225,990;21,34744911;-13,63282278;-7,42664279
226,586;28,12383646;-8,95560032;-1,387487503
227,182;25,33464611;-4,93157149;3,256252915
227,778;23,36116952;-22,15482249;-1,068745743
228,374;18,3921207;-22,85280635;-4,370257586
228,971;16,91160755;-8,105894854;5,431222355
229,567;4,524286211;-14,80611044;-4,435957556
230,163;9,009411733;-15,60432848;-0,150330147
230,758;2,79588095;-20,471068;-13,75399909
231,354;15,82784921;-8,482830035;-3,664787909
231,950;9,197263809;-14,35853881;-11,12999179
232,546;13,08246826;-7,273238135;-3,426003966
233,142;4,94164867;10,89359712;3,984338811
233,738;16,67286413;7,631874696;6,576879715
234,334;14,90268658;-2,180899959;0,04591331
234,929;25,0576754;1,375027488;8,139276735
235,525;21,32180906;1,716833907;6,488293996
236,121;20,30367856;4,040403971;12,78744887
236,716;8,422490129;1,317210123;6,672424869
237,312;13,07901802;-0,149700599;15,99657743
237,907;2,096484179;-11,44291078;0,602258986
238,503;20,90570613;-10,04087889;0,766479648
239,099;-0,091323462;-13,74663192;-2,107327527
239,694;-0,112586822;-10,53837395;-7,6517757
240,289;-14,95122001;-20,84690554;-22,04961153
240,885;-7,528786874;-8,818636142;-21,08390849
241,480;-16,77327722;-15,87218573;-26,40125855
242,076;4,276758031;-18,59392062;-12,51357326
242,671;0,888324002;-15,6413779;-22,37241198
243,266;17,24271011;-3,451559161;-2,594620159
243,861;5,177993335;-23,83812049;-14,28198492
244,457;18,71685134;-26,23120618;-14,82633358
245,052;18,476947;-22,142857;-3,543956224
245,647;30,14769855;-12,06987854;8,443620589
246,242;15,00577151;-15,77930999;12,44137879
246,837;18,68112686;-13,25905221;9,637883021
247,432;5,709902521;-0,230813611;2,394691449
248,027;12,77619363;-2,686331247;11,32472989
248,622;-1,410658224;-8,761329471;1,2359242
249,217;7,841969127;11,75054141;17,45725959
249,812;3,377973225;25,95998928;15,3368586
250,407;3,476886492;20,88533075;18,01271488
251,002;0,527081065;28,13883003;23,01420819
251,597;17,54415769;22,39125785;14,07756541
252,192;10,53643196;17,50741778;10,02543406
252,786;19,16461913;13,76561924;8,229211542
253,381;8,367382568;17,2086153;-0,907939302
253,976;21,69857714;21,21146365;6,231002655
254,571;8,31560002;8,493151265;-10,7990867
255,165;9,98819028;4,49850797;-2,04269004
255,760;14,42869085;11,28079891;-2,341681929
256,354;17,25458897;12,20804699;2,49263986
256,949;10,12450814;12,79317757;7,889126175
257,543;19,35774316;23,68170527;12,24062411
258,138;18,41980722;23,05878006;8,835267998
258,732;30,88546625;23,05970065;15,44776096
259,327;22,13337424;15,6405353;10,70745698
259,921;31,76420078;20,95559134;16,0388583
260,515;28,88380908;20,98257958;18,53591699
261,110;25,65967678;14,41151147;20,72594382
261,704;21,72766737;7,745846106;11,62999493
262,298;23,35766475;12,14671019;13,24703371
262,893;21,09123258;2,519863874;7,491487259
263,487;24,31358967;-2,039473575;20,57017457
264,081;18,73801427;-5,578739472;15,76982243
264,675;27,47005931;8,511066432;19,1951703
265,269;18,13492024;10,52325593;19,9806199
265,863;19,87767605;9,383940426;18,11939689
266,457;19,43954888;4,403948868;9,434320415
267,051;28,40336265;5,229793957;13,8272593
267,645;20,79312343;2,473188994;10,41803452
268,239;21,29995613;13,59184469;21,06735885
268,833;9,457579911;23,48866547;11,02015097
269,427;12,48781866;24,05377588;14,39503614
270,021;7,867876145;28,26134;13,69654803
270,614;17,36111017;35,73554411;24,6598635
271,208;12,7600551;32,77027176;12,68018017
271,802;19,25566284;42,31009197;27,49219628
272,396;4,940404381;40,89116657;22,39747671
272,989;20,17317316;38,82456197;25,01754372
273,583;18,32649708;39,95295809;21,30376373
274,177;23,82126465;30,96096968;16,77599159
274,770;13,7130797;33,66587663;15,51860724
275,364;13,59944654;23,43606995;14,35764431
275,957;9,439191594;20,68965477;8,10810791
276,551;19,13675603;22,77973799;19,71785946
277,144;9,282018711;26,34473378;14,62450666
277,737;15,86857126;18,62162732;18,50280113
278,331;7,946458406;22,98242353;15,64921566
278,924;12,31511257;16,89189183;21,70352268
279,517;9,752345718;14,51211269;21,05501523
280,111;19,77114807;13,51471868;27,23015178
280,704;16,85660047;20,16146125;25,98257878
281,297;21,45949304;16,50050801;29,52187155
281,890;10,37877484;21,9466724;25,35894169
282,483;20,7774794;11,00435046;22,37128345
283,077;13,48649618;15,89140312;21,90045336
283,670;18,52978951;-0,054565245;22,97199003
284,263;12,15306385;-3,54174206;14,38380938
284,856;14,93760481;6,366214887;26,06366251
285,449;-3,003953504;4,612063026;26,57720213
286,042;2,178047631;-0,184316294;24,98324365
286,634;-3,756805451;6,428571581;29,10299019
287,227;2,719588356;4,16523873;26,48268837
287,820;-5,591603171;15,20918541;31,81818225
288,413;8,048446301;16,89895463;30,45612934
289,006;-7,23784642;23,90072024;24,97318827
289,599;6,859903636;23,09810019;26,83668883
290,191;3,274467421;17,37842822;27,94575899
290,784;15,41419033;22,13519485;25,84709816
291,377;8,934027579;29,67440354;29,67440354
291,969;5,410345694;26,72149685;20,10966037
292,562;6,558497723;24,21315627;18,46794363
293,154;15,85500317;16,31783777;14,50268637
293,747;9,095186371;20,23361018;8,251695778
294,339;18,58937766;27,88759693;20,56201518
294,932;10,72210081;28,22023659;21,53596162
295,524;13,47605028;33,47384525;11,78386684
296,116;16,27369323;23,72973896;10,4170462
296,709;30,86690088;19,83091338;12,92041959
297,301;32,92407502;12,84457457;21,01661741
297,893;35,0460566;19,54956618;18,71884805
298,486;26,68325301;16,15210834;11,50225905
299,078;27,08880412;13,85672917;23,78798873
299,670;21,60904287;9,234195976;23,17971552
300,262;29,62847789;10,90566638;27,42680986
300,854;28,75208043;10,63500273;33,60867394
301,446;28,61682916;15,46338036;30,77056585
302,038;23,42384444;17,35432605;25,80528517
302,630;20,76749393;17,12937834;25,45817523
303,222;16,02793103;17,98025332;32,75593327
303,814;22,12793864;25,04902;38,10457589
304,406;16,8176929;30,26223786;33,63636369
304,998;19,78922786;38,66820081;34,00498826
305,590;11,38784925;40,59351502;31,54423856
306,182;12,05807234;43,77597018;30,78590719
306,773;1,725409377;43,7030075;34,99999976
307,365;-0,233576622;34,98226636;34,27291423
307,957;-4,845079036;27,32580659;27,52043495
308,549;4,334872681;28,30704556;22,52365922
309,140;-0,192649704;26,48237226;21,15384635
309,732;5,982636248;22,81221068;20,40703072
310,323;2,432255915;18,36556933;15,94354472
310,915;3,594329975;19,36954767;18,47739861
311,506;-0,28459622;12,94736783;3,726315723
312,098;10,72428254;15,4979996;6,317119219
312,689;9,341749498;18,86172164;7,314566645
313,281;21,97379895;28,24083145;12,17885873
313,872;5,276190693;21,9666045;11,63265242
314,463;4,675373653;17,89732118;3,354469324
315,055;-1,837060394;13,19775017;-2,098658794
315,646;-2,734908822;15,10677003;-1,499318524
316,237;-11,93817276;10,05078326;-2,94117627
316,828;-6,295264333;2,239819129;0,859728576
317,420;-15,48536415;4,366721541;0,6622516
318,011;-10,48431985;12,19712578;4,784394286
318,602;-17,80124471;11,714057;-2,42290807
319,193;0,303285315;11,95210602;9,792602124
319,784;-4,838160459;13,95646593;17,22151081
320,375;0,335516879;13,48144958;18,8524594
320,966;5,791812273;4,908865247;18,9519479
321,557;16,87313774;7,633901088;21,89616234
322,148;16,94357593;12,65256423;26,30187314
322,738;22,68533199;-1,857737117;25,05499794
323,329;15,91607006;-9,383443177;18,10365981
323,920;15,84917835;-8,695652675;33,09462999
324,511;4,321197205;-8,606964641;21,96517343
325,102;11,8201714;-6,718898267;15,88319063
325,692;9,614058402;-1,777301782;16,46680981
326,283;7,867195428;0,448704749;18,39690082
326,874;-2,54252813;1,563857482;10,03475253
327,464;8,265508808;3,993913808;10,38417614
328,055;5,156705761;12,36979211;14,1764327
328,645;11,78481318;10,95382522;22,39635995
329,236;12,68558507;15,80919958;16,72913128
329,826;13,71090542;9,437523771;11,34390351
330,417;5,881274716;21,51038641;19,97670378
331,007;3,327965728;18,66251999;24,26127603
331,597;1,454810605;26,82140607;25,23103336
332,188;17,32761679;20,56374046;28,52871916
332,778;6,894101207;27,08762157;33,79089408
333,368;5,194114154;38,12717431;33,40785069
333,958;-1,65975046;44,09112441;27,90697581
334,548;4,601334319;38,28944333;27,07993508
335,139;1,854882457;35,28722012;28,98006932
335,729;12,14597951;16,77237515;28,89358875
336,319;14,34123498;22,2168553;33,34943203
336,909;15,40118487;16,33474596;28,91949149
337,499;1,174409059;20,49939704;28,6951279
338,089;7,36645041;20,83771806;25,67880402
338,679;10,37049357;15,25280385;22,55130231
339,269;14,85747863;8,167954766;17,27595546
339,858;7,915149548;11,60596323;17,7014529
340,448;11,25684706;19,64520401;21,07424482
341,038;8,893146329;27,92911027;17,8864456
341,628;10,86618253;30,16954756;17,10438848
342,218;11,30364255;31,53104043;16,91243426
342,807;17,49627001;33,26137447;25,73895669
343,397;12,76801758;33,11153335;21,6254748
343,986;14,28981048;28,17057753;26,18896695
344,576;11,24018861;34,17102985;24,64223358
345,166;15,15780064;31,84433067;26,27749537
345,755;7,033002546;37,32686972;26,31578924
346,345;8,431614397;32,38554102;26,71485852
346,934;-0,668693268;29,94833849;18,19502791
347,523;3,442531959;30,4493019;16,92471157
348,113;-9,331389101;23,30198515;2,925809969
348,702;-2,526439669;17,93858884;4,81235415
349,292;-9,446255695;16,74143252;-4,019379008
349,881;-3,332723513;13,68802479;3,870861476
350,470;-4,907863316;8,444444122;2,256410256
351,059;5,04982333;-5,812721078;-0,689045843
351,648;-1,659475723;-8,223428846;-4,228083696
352,238;5,07590873;-7,443065825;7,331975788
352,827;-0,400246346;-7,162585254;10,07180983
353,416;11,44158157;-4,98279018;13,39124764
354,005;6,132853562;-0,448083407;18,1705816
354,594;12,84457447;4,345193961;27,05526168
355,183;10,48879895;6,518473412;24,76719683
355,772;9,18163674;11,33377139;24,67148491
356,361;8,945477615;16,7885699;23,35431258
356,949;19,13829308;20,46338095;25,98351746
357,538;19,64906725;21,6317916;25,21451017
358,127;25,79775153;22,91084069;27,6483373
358,716;26,42385998;27,11634098;29,04783319
359,304;34,10104105;21,96814448;24,8068136
359,893;25,65592948;15,99677225;13,93058987
360,482;27,95715359;11,49984331;17,08503322
361,070;23,41762475;13,93865814;19,19222632
361,659;21,9008259;19,18391282;24,73212902
362,247;12,22845603;18,26562539;23,28125047
362,836;17,1854832;14,26818514;23,04995536
363,424;12,54896054;18,23508455;16,7436072
364,013;11,20301744;23,78667726;18,06606412
364,601;5,481244837;28,48149726;16,78748654
365,190;15,9410206;34,98332627;29,59452393
365,778;10,30019197;31,17326096;29,00750412
366,366;17,29676286;30,18287708;30,40945121
366,955;19,46892294;24,03385512;30,10220404
367,543;25,47977869;18,09842723;29,14968007
368,131;15,53760091;16,71373582;24,14634215
368,719;15,16447678;4,099597433;21,73038185
369,307;8,726020788;-3,875315846;19,34047377
369,895;6,743652975;-7,781365037;17,3438729
370,483;2,350783659;-4,145854296;14,92507564
371,071;4,403473939;1,710537983;15,67845491
371,659;1,449061235;-0,850759299;12,44334805
372,247;1,413665376;3,927595467;11,89890626
372,835;-1,147179264;0,159235682;7,49632563
373,423;4,05205077;0,237739786;8,038923124
374,011;2,768871918;1,038852146;7,146184441
374,599;3,244899917;3,057027503;6,936645038
375,186;2,428883982;3,164665751;6,865948664
375,774;3,101989547;1,738786176;5,97764847
376,362;1,786468945;0,427631523;2,957785282
376,950;2,813051125;0,579520408;3,421352379
377,537;2,18786179;-0,514020767;1,86359857
378,125;1,922769519;0,297531076;2,524088282
378,712;0,896885938;-0,093235821;1,892139091
379,300;1,693622508;0,632988169;1,732479949
379,887;1,55262134;0,053776085;1,875441177
380,475;2,653020598;0,220915525;1,509047746
381,062;2,269464649;0,375939907;1,077902267
381,650;3,066227709;0,919938921;1,288796207
382,237;2,848548045;1,031057478;1,040850438
382,824;3,013068091;1,254084407;1,893032464
383,411;3,153130101;1,762786236;1,757746037
383,999;3,630318471;1,963721091;2,291800502
384,586;2,938433188;1,404535459;2,043779213
385,173;3,519629008;1,714628719;1,951455879
385,760;3,192019474;1,952863843;2,327318388
386,347;3,510044768;1,999038886;2,411230859
386,934;2,987181711;1,850254952;2,565442831
387,521;2,87087266;1,691756952;2,111835588
388,108;2,815180188;1,761219276;1,648389913
388,695;3,003029839;1,721416666;1,717012255
389,282;2,543400531;1,546907218;1,141916836
389,869;3,050613265;1,841870098;1,415265722
390,456;2,534286582;1,8228254;1,427108138
391,043;2,570247236;1,69744264;1,48261232
391,630;2,199974333;1,545198028;1,301699446
392,216;2,800452824;1,539546295;1,441380332
392,803;2,687977331;1,721466761;1,568616596
393,390;2,950300493;1,554003653;1,746497821
393,976;2,448465735;1,523826084;1,553464029
394,563;2,550099009;1,628662127;1,706942331
395,149;2,365311535;1,650528102;2,05637268
395,736;2,66575117;1,593697626;1,886048137
396,322;2,525589646;1,483071143;1,630122946
396,909;2,632134949;1,553517487;1,526674878
397,495;2,514331815;1,410003064;1,148023617
398,082;2,581676561;1,360993624;1,260141797
398,668;2,308453135;1,526504872;1,226208858
399,254;2,543801494;1,370881501;1,416196377
399,841;2,578955461;1,353600598;1,399788637
400,427;2,626596586;1,369556377;1,212852874
401,013;2,612911546;1,301312256;1,148972885
401,599;2,706880803;1,427178542;1,174601062
402,185;2,688323449;1,398038326;1,230869057
402,771;2,786813654;1,369701249;1,412385362
403,357;2,704323841;1,273654624;1,306820747
403,943;2,850013731;1,174819581;1,388771746
404,529;2,973001692;1,335422907;1,249552363
405,115;3,136695846;1,381615531;1,331284302
405,701;3,271135396;1,498122941;1,502710395
406,287;3,520752373;1,492950888;1,490673347
406,873;3,489959195;1,44811938;1,454923543
407,459;3,820926486;1,422539695;1,504428827
408,044;3,734207008;1,491232768;1,350627615
408,630;3,852149678;1,532877553;1,455151967
409,216;3,874505384;1,530899111;1,474689723
409,802;4,046462747;1,400226694;1,528098132
410,387;4,060084952;1,35696213;1,348232291
410,973;4,106037925;1,293087017;1,247237824
411,558;4,028235002;1,346172348;1,213980253
412,144;4,361843115;1,338255042;1,257495441
412,729;4,330504322;1,419155923;1,265015389
413,315;4,538917293;1,437195653;1,329849211
413,900;4,796847845;1,461138472;1,273119579
414,485;5,048320248;1,492381773;1,265591779
415,071;5,056536123;1,560223036;1,132760081
415,656;5,395376299;1,639661071;1,405745989
416,241;5,451421402;1,566207228;1,445160321
416,827;5,787341729;1,540281303;1,544482742
417,412;5,806670495;1,61190925;1,585452807
417,997;5,991747977;1,625208657;1,639627897
418,582;6,083797391;1,755994074;1,78559483
419,167;6,284988584;1,809386169;1,801773159
419,752;6,508898538;1,815147764;1,865365658
420,337;6,850867565;1,880639963;1,948270664
420,922;7,005203898;1,861811412;1,963266359
421,507;7,435262294;1,974023912;2,029447283
422,092;7,480197699;2,116596005;2,122864806
422,677;8,026065402;2,188739762;2,235873272
423,261;8,371768262;2,280975423;2,207203962
423,846;8,604120057;2,30162889;2,355656161
424,431;8,732817797;2,410559355;2,40556805
425,016;8,908340747;2,415577444;2,305072918
425,600;9,092078322;2,41018533;2,405246992
426,185;9,454168022;2,412231365;2,386024911
426,770;9,454420896;2,470606148;2,342433651
427,354;9,744882661;2,420667227;2,329736524
427,939;9,709811424;2,307129649;2,192342121
428,523;10,02507393;2,432776484;2,413801005
429,108;10,1637279;2,369372309;2,176200992
429,692;10,5845669;2,306924359;2,272574119
430,276;10,70665657;2,439116895;2,40590373
430,861;11,05108664;2,596957744;2,590109074
431,445;11,13234801;2,795432313;2,695802247
432,029;11,41601304;2,759285013;2,813781453
432,613;11,65941525;2,819503113;2,805965642
433,198;11,88719892;2,92814102;2,973728829
433,782;11,86301663;2,799640752;2,902289015
434,366;12,15726018;2,919887959;3,123276167
434,950;12,10666834;3,081724284;3,152586153
435,534;12,46355863;3,124411237;3,039364565
436,118;12,67422847;3,109827611;3,000900207
436,702;12,88976522;3,184880352;2,965333832
437,286;13,15472266;3,270806482;2,977576502
437,870;13,50080908;3,312350627;3,057572683
438,454;13,73148688;3,370728372;2,925178883
439,038;13,9747871;3,480567881;2,999020562
439,621;14,17084439;3,50379152;2,960841555
440,205;14,53609125;3,438201262;2,996941946
440,789;14,58568371;3,433605176;3,139684069
441,372;14,72325325;3,451735972;3,220405302
441,956;14,79993065;3,359915836;3,182536578
442,540;15,09914774;3,369654444;3,177890673
443,123;15,07168577;3,396607813;3,191648798
443,707;15,25908085;3,370315037;3,374796863
444,290;15,36932571;3,342879959;3,359240061
444,874;15,61853815;3,436542382;3,38875973
445,457;15,75197703;3,501427195;3,414301834
446,040;16,08318878;3,509232509;3,479484798
446,624;16,16056215;3,564206768;3,449152474
447,207;16,30664824;3,605137744;3,572280412
447,790;16,21753641;3,704625355;3,60033139
448,374;16,44088654;3,76597552;3,581236388
448,957;16,5478264;3,906243204;3,532707867
449,540;16,80650334;3,961924676;3,53801148
450,123;16,84569682;3,977195248;3,601601397
450,706;17,02726357;4,047759621;3,668609389
451,289;17,11971986;4,135156163;3,684338963
451,872;17,4000378;4,194196219;3,702207733
452,455;17,55197545;4,335207246;3,668090786
453,038;17,81326623;4,328756989;3,741461977
453,621;17,90238612;4,371519537;3,829744017
454,204;18,02664567;4,382649649;3,944730079
454,787;18,06033939;4,435273105;4,054898828
455,369;18,24431837;4,426931007;4,073490941
455,952;18,31336417;4,372954726;4,023743744
456,535;18,42299684;4,392460568;3,980988591
457,117;18,42332093;4,434008641;4,072550974
457,700;18,56013004;4,447240771;4,17900428
458,283;18,54968043;4,562408975;4,23151949
458,865;18,73328702;4,54755463;4,264842401
459,448;18,82057695;4,567137592;4,240296319
460,030;18,94504288;4,648209021;4,250113554
460,613;18,99860002;4,758661843;4,364485266
461,195;19,12355437;4,79040818;4,48259336
461,777;19,25029475;4,802382967;4,542289367
462,360;19,40673009;4,85051177;4,593013687
462,942;19,57716429;4,86420701;4,596137242
463,524;19,81283483;4,81313412;4,573485612
464,107;19,8447394;4,866946081;4,638443217
464,689;20,02219323;4,858533843;4,687240801
465,271;20,20913747;4,760212816;4,677034432
465,853;20,43219336;4,789134156;4,689571312
466,435;20,60744696;4,863634286;4,647743803
467,017;20,67092639;4,839625755;4,666701029
467,599;20,70592811;4,861107429;4,692275546
468,181;20,76098172;4,896657816;4,714794063
468,763;20,79165029;4,971571286;4,779831758
469,345;20,92057866;4,975410468;4,755337316
469,927;21,02729338;5,005153699;4,817128736
470,508;21,05533275;5,164387326;4,922679963
471,090;21,09884379;5,135690142;4,933257366
471,672;21,12479166;5,147112126;5,006087764
472,254;21,25950017;5,223729783;5,046601531
472,835;21,36499938;5,231348689;5,097296558
473,417;21,42454236;5,253701497;5,174502878
473,998;21,49781601;5,25167687;5,233479837
474,580;21,55710882;5,275953167;5,276064708
475,161;21,60741676;5,351666385;5,327204681
475,743;21,71955026;5,321157015;5,333987151
476,324;21,86574544;5,314963426;5,319749552
476,906;21,98143783;5,332180229;5,309941762
477,487;22,01812834;5,361809423;5,368237288
478,068;22,02838865;5,401746669;5,388452879
478,650;22,09597264;5,440951355;5,398447167
479,231;22,12214918;5,46943892;5,418529182
479,812;22,17519718;5,523992851;5,500290605
480,393;22,18562463;5,488659061;5,509244377
480,974;22,22961007;5,484640583;5,523780559
481,555;22,1822051;5,573943571;5,58912124
482,136;22,15823368;5,569123896;5,625348168
482,717;22,18505927;5,598554864;5,652795741
483,298;22,3245765;5,594857675;5,647404881
483,879;22,41064026;5,565215227;5,636675356
484,460;22,56496631;5,589142059;5,669801267
485,041;22,58703441;5,585483009;5,622849189
485,622;22,68915231;5,668043671;5,681004096
486,203;22,70842276;5,662534461;5,635732169
486,783;22,79658055;5,602484941;5,645721804
487,364;22,92233455;5,7135714;5,710818797
487,945;23,05670666;5,72325322;5,746855048
488,525;23,0456375;5,746084255;5,787258528
489,106;23,12933021;5,761579748;5,875216393
489,686;23,10185128;5,705281929;5,866336935
490,267;23,23264492;5,739817824;5,873221763
490,847;23,2428146;5,777002808;5,868090586
491,428;23,36656252;5,847034883;6,014935674
492,008;23,39779076;5,929443357;6,070610338
492,589;23,41592918;5,91335346;6,139291738
493,169;23,38699929;5,932058694;6,111596743
493,749;23,43944767;6,068658584;6,166240935
494,329;23,41731267;6,141729897;6,237332141
494,910;23,56043661;6,231680214;6,315379276
495,490;23,47134487;6,332617124;6,469338428
496,070;23,58102555;6,352943971;6,526389822
496,650;23,58878048;6,436582114;6,569549304
497,230;23,68924759;6,496035801;6,671983081
497,810;23,84720438;6,604750037;6,705313837
498,390;23,94637983;6,636372493;6,879360467
498,970;24,11260297;6,622132093;6,95235536
499,550;24,27556966;6,766734064;7,010990236
500,130;24,28900185;6,912187708;7,039346401
500,709;24,51898841;6,976867452;7,115665762
501,289;24,63031337;7,119786721;7,249551577
501,869;24,79965823;7,260222826;7,41384355
502,449;24,85549154;7,421604508;7,535303541
503,028;24,87844426;7,51989834;7,674718813
503,608;24,93087962;7,760951654;7,782365769
504,188;24,99194857;7,895674744;7,930307973
504,767;24,97315276;7,968511126;8,024266675
505,347;25,12393932;8,098872116;8,164028628
505,926;25,22923459;8,276603114;8,247321198
506,505;25,34643061;8,413208441;8,330745832
507,085;25,39387188;8,558570624;8,395744484
507,664;25,57005583;8,735764123;8,480181757
508,243;25,62626205;8,880870579;8,603842083
508,823;25,79931639;9,067414075;8,781677334
509,402;25,89619234;9,240319218;8,844983049
509,981;26,0298252;9,452421399;9,01115193
510,560;26,10830756;9,673397782;9,219997014
511,139;26,18368183;9,82590623;9,441096878
511,719;26,13477914;10,03825274;9,599367924
512,298;26,25161711;10,21397859;9,819258156
512,877;26,27751186;10,3410117;9,892917774
513,456;26,39217495;10,64987005;10,0758913
514,034;26,40448277;10,79245388;10,20577744
514,613;26,47321932;11,02230227;10,44741969
515,192;26,5984628;11,22898761;10,61699568
515,771;26,6736188;11,52118279;10,82034671
516,350;26,84244905;11,72807051;10,9183113
516,928;27,02212319;11,9595934;11,12846051
517,507;27,07958573;12,2329814;11,32144332
518,086;27,26272254;12,44648175;11,61686525
518,664;27,35070524;12,64481146;11,84390919
519,243;27,5198331;12,90772966;12,01828975
519,821;27,56250869;13,15967292;12,09111502
520,400;27,65238653;13,35790475;12,19963654
520,978;27,73935802;13,52870077;12,31607665
521,557;27,83619433;13,77598847;12,5627147
522,135;27,91057819;13,96330822;12,72133468
522,714;27,96813279;14,13897239;12,87420507
523,292;27,85260624;14,39577823;12,96417114
523,870;27,96658449;14,60210849;13,13637241
524,448;27,96409954;14,83243085;13,24899453
525,026;28,06732584;15,02210298;13,48510487
525,605;28,11466953;15,20778048;13,67217009
526,183;28,19255844;15,37080528;13,87352359
526,761;28,08715743;15,56913308;13,97928587
527,339;28,13181882;15,83529418;14,1580674
527,917;28,16601824;16,04497203;14,24859615
528,495;28,25886193;16,14408439;14,43542763
529,073;28,19552999;16,24211922;14,49986021
529,650;28,29122538;16,32135325;14,62558083
530,228;28,32451496;16,46360784;14,74453418
530,806;28,40691993;16,62285176;14,92061517
531,384;28,41425352;16,76041939;15,02186586
531,962;28,46011185;16,86848079;15,15290048
532,539;28,43045679;16,87123184;15,28239534
533,117;28,49144444;16,95287149;15,38525546
533,694;28,58043704;17,09671056;15,42452896
534,272;28,70587363;17,2383669;15,52876951
534,849;28,57858595;17,35374091;15,62929898
535,427;28,53489686;17,39876192;15,72343796
536,004;28,54659755;17,42698296;15,75767422
536,582;28,58393321;17,49314084;15,8527287
537,159;28,6384883;17,56025108;15,88096994
537,736;28,63778525;17,70900523;15,83785457
