Filename-->;ENVEZ_1.RFL8;ENVEZ_2.RFL8;ENVEZ_3.RFL8
196,739;46,55456711;37,2508303;7,271401747
197,337;40,34626559;30,30616334;2,689365838
197,934;39,106572;27,41063996;7,746099707
198,532;44,09537691;33,51753104;9,910149057
199,130;40,09983266;22,95896313;23,15835848
199,727;40,18043028;23,93056333;17,56336105
200,325;38,19032158;18,56187309;32,8811947
200,922;28,52755147;11,15996595;25,98286334
201,520;25,60803606;14,51869427;36,01454117
202,117;24,93961283;26,62923821;16,55990487
202,715;30,5959963;25,70335015;17,16287156
203,312;27,10194851;17,93144602;8,885697006
203,909;14,70866887;11,60346377;7,751772039
204,507;6,482565227;20,99979164;3,594409141
205,104;6,474978295;30,97726042;7,876201261
205,701;3,140703604;35,57754523;-5,25328284
206,298;8,920375325;34,52353925;-8,785316311
206,896;14,05113237;31,51575585;-18,47161586
207,493;12,21359247;24,11705253;-4,261125202
208,090;11,62438457;24,7034553;-0,876181505
208,687;13,52736628;22,60536492;5,744978561
209,284;19,87872857;34,2074921;-0,183358588
209,881;25,69324752;28,7435013;1,212570379
210,478;27,01463872;11,33844847;-5,585365902
211,075;21,20474112;-1,900504525;8,793410695
211,672;20,32854248;5,550215197;16,1636041
212,269;21,82974203;2,179836316;21,22916656
212,866;19,89120528;2,345976157;9,53783537
213,463;28,71941441;-2,682086454;9,209188655
214,060;23,74534558;6,03532931;4,840032264
214,657;25,59425151;0,420658618;6,203627607
215,253;17,2353961;1,65409793;-0,402969163
215,850;26,4752163;12,97803926;-1,015347621
216,447;35,46923124;19,37758371;-17,39019458
217,044;42,90595216;13,74025241;-12,45225436
217,640;47,89183394;10,29249436;-16,08532117
218,237;48,31814934;7,961222582;1,979327092
218,833;36,86210618;4,270562847;-8,237641902
219,430;43,36924079;-0,55193267;-1,626818407
220,026;39,15257498;8,062603524;-7,435548607
220,623;42,54859632;10,25523105;-0,078409678
221,219;32,37172757;1,472521055;0,315378852
221,816;34,94679757;-0,564101309;21,21573412
222,412;34,81063581;2,836303163;13,26049412
223,009;26,03806267;12,42162023;14,33664255
223,605;25,90027813;16,94864854;6,659617542
224,201;34,46779282;24,25795824;8,850226268
224,798;37,66559972;29,86046485;1,646424833
225,394;41,19822194;30,67674533;11,28993341
225,990;44,63845433;28,0913532;8,77233259
226,586;54,21166198;29,03770438;18,94870652
227,182;51,9785885;36,52029027;2,619693011
227,778;40,49343957;40,36458193;4,117280667
228,374;43,10278993;41,23734552;7,595190275
228,971;43,12824409;42,19230002;13,9434884
229,567;45,2894216;42,26777321;17,45997503
230,163;42,76059997;45,09493566;17,80482245
230,758;40,31066441;38,81395938;9,403770513
231,354;36,43061823;43,81357922;12,11816626
231,950;33,86934901;38,97795621;-7,392507794
232,546;25,88944787;33,83098854;1,097482106
233,142;28,57424774;24,18143591;-5,239899298
233,738;28,53932475;15,50410186;-10,13021402
234,334;29,08992272;21,65088071;-22,24589863
234,929;22,64670533;16,873187;-16,56102942
235,525;30,13228839;8,831563771;-14,68755876
236,121;35,12024044;11,81208218;-4,336147733
236,716;33,28829554;5,784634433;-9,044038963
237,312;31,62336531;13,51819938;13,20235041
237,907;37,3487116;20,96430525;12,28239877
238,503;38,12815391;24,50028499;24,1942067
239,099;40,09715707;39,75374066;20,67732392
239,694;42,46679307;38,28951234;31,19527322
240,289;48,32605525;37,58528868;26,42623029
240,885;42,77496523;31,96787244;34,0899963
241,480;36,2358912;31,87048317;25,21042069
242,076;48,73417922;29,72018404;22,59853342
242,671;40,08116466;22,45474992;-0,870105702
243,266;41,13590353;21,88853892;-0,862068724
243,861;46,28847338;19,69371127;-5,376124475
244,457;45,84972196;18,97243689;5,848871095
245,052;39,46442622;13,20422665;0,432276232
245,647;35,62845734;16,77419242;4,009434223
246,242;36,41376784;16,57416808;-10,42768915
246,837;37,37765814;18,88940476;5,084042565
247,432;32,34524727;19,46032381;1,861702259
248,027;37,52991001;21,95276292;14,25720501
248,622;30,58279354;13,78879367;11,02257729
249,217;26,99735779;17,95354609;15,12914979
249,812;25,68339418;12,8521891;-0,054287213
250,407;24,1517372;12,76081794;11,09680722
251,002;25,09157572;16,01382444;-11,58256703
251,597;21,52201925;10,53704954;-9,224137918
252,192;11,9440053;6,712039226;-24,66410849
252,786;15,04806739;16,51419119;-8,097647418
253,381;12,7734516;21,59350461;-26,89632151
253,976;15,46930387;19,50101605;-1,413011435
254,571;19,14532808;24,5372825;-2,150538103
255,165;15,27638215;24,00257439;17,50455914
255,760;22,13234038;23,66026307;13,29899399
256,354;26,92051876;19,64570166;35,36928751
256,949;25,42084676;25,98207915;42,33203951
257,543;37,15315821;27,75041047;43,40164764
258,138;34,69077514;22,3422113;40,9313736
258,732;41,48428505;26,08599878;49,67548601
259,327;46,5813319;35,2666244;42,32023402
259,921;50,74773973;35,87479941;47,17795426
260,515;52,09702645;35,41574022;43,91247055
261,110;50,68385511;36,02907527;42,36123908
261,704;44,15062848;39,05101469;35,683234
262,298;50,9360481;37,28983297;32,27038381
262,893;43,35419935;39,90034369;26,9093791
263,487;48,96628268;40,34376124;30,13278985
264,081;43,21714161;40,70981423;17,92003837
264,675;39,93086721;37,8934854;24,05411545
265,269;35,7452335;29,62433487;12,31325363
265,863;40,82667376;25,64498378;16,9277619
266,457;38,86248074;29,44496633;22,73578868
267,051;46,50708374;41,11849325;25,55057181
267,645;37,70900134;47,44929319;20,88514102
268,239;43,42128237;42,94105844;23,22633448
268,833;40,57997104;35,79971582;12,56157718
269,427;43,6213993;35,63644052;28,15933949
270,021;44,56745993;37,67991285;7,562596265
270,614;51,88400229;42,14895793;19,7411829
271,208;43,43308297;51,71396094;0,030931436
271,802;46,71119243;57,52136813;11,47401333
272,396;44,53472635;43,68222629;13,71869969
272,989;45,98323463;32,38118619;24,55249719
273,583;41,13396349;28,49679355;16,13083716
274,177;41,07648797;33,0253494;22,25110489
274,770;38,29634901;30,46611283;3,208974974
275,364;36,33451891;26,4953044;25,12109099
275,957;28,96451826;33,31924083;15,05128692
276,551;25,38420831;32,26672552;25,71542829
277,144;21,2956465;19,96616068;16,41068819
277,737;18,26102465;22,11168915;14,64014341
278,331;11,7850957;25,79572454;-3,504042798
278,924;13,46710074;29,6259357;-5,160841661
279,517;4,866278022;36,64297163;-1,517179016
280,111;5,74337273;36,31719932;3,375744822
280,704;-3,109952102;46,66816829;-5,554177422
281,297;-4,059265228;43,27612296;-3,698880018
281,890;7,25692212;37,76662504;-17,36577277
282,483;5,2501423;37,56525278;-14,59731652
283,077;6,058190754;37,31403273;-18,77973836
283,670;13,65883829;35,57514891;6,0511379
284,263;21,96531867;41,27374488;9,122033807
284,856;32,73998904;41,46868452;11,16257463
285,449;31,34836196;33,53348667;11,23740051
286,042;44,28484696;28,97868125;16,20788319
286,634;44,11076638;19,55581195;11,22409131
287,227;42,70270537;24,65431763;12,82647657
287,820;55,36712614;37,86008174;14,84618057
288,413;58,54477433;43,26300802;20,91268415
289,006;53,33333318;48,13722908;14,8936165
289,599;52,31851009;49,2153005;13,65816248
290,191;52,44034905;50,21944919;-1,052844628
290,784;56,03715433;55,23269511;0,912547542
291,377;52,23964274;53,78114792;-2,712049456
291,969;54,96035472;52,72471424;-10,01947619
292,562;57,0451415;50,79043144;-10,62062994
293,154;55,05836714;43,8542693;-16,32792925
293,747;49,27863159;51,47687579;-23,74199391
294,339;55,70202987;47,61904819;-13,76465527
294,932;51,80552632;37,1002553;-7,426642398
295,524;53,38565165;33,8907467;12,42146028
296,116;57,18163127;34,81705975;5,676128485
296,709;58,81225884;26,76965713;18,04271561
297,301;59,19142125;19,28909858;29,3997042
297,893;52,62384604;19,57232823;39,82426458
298,486;48,35487732;16,32707198;32,76416679
299,078;50,39709883;13,54707455;29,23271988
299,670;47,30424757;12,5383814;26,54767358
300,262;45,55160141;20,17769381;25,87735383
300,854;43,98637743;25,36574853;19,08383051
301,446;44,39419675;22,81250007;18,59907533
302,038;46,25350349;31,31709471;11,64671682
302,630;39,38610306;37,96589805;17,41347408
303,222;39,33309961;35,17887523;11,57037727
303,814;42,65953282;36,35961022;14,8060301
304,406;37,14511133;40,75936852;14,10184605
304,998;36,7320004;41,47058689;4,154145235
305,590;29,53095806;39,1668755;-7,563814142
306,182;22,66445587;39,73658168;-6,421329352
306,773;20,65626634;49,00129978;-8,363989279
307,365;18,6716135;40,18069359;-1,462382593
307,957;13,44275941;42,20373988;-14,18699031
308,549;16,08089587;44,23927499;-1,7411492
309,140;15,06192579;45,78696558;-8,984224293
309,732;24,65135435;40,44943918;-1,47690177
310,323;32,64560626;36,69049189;2,568708799
310,915;41,67035598;39,69133304;8,623579661
311,506;53,52534784;33,5426681;2,322404407
312,098;51,7531888;30,24605131;8,596592122
312,689;52,36921499;31,17150389;-4,801537087
313,281;60,42487995;41,09538026;-2,094566933
313,872;66,93607698;38,36321474;-17,13255178
314,463;67,4544242;36,13352837;-11,52253935
315,055;63,01895793;33,0458106;-26,76892791
315,646;57,96603005;34,58483773;-30,4337363
316,237;50,70689875;28,34990066;-29,76513023
316,828;47,202877;28,79098339;-23,28767022
317,420;51,59608873;30,25209931;-29,67741764
318,011;49,17546878;31,43157218;-16,2409137
318,602;51,50360898;18,99592886;-29,99289319
319,193;53,10483682;24,76190441;-15,00707984
319,784;48,25255747;20,34972599;-13,99456552
320,375;38,08394235;28,87700539;-3,795937953
320,966;25,45001816;22,15937013;-5,478354954
321,557;30,95189733;24,71235475;1,924662865
322,148;26,00468601;22,10446546;11,36534996
322,738;26,63822532;23,18408202;22,61780285
323,329;18,25549948;28,11340694;17,67822778
323,920;12,22559339;26,36388964;27,29983133
324,511;1,872450305;14,17707556;14,37302385
325,102;-3,567319173;16,51515094;19,30908163
325,692;4,175736776;12,68498736;15,76100304
326,283;12,65564423;16,5137614;24,28226957
326,874;15,25457114;19,38390621;12,65227633
327,464;17,33863024;25,60841839;8,378440737
328,055;14,02426936;23,8863796;5,011287898
328,645;24,0904986;18,37288056;-8,681390092
329,236;23,97031618;15,28833337;-9,175084318
329,826;28,0053961;28,30024014;-9,977781451
330,417;29,83699707;29,63257305;-10,55889308
331,007;28,95674326;26,53142282;-13,87073386
331,597;28,73969335;31,68259001;-22,60313926
332,188;31,45214691;27,71278826;-15,87612657
332,778;26,90256037;20,04639486;-12,92346443
333,368;27,05241282;23,06772945;-12,07261263
333,958;24,27797802;16,68351814;-10,69692066
334,548;32,60988328;26,41908793;-10,82390783
335,139;42,18305677;21,44731932;-4,337755261
335,729;46,80548009;8,550450382;-1,43709952
336,319;48,97626415;15,15224722;1,453315425
336,909;44,61309909;15,69230759;17,02502616
337,499;40,37484072;17,20429989;11,0873811
338,089;40,79732375;14,8175203;8,796648537
338,679;37,63250807;9,325210334;-3,553402543
339,269;43,47014989;23,73673078;7,165516544
339,858;41,06752277;19,1384753;6,37236749
340,448;31,54111824;23,21428588;8,719786732
341,038;30,94124474;28,75351547;7,610740482
341,628;27,62360992;19,99643614;8,96284565
342,218;34,21477845;16,51231476;-6,828409564
342,807;30,32513773;19,57342358;6,590907646
343,397;29,60537606;24,36696481;2,793076475
343,986;35,70462896;23,25487017;22,25907474
344,576;31,72451239;16,04680445;10,34214558
345,166;35,2659472;20,73656903;13,80107886
345,755;38,51500225;17,79274307;11,51377122
346,345;39,43876757;21,32547327;13,58673726
346,934;42,8847302;25,79894091;10,5950943
347,523;39,93112974;28,23854657;20,06827055
348,113;41,07954646;31,22326549;4,375605369
348,702;38,33963343;27,52888702;13,87292887
349,292;33,58723782;28,00740318;5,061111851
349,881;35,78047043;32,99252917;19,58654501
350,470;33,13609284;34,50018563;9,670459834
351,059;39,23981968;36,49688641;7,159048484
351,648;33,34882932;36,70552776;-3,626074093
352,238;35,0823873;36,02771267;-2,987319213
352,827;29,57461187;37,1944342;-10,47144161
353,416;30,47291064;34,69455431;-1,125983
354,005;33,00733541;41,48464325;-6,041478319
354,594;34,23808678;39,85282093;-12,15970872
355,183;31,97523554;35,67356342;-23,03836194
355,772;32,48436287;33,01308832;-12,86537673
356,361;29,589698;32,44398775;-13,66562872
356,949;34,32050899;29,72925897;7,840544843
357,538;27,13519449;27,93728635;3,883320894
358,127;30,68071566;28,97366023;7,838179317
358,716;27,99013626;24,40263567;10,67699011
359,304;34,46380592;16,70369693;13,03525483
359,893;35,71720039;12,48997538;15,58348311
360,482;35,62414389;10,09138615;16,39200509
361,070;33,71575042;9,131586113;17,1068117
361,659;32,20809674;6,290453614;18,7607303
362,247;32,67882195;12,76348963;2,607986756
362,836;39,34568439;16,47926947;12,74509796
363,424;35,28669604;10,81325793;5,485304047
364,013;39,92974346;9,88551609;3,658136555
364,601;32,56989971;17,95406883;2,169729185
365,190;29,39740683;23,34488814;5,352200094
365,778;28,67213335;25,78616543;8,34851189
366,366;24,41300526;18,90532589;12,11689246
366,955;17,17562853;19,52792758;10,39411006
367,543;9,718788624;19,56782584;11,23962407
368,131;8,761528337;22,50453675;9,197651462
368,719;8,4649971;26,37625115;11,79922649
369,307;11,93368972;27,42687653;7,898395295
369,895;16,26220918;20,81704442;1,685259954
370,483;16,01032881;20,11895492;-0,099822916
371,071;17,33344895;17,98013229;-3,109875308
371,659;15,42281079;19,61458547;-3,454768099
372,247;15,58870169;18,28220036;-1,273414522
372,835;13,42077563;15,67515275;-1,517462081
373,423;11,68803447;10,96572455;-1,031889006
374,011;10,53685343;8,027211077;-0,38449224
374,599;9,548851341;7,232166974;-0,669440915
375,186;6,994531788;6,891870991;-1,777431464
375,774;5,943168453;6,056150548;-1,068347401
376,362;5,178286901;6,645352178;0,192022412
376,950;5,466246084;5,842304802;1,086392879
377,537;4,577101083;5,026555741;-0,785456323
378,125;5,119818936;5,134739448;0,905119146
378,712;4,110304967;5,058525571;0,85199038
379,300;4,295155865;4,842579722;1,37958143
379,887;3,766529524;4,492741065;1,239406422
380,475;4,178740414;5,105291596;2,716247481
381,062;4,272365301;5,169484292;2,295113867
381,650;3,91409808;4,635740438;2,836605814
382,237;3,734712513;4,126361137;1,78243247
382,824;4,395633511;3,69144048;2,774717609
383,411;3,963056611;3,474155611;2,194785532
383,999;4,177248341;3,276454111;2,580121339
384,586;3,746735112;2,988552457;1,98649828
385,173;3,668346033;2,882211061;2,602837272
385,760;3,619895998;2,222245018;2,419059159
386,347;3,864404838;2,118594342;3,056203038
386,934;3,206015446;1,72752259;2,365009876
387,521;2,781403294;1,940148869;3,023170158
388,108;2,506487063;2,061478379;2,892098047
388,695;2,646844427;1,991634405;2,847094888
389,282;2,641949317;2,11921726;2,244302225
389,869;3,046584983;2,244991372;2,85995455
390,456;2,607684021;1,991046654;2,533396008
391,043;2,410096192;2,31547382;2,478011964
391,630;2,26083101;1,946475558;2,057385342
392,216;2,879548495;2,071751925;2,182979701
392,803;3,361822055;2,225393477;1,670906966
393,390;3,347625484;2,405140011;1,882602992
393,976;3,06689893;2,363756592;1,812272222
394,563;3,448325848;1,991831474;2,389213515
395,149;3,130905199;2,031068677;2,190436403
395,736;3,473800115;2,215847348;2,56823017
396,322;3,109989843;2,03720408;2,652937444
396,909;3,076275736;2,364956737;2,735788239
397,495;2,733376232;2,485756739;2,735904599
398,082;2,438287529;2,501844523;3,008121429
398,668;2,369944033;2,457171456;2,955518295
399,254;2,44911088;2,585701845;3,106981315
399,841;1,980865442;3,111396756;2,930069968
400,427;2,166624443;3,283398951;2,92138479
401,013;2,038092877;3,227172046;2,665630563
401,599;2,311222795;3,540622471;2,763985188
402,185;2,128155451;3,743162143;2,73645541
402,771;2,354892272;3,768026;3,03862321
403,357;2,612345207;3,765516825;3,094268119
403,943;2,819477137;3,952288905;3,213959344
404,529;2,878822571;4,201292987;3,178083495
405,115;3,310680607;4,229804951;3,336017077
405,701;3,280303743;4,406637928;3,199028214
406,287;3,394156261;4,867692449;3,630344983
406,873;3,652713833;4,847809453;3,631828161
407,459;3,917591608;5,089437592;3,923618765
408,044;4,105807395;5,546017266;3,893127842
408,630;4,44877657;6,117923017;4,135653826
409,216;4,597363659;6,415285983;4,212177302
409,802;4,997013846;6,786931362;4,534187244
410,387;5,237759516;7,229362229;4,587847447
410,973;5,53415872;7,577439921;4,995603198
411,558;5,980854782;7,893050826;4,993178262
412,144;6,135562973;8,527246625;5,272905286
412,729;6,450877495;8,765623841;5,413083328
413,315;6,677902678;9,245904551;5,715026045
413,900;6,78258367;9,611201765;5,805263396
414,485;7,217443281;10,28047558;5,998275397
415,071;7,443579009;10,56257706;6,187578779
415,656;7,620932142;11,00388042;6,571169188
416,241;7,689368656;11,57433384;6,644909458
416,827;7,935083749;12,13286278;7,106607566
417,412;8,268506177;12,65079229;7,487496388
417,997;8,787678123;13,45496438;7,924171742
418,582;9,268373156;13,97146111;8,049280641
419,167;9,541568696;14,57662456;8,365254036
419,752;9,803208479;15,11506517;8,579526733
420,337;10,2669016;15,90778736;8,898671057
420,922;10,73124955;16,50102013;9,077882643
421,507;11,32047027;17,04112375;9,644826185
422,092;11,74190055;17,57660388;9,973765598
422,677;12,18863769;18,24218293;10,24176161
423,261;12,41876814;18,78227841;10,61471121
423,846;12,58166931;19,46818548;11,12087844
424,431;12,89088936;19,94793159;11,42549613
425,016;13,29629225;20,44310943;12,02754675
425,600;13,52872485;20,94931533;12,45717218
426,185;13,92105441;21,36798432;13,14001261
426,770;14,09402502;22,07828165;13,44604787
427,354;14,47458086;22,7224007;13,84528207
427,939;14,70310267;22,96119863;14,03964268
428,523;15,09236051;23,46224087;14,36620589
429,108;15,47701512;23,75037552;14,68714729
429,692;15,96027597;24,40546236;15,26183953
430,276;16,15104112;24,88675466;15,50041123
430,861;16,51108056;25,26557392;15,81389907
431,445;16,69070929;25,60426924;15,98873201
432,029;17,27650867;25,80724552;16,25778784
432,613;17,40326253;26,1273392;16,46764506
433,198;17,55361582;26,51401563;16,95515179
433,782;17,67880331;26,94124204;17,15020875
434,366;17,91707899;27,32166465;17,62829653
434,950;18,24059864;27,6394036;17,74513497
435,534;18,47653886;28,02476673;18,04837406
436,118;18,61037148;28,27751055;18,23625788
436,702;18,80445459;28,52816038;18,56547189
437,286;18,93792845;28,746255;18,91026392
437,870;19,15126771;29,02340599;19,28476948
438,454;19,45987847;29,33444069;19,40888147
439,038;19,69660702;29,38790101;19,79504039
439,621;19,85564025;29,58906285;19,89967952
440,205;19,90938795;29,8642496;20,28597404
440,789;20,14276432;29,91385324;20,43234126
441,372;20,30948327;30,1314067;20,9023575
441,956;20,58258727;30,32311028;21,21101551
442,540;20,63761;30,56996009;21,33212359
443,123;20,78188937;30,6176739;21,57679445
443,707;20,85929511;30,80041448;22,02844745
444,290;21,05044003;31,01582167;22,15516724
444,874;21,11631729;31,2830017;22,55953603
445,457;21,29314039;31,27254422;22,61875253
446,040;21,27386706;31,44170293;22,95355954
446,624;21,41937092;31,55818392;22,97530725
447,207;21,55985826;31,80419436;23,08592463
447,790;21,66881748;31,81177728;23,28119206
448,374;21,78285122;31,98039685;23,31834002
448,957;21,87847317;31,98152799;23,40598034
449,540;21,95689156;31,85688917;23,64590423
450,123;22,08542265;31,87720528;23,6639573
450,706;22,21602872;31,89162923;23,98467547
451,289;22,43040069;31,83223705;24,04590908
451,872;22,52673074;31,86806331;24,33795138
452,455;22,45204735;31,88837597;24,44029336
453,038;22,57937519;31,95952758;24,6925276
453,621;22,56970306;32,05898957;24,89281653
454,204;22,64823055;32,16878287;25,01947872
454,787;22,69017563;32,27984043;25,16946854
455,369;22,81897241;32,28324025;25,35241457
455,952;22,78308821;32,43367854;25,37722632
456,535;22,77914901;32,51703204;25,67097117
457,117;22,7510026;32,52151058;25,6278039
457,700;22,82057668;32,49837795;25,78122344
458,283;22,76896398;32,47317613;25,80266094
458,865;22,85791703;32,44162736;25,96668879
459,448;22,97313009;32,38157753;25,93134958
460,030;22,99713354;32,39484837;26,0073361
460,613;22,90511094;32,4918814;26,02381541
461,195;22,9821023;32,44974566;26,24308274
461,777;22,92680407;32,50062436;26,23163527
462,360;22,9303202;32,51716677;26,39819276
462,942;22,98884351;32,57252593;26,39390398
463,524;23,00116075;32,71275796;26,50256475
464,107;22,92649793;32,70380908;26,55557696
464,689;22,89733817;32,76357504;26,80001096
465,271;22,91079216;32,84786372;26,80285582
465,853;22,98901505;32,72208098;26,96118025
466,435;22,94068081;32,7715736;26,89399722
467,017;23,03420831;32,74981261;26,98962883
467,599;23,13719927;32,83906209;26,94385669
468,181;23,17613438;32,79508716;27,06068452
468,763;23,25236553;32,66701432;27,07942395
469,345;23,28835395;32,81259464;27,07427883
469,927;23,20749228;32,80126304;27,05955769
470,508;23,22513319;32,7654639;27,12179367
471,090;23,21821943;32,77502299;27,08420452
471,672;23,1416919;32,69303755;27,09749318
472,254;23,18412782;32,74620229;27,01139633
472,835;23,1731432;32,70878361;27,11719874
473,417;23,10855462;32,65913565;27,12721362
473,998;23,04263061;32,70407407;27,14419688
474,580;23,09068906;32,59229525;27,17819623
475,161;23,08878649;32,62086144;27,18752543
475,743;23,00328977;32,6210311;27,17923369
476,324;23,01729037;32,57926697;27,25712004
476,906;23,11402517;32,56789867;27,28330516
477,487;23,04272221;32,48479132;27,45054373
478,068;23,03128426;32,47181477;27,39338772
478,650;23,0650678;32,51731078;27,3687666
479,231;23,17118995;32,47676;27,41743922
479,812;23,16568608;32,49545173;27,42604054
480,393;23,13567762;32,37768655;27,45232937
480,974;23,11936585;32,32553093;27,49702754
481,555;23,10573441;32,40997125;27,42001631
482,136;23,06882878;32,35873821;27,5175098
482,717;23,07625785;32,37469006;27,45863168
483,298;23,00298265;32,27594189;27,56763704
483,879;22,91885264;32,24902497;27,58045925
484,460;22,73296134;32,27433997;27,60800284
485,041;22,62865074;32,11242342;27,6784874
485,622;22,7526397;32,04630214;27,7196974
486,203;22,69991364;32,03372134;27,73933239
486,783;22,67823552;31,89528972;27,81505783
487,364;22,61796633;31,91972866;27,7365897
487,945;22,59236976;31,84005152;27,74793024
488,525;22,56560283;31,82249682;27,63871213
489,106;22,5157871;31,7798022;27,67618222
489,686;22,54542722;31,66998347;27,54370301
490,267;22,52690587;31,67394662;27,52118603
490,847;22,4157325;31,73203493;27,44355828
491,428;22,53663811;31,63319198;27,45891553
492,008;22,3885096;31,69147126;27,39980601
492,589;22,36287088;31,68883138;27,37763894
493,169;22,28544063;31,64306901;27,35737531
493,749;22,23009733;31,59732173;27,41761048
494,329;22,29426175;31,51074074;27,41826547
494,910;22,22443678;31,41113326;27,61205825
495,490;22,2946743;31,31485158;27,58031381
496,070;22,28680035;31,19014263;27,69722647
496,650;22,19745505;31,13834357;27,65000029
497,230;22,21450871;30,96729014;27,71819415
497,810;22,15806298;30,75869716;27,83552454
498,390;22,21657544;30,70232414;27,8888912
498,970;22,17040865;30,58549408;27,9518141
499,550;22,12136368;30,51239108;28,04268485
500,130;22,15377548;30,45353436;27,90059787
500,709;22,10354117;30,43328983;27,93293324
501,289;22,01508697;30,286144;27,83452181
501,869;21,96719672;30,32302618;28,00623912
502,449;21,94075452;30,17499308;28,04352808
503,028;21,97263319;30,16846285;28,07781901
503,608;21,7983729;30,0527568;28,09186681
504,188;21,84082328;30,03133541;28,13062538
504,767;21,69698449;29,89162693;28,10773221
505,347;21,640719;29,84885168;28,16878461
505,926;21,42049729;29,80041749;28,13279111
506,505;21,43755364;29,75174439;28,29776006
507,085;21,34530093;29,58675846;28,23634527
507,664;21,35875438;29,57946313;28,27655352
508,243;21,30954325;29,38808888;28,17704991
508,823;21,3004819;29,2584339;28,25947231
509,402;21,18100296;29,18207648;28,23199502
509,981;21,25070375;29,1409793;28,19305328
510,560;21,23020965;29,08449088;28,1864716
511,139;21,26724111;28,96467222;28,33093471
511,719;21,22344329;28,97780359;28,28275413
512,298;21,22058557;28,85640885;28,29348985
512,877;21,11449146;28,71771889;28,26936782
513,456;21,08028075;28,69386511;28,26224781
514,034;21,09748798;28,68468891;28,16453403
514,613;21,12927689;28,54818427;28,06638994
515,192;21,01920459;28,50013666;28,05909599
515,771;20,9742366;28,37509925;28,19231656
516,350;20,87701062;28,22268308;28,0079455
516,928;20,78561711;28,01090516;28,07081057
517,507;20,74068026;27,94689835;27,9773946
518,086;20,74139043;27,83691584;27,97931592
518,664;20,57004441;27,62985665;28,02237245
519,243;20,49270138;27,43814658;28,07559175
519,821;20,34841705;27,24990926;28,10462842
520,400;20,29265505;27,12042897;28,13554308
520,978;20,05329635;27,01726041;27,98561238
521,557;20,06621974;26,86246166;28,00162546
522,135;19,8852523;26,69280715;27,81717333
522,714;19,76095721;26,57505007;27,8907598
523,292;19,53827099;26,46316198;27,92240774
523,870;19,47095737;26,37841958;28,01968552
524,448;19,33906991;26,29585871;27,95787189
525,026;19,32569658;26,15182955;27,95568485
525,605;19,2287135;26,002489;27,85136062
526,183;19,19887946;25,84617157;27,93640336
526,761;19,02799666;25,79337714;27,97228683
527,339;19,07632579;25,76685097;28,13266134
527,917;19,029089;25,55965934;28,04791021
528,495;19,07882216;25,38641251;27,9635474
529,073;19,06369856;25,26660394;27,76634388
529,650;19,02439725;24,99236008;27,71219176
530,228;18,92407889;24,91867526;27,67231243
530,806;18,87506827;24,80009708;27,80671433
531,384;18,79587014;24,54810971;27,70410242
531,962;18,80362596;24,47250778;27,63289054
532,539;18,58513559;24,34801185;27,37141527
533,117;18,48738318;24,24498105;27,33146055
533,694;18,31417323;24,21988698;27,27887012
534,272;18,15833009;23,97761962;27,30831328
534,849;18,05116836;23,93589842;27,24988628
535,427;17,96471723;23,781579;27,26664185
536,004;17,88042213;23,69626467;27,16730129
536,582;17,81313779;23,68146822;27,13379072
537,159;17,76455289;23,54454321;27,14349254
537,736;17,77410719;23,42785998;27,31159306
538,314;17,65312162;23,32913291;27,31339745
