Filename-->;FLOR_CERRADA_.2RFL8.RFL8;FLOR_CERRADA_.RFL8;FLOR_CERRADA_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
523,870;22,09492282;18,67639217;22,23762702
524,448;22,04804734;18,76340034;22,22836415
525,026;22,03296299;18,9224849;22,20594056
525,605;22,05083795;18,98927027;22,28079892
526,183;21,8712442;19,15208495;22,18559762
526,761;21,90656219;19,23582688;22,16745912
527,339;22,01085986;19,24435361;22,2045397
527,917;21,97389518;19,34376609;22,1301284
528,495;21,95894084;19,39435674;22,09255681
529,073;21,95976472;19,40117157;22,12311777
529,650;21,99232786;19,48166238;22,13571225
530,228;22,09971301;19,39407721;22,1958497
530,806;22,19004981;19,50060293;22,16844291
531,384;22,37391888;19,49256551;22,2495954
531,962;22,43848742;19,49160047;22,35693877
532,539;22,43823563;19,53371627;22,38984801
533,117;22,45406932;19,61758051;22,51235553
533,694;22,45199369;19,70912002;22,55667342
534,272;22,34348189;19,6699809;22,49716029
534,849;22,38243457;19,63701769;22,52870537
535,427;22,35406022;19,70409141;22,57372043
536,004;22,32650527;19,57286967;22,57094802
536,582;22,24504488;19,65246552;22,46686217
537,159;22,2365421;19,7626082;22,44309977
537,736;22,12782842;19,79589967;22,42048231
538,314;22,05776352;19,80942311;22,41220028
538,891;22,10135935;19,81831502;22,44509316
539,468;22,13653056;19,88995934;22,47100539
540,045;22,07798143;19,95569285;22,44622081
540,622;22,14130094;19,9900174;22,43107858
541,199;22,11836538;20,13025404;22,46749506
541,776;22,08127089;20,06811542;22,58565656
542,353;22,00871485;20,05370815;22,52888266
542,930;21,97877811;20,06215117;22,47230208
543,507;22,02837315;20,03278411;22,43065286
544,084;22,0410106;20,02304103;22,38908151
544,661;22,06541273;20,12150817;22,36945694
545,238;22,03713579;20,12086896;22,36428988
545,815;21,99645761;20,11701267;22,35681964
546,391;21,92781938;20,09025473;22,37150445
546,968;21,94958694;20,17108145;22,4264718
547,545;22,06578761;20,19024726;22,46081826
548,121;22,10960622;20,1923902;22,52457899
548,698;22,12431677;20,20135682;22,58925714
549,274;22,13170232;20,2655347;22,54067799
549,851;22,11188142;20,20259132;22,60909049
550,427;22,15061705;20,23182694;22,61771044
551,004;22,12890195;20,29945789;22,57811054
551,580;22,11136607;20,33152725;22,52798317
552,156;22,14852588;20,33387147;22,42262432
552,732;22,08754673;20,28305732;22,38352092
553,309;22,10228931;20,35974337;22,33693411
553,885;22,18121395;20,40344109;22,37888599
554,461;22,16210996;20,37226755;22,40894302
555,037;22,22358278;20,37455158;22,38216265
555,613;22,20509296;20,38504513;22,34678119
556,189;22,24823981;20,31971671;22,34012519
556,765;22,22423617;20,23566632;22,29321262
557,341;22,16036998;20,19733527;22,25047578
557,917;22,19906582;20,23232365;22,33026528
558,493;22,20988256;20,18856082;22,30600324
559,069;22,16606396;20,177591;22,20297592
559,645;22,17164929;20,19143924;22,30547164
560,220;22,11294255;20,23352616;22,23758482
560,796;22,15733739;20,12744387;22,26945464
561,372;22,1454597;20,16768125;22,37132788
561,948;22,19381154;20,24061944;22,4539883
562,523;22,18787593;20,27504488;22,48739195
563,099;22,09734962;20,22140668;22,44739234
563,674;22,08799146;20,19973414;22,51084604
564,250;22,06829457;20,24703095;22,5071435
564,825;22,05178093;20,17753416;22,42585613
565,400;22,12779435;20,27674132;22,45742538
565,976;22,09261651;20,37942044;22,46013897
566,551;22,00233667;20,38925014;22,34703063
567,126;22,1363013;20,40380135;22,40197231
567,702;22,14693655;20,35215285;22,36648498
568,277;22,20405327;20,39513057;22,41056815
568,852;22,14061036;20,49944059;22,34833416
569,427;22,13532394;20,37137162;22,31839136
570,002;22,20665187;20,39428719;22,33076034
570,577;22,11231355;20,30541768;22,35001887
571,152;22,12095821;20,25211735;22,31644952
571,727;22,18401989;20,15111601;22,36874752
572,302;22,07897638;20,14799766;22,23345219
572,877;22,13974438;20,14730745;22,33031405
573,452;22,13318386;20,16451661;22,26582159
574,026;22,20628716;20,04796866;22,36356774
574,601;22,24129005;20,11631625;22,45519471
575,176;22,1737127;20,14064245;22,43108766
575,751;22,20399644;20,06614403;22,45539741
576,325;22,225175;20,05247986;22,46147656
576,900;22,15379078;20,10418274;22,39810206
577,474;22,21304385;20,1268799;22,4779084
578,049;22,13800352;20,10779924;22,45027414
578,623;22,19046817;20,02724753;22,54211399
579,198;22,18214253;20,1013877;22,5306113
579,772;22,17265921;20,11737423;22,55188028
580,346;22,21620562;20,08138411;22,5536408
580,921;22,33868703;20,124586;22,69881844
581,495;22,36252641;20,18676128;22,75468455
582,069;22,44937961;20,19159532;22,92101637
582,643;22,48941797;20,19641881;22,95348087
583,218;22,6009129;20,18339221;22,95795488
583,792;22,65337601;20,20386342;22,95734161
584,366;22,696469;20,16669971;22,94565961
584,940;22,82965232;20,19125795;22,96252019
585,514;22,89856787;20,23366267;23,10431699
586,088;22,90395704;20,22876017;22,98378301
586,662;22,98476079;20,19302517;23,02253495
587,235;23,10596769;20,21160485;23,05402353
587,809;23,18298262;20,20697578;23,15251061
588,383;23,22541683;20,28740025;23,21666446
588,957;23,26408982;20,31582928;23,27006209
589,530;23,35304014;20,28885257;23,39492021
590,104;23,30384798;20,27845365;23,46191027
590,678;23,28342614;20,23013401;23,490645
591,251;23,33648351;20,26209885;23,57686327
591,825;23,38121455;20,16918772;23,65251728
592,398;23,40721018;20,23640408;23,69563285
592,972;23,39999818;20,17135961;23,66437468
593,545;23,36510497;20,1992783;23,67914014
594,118;23,42184777;20,2610772;23,72887278
594,692;23,48287906;20,30461928;23,73059832
595,265;23,58467963;20,30159246;23,86356559
595,838;23,70659653;20,32713286;23,94567631
596,411;23,81535494;20,36697121;24,0454701
596,985;23,86343903;20,4805481;24,19143787
597,558;23,98919736;20,47443514;24,25813296
598,131;24,07326859;20,52175914;24,47889888
598,704;24,16271772;20,44813132;24,53430314
599,277;24,22289647;20,43792797;24,63172901
599,850;24,36788581;20,50411368;24,69924481
600,423;24,50097964;20,49817001;24,67062411
600,996;24,59029876;20,65159613;24,67021871
601,568;24,58872747;20,73357451;24,71681554
602,141;24,62680791;20,83710366;24,6816232
602,714;24,68082641;20,90786567;24,73906757
603,287;24,77171532;21,00995338;24,63435407
603,859;25,00438101;21,05792616;24,82836347
604,432;25,05385059;21,09286505;24,92194308
605,004;25,0985205;21,03347941;25,15527151
605,577;25,14450058;21,07157552;25,3022536
606,149;25,15730821;21,00241613;25,40610753
606,722;25,31480792;20,91868346;25,58979704
607,294;25,41313007;20,92397529;25,70006223
607,867;25,41972878;20,87361486;25,67945833
608,439;25,45179749;20,90631931;25,75323051
609,011;25,50292917;20,95630606;25,82721179
609,584;25,52178609;20,976607;25,85075719
610,156;25,4851524;20,97366825;25,8236785
610,728;25,35035794;21,01775252;25,87317612
611,300;25,38134477;21,10719216;25,81483931
611,872;25,41383267;21,12326185;25,77266867
612,444;25,52577787;21,09846453;25,83174607
613,016;25,54364231;21,00504375;25,97094779
613,588;25,68444088;20,96746945;26,03374187
614,160;25,77132332;20,9256467;26,01679851
614,732;25,92826029;20,92527339;26,1148996
615,304;25,98778188;20,92367753;26,1141449
615,876;26,12265059;20,82324477;26,06979753
616,447;26,24485248;20,7499561;26,26715479
617,019;26,25400074;20,70484263;26,35064252
617,591;26,24427106;20,68698037;26,36188551
618,162;26,24237143;20,71895949;26,41381266
618,734;26,21649012;20,65301432;26,44672397
619,305;26,15850239;20,72195242;26,48945343
619,877;26,29785023;20,70012547;26,53675999
620,448;26,20375599;20,76300874;26,44398068
621,020;26,35368165;20,88981166;26,44999722
621,591;26,56622039;20,90280297;26,42139437
622,162;26,58799506;20,98057286;26,49716381
622,734;26,6274037;20,9785329;26,54329036
623,305;26,74106594;21,03166592;26,50969687
623,876;26,81688625;21,13110426;26,60085614
624,447;26,95020213;20,97772109;26,68072799
625,019;26,81701331;21,09263443;26,72733929
625,590;27,10129685;21,01356309;26,97707742
626,161;27,13515803;21,09467088;27,07924836
626,732;27,05688587;21,04584763;27,22574249
627,303;27,05388125;21,08656151;27,33943283
627,874;27,26867771;20,99194394;27,44360119
628,444;27,36834963;20,97829608;27,44579793
629,015;27,39203554;21,00551721;27,48925723
629,586;27,34052412;21,14600517;27,51868361
630,157;27,35602122;21,06851497;27,53302863
630,727;27,35557856;21,26343148;27,51245884
631,298;27,43598546;21,14647701;27,62656531
631,869;27,39737552;21,19990841;27,47259507
632,439;27,48066993;21,15739828;27,28332865
633,010;27,38285325;21,39342282;27,23744658
633,580;27,37488185;21,38495533;27,36511072
634,151;27,44026239;21,41005436;27,33514198
634,721;27,49311508;21,53336805;27,46519795
635,292;27,54286034;21,52632582;27,54700554
635,862;27,55125331;21,47213208;27,60086634
636,432;27,39096444;21,4662197;27,51245176
637,002;27,34079437;21,45837375;27,58136223
637,573;27,18829203;21,44674353;27,71811908
638,143;27,16777367;21,35054346;27,74378677
638,713;27,31997239;21,50655655;27,73566064
639,283;27,32724111;21,32957703;27,78830989
639,853;27,31647521;21,16533113;27,77099366
640,423;27,41736561;21,0913041;27,76602107
640,993;27,38090283;20,98195997;27,62867359
641,563;27,65001449;21,00791284;27,82046653
642,133;27,77035475;20,99427742;27,91109091
642,703;27,87173936;20,96652129;27,89256
643,272;27,97078951;20,85378385;27,89377517
643,842;27,84457069;20,641011;27,94227864
644,412;27,89087132;20,73743005;28,09290127
644,981;27,99324798;20,72262567;28,09134998
645,551;28,0362227;20,73043083;28,0762717
646,121;28,27146515;20,80926559;28,24235959
646,690;28,15201827;20,86769424;28,06319942
647,260;28,2547328;20,86594636;28,1511912
647,829;28,38604442;20,82063023;28,18059662
648,398;28,40328245;20,91056763;28,25324688
648,968;28,32276211;21,01589068;28,29439331
649,537;28,22098447;20,93157495;28,27462121
650,106;28,0883501;20,8917779;28,14384181
650,676;28,14614566;20,86111454;28,18897664
651,245;27,94442121;20,82386052;28,18059659
651,814;28,03173834;20,72282936;28,33794776
652,383;27,90028977;20,62670863;28,23758472
652,952;27,82559352;20,76955955;28,21392837
653,521;27,91827308;20,61778554;28,32018464
654,090;28,11348898;20,43085083;28,30245773
654,659;28,27668275;20,54481235;28,1084701
655,228;28,41694927;20,57215991;28,30264525
655,797;28,29155778;20,53473481;28,24998403
656,365;28,49704335;20,45381204;28,42456184
656,934;28,29631936;20,32057686;28,35990333
657,503;28,32150321;20,34029428;28,27854428
658,072;28,42240293;20,15592549;28,29151629
658,640;28,28821615;20,19098299;28,24884681
659,209;28,22494798;20,22519562;28,20641118
659,777;28,06442492;19,96587471;28,242353
660,346;27,97242924;19,89959043;28,16635792
660,914;27,95620075;19,75068924;28,13699942
661,483;27,94680763;19,58080923;28,01519516
662,051;27,94414814;19,45604785;27,96637135
662,619;27,84794612;19,24846191;28,00892202
663,188;27,66968716;19,03461122;27,87759549
663,756;27,6463255;18,98192317;27,70189835
664,324;27,5691511;18,80425698;27,70875988
664,892;27,5179056;18,70311955;27,68532839
665,460;27,50686447;18,49130548;27,61710869
666,028;27,43790418;18,38380037;27,43880711
666,596;27,2104714;18,27651863;27,25000996
667,164;27,09183159;18,21162403;27,03384798
667,732;27,07263202;18,15954029;26,9623061
668,300;27,03685352;18,0229091;26,89055103
668,868;27,0312164;17,71412852;26,82203406
669,436;26,95672724;17,75805134;26,65059826
670,004;26,78145808;17,61694623;26,62456775
670,571;26,69945321;17,5905359;26,55811053
671,139;26,61164874;17,5897379;26,55619941
671,707;26,39104607;17,59204868;26,4096713
672,274;26,46785154;17,54463332;26,59939087
672,842;26,37730303;17,53485339;26,37660305
673,409;26,38623934;17,5351846;26,38693876
673,977;26,14578174;17,50364306;26,36977217
674,544;26,11737601;17,36842647;26,32493609
675,112;26,21001547;17,34539668;26,28506198
675,679;26,29475046;17,22744441;26,13807264
676,246;26,15453804;17,10248387;26,0510993
676,814;26,29131024;17,10515483;26,1847652
677,381;26,32026263;17,10244291;26,14647892
677,948;26,32475867;16,95061495;26,21086597
678,515;26,35400497;16,93245136;26,31452333
679,082;26,43478102;17,01140314;26,43805038
679,649;26,3284762;16,97681772;26,54072295
680,216;26,45556759;17,04423277;26,58440522
680,783;26,29370707;17,31652954;26,82557209
681,350;26,769162;17,52690926;27,03583635
681,917;26,71610276;17,62788751;27,08355913
682,484;26,73829856;17,73440688;27,19245678
683,051;26,83802036;18,02732674;27,49187295
683,617;27,02780555;18,19836026;27,67018985
684,184;27,28361775;18,40585931;27,74547791
684,751;27,70946109;18,62376088;27,91201453
685,317;27,91798193;18,94272211;28,08006691
685,884;28,28594859;19,03658338;28,2372789
686,450;28,16431888;19,24405846;28,59687317
687,017;28,62728717;19,64796831;29,00058415
687,583;28,90331022;19,92573233;29,30435341
688,150;29,36445568;20,33437462;29,66368952
688,716;29,62369329;20,63314314;29,7848115
689,282;29,8129579;21,03901066;30,15051044
689,849;30,05525453;21,3973713;30,44699296
690,415;30,2486596;21,72095749;30,80422013
690,981;30,53124852;22,01463333;31,151591
691,547;31,08906658;22,51294248;31,3449939
692,113;31,44533039;22,71063412;31,56627058
692,679;31,7864905;23,05860259;31,82880182
693,245;32,06646204;23,25132426;32,11810138
693,811;32,34000021;23,54927627;32,45214562
694,377;32,69087951;23,77256273;32,76158402
694,943;32,98976536;24,08431726;33,08474798
695,509;33,24689758;24,37775725;33,26709015
696,074;33,53963949;24,52552326;33,48465357
696,640;33,50370466;24,53791072;33,70793698
697,206;33,77305706;24,85324804;34,04623006
697,771;33,89449832;25,03223082;34,19160333
698,337;34,05396441;25,04346925;34,26921182
698,903;34,15802541;25,3724648;34,42859777
699,468;34,21777781;25,66676769;34,40158811
700,034;34,38818679;25,87549661;34,38403143
700,599;34,50742355;25,92428212;34,51272058
701,164;34,45162025;26,23719421;34,84895704
701,730;34,57416173;26,40336122;35,02092713
702,295;34,54013298;26,35675871;35,00390796
702,860;34,7307197;26,46900654;35,05249422
703,426;34,79442037;26,74679356;35,07261166
703,991;34,89341797;26,79325449;35,09964802
704,556;34,93294722;26,82901855;35,38065266
705,121;34,67818347;26,76336639;35,53581495
705,686;34,81305931;26,81777817;35,6838015
706,251;34,91940965;27,07924507;35,60173781
706,816;35,06901412;27,0565124;35,66631175
707,381;35,20195948;27,10287438;35,79590614
707,946;35,03885982;27,05722058;35,75575994
708,510;35,12834417;26,95775381;35,83384397
709,075;35,19511197;26,81125286;36,03919642
709,640;35,19683225;26,67196611;35,93325229
710,205;35,33236039;26,59701319;35,95632889
710,769;35,41262965;26,59198962;35,96766656
711,334;35,38014122;26,21570356;35,90592594
711,898;35,51501446;26,19863058;35,9215525
712,463;35,47613881;26,35949492;35,98747202
713,027;35,55535927;26,4903575;36,10422029
713,592;35,48084278;26,72900682;36,11765041
714,156;35,51714254;26,62063792;36,24662074
714,720;35,7607025;26,72834508;36,01427784
715,285;35,92709873;26,85194443;36,13427691
715,849;35,73217223;26,84230342;35,98184085
716,413;35,80247614;26,76747138;35,97854103
716,977;35,57244016;26,84313639;35,89869787
717,541;35,58314958;26,4337823;35,5526921
718,105;35,67192551;26,22082585;35,66184322
718,669;35,7258465;26,10950293;35,91207803
719,233;35,80121627;26,69067836;35,69660799
719,797;35,70799431;26,89143034;36,21270353
720,361;35,72454873;26,88219993;35,96390196
720,925;35,8872804;26,86688704;36,07657395
721,489;35,8404577;26,82942243;35,67967734
722,053;35,87483775;26,45878483;35,74218835
722,616;35,70796477;26,6104528;35,87891843
723,180;35,66975464;26,45511101;35,70540133
723,744;35,50671195;26,35313973;35,34864005
724,307;35,3827347;25,83219378;35,40701712
724,871;35,40151436;25,39286967;35,27924317
725,434;35,28635294;25,36625267;35,48079886
725,998;35,31822976;25,21604582;35,44543644
726,561;35,43318313;25,32611092;35,87571454
727,124;35,67535188;25,993991;35,61189608
727,688;35,93396147;26,02991141;35,82602477
728,251;35,89571381;26,43888668;35,74975451
728,814;36,32841908;26,58293336;35,79242832
729,377;36,36541901;26,33452582;35,71681404
729,940;36,61994671;26,26497547;36,11695912
730,503;36,59149455;25,99267582;36,20614097
731,067;36,63778308;26,16038411;36,50163086
731,630;36,84051841;26,39187261;36,54041576
732,192;36,81540238;25,96906236;36,71421476
732,755;36,95781405;25,91428779;36,63308125
733,318;37,301034;25,66109236;37,04436648
733,881;37,09702964;25,60585745;37,0786639
734,444;37,09354981;26,24223695;36,91860593
735,007;36,70912877;26,37936265;36,55964711
735,569;36,86435761;26,66201876;36,32251629
736,132;36,8604768;26,78539519;36,09806443
736,694;36,83902079;26,56955186;36,4101963
737,257;36,83084705;26,86446734;36,44711307
737,819;36,64144361;27,11045423;36,47953823
738,382;36,43266718;27,48023674;36,5301932
738,944;36,52634297;27,09271125;36,50231943
739,507;36,69977875;26,97850968;36,85402829
740,069;36,70803035;26,82720853;36,82136021
740,631;36,68647688;27,11131919;37,0101116
741,193;36,86500488;27,17562121;37,06961317
741,756;36,70841462;27,31003362;36,76234776
742,318;36,73169485;27,23183732;37,06400584
742,880;36,58780602;27,43327783;37,23789618
743,442;36,55059401;27,34921546;37,10711954
744,004;36,37742834;27,67614459;37,3134971
744,566;36,45568705;27,55835183;37,42716917
745,128;37,03281704;27,64448304;37,65691082
745,690;36,82202111;27,21087462;37,71563869
746,252;36,80675207;26,92560295;38,12115745
746,813;37,17003691;26,96446256;38,46784963
747,375;36,97209133;27,11909512;38,13776445
747,937;37,26079884;27,01085113;38,20030673
748,498;37,47016693;26,79007118;38,26722844
749,060;37,67600778;26,69126302;38,35236337
749,622;37,73355638;26,343469;38,44881305
750,183;37,43673841;26,66488655;38,69682184
750,745;37,65444389;26,94606991;38,64371712
751,306;37,38530318;27,18847139;38,43388622
751,867;37,43404295;27,16227653;38,18399168
752,429;37,5445353;27,20171625;38,36810647
752,990;37,59183312;27,07843551;38,11835021
753,551;37,61298236;26,91100572;38,07397068
754,112;37,52177211;27,03351363;38,15315591
754,674;37,39186892;27,32846098;37,99329677
755,235;37,28575109;27,5818521;37,52322072
755,796;37,10311399;27,42100725;37,58041367
756,357;37,21824298;27,28220056;37,51588272
756,918;37,20681046;27,24813901;37,26495934
757,479;37,14682802;26,76700246;37,09724656
758,039;36,90972739;26,60436514;37,29428019
758,600;36,83295553;27,21741177;37,04736322
759,161;36,90691627;26,53671626;36,93274833
759,722;36,89964908;26,47613116;36,86573662
760,283;36,23452388;25,17438334;37,111831
760,843;36,64405044;25,3463583;36,81249136
761,404;36,67647219;25,05990666;36,39860937
761,964;36,20048079;25,24225175;36,2893249
762,525;36,63372484;25,16525238;36,75392033
763,085;36,32450613;25,28289199;36,11563214
763,646;35,91481392;24,82224662;36,31931264
764,206;35,80901243;25,82567276;36,41002268
764,766;36,219988;26,01692327;36,92907759
765,327;36,78972774;26,98290079;37,01841264
765,887;36,99806092;26,80530325;37,85931085
766,447;37,20374135;27,10088715;38,24763045
767,007;37,2732814;27,63636693;38,46907738
767,567;37,27578723;28,16722965;38,47521696
768,127;37,83479565;28,37471058;39,2257818
768,687;38,22589865;28,95145908;39,64647817
769,247;38,1529428;28,67787722;39,39843882
769,807;37,84174859;29,16123767;38,53043266
770,367;38,25680751;28,42588748;38,62732743
770,927;38,06120565;28,87413937;38,22180873
771,487;38,04225496;28,734272;38,20131753
772,047;38,31096233;27,83226433;38,34706312
772,606;38,4872081;27,86665951;38,25853859
773,166;38,34361785;27,3029911;37,84569167
773,726;38,47651575;26,99987522;37,81473519
774,285;38,69232431;27,2987574;38,27340156
774,845;38,77111384;26,97349801;38,88387884
775,404;38,70065866;27,09540183;38,89431249
775,963;38,83641582;26,4831295;38,85086574
776,523;38,87573467;26,57040305;38,89718306
777,082;38,51138409;27,0203359;39,41203127
777,641;38,15135694;26,90839845;39,04107545
778,201;38,47438444;27,50144863;39,31885636
778,760;38,4839878;27,64391622;39,59686552
779,319;39,15085974;27,3324503;39,97916125
779,878;39,15215334;27,58943087;39,7092936
780,437;39,26534925;28,36481636;39,97184952
780,996;39,49367891;28,83074491;40,10818632
781,555;39,72337372;28,55597797;40,12708953
782,114;40,02977776;29,01461468;40,10193054
782,673;40,44301953;28,75838745;40,62700156
783,232;40,06880053;28,78575923;40,73078925
783,790;40,02308112;28,69237784;39,93769627
784,349;39,06668431;28,95124334;39,41900175
784,908;39,24455242;28,59801553;39,81553033
785,466;39,13144637;28,31397367;39,3652475
786,025;38,97993146;28,42703955;39,05777425
786,584;38,82107124;29,27972873;39,6168861
787,142;38,49554981;28,34091996;39,33914926
787,701;38,56681737;28,7958971;39,30282919
788,259;38,77542504;28,59824831;39,75083345
788,817;38,73869017;28,30013548;40,11978141
789,376;39,63171939;28,45790921;40,09748998
789,934;39,26592526;29,26350676;39,53915852
790,492;39,36942082;29,2141158;39,75422187
791,050;38,78138128;28,66047936;39,63829357
791,608;38,90598685;28,04790994;39,34180933
792,167;39,37361294;28,79072103;39,3112771
792,725;39,2549939;28,6790872;39,01122666
793,283;39,13614268;28,65862665;38,48812851
793,841;39,12006491;29,34574107;38,28971764
794,398;38,15062054;29,08656483;37,73030465
794,956;38,16354572;28,48056055;37,89542282
795,514;38,10972785;28,01879415;38,41640033
796,072;38,82436158;27,98916836;38,87135016
796,630;38,57130496;27,91276897;38,76076146
797,187;38,46201228;27,795185;39,03431114
797,745;38,08195111;27,94205169;38,94020966
798,302;37,93828139;27,21065435;39,04031552
798,860;37,66268028;26,34042775;39,72622097
799,417;38,33515285;26,28437811;40,06685015
799,975;38,51225839;26,25463486;40,46011551
800,532;38,22429165;26,26426473;40,08178011
801,090;38,41808934;26,21525327;40,56596237
801,647;37,90305406;26,39587632;40,16087474
802,204;37,96388298;26,21668064;40,0042153
802,761;37,76817025;26,25689175;40,8969776
803,318;38,44479505;26,84706648;40,13975138
803,876;38,94852087;26,8119838;40,11130844
804,433;39,20076235;27,16013176;40,74147707
804,990;39,19412061;27,15482152;40,89723464
805,547;39,17150072;27,52019713;40,54291223
806,104;39,44826659;27,99943088;39,96789401
806,660;40,30887602;27,96410629;40,30887602
807,217;39,58069852;27,98307275;39,91687712
807,774;39,39043016;28,00895509;40,05357078
808,331;39,01779315;28,19484364;41,46595657
808,887;38,84503374;28,15810731;40,61495741
809,444;38,50639096;27,87640913;40,01275279
810,001;38,26101985;27,67869666;39,60323578
810,557;38,61069981;27,44995707;39,69569222
811,114;37,51304705;26,69012738;39,70319536
811,670;36,39428483;26,0732638;39,44737246
812,227;36,65645503;25,35903734;39,74938205
812,783;37,43460511;24,62319387;39,63046259
813,339;37,30874931;25,04404174;38,47319859
813,895;37,74031956;25,69248077;39,82774724
814,452;37,35792677;25,87176182;40,61662387
815,008;37,53053311;26,25673702;40,54902565
815,564;36,96237873;26,06270292;40,59076875
816,120;36,8679746;27,31453487;40,79948765
816,676;37,87133251;27,62970143;40,02112073
817,232;38,38430321;27,85018616;39,48582492
817,788;38,85733739;28,23785995;39,12825307
818,344;39,41633476;27,38498401;39,90574321
818,900;38,40786178;26,57106955;39,0657733
819,456;39,30973424;27,11854339;38,29381265
820,011;38,55469973;27,0515755;38,15837212
820,567;38,74148027;27,47494956;38,69887972
821,123;39,80340383;27,3430129;39,0309168
821,678;39,06006784;27,09799298;39,27764763
822,234;38,90403605;28,97357026;39,94880504
822,789;38,30309344;28,29762785;40,09062391
823,345;36,50669075;28,35868619;39,80480418
823,900;37,85741498;28,84056684;40,20061184
824,456;36,94295421;27,68555803;40,78131688
825,011;37,5501864;27,50912632;41,37789273
825,566;38,24982614;27,51697802;41,15986452
826,121;38,33829931;27,45276513;41,32794168
826,677;38,62916712;28,25870337;41,75625388
827,232;38,12841286;26,83981899;41,21485433
827,787;38,82415341;28,76999996;41,57133687
828,342;39,98991151;28,54489371;40,87370393
828,897;39,46929518;27,65346489;40,48329762
829,452;39,86799966;27,35521995;40,60859385
830,007;40,60258698;27,53838057;40,07717423
830,562;39,85427325;27,49606465;40,22510024
831,116;40,03848092;26,37192656;39,67079825
831,671;41,08380625;25,79505138;39,79123454
832,226;41,25744059;25,42966073;39,99957774
832,781;40,59478073;24,02578023;39,63828669
833,335;40,62150741;23,92079332;39,92282068
833,890;39,8863575;24,9419352;40,24532699
834,444;40,23014455;25,44299727;40,19893287
834,999;39,516829;24,96484629;40,77018456
835,553;38,74007115;26,11842147;40,74347989
836,107;37,61698841;27,09000044;40,58039341
836,662;36,53940432;28,26731485;40,91988135
837,216;36,03434828;28,06153268;41,3574417
837,770;37,00674445;27,98498909;41,4364296
838,325;37,53383876;29,15422673;41,98476213
838,879;38,33374831;29,09001186;41,92240175
839,433;38,13521082;28,5649471;41,82684525
839,987;38,60256359;29,52899642;41,95218863
840,541;39,02439499;28,26176927;41,2467976
841,095;40,03579376;27,70567165;41,3096134
841,649;40,30312718;26,75428676;41,89083502
842,203;41,53541334;27,97991618;42,29385249
842,756;41,0679203;27,9739358;42,02188824
843,310;40,45251529;27,55137006;42,13903802
843,864;40,29530995;27,02475314;41,59501442
844,417;40,4641818;28,03612622;41,68794645
844,971;39,71730716;27,72248839;41,36227292
845,525;40,68756634;28,57391357;41,85666293
846,078;40,00044744;29,12550899;42,42608186
846,632;39,76184017;29,78907052;41,5607134
847,185;39,64991144;28,73865427;41,42100292
847,738;39,27230339;29,35790702;41,81691005
848,292;40,09787877;29,57045968;42,04371855
848,845;39,5722029;30,37214621;41,82648513
849,398;39,16065429;30,19208289;41,30336096
849,951;39,53970296;30,01053858;41,08296362
850,505;40,3032017;29,58104047;41,47984555
851,058;40,25731686;29,74349785;41,6485851
851,611;39,71349229;29,26526553;42,62231597
852,164;39,11002349;29,9058105;41,89479798
852,717;39,03291622;29,6389171;41,88226885
853,270;38,71444416;28,27026705;42,5220308
853,822;39,91022166;27,95634644;44,35902623
854,375;38,75345837;29,20423154;44,94852992
854,928;39,62900824;28,10884332;44,96327148
855,481;38,20933555;27,53357945;44,99385023
856,033;38,03287481;27,61252475;43,28473028
856,586;38,96304514;27,15538559;42,55854594
857,139;39,82622124;26,42888464;42,22798997
857,691;39,67419444;26,65475065;42,32621941
858,244;39,64205108;26,70636076;41,51752069
858,796;38,06016318;27,13479895;40,57053614
859,348;38,86323291;25,49287202;40,46544004
859,901;38,23392663;26,64139755;41,39484251
860,453;39,73687369;27,19358414;41,90120014
861,005;40,26856099;27,25200824;42,63371183
861,557;40,22046791;28,0427132;43,64600573
862,109;39,94901471;29,27913858;45,01158164
862,662;40,02188235;29,74519807;44,96665286
863,214;40,29201502;30,19021021;43,61319828
863,766;41,29690482;29,66034535;44,04539071
864,318;40,78860833;30,76152951;44,4023714
864,869;41,74543064;30,93848559;44,65354218
865,421;40,46519725;30,57610635;43,79277803
865,973;40,27804757;30,64968278;44,76185187
866,525;39,96735741;29,96226631;43,46696077
867,076;40,02386224;28,99278855;43,41491831
867,628;40,92634689;29,104767;43,45580499
868,180;40,81769936;29,12048138;44,23222017
868,731;41,14612057;29,78318884;42,90365574
869,283;41,21441536;28,26868054;42,42224342
869,834;40,54069202;28,11835643;41,33774925
870,386;41,63982758;28,05751134;41,09007647
870,937;42,75898683;26,83151888;41,3119053
871,488;43,35550251;27,94203758;41,43138177
872,040;42,98913795;28,05239634;40,86682607
872,591;41,74785564;27,71091201;41,28835335
873,142;41,15053274;28,44724855;40,68902559
873,693;40,91099493;29,85685893;41,59334146
874,244;40,72810669;30,15096681;40,92432311
874,795;41,41163098;29,975907;41,49958758
875,346;40,12851913;30,68838136;42,45359025
875,897;39,51714131;31,58532628;43,2121057
876,448;38,87034968;32,1963612;43,3613918
876,999;39,58580927;33,17810757;42,97965865
877,550;40,36164234;33,12511271;42,19419391
878,100;40,62322721;31,93701211;43,64097032
878,651;40,69988321;29,23223979;42,71945187
879,202;41,56918869;29,3266868;43,89958228
