Filename-->;FLOR_CERRADO_1.RFL8;FLOR_CERRADO_2.RFL8;FLOR_CERRADO_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
529,650;4,838544917;6,169817241;7,917103051
530,228;4,852444063;6,174735758;7,925897335
530,806;4,891541135;6,185484651;8,064690423
531,384;4,844451079;6,145998546;8,068597248
531,962;4,791259761;6,137797808;8,088235648
532,539;4,84420225;6,156915293;8,117377526
533,117;4,87167255;6,106840596;8,12324467
533,694;4,916293715;6,126734142;8,206143577
534,272;4,95250211;6,165924449;8,24790454
534,849;4,958054828;6,219991889;8,351705427
535,427;4,999482927;6,266253416;8,332812026
536,004;4,952199027;6,314266528;8,263694791
536,582;4,937811377;6,338329431;8,289175881
537,159;4,884619193;6,304009563;8,290028899
537,736;4,794124108;6,326228143;8,376128229
538,314;4,763082144;6,351500614;8,442263164
538,891;4,73985313;6,351838093;8,451312875
539,468;4,699609193;6,339180141;8,458758315
540,045;4,697386586;6,303380723;8,47797336
540,622;4,672493187;6,307073579;8,533114782
541,199;4,710990472;6,317933881;8,595495463
541,776;4,783264706;6,300165633;8,690345349
542,353;4,807180852;6,342535184;8,7312978
542,930;4,846064342;6,400002753;8,759412778
543,507;4,885654747;6,464951519;8,730396527
544,084;4,858415253;6,511218809;8,742204145
544,661;4,881138062;6,509785789;8,725085181
545,238;4,9376346;6,574667807;8,724262986
545,815;4,944568699;6,600638629;8,748438813
546,391;4,884378781;6,54519159;8,741078472
546,968;4,817496774;6,569050683;8,751146044
547,545;4,915066957;6,628406393;8,783701437
548,121;4,969926656;6,599516801;8,739904013
548,698;4,867223302;6,613018149;8,791730933
549,274;4,884912257;6,588671757;8,82069969
549,851;4,896877877;6,599433262;8,928580542
550,427;4,847717062;6,603007564;8,992068844
551,004;4,853641094;6,623891287;8,993603823
551,580;4,846482049;6,618225109;9,048267499
552,156;4,858740146;6,66533178;9,055316017
552,732;4,867020383;6,660968258;9,086934961
553,309;4,794358429;6,667248128;9,092908174
553,885;4,854109076;6,706250028;9,13450204
554,461;4,869099696;6,746766943;9,095006737
555,037;4,913975781;6,805254857;9,048072997
555,613;4,925898339;6,842065216;8,986289737
556,189;4,950106207;6,773663107;9,067657077
556,765;5,044112345;6,858755579;9,034769358
557,341;5,10242945;6,853273469;9,050642817
557,917;5,063917726;6,845232121;9,074736272
558,493;5,119598668;6,873266656;9,068587031
559,069;5,16062934;6,907219185;9,050995823
559,645;5,167434808;6,878333084;9,134593881
560,220;5,158033729;6,869723407;9,162521941
560,796;5,190147325;6,854046584;9,213293532
561,372;5,17391089;6,878183646;9,159037676
561,948;5,14977757;6,840628993;9,164109501
562,523;5,12422065;6,856169153;9,11388786
563,099;5,12093956;6,812123931;9,046170786
563,674;5,171892927;6,81257229;9,089425016
564,250;5,157192189;6,755693864;9,042996616
564,825;5,132732224;6,774801812;8,984218873
565,400;5,246799795;6,808874446;8,958975384
565,976;5,327353394;6,79338857;8,908655351
566,551;5,380309149;6,807795695;8,883689346
567,126;5,415377103;6,810807713;8,837860105
567,702;5,48929874;6,835466145;8,803789872
568,277;5,558071814;6,912007835;8,8575832
568,852;5,609765443;6,914713555;8,786951066
569,427;5,663615934;6,933253441;8,795126364
570,002;5,744450474;6,894801533;8,75831167
570,577;5,681692714;6,80241161;8,748280572
571,152;5,67117943;6,800488935;8,712067234
571,727;5,704360289;6,770317284;8,686690194
572,302;5,780336705;6,750545132;8,746563464
572,877;5,895798969;6,726767216;8,684871898
573,452;5,951290694;6,731521757;8,613920325
574,026;5,978679863;6,744616976;8,607029127
574,601;6,05799334;6,730595123;8,53128803
575,176;6,10947382;6,689842003;8,487098625
575,751;6,195063227;6,652771497;8,41796091
576,325;6,29899766;6,657899984;8,422706016
576,900;6,37465117;6,635512566;8,374225882
577,474;6,409823104;6,655261553;8,285906832
578,049;6,360190012;6,603543858;8,318172972
578,623;6,409656781;6,547951241;8,244035498
579,198;6,450071003;6,469701742;8,225393576
579,772;6,468681702;6,436245812;8,263431136
580,346;6,529177103;6,460162595;8,325285283
580,921;6,625752769;6,514737935;8,344146254
581,495;6,677289112;6,462099178;8,321670206
582,069;6,750953974;6,512201146;8,320319918
582,643;6,903007793;6,546300751;8,340353466
583,218;7,05739758;6,54210098;8,317300316
583,792;7,170125307;6,575379169;8,346399947
584,366;7,296484768;6,618348518;8,34861172
584,940;7,449829306;6,628872955;8,302048702
585,514;7,627862545;6,67337382;8,263374654
586,088;7,732440167;6,679493838;8,221099351
586,662;7,859638309;6,708352189;8,183730245
587,235;8,038686969;6,683263988;8,223754594
587,809;8,137870525;6,679613682;8,168174464
588,383;8,261783169;6,700941742;8,15750499
588,957;8,402337525;6,684626903;8,161198341
589,530;8,465660647;6,730941917;8,20218763
590,104;8,576769562;6,813272131;8,237761967
590,678;8,704571737;6,78647865;8,207499109
591,251;8,79684785;6,778396459;8,248428889
591,825;8,806439858;6,755184507;8,242288737
592,398;8,85651393;6,761727584;8,165330434
592,972;8,910703024;6,724086448;8,181568566
593,545;9,003574399;6,771013532;8,253463139
594,118;9,113902463;6,77917057;8,296437557
594,692;9,244821766;6,748100796;8,267334106
595,265;9,385708482;6,707187727;8,257860918
595,838;9,431199247;6,7586902;8,276407939
596,411;9,585431347;6,782845969;8,284639305
596,985;9,785429557;6,818462073;8,373866311
597,558;9,930926559;6,859690402;8,421081833
598,131;10,14073812;6,964372413;8,455510187
598,704;10,3103997;7,034248909;8,411589759
599,277;10,47302253;7,071554939;8,338337416
599,850;10,63239876;7,089770839;8,382899868
600,423;10,7629044;7,12215836;8,424301653
600,996;10,98870126;7,146150934;8,373847784
601,568;11,16968588;7,184176928;8,346253751
602,141;11,38151857;7,231957841;8,318274395
602,714;11,52393959;7,253780571;8,335554676
603,287;11,60722333;7,212642732;8,367703146
603,859;11,74718824;7,139640171;8,371524463
604,432;11,87138014;7,149502936;8,443882822
605,004;11,96174847;7,176819082;8,412991811
605,577;12,09570321;7,109207856;8,338117018
606,149;12,22598943;7,189808319;8,354233003
606,722;12,29369463;7,204596108;8,375359156
607,294;12,3880353;7,272843619;8,364804199
607,867;12,47072394;7,258742329;8,367392555
608,439;12,61295907;7,248829326;8,326546394
609,011;12,69957327;7,298272381;8,358124365
609,584;12,74720375;7,316185282;8,357713344
610,156;12,88878758;7,308991388;8,326521388
610,728;12,98353749;7,381141641;8,296897967
611,300;13,03885979;7,299875515;8,281989659
611,872;13,0075113;7,269792979;8,166757556
612,444;13,03298533;7,280638759;8,237998485
613,016;13,04582673;7,310302547;8,193414226
613,588;13,08735021;7,296784629;8,201217475
614,160;13,13107034;7,325195245;8,140109127
614,732;13,29966473;7,201734601;8,061427774
615,304;13,41588108;7,235808716;7,995236375
615,876;13,4742369;7,255378988;7,996647585
616,447;13,51526029;7,275643465;7,988882137
617,019;13,69470778;7,270817283;8,052371159
617,591;13,79484418;7,223092411;7,928287144
618,162;13,9065668;7,292334157;7,897357528
618,734;13,90254581;7,2566177;7,893032804
619,305;13,93743689;7,191021058;7,832562174
619,877;13,75097219;7,25308116;7,872269109
620,448;13,71099362;7,222877419;7,920222348
621,020;13,68206137;7,187766882;8,013140378
621,591;13,75628178;7,13259298;8,02691514
622,162;13,71588609;7,153698263;8,110703315
622,734;13,77469416;7,163073128;8,094352637
623,305;13,85590202;7,126811137;8,063498873
623,876;13,95917949;7,137900446;8,046172496
624,447;13,91652565;7,14250381;8,124802032
625,019;14,01375196;7,144797899;8,136805994
625,590;14,09461623;7,234471733;8,118438054
626,161;14,33522141;7,260607576;8,065344428
626,732;14,40217526;7,244215982;8,063345892
627,303;14,50299851;7,188502329;8,020385741
627,874;14,51309729;7,08596396;8,071878312
628,444;14,71912372;7,066226504;8,110355305
629,015;14,80810453;7,117318426;8,060676735
629,586;14,98541124;7,113482984;8,03910025
630,157;15,13091123;7,169164722;8,01581684
630,727;15,19357464;7,026272761;8,091474419
631,298;15,03777966;7,020051177;7,982045627
631,869;15,00051112;7,062124136;7,928427284
632,439;14,97424347;7,087257623;7,92374772
633,010;15,06174492;7,117564884;7,873600948
633,580;15,03547844;7,198732326;7,853703151
634,151;14,96599803;7,151962275;7,77593718
634,721;15,02157833;7,17577253;7,756771963
635,292;15,0241478;7,173567884;7,661100758
635,862;15,10584742;7,294005796;7,604749844
636,432;15,19922786;7,307686175;7,667226715
637,002;15,2299841;7,269185661;7,674466
637,573;15,21213549;7,280526428;7,721732641
638,143;15,06956413;7,27851144;7,71741062
638,713;14,97497963;7,155904743;7,726264637
639,283;14,98145242;7,188036223;7,698699372
639,853;14,74134492;7,080811552;7,574469995
640,423;14,70148711;7,0721657;7,550817937
640,993;14,59150044;7,022148345;7,460613975
641,563;14,40366648;6,894874371;7,450014781
642,133;14,2568555;6,904631963;7,361077788
642,703;14,11905732;6,827539229;7,19218992
643,272;14,07403969;6,704864659;7,036505246
643,842;13,9128919;6,661323717;6,914901355
644,412;13,81266765;6,630038051;6,914433993
644,981;13,74464621;6,542874976;6,934097896
645,551;13,5636177;6,343518261;6,887245014
646,121;13,36603506;6,208415325;6,834129974
646,690;13,37804098;6,149019062;6,654049715
647,260;13,26259444;6,071266503;6,608895926
647,829;13,32963112;6,038842565;6,531138645
648,398;13,20837418;6,130865671;6,543373052
648,968;13,08381303;6,058349562;6,448954306
649,537;12,98981355;6,067688542;6,361730014
650,106;12,94233973;6,144956785;6,34815172
650,676;12,90431064;6,192807252;6,335030351
651,245;12,87253303;6,267702722;6,374932592
651,814;12,80926821;6,337138437;6,370772049
652,383;12,78310731;6,342958069;6,381346076
652,952;12,6722401;6,349003871;6,42243926
653,521;12,65041803;6,278928901;6,44166011
654,090;12,62039653;6,209683379;6,441827146
654,659;12,58493187;6,07954375;6,542975192
655,228;12,51564779;6,018245832;6,56906555
655,797;12,47579544;6,106099703;6,497772212
656,365;12,4217739;5,944414151;6,423434284
656,934;12,20737976;5,83960585;6,434176571
657,503;12,03075244;5,777949539;6,308143041
658,072;11,99994576;5,716553738;6,209779606
658,640;11,73548933;5,649983131;6,227810461
659,209;11,64959357;5,620956757;6,174663021
659,777;11,42316314;5,561815787;6,030612414
660,346;11,41231359;5,657907524;5,863749805
660,914;11,24335895;5,522247014;5,759834855
661,483;11,0657594;5,50646085;5,5904416
662,051;10,95301485;5,464783093;5,573994776
662,619;10,90870003;5,428718845;5,571841003
663,188;10,60713289;5,316164802;5,578103989
663,756;10,6244151;5,312090239;5,429449068
664,324;10,45433546;5,266533519;5,537205435
664,892;10,4531175;5,295960192;5,426053734
665,460;10,21851097;5,083667148;5,394398944
666,028;10,07203903;4,940453063;5,293430423
666,596;9,921233595;4,927393224;5,285327529
667,164;9,774053254;4,812255235;5,177302558
667,732;9,61935875;4,670564897;5,121488563
668,300;9,65778391;4,700385712;4,944367543
668,868;9,600063436;4,679384881;4,784578287
669,436;9,565895553;4,704875241;4,537160858
670,004;9,48095718;4,67554829;4,522244476
670,571;9,325972335;4,543170907;4,432798724
671,139;9,272733917;4,480570218;4,482219744
671,707;9,351752528;4,34389606;4,481790546
672,274;9,336695636;4,369015981;4,3632156
672,842;9,302670835;4,368208994;4,365683577
673,409;9,089805555;4,198226009;4,384353318
673,977;9,032250601;4,179861725;4,460985236
674,544;8,91241375;4,058936705;4,475238497
675,112;8,790288367;3,910952863;4,479774205
675,679;8,877820696;3,986186049;4,390106013
676,246;8,925386397;4,163708173;4,371776574
676,814;8,761310964;4,215992714;4,318841724
677,381;8,745205528;4,204893019;4,301536498
677,948;8,739906787;4,23414847;4,238468854
678,515;8,796576621;4,393411581;4,268977432
679,082;8,661541244;4,333424622;4,243602504
679,649;8,698213131;4,389675923;4,231642041
680,216;8,790230687;4,457218001;4,18792704
680,783;8,874053789;4,44703667;4,246066937
681,350;8,808957193;4,329955589;4,264066755
681,917;9,023851067;4,308970122;4,264515688
682,484;9,141849489;4,40227522;4,346763175
683,051;9,42713276;4,420432567;4,334855887
683,617;9,505960335;4,358123176;4,224553868
684,184;9,78636937;4,398574771;4,25615335
684,751;9,956116652;4,534648635;4,269439886
685,317;10,20808695;4,531490362;4,375685742
685,884;10,42266456;4,600984652;4,44313296
686,450;10,95742763;4,809361643;4,524717389
687,017;11,38990873;5,07978143;4,744519574
687,583;11,8523431;5,144577894;4,88407301
688,150;12,17861802;5,330519635;5,149013869
688,716;12,87381999;5,555799233;5,440879687
689,282;13,33403847;5,741403524;5,652277034
689,849;13,8179544;5,700676949;5,893980909
690,415;14,28081012;5,886259558;6,071263948
690,981;14,83221595;6,173695479;6,496477093
691,547;15,16803944;6,132930719;6,836373917
692,113;15,57407477;6,288194821;7,054427615
692,679;16,02436133;6,521987896;7,278863662
693,245;16,45445129;6,671170619;7,455243197
693,811;16,7598924;6,869094719;7,733394324
694,377;17,2053868;7,094565597;8,098315312
694,943;17,82598246;7,631117451;8,490661542
695,509;18,42665606;7,96254422;8,949087614
696,074;18,90873586;8,188979415;9,247952768
696,640;19,55558401;8,804921717;9,495566152
697,206;20,08928408;9,152259882;9,796899788
697,771;20,77995712;9,577561829;10,1631117
698,337;21,21937974;10,09492848;10,64841474
698,903;21,89199693;10,50890453;11,13162333
699,468;22,56538875;10,83677251;11,48828234
700,034;23,03715922;11,03785891;11,82048213
700,599;23,43506346;11,41099211;12,12851997
701,164;23,92228642;11,65473082;12,55100892
701,730;24,33545268;11,77037313;13,20120006
702,295;24,69302402;11,9193694;13,54801501
702,860;24,87450291;11,9435383;13,96438382
703,426;25,52721232;11,94697451;14,43293667
703,991;25,99224846;12,17323247;14,650784
704,556;26,50727165;12,50389635;14,91622141
705,121;27,00887265;12,69986737;15,2241307
705,686;27,37647165;12,93189574;15,37137855
706,251;27,85506949;13,17948884;15,55866368
706,816;28,1318579;13,38076567;15,49737257
707,381;28,55922662;13,83230594;15,94348823
707,946;29,07507191;14,11581621;16,3339886
708,510;29,11880645;14,31938573;16,61968768
709,075;29,3255644;14,5590608;16,88989452
709,640;29,34645989;14,6028495;17,13261634
710,205;29,6790534;14,81832383;17,59611193
710,769;30,05653398;15,06036754;18,08676048
711,334;30,22409187;15,4353749;18,27633715
711,898;30,6838612;15,82929572;18,63030104
712,463;31,03384637;16,04554153;18,86651101
713,027;31,36621301;16,40147139;19,12180494
713,592;32,09034506;16,89337888;19,19092244
714,156;32,33963148;17,02651072;19,29951214
714,720;32,5370169;17,21944938;19,63910503
715,285;32,72829749;17,50735802;19,66149382
715,849;33,07868389;17,70898948;19,79986194
716,413;33,20113897;18,05895794;20,21048286
716,977;33,35589718;18,26554945;20,5043348
717,541;33,55213842;18,31815844;20,49227261
718,105;33,54072731;18,23508486;20,66987449
718,669;33,5328136;18,56153394;20,75799838
719,233;33,83116367;19,02684044;21,39378968
719,797;34,27192888;19,68031178;21,66115285
720,361;34,51453651;20,03392917;22,134225
720,925;34,56537149;20,4582606;22,39940122
721,489;34,80973408;20,56730716;22,46773059
722,053;34,87113263;20,81791447;22,57452099
722,616;34,95327882;20,91899546;22,90233793
723,180;35,56122828;21,70457326;23,28697188
723,744;35,99200521;21,66939154;23,90532981
724,307;36,16300965;22,0586748;23,84266459
724,871;36,33989454;22,07522551;23,99365121
725,434;36,70779351;22,40573642;24,01784861
725,998;36,73727772;22,45569112;24,31020681
726,561;36,90382276;22,51323918;24,38344192
727,124;37,30787998;22,63805945;24,55421705
727,688;37,52853822;22,74346859;24,64678505
728,251;37,52898951;23,02990308;24,5438231
728,814;37,47533306;23,24562798;24,90188027
729,377;37,5134985;23,18926306;25,33763227
729,940;37,72834118;23,176397;25,43526579
730,503;37,75752455;23,03144132;25,69505139
731,067;37,86863427;23,12468604;25,71385288
731,630;38,62183988;23,54871006;25,98398377
732,192;38,34577203;23,45734867;25,97611769
732,755;38,45291092;23,61998775;26,17145108
733,318;38,22386628;23,35292618;26,34790617
733,881;37,97035576;23,54746879;26,2357806
734,444;38,11994939;23,77243442;26,08032958
735,007;38,18100097;23,90435584;26,50826245
735,569;37,92796586;24,12291522;26,38279474
736,132;38,04404754;24,34911195;26,56464815
736,694;37,65033948;24,32857168;27,078436
737,257;38,23725285;24,32296984;27,27240523
737,819;37,88809521;24,66976762;27,32962676
738,382;38,25706919;24,88983303;27,44238322
738,944;38,71095389;25,03635419;27,3177528
739,507;38,99929366;25,13794361;27,45107033
740,069;39,22490095;25,76895645;27,25820831
740,631;39,32003129;25,75532402;27,39129011
741,193;39,43403894;25,91055279;27,33760889
741,756;39,87199205;25,92463939;26,97792661
742,318;39,49779427;26,18538631;27,2049112
742,880;40,07614042;26,21057654;27,31952764
743,442;40,00258682;26,30947446;27,47150905
744,004;40,13945206;26,34414781;27,44297261
744,566;40,10975005;26,31476456;27,9092374
745,128;39,88160926;26,07708141;28,11332497
745,690;40,3477347;26,20567218;28,50122876
746,252;40,14986805;25,90474156;28,72132224
746,813;40,2369747;25,98069126;28,74593508
747,375;40,75012764;26,44015042;28,97321486
747,937;40,44742337;26,19341627;28,92167502
748,498;39,98854716;25,99803746;28,86862623
749,060;39,53650354;26,02226229;29,12956871
749,622;39,51244333;25,92702763;29,0392252
750,183;39,84277343;25,6000918;29,10977834
750,745;39,71330157;25,77890063;29,15685283
751,306;40,01727075;25,74058845;29,23111419
751,867;39,55709042;25,668549;29,42487924
752,429;39,31790524;25,57933015;29,27644088
752,990;39,57443544;25,80148122;29,4271327
753,551;40,40497532;26,06310466;29,35881958
754,112;41,17799397;25,95897775;29,24542711
754,674;41,31478438;26,10708066;28,7337063
755,235;40,87172074;26,44161468;28,58167351
755,796;40,84074816;26,57531796;28,41195749
756,357;41,0278517;27,04750456;28,38859645
756,918;40,91978622;27,12788311;28,30203662
757,479;40,94088434;26,92158505;28,4064408
758,039;41,04836258;27,06709288;28,26372341
758,600;40,23742278;26,97576827;28,13403865
759,161;39,46031463;27,63285525;28,25775883
759,722;39,23010465;27,65869476;28,48009365
760,283;38,73507146;27,59190603;28,12293709
760,843;38,29259;27,4017397;27,86291161
761,404;37,61456305;26,55362587;27,03699384
761,964;38,10349847;26,78167335;27,04887877
762,525;37,84410991;26,86674824;27,09768672
763,085;38,29877509;26,7124915;27,46800603
763,646;39,43697321;27,19912861;27,939921
764,206;40,21737709;26,8901484;28,36593485
764,766;40,61093867;26,97214964;28,2981037
765,327;41,17658623;27,01981754;28,63773947
765,887;41,19399488;26,98063208;28,87234242
766,447;41,4601674;26,72035544;29,57014825
767,007;41,85658329;26,91994777;29,81720218
767,567;42,20322164;27,06117543;30,00820382
768,127;42,35153684;27,32530567;29,82728492
768,687;41,92113077;26,95946467;29,75152166
769,247;41,71394144;26,80493175;29,74550214
769,807;41,566791;26,6281015;30,30873977
770,367;41,87401609;26,83702897;30,27324467
770,927;42,0589657;27,11318997;30,17946082
771,487;42,21262252;27,96918527;30,13038378
772,047;41,97384866;27,97573521;30,02815239
772,606;41,6165888;27,77933617;29,99527484
773,166;41,72341076;27,59709745;30,45745294
773,726;41,78766913;27,84137905;30,64225328
774,285;41,74596079;27,98435946;30,78897462
774,845;41,8644971;28,2050265;30,73260204
775,404;41,87705834;28,57277339;30,89397938
775,963;41,32816025;28,62213239;30,80360044
776,523;41,15006867;28,50810339;30,62959425
777,082;40,83460479;28,61300115;30,59338472
777,641;40,99729909;28,72096121;30,46132376
778,201;40,66834074;28,76924914;30,56353401
778,760;40,55907766;29,12558224;30,7955042
779,319;40,66129096;29,31549929;29,94317021
779,878;40,62167146;29,48985371;29,99416546
780,437;40,41329525;29,57529134;29,59894715
780,996;41,28387283;29,59972805;30,32171866
781,555;41,3055104;29,30107412;31,0487057
782,114;41,73094698;29,32351154;31,18150898
782,673;41,84714257;29,07904463;31,50269125
783,232;41,75081818;29,33326259;31,41190257
783,790;42,09104298;29,00209953;30,73358442
784,349;42,20250591;28,98398618;31,4269284
784,908;42,00123757;28,5552595;31,12986815
785,466;42,00723465;28,22583589;31,51456763
786,025;41,67638044;27,85392849;31,12545806
786,584;41,55156795;27,93494167;30,89044245
787,142;41,04272533;27,90415071;31,26391786
787,701;41,51811916;28,13851794;31,00435007
788,259;41,30634477;27,88601254;30,83638536
788,817;41,11818099;27,54402147;31,16336287
789,376;40,45567791;27,35185567;31,53703473
789,934;40,66089477;27,71750018;31,8931183
790,492;40,94420823;27,48569267;32,3602974
791,050;41,16377331;27,72853008;31,94122975
791,608;41,02578361;27,91607893;31,40723931
792,167;41,15863987;27,72577306;31,09487561
792,725;40,68770478;27,47334448;31,49113078
793,283;41,01352812;27,27664123;32,01657391
793,841;41,53048409;28,10033028;32,16230501
794,398;41,89758265;28,59601104;31,35900349
794,956;41,39508831;28,57616912;32,22212052
795,514;41,22997991;28,83362483;31,86731434
796,072;41,40096696;28,6677754;32,60434211
796,630;41,48072515;29,01339347;32,60617782
797,187;42,19485533;29,7111253;32,52988504
797,745;42,31054513;30,11583508;32,63483229
798,302;41,55995343;30,07135864;32,26170892
798,860;41,14003795;29,14249758;32,06336042
799,417;40,71430455;28,84999897;32,68261398
799,975;41,45775766;29,22046092;31,61311421
800,532;40,75044217;28,91382093;31,46624566
801,090;39,96547288;29,21725683;31,39067809
801,647;40,15248439;29,22318464;31,63908146
802,204;39,6323974;28,40818;31,41708321
802,761;39,52342221;28,33082748;30,77170111
803,318;40,13185277;28,70552497;30,65800011
803,876;39,9504281;29,07923464;30,74509037
804,433;41,13280475;29,20263385;30,58793748
804,990;40,48276063;28,67508382;30,4308711
805,547;42,18439871;29,27308657;30,6427881
806,104;42,81376867;28,89509724;30,58873627
806,660;42,4839458;28,7729512;29,97458626
807,217;42,61400497;29,16174275;30,00748501
807,774;42,33148335;29,13656547;30,28452014
808,331;42,27496959;29,89457966;30,40030803
808,887;42,28494089;29,93205651;30,61090148
809,444;41,07404149;29,82027633;30,26436196
810,001;41,94315091;30,0325533;30,76538868
810,557;40,70554218;29,86024182;31,22508432
811,114;40,45871081;30,01683727;31,28886497
811,670;40,9802719;30,07203231;31,62940361
812,227;41,1665515;29,7563801;31,82555244
812,783;41,1839668;30,16864981;31,67442993
813,339;42,14592605;29,46424194;31,64447386
813,895;43,12689894;30,25499289;31,59349096
814,452;43,61743119;30,01682318;31,83041769
815,008;41,79913237;30,08057683;31,70356613
815,564;42,5934067;30,2701216;30,85077941
816,120;42,36881036;30,66208139;29,8755733
816,676;42,25386714;29,46080144;30,41165204
817,232;41,71066328;30,2984486;30,6012259
817,788;41,92638892;30,91202702;31,22543456
818,344;41,62531961;31,02639153;31,74335174
818,900;40,99487412;29,53840075;31,47638204
819,456;40,99623793;30,78795158;32,21224459
820,011;42,53259105;30,95544416;32,50651794
820,567;41,89320359;31,25337909;33,43976607
821,123;42,45555562;31,51328114;33,52802079
821,678;43,05801689;31,95725322;34,12172593
822,234;44,10605962;31,7775638;33,81678119
822,789;44,366438;31,25374209;33,34318914
823,345;43,45246144;30,65128755;32,41255324
823,900;42,23257248;31,58768749;32,97056998
824,456;42,59130496;29,77477319;32,15922037
825,011;42,64783793;30,12711376;31,76303772
825,566;44,12626655;30,23353728;31,08460814
826,121;43,22994415;29,79403489;32,26911597
826,677;42,35619884;29,82756426;31,79168768
827,232;41,14727701;29,85551598;31,37649208
827,787;41,0298968;29,87142093;31,83251161
828,342;41,82095504;31,06284018;32,36891696
828,897;43,51962389;31,50857308;32,27833403
829,452;42,90686839;32,56432679;32,11020291
830,007;42,20281185;32,24096824;31,96553981
830,562;40,55038024;31,49999007;32,20223293
831,116;41,53871935;32,24377159;31,32010189
831,671;42,35537239;33,31458298;31,4837512
832,226;43,2630327;32,26904788;31,8552749
832,781;42,79136555;32,5119805;31,88370223
833,335;42,91226169;32,32725491;31,65254399
833,890;42,03583599;31,9419637;31,40577014
834,444;43,00751314;32,35494985;31,73705733
834,999;42,73257669;32,1837097;30,98581093
835,553;43,66436902;31,85520541;30,4528867
836,107;43,12389389;31,32030952;29,78570399
836,662;41,99211003;31,47036791;29,47553424
837,216;40,83374971;32,54840641;30,03789862
837,770;41,67306578;31,51933206;29,70393558
838,325;41,50009391;30,82304497;30,01229463
838,879;41,981401;30,85194922;30,18806008
839,433;41,08665924;30,66714929;30,15221563
839,987;41,42599313;31,0277487;31,17375611
840,541;40,68009918;31,48204674;30,91400327
841,095;40,98357165;31,15309783;32,48547846
841,649;41,85695203;30,78884563;32,1509232
842,203;43,36598202;30,23730428;31,7591915
842,756;42,69194576;31,23673198;31,550371
843,310;43,01400191;31,85538379;31,5778475
843,864;43,30234355;32,21870972;32,48393372
844,417;44,54738543;31,11382662;32,60953721
844,971;44,78084474;30,89845535;32,40105393
845,525;44,9959072;29,91117702;32,54293917
846,078;44,19750004;30,8421913;31,51352428
846,632;44,97332004;31,55051197;31,94796582
847,185;44,27911664;30,94585542;31,98113526
847,738;44,46917953;30,89415436;32,85702549
848,292;44,53946785;31,35418774;32,19410735
848,845;44,18452236;30,89914369;31,42461747
849,398;42,62390344;31,7866612;31,62190568
849,951;42,73915483;31,67774774;31,44235333
850,505;43,10395433;33,64313589;32,54571434
851,058;45,13420244;32,03344979;32,8556172
851,611;44,2122036;31,49361619;32,64499333
852,164;43,64958383;31,9682814;32,32661698
852,717;43,03560957;32,26316349;31,3423151
853,270;42,72074675;31,64746924;31,66630269
853,822;42,26155622;30,82224062;31,45687383
854,375;43,06681702;30,92802804;31,17400452
854,928;41,92764035;31,75013053;31,59464876
855,481;41,33810859;31,22868999;31,55461405
856,033;38,6609255;31,69709191;30,47054212
856,586;39,5382675;31,37099792;31,00326702
857,139;38,74955263;31,99527465;31,51208621
857,691;39,98428137;32,39284142;32,67695787
858,244;39,9254989;32,77793247;33,14629128
858,796;40,11590725;33,68596122;32,9902341
859,348;38,57586653;33,68092962;33,57197749
859,901;39,26485887;33,8835743;34,85169075
860,453;38,50853161;33,9646688;34,91803313
861,005;38,94879162;35,04306677;36,83746867
861,557;37,95957188;35,15896227;35,83488892
862,109;38,6774913;35,65880451;36,23911751
862,662;37,94943497;35,53777491;34,69462861
863,214;37,42889799;35,60437069;34,87817172
863,766;37,1202116;36,4763342;34,42411976
864,318;38,84424399;35,41776659;34,24490079
864,869;38,99392978;35,2417166;32,1081062
865,421;41,31275389;36,20181314;31,52163
865,973;41,56095223;35,23363215;30,7126351
866,525;42,15144532;34,18654524;32,44862831
867,076;42,93523497;33,94230142;32,68474545
867,628;43,75932761;34,06558171;33,47478276
868,180;43,2223039;33,84325292;33,16053896
868,731;43,91301039;34,10283314;33,09641226
869,283;44,6776072;34,35107271;33,40486351
869,834;45,27813211;33,39318368;35,23590855
870,386;44,39133405;32,7041138;36,42181144
870,937;43,77196135;32,75054985;36,89215308
871,488;43,27266487;34,27243664;36,66291427
872,040;42,23870436;34,03415875;36,27555122
872,591;40,45546311;34,1055647;36,28165822
873,142;41,27406301;33,50958058;36,42607855
873,693;40,38154498;32,51554065;37,2688537
874,244;39,55732656;33,28669795;37,60389199
874,795;39,1255039;33,75997689;37,68918322
875,346;39,60610123;33,3915595;37,15379561
875,897;41,10559884;33,66680696;36,57167539
876,448;41,2949517;32,53214555;36,43834803
876,999;42,30283381;31,60489611;36,57195531
877,550;43,09274232;30,03338981;36,40956255
878,100;43,11908125;30,87141166;36,89145076
878,651;43,51875851;30,56354289;36,46652196
879,202;42,72693986;31,11848858;36,09018703
879,752;43,51595482;30,68594898;35,32186844
880,303;42,28046866;30,36401667;35,15197166
880,853;42,87699835;30,00627347;35,15426269
881,404;42,11950075;31,25665276;35,56565107
881,954;41,35184932;32,13579505;34,65098022
882,504;41,77430019;33,17823449;34,45535249
883,055;41,45382387;33,26046181;34,2019396
883,605;41,87995467;34,42225365;34,40542258
884,155;42,55319228;33,5247906;34,06493184
884,705;41,66085146;34,83356635;33,99372356
