Filename-->;FLOR_1.RFL8;FLOR_2.RFL8;FLOR_3.RFL8;FLOR_4.RFL8
Mode/Unit-->;;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20;20
Smoothing-->;4;4;4;4
Wavelength [nm];;;;
276,551;18,75868395;39,95566865;54,62294921;13,57607354
277,144;16,8446829;39,64657902;55,09368962;4,186413889
277,737;17,49167083;44,10664001;59,57069882;5,233494482
278,331;19,95147107;36,87221612;65,01469873;13,64991509
278,924;11,94610127;52,95113839;63,10398142;15,72580708
279,517;12,26415285;48,34856049;58,73258269;17,37351194
280,111;27,58190765;61,20031656;58,30449875;14,70379604
280,704;30,50239548;56,63158107;45,68508674;16,69574333
281,297;47,3326047;52,23534858;44,92433243;18,33001261
281,890;41,29565393;45,78370535;42,7784483;18,83568114
282,483;47,44661144;59,86842033;44,55793696;22,78661786
283,077;53,03194231;52,46029722;39,81034614;28,54841951
283,670;61,65674778;56,26928219;40,14006489;27,23204312
284,263;65,58627169;50,2291889;36,08505415;25,89044476
284,856;58,30039442;54,28780866;44,11203168;31,26670344
285,449;50,36940627;53,48178115;35,14099713;20,90711221
286,042;35,76554916;52,82509337;45,3353409;18,89290131
286,634;25,0249998;46,95785109;41,68122439;20,67265929
287,227;25,72753056;50,04857159;49,93383238;12,65501823
287,820;13,78196454;40,77892219;46,44639986;15,22546504
288,413;1,83964716;49,22234575;30,12186729;-3,64505525
289,006;-1,192684923;48,35235399;22,26208172;-11,31713524
289,599;8,557390708;43,35904068;27,81350436;-11,71806194
290,191;12,7436617;38,49873435;23,96842475;-20,83106975
290,784;25,75394908;38,4940147;30,81560873;-6,217209503
291,377;27,83178878;45,0224797;33,05155078;-25,42977986
291,969;29,69097105;41,56654458;39,77030271;-37,92742584
292,562;33,80169006;43,78098236;34,30415519;-23,71465503
293,154;39,72453918;48,66871465;36,25740049;-23,22809331
293,747;42,83185879;44,36727851;40,78648022;-5,846560569
294,339;45,46692548;45,36622036;47,14508451;-0,370278581
294,932;46,20527174;36,26996028;45,45914009;-5,15781328
295,524;50,29610405;50,06718829;49,47952784;8,200000566
296,116;40,44586182;31,93742817;50,69431641;5,996964586
296,709;42,98230282;24,15163152;41,30310589;15,72368294
297,301;48,47451189;32,06937178;33,96876909;21,66203809
297,893;54,99287068;30,34105493;38,11559194;25,49280223
298,486;49,41597377;34,59858366;35,04450428;20,38718788
299,078;52,90378139;32,48666817;45,72576247;14,38231407
299,670;50,77220413;38,71192865;51,93113981;14,79136838
300,262;53,00490532;51,4483807;54,17115922;22,77014281
300,854;49,40374808;52,83661643;48,61078679;25,0666068
301,446;48,0637797;71,03639623;42,34883045;21,09256342
302,038;49,63414708;65,88548433;43,48197244;26,09582157
302,630;43,16215854;77,36351042;39,21723692;28,16662098
303,222;35,1628489;76,86169975;38,1919217;25,39245381
303,814;43,10874748;91,39931995;36,29001055;35,26370281
304,406;36,57595667;91,30808473;30,631419;29,93826979
304,998;44,41182277;91,51944277;21,52457361;25,11363642
305,590;32,86610914;84,78021872;12,60357625;24,14903405
306,182;30,1072571;96,45847005;19,09585587;19,34314776
306,773;36,92192967;62,66424987;22,1699014;21,18465311
307,365;36,87531446;57,51879095;25,08762279;22,02923049
307,957;42,64102559;56,17978329;27,62177624;19,03435431
308,549;49,12916941;53,15711955;26,17532677;19,22641507
309,140;44,30476932;38,57449984;26,69596883;18,90072826
309,732;48,61148783;36,26277192;28,7618078;25,19111042
310,323;30,67444665;32,99999987;32,29731932;23,94557754
310,915;21,88910088;40,31524397;38,75583382;21,51270992
311,506;19,70159678;14,31524777;36,82219294;9,892422492
312,098;19,95819857;19,61238098;36,76287886;17,04858068
312,689;14,53566462;21,24242788;36,60187279;9,456373517
313,281;15,01356549;21,8489788;42,0231419;8,734147394
313,872;0,922794778;22,09764019;46,6375874;8,882257537
314,463;21,04881373;18,55552369;47,259788;5,703909354
315,055;22,83230274;27,13525833;40,8429707;13,14574645
315,646;30,22252561;29,13031889;39,23416105;14,50798109
316,237;38,80788833;21,06748442;31,78615901;13,53801747
316,828;44,35162298;35,834948;40,50761542;23,72668645
317,420;37,7965474;33,50370494;30,54321068;25,75145107
318,011;38,74462939;31,98148991;30,88411132;24,9763484
318,602;36,16619285;32,25391593;23,61556879;26,88905276
319,193;42,798201;47,08377455;18,95226511;22,47714887
319,784;33,9805817;50,7709663;11,03519671;24,36802929
320,375;32,30362011;59,99617863;22,17767357;13,8423553
320,966;21,03356477;62,28147547;26,53701506;13,56179481
321,557;28,3921912;63,12360299;36,09100389;12,29767848
322,148;20,25602277;64,10009837;42,89405734;10,78976618
322,738;28,64516291;60,81804159;46,89275912;-4,670870859
323,329;29,51654084;53,28706642;55,4685911;1,447929988
323,920;39,44387283;61,65758058;58,99543323;3,233736921
324,511;32,04851659;55,87607083;56,16883144;10,65910474
325,102;38,78387742;53,6212653;61,44598065;3,636729146
325,692;34,57944186;39,21186055;61,06770636;11,25226837
326,283;37,73261845;39,10163589;59,07920415;6,800586723
326,874;29,4791673;41,70137075;60,29173531;14,23460818
327,464;30,31778428;37,43085407;53,14096717;11,76698318
328,055;22,12811137;43,25581332;55,80128105;22,69317282
328,645;18,7484091;57,79697864;43,50769155;21,36417225
329,236;12,46726047;48,96991864;37,49999925;23,74233156
329,826;12,32620434;45,01738154;46,12813226;15,02620789
330,417;6,333138241;43,48476387;50,14522927;22,83158272
331,007;14,16368151;52,5815512;43,6687708;18,1923961
331,597;18,42900358;56,21377751;46,29871276;23,48260483
332,188;26,86883218;58,13007989;49,34121611;22,87784714
332,778;30,78769899;58,16778903;45,49582485;21,04153465
333,368;39,18297776;58,54500966;48,22439727;22,68208023
333,958;47,30089487;51,6217788;57,434876;22,20179242
334,548;40,85236727;60,27614343;60,59207246;24,42109742
335,139;40,73883796;56,49378509;49,78137499;30,28184335
335,729;46,23883572;67,1317841;45,77412134;24,94687516
336,319;43,90300411;58,858042;43,75655908;28,8925313
336,909;61,96902894;52,23090904;41,37409464;32,15796775
337,499;59,08523023;51,67552532;33,14862438;36,85368568
338,089;50,99219607;56,9568535;42,84306072;27,55289786
338,679;42,71865259;56,85820221;39,10650005;22,56432834
339,269;44,88486197;54,0156379;36,97398548;29,58854553
339,858;48,38766759;53,39422672;35,88101728;21,48541129
340,448;49,39816629;59,41517343;41,28422723;19,99566756
341,038;43,82418921;44,48727744;42,54671032;27,88726471
341,628;47,6809506;46,98224678;47,98565958;29,74181548
342,218;37,88071273;47,38419012;42,88006547;26,71112166
342,807;32,99016615;39,32508444;42,97589356;14,91384496
343,397;34,88133741;28,37677611;38,50229585;20,33218688
343,986;37,82976713;28,24833624;38,30995386;20,98408121
344,576;34,641875;32,45422977;34,33048386;19,10779271
345,166;34,48873489;28,57996231;31,90721567;27,54120822
345,755;33,71363669;25,76899635;28,45558359;23,85206483
346,345;33,67136281;26,88006069;31,78227993;21,74412017
346,934;29,40435341;30,14947071;34,45488715;17,28540477
347,523;20,67017163;29,76211567;41,11754484;16,04860537
348,113;23,89769087;28,39879088;41,95526642;24,15458777
348,702;24,17836291;41,25552309;40,21531516;27,76005122
349,292;16,18464045;38,68710136;34,20178275;27,10215461
349,881;13,07692404;44,40173825;41,11590711;15,22054272
350,470;11,67818115;44,46949183;45,5794298;9,722530079
351,059;10,88407797;46,98218823;50,01510203;11,84242195
351,648;1,761132687;44,0486701;45,36498702;1,651466503
352,238;4,016234671;39,06134314;39,68456259;-0,860162113
352,827;8,640460269;43,49724413;35,30315908;7,90169238
353,416;7,329402283;44,92327175;38,48105159;11,00275139
354,005;-2,245441795;37,09776629;37,59886142;27,93042595
354,594;11,76602592;38,57204996;42,48059638;20,953257
355,183;6,347657028;27,2164075;39,62203595;23,0027209
355,772;7,099698235;27,66738699;41,13424222;16,18528632
356,361;0,189792241;22,73999841;34,20554752;21,71299875
356,949;4,434488383;26,53100353;32,37741328;40,98588368
357,538;4,172398715;29,77465846;37,74250464;45,89519548
358,127;10,43267902;33,39457055;38,42089954;41,66326855
358,716;9,935483747;43,8697324;38,77144729;43,81593822
359,304;21,50693314;42,68949726;40,10628249;25,04111944
359,893;19,17610747;41,92045646;36,48014593;37,07490236
360,482;27,0578964;49,33905046;31,99048066;41,45950066
361,070;22,84710144;46,69803518;27,92494435;43,98383911
361,659;30,48726852;50,11674292;41,04592953;45,16552101
362,247;35,25817927;46,84343382;42,71703365;38,09598971
362,836;36,03346662;47,27543142;34,96763999;40,9244121
363,424;28,36438926;44,50047258;37,50644925;38,58165289
364,013;31,73594769;42,5024345;32,60758336;30,78616375
364,601;32,47277743;40,36274582;32,19783736;32,86701229
365,190;32,96519349;38,22504696;39,28206692;25,61016381
365,778;30,84745857;32,40688503;39,21176422;26,78415684
366,366;35,96989505;37,72822508;34,08746094;23,97942715
366,955;32,75673977;32,88043813;28,18855268;22,8085855
367,543;34,21052882;35,62559785;29,73556941;15,53965342
368,131;28,19164794;35,28828212;27,46886868;14,17546845
368,719;30,22779446;28,81545301;25,88274871;12,19694144
369,307;25,424328;23,83430391;22,33451321;17,78814117
369,895;24,64227423;23,9763855;22,46055661;19,52569164
370,483;21,44140515;21,92216085;17,63094274;20,65987992
371,071;18,82563791;21,578728;19,1531372;16,7473464
371,659;15,60963406;19,03857807;18,59044689;14,55625197
372,247;17,86190935;17,06578451;17,36400371;7,053849848
372,835;15,28920485;14,50934232;14,36891024;8,479969
373,423;14,91623716;9,847716074;13,42986211;4,511933177
374,011;12,167557;9,634469651;10,74822362;6,133122417
374,599;10,1067198;9,103500775;12,5508339;4,146944066
375,186;5,782918919;7,55615031;9,346385199;4,060434782
375,774;4,726948146;5,052107386;8,893291774;4,48076088
376,362;3,932458673;4,015343209;7,067063852;5,574175784
376,950;4,067630493;4,201620097;7,109822941;5,436248106
377,537;3,318070256;4,401225703;5,967360077;6,956000904
378,125;2,402449116;4,406206679;6,226442957;6,345432468
378,712;2,315344826;4,636632517;5,128554357;6,952886875
379,300;2,543714855;4,12996278;5,474728802;6,217923718
379,887;1,966654558;3,785937853;4,265712593;6,710230609
380,475;3,080212352;4,58822261;5,402086976;6,504988601
381,062;2,71158479;5,213764445;5,312418682;5,904167374
381,650;2,705206421;4,407558559;6,055719928;5,530594826
382,237;2,046393872;3,552970747;5,197208529;5,568375237
382,824;2,041345369;3,185933468;4,834232649;4,76417358
383,411;2,019813284;3,21319525;3,795903626;4,773444153
383,999;1,640439654;3,45358495;4,344350917;4,457478472
384,586;0,919880628;3,489672206;3,995301773;4,345509988
385,173;1,622856006;3,142887826;4,134266875;4,164794923
385,760;1,450817752;2,227202191;3,426982676;4,151648535
386,347;1,529983652;2,034075616;3,533604493;4,003026877
386,934;1,552715025;2,371633674;2,658011103;4,024032196
387,521;2,031196442;2,747178114;3,168022509;3,946934702
388,108;2,048604807;2,43012851;3,352825021;4,39691532
388,695;2,231772548;2,306765569;3,81948141;4,455249349
389,282;2,151375183;2,239097345;3,821195753;4,809003506
389,869;2,893021336;2,202372955;3,673793529;4,757665958
390,456;2,922349462;2,378256107;3,437911277;4,690276242
391,043;3,022642814;2,760183774;3,788339926;4,419306161
391,630;3,292983499;3,110236149;3,657420604;4,633508728
392,216;3,3336168;2,929970577;4,151913249;4,676420082
392,803;3,14769828;2,656238294;4,023451133;4,675568776
393,390;3,39516841;3,225032868;4,310253261;4,849450949
393,976;3,776931439;3,024572206;4,115165594;4,74732902
394,563;4,051758224;3,246670937;4,170812132;4,499480478
395,149;3,665131307;3,089253067;4,371479533;4,705242439
395,736;3,712549314;3,231846602;4,329704276;4,990224883
396,322;3,552515559;3,134044998;4,11355588;5,200456313
396,909;3,745071211;3,091071368;4,402756686;4,919324607
397,495;3,830931594;3,259732535;4,49424282;5,06984268
398,082;3,917687035;3,253025253;4,735701968;5,050983687
398,668;4,035651934;3,263600914;4,676563281;4,896842817
399,254;3,998876399;3,469382137;4,904704315;5,054771971
399,841;4,128104324;3,26874874;5,147537056;5,087334044
400,427;4,337348356;3,479436558;5,398556067;5,099984351
401,013;4,539589435;3,654962104;5,784093027;5,091506979
401,599;4,684527185;3,854985585;6,008718245;5,176613196
402,185;4,552788328;3,944149261;6,104950581;5,159235977
402,771;4,619273366;4,17478214;6,324529005;5,228991807
403,357;4,783912475;4,326232529;6,416261311;5,445134918
403,943;4,932091331;4,525260135;6,87808348;5,463453209
404,529;5,02746606;4,603897426;7,217594079;5,574541907
405,115;5,14014423;4,966402997;7,594561104;5,610861549
405,701;5,48718855;5,215942837;7,930265476;5,812854273
406,287;5,774694518;5,337604571;8,332355777;5,733675764
406,873;6,217653569;5,590150388;8,785131005;5,76448433
407,459;6,633825206;5,988662585;9,333980798;6,062154817
408,044;7,34924947;6,346373553;9,680443648;5,969665698
408,630;7,726577499;6,781070289;10,26851066;6,108014936
409,216;8,11148043;7,073155544;10,51735553;6,402255911
409,802;8,625223942;7,62154785;10,99676606;6,675727832
410,387;9,095493883;7,984738123;11,17579923;7,064392615
410,973;9,510012246;8,341988896;11,65462678;7,063961439
411,558;9,852198828;8,784400668;11,79953642;7,355359222
412,144;10,25772217;9,317789349;12,32845009;7,680702387
412,729;10,66879533;9,468748991;12,48895823;7,883449596
413,315;10,85555284;9,762943158;12,91771697;8,195870953
413,900;11,26682743;10,05911328;13,18645338;8,455470827
414,485;11,73114768;10,47330688;13,75217747;8,65215992
415,071;12,1534839;10,63472005;14,11831926;8,763444611
415,656;12,64944575;10,90206737;14,65160614;8,853305896
416,241;13,02484859;11,31407996;14,93748438;9,338099685
416,827;13,54214901;11,58348237;15,61443738;9,657741609
417,412;14,15552327;11,67569251;15,96224009;9,900948289
417,997;14,84998226;12,14494997;16,5669233;10,24498571
418,582;15,38689727;12,50501111;17,02673072;10,54461714
419,167;16,10037298;12,9649723;17,51740986;10,80235368
419,752;16,54725424;13,16660917;17,81161607;11,06930811
420,337;16,95137051;13,67919837;18,34845993;11,35226673
420,922;17,4143361;14,08398566;18,78819654;11,45849507
421,507;17,99325112;14,37983932;19,35654589;11,57183183
422,092;18,38635352;14,72008164;19,84722802;11,94962612
422,677;18,67358592;15,1990313;20,10132045;12,11213017
423,261;19,12065625;15,60474532;20,33179152;12,43386159
423,846;19,6587533;15,97782672;20,8597714;12,64795089
424,431;19,94707256;16,41691268;21,26211234;12,75637634
425,016;20,20979068;16,88394965;21,65659594;12,9685077
425,600;20,67723099;17,22445774;21,93867131;13,08496998
426,185;21,18237491;17,67360262;22,34893996;13,46870683
426,770;21,56224112;18,12937662;22,49168553;13,73520173
427,354;22,01386808;18,73538207;22,70941662;13,6990157
427,939;22,46580334;19,01032686;23,13228344;14,02498865
428,523;22,92344576;19,29640501;23,60334061;14,06732807
429,108;23,21095116;19,53926155;23,58810383;14,36223969
429,692;23,71937196;19,93727555;24,10348294;14,47863413
430,276;24,2316004;20,0969787;24,36887485;14,58113868
430,861;24,65497858;20,38460862;24,61021083;14,73786046
431,445;24,92211911;20,56253903;24,71908451;14,88957815
432,029;25,41580161;20,78501056;25,05258088;14,92746749
432,613;25,81803386;20,82132856;25,2398462;15,06749832
433,198;26,20505009;21,11809635;25,47051752;15,10005597
433,782;26,37137369;21,31020667;25,72379772;15,28804182
434,366;26,92615083;21,58961053;26,15702786;15,36182308
434,950;27,21375479;21,64088913;26,04337915;15,62443064
435,534;27,65199063;21,89677686;26,15281962;15,80783332
436,118;27,90125467;22,00168301;26,28248928;15,97095762
436,702;28,38652748;22,11718614;26,50043372;15,99726911
437,286;28,47496961;22,10475733;26,62694721;16,10795035
437,870;28,67394883;22,22918953;26,72682299;16,09159208
438,454;28,74566843;22,28578389;26,76991566;16,15419265
439,038;29,01640009;22,38485469;26,72171869;15,98006775
439,621;29,09051872;22,49539082;26,83943011;16,0404265
440,205;29,30538092;22,5034081;27,1335571;16,04405695
440,789;29,41112048;22,60175693;27,2684948;15,885173
441,372;29,68574545;22,83974737;27,4548862;15,88900446
441,956;29,74486925;22,98941926;27,58417733;15,94369906
442,540;29,90035968;23,22284593;27,48826442;15,95198004
443,123;30,0329766;23,2897475;27,63744269;15,94806681
443,707;30,27207246;23,40699716;27,81116352;16,05801598
444,290;30,39307965;23,50229513;27,99942714;16,19612663
444,874;30,59046547;23,56379724;28,01633565;16,14542255
445,457;30,65283361;23,76100126;28,04924629;16,03951214
446,040;30,7015936;23,94211405;28,19544539;16,09873267
446,624;30,81442141;23,82920527;28,24463978;16,06723736
447,207;31,02216473;23,99288926;28,20446522;16,00763549
447,790;31,17326096;24,00007593;28,39252995;16,03079774
448,374;31,25836426;24,08880172;28,404979;16,08322903
448,957;31,53793236;24,2078678;28,44342339;16,10878713
449,540;31,68141834;24,37539311;28,61252482;16,076151
450,123;31,65820123;24,47983938;28,59711296;16,05973769
450,706;31,7059171;24,41482035;28,72041717;16,16737191
451,289;31,9591268;24,29646289;28,61593976;16,18109373
451,872;32,02713252;24,47352637;28,63010418;16,16001479
452,455;32,01978338;24,41963179;28,696796;16,13969414
453,038;32,0464232;24,50002408;28,82023125;15,98790258
453,621;32,19083156;24,52474831;28,84927519;15,92355023
454,204;32,19654924;24,52785945;28,85923222;15,72993203
454,787;32,24345098;24,40208018;28,81510939;15,73277765
455,369;32,35657734;24,41808375;28,95313183;15,72885999
455,952;32,494217;24,46596237;28,79096843;15,64113134
456,535;32,42688378;24,60888984;28,85518458;15,59082706
457,117;32,33877662;24,5973398;28,87881744;15,60406592
