Filename-->;ENVEZ_1.RFL8;ENVEZ_2.RFL8;ENVEZ_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
530,228;2,43180889;3,866920966;2,503976048
530,806;2,501971448;3,947378307;2,533516293
531,384;2,496655378;3,944934289;2,476553841
531,962;2,49335686;3,969535963;2,570034556
532,539;2,532063048;4,014840346;2,486390226
533,117;2,50615409;4,032443193;2,52733513
533,694;2,557911342;3,985460947;2,527541696
534,272;2,522585523;3,983627636;2,614820781
534,849;2,583615175;3,98861646;2,611637059
535,427;2,569756132;4,018416868;2,633915921
536,004;2,50003195;4,039038348;2,590222449
536,582;2,512725795;4,020573441;2,612991218
537,159;2,53028925;3,96154605;2,599117455
537,736;2,413183196;3,875355186;2,627903721
538,314;2,399380396;3,843048982;2,581751238
538,891;2,396481521;3,928231703;2,613927617
539,468;2,393326304;3,935035353;2,584203569
540,045;2,406757294;4,017761239;2,584818073
540,622;2,413394973;4,046412855;2,561914512
541,199;2,406074769;3,965870033;2,578128357
541,776;2,410758996;4,015857781;2,596155068
542,353;2,355337577;3,98414805;2,625082401
542,930;2,431855374;4,060940569;2,635691176
543,507;2,432871903;4,072138096;2,661340869
544,084;2,341181557;3,991140778;2,557651876
544,661;2,394511245;3,972027093;2,575890268
545,238;2,438598786;4,036558938;2,623458074
545,815;2,438344412;3,992895609;2,626716135
546,391;2,440413983;4,008382299;2,649446624
546,968;2,439266715;3,94782601;2,608136803
547,545;2,493594273;3,996742887;2,617607565
548,121;2,423786654;3,983733923;2,654581859
548,698;2,435619972;4,035507636;2,660694097
549,274;2,514958345;4,119014352;2,629752866
549,851;2,481976663;4,092642278;2,641203708
550,427;2,430880794;4,00933061;2,635952064
551,004;2,408493223;4,091822351;2,649441477
551,580;2,463821452;4,22814761;2,596129225
552,156;2,51922763;4,296295523;2,62802965
552,732;2,52648992;4,331712266;2,684749456
553,309;2,586141568;4,326109059;2,690707042
553,885;2,599885093;4,309537998;2,742632227
554,461;2,575161642;4,337375087;2,847833786
555,037;2,532266665;4,326557475;2,834209473
555,613;2,614452059;4,413342514;2,793079661
556,189;2,678617916;4,404084777;2,830187571
556,765;2,69295703;4,357953903;2,904605285
557,341;2,613137528;4,366090166;2,942859531
557,917;2,59816364;4,370238394;2,887414638
558,493;2,617369538;4,443885828;2,906682622
559,069;2,620717984;4,447050237;2,911498941
559,645;2,631658709;4,398801393;2,89080865
560,220;2,645463636;4,441670785;2,924429527
560,796;2,593275077;4,472022746;2,972203529
561,372;2,594534935;4,502474534;2,957265331
561,948;2,616299552;4,550256655;2,986182503
562,523;2,723397779;4,669814724;3,013423987
563,099;2,779414873;4,71397539;3,077687628
563,674;2,802656486;4,813911663;3,08643261
564,250;2,772113706;4,91964542;3,065811287
564,825;2,81979153;5,040820781;3,095662876
565,400;2,952349396;5,185336003;3,135026706
565,976;3,020343146;5,275169784;3,185581929
566,551;3,051142185;5,350978675;3,332890037
567,126;3,151921315;5,466461146;3,345218306
567,702;3,180560476;5,49992179;3,362182181
568,277;3,20947194;5,5830224;3,382794397
568,852;3,281727626;5,680525961;3,436392982
569,427;3,362271042;5,802264525;3,468617905
570,002;3,388406308;5,914086533;3,556835303
570,577;3,405152582;6,008036069;3,646406309
571,152;3,46522832;6,122161596;3,819061782
571,727;3,559332263;6,285736167;3,876283933
572,302;3,561534309;6,436734916;4,024187706
572,877;3,675181368;6,635537158;4,127976558
573,452;3,757068566;6,801556899;4,221783038
574,026;3,820834113;6,973189857;4,348684382
574,601;3,966017789;7,13663492;4,574421159
575,176;4,11341124;7,300723997;4,709863283
575,751;4,250005851;7,436113693;4,82255842
576,325;4,384940443;7,603770741;4,853273774
576,900;4,539295877;7,901253471;5,004496818
577,474;4,697579478;8,144076446;5,096243504
578,049;4,827651671;8,4014659;5,206555529
578,623;5,031010244;8,707509816;5,384845967
579,198;5,169940803;8,856282753;5,567986711
579,772;5,385852997;9,126029989;5,780433339
580,346;5,625808979;9,465285097;5,944049285
580,921;5,828864522;9,813601484;6,210617102
581,495;6,004245946;10,1660969;6,457963894
582,069;6,190115382;10,33054263;6,70730792
582,643;6,375126714;10,59635527;6,973899464
583,218;6,577690856;10,87120586;7,303865266
583,792;6,814131458;11,15199285;7,59008153
584,366;7,14990765;11,55434069;7,870243155
584,940;7,389871838;11,9168846;8,110142163
585,514;7,605123676;12,28143515;8,437921274
586,088;7,867868354;12,6616588;8,688873344
586,662;8,157642077;12,99506687;8,999910563
587,235;8,414710906;13,42543236;9,287891677
587,809;8,81766929;13,80869889;9,70786689
588,383;9,252952061;14,28507929;10,05888764
588,957;9,630914845;14,7998711;10,49867756
589,530;10,02778986;15,22279718;10,9516494
590,104;10,3837928;15,6930206;11,38560424
590,678;10,70131142;16,09745563;11,85295093
591,251;11,13806131;16,60851109;12,2720834
591,825;11,56002601;17,07854177;12,80402893
592,398;12,02055383;17,64043838;13,19413259
592,972;12,3698922;18,15886312;13,62774029
593,545;12,71003032;18,58494591;14,09686334
594,118;13,05941903;19,0993448;14,62376313
594,692;13,48120634;19,72550708;15,17478136
595,265;13,94584948;20,21566463;15,72958569
595,838;14,48065476;20,72566766;16,26332264
596,411;14,89225318;21,1941135;16,92149061
596,985;15,32797671;21,71880874;17,44428129
597,558;15,84525977;22,2331812;18,12373045
598,131;16,40083912;22,78184438;18,67514683
598,704;16,87846265;23,30776488;19,3566065
599,277;17,42684716;23,91225922;19,86309144
599,850;17,96746836;24,36916164;20,45709524
600,423;18,42518349;24,90328527;20,99601624
600,996;18,91799024;25,50572847;21,6426136
601,568;19,45783179;26,08666221;22,20629167
602,141;20,05025362;26,68947841;22,84898375
602,714;20,59031241;27,25108082;23,39757086
603,287;21,09250688;27,86401252;24,0443172
603,859;21,6939285;28,48217498;24,68608115
604,432;22,25080575;28,87214702;25,38922776
605,004;22,66680471;29,44361288;26,03307876
605,577;23,269212;29,97333615;26,63682193
606,149;23,84186282;30,42936044;27,22927844
606,722;24,27263416;30,89083134;27,74513009
607,294;24,71044946;31,34614948;28,36201584
607,867;25,0838104;31,8388398;29,02952086
608,439;25,5488176;32,24151332;29,62554017
609,011;26,09659242;32,61865182;30,27759809
609,584;26,62145019;33,22327382;30,79996872
610,156;27,20950801;33,75293828;31,30021936
610,728;27,72899191;34,30290161;31,98393202
611,300;28,24514505;35,05502318;32,58613382
611,872;28,7321841;35,57256537;33,29540101
612,444;29,27402772;36,12931833;33,92107369
613,016;29,96631867;36,59882351;34,57877239
613,588;30,52018644;37,17496209;35,23932197
614,160;30,90674741;37,73049728;35,73149556
614,732;31,38318877;38,19578758;36,3252186
615,304;31,88942486;38,67752591;37,0225304
615,876;32,43088897;39,07316315;37,73024312
616,447;32,93090014;39,57051051;38,34804857
617,019;33,48250294;40,2315526;38,95256287
617,591;34,07461466;40,71837839;39,51221816
618,162;34,52727939;41,16801535;40,1295956
618,734;34,97416579;41,53456951;40,64637221
619,305;35,52690326;42,04973447;41,342966
619,877;36,12148106;42,51033328;42,02620972
620,448;36,58350423;43,09415469;42,62913502
621,020;37,05360225;43,66030875;43,1497785
621,591;37,56246052;43,81190002;43,88402691
622,162;38,18126491;44,01377074;44,51064978
622,734;38,58735591;44,41547263;45,2772514
623,305;39,08857653;44,69125384;45,74303469
623,876;39,51635701;45,18367031;46,4213936
624,447;39,930369;45,80904571;46,9988973
625,019;40,29944819;46,15598591;47,66532464
625,590;40,68032675;46,38747632;48,16679709
626,161;41,0180256;46,7856421;48,6588487
626,732;41,34299415;47,0179588;49,17945327
627,303;41,65584502;47,40370475;49,72644813
627,874;42,08945673;47,7737825;49,97487307
628,444;42,4118002;48,22382518;50,5975087
629,015;42,89261579;48,57113858;50,89076829
629,586;43,17442012;48,6519026;51,371906
630,157;43,30349658;48,98659289;51,81525219
630,727;43,73520873;49,29618703;52,35282683
631,298;44,13959207;49,46172561;52,74961363
631,869;44,41382978;49,97854915;53,21930635
632,439;44,68319914;50,32831578;53,64890001
633,010;44,9435539;50,6626496;54,12083271
633,580;45,22067725;51,04617348;54,28418592
634,151;45,44892278;51,32069797;54,88043202
634,721;45,82408883;51,57681007;55,20254708
635,292;46,26418831;51,81459323;55,66377076
635,862;46,40054641;52,11439446;56,00326583
636,432;46,50135753;52,37853524;56,48085342
637,002;46,81563477;52,47618523;56,61484201
637,573;47,10373182;52,72695438;57,11911984
638,143;47,2829104;53,00062001;57,3940465
638,713;47,49834886;53,03599831;57,88484876
639,283;47,77878767;53,01816174;58,10937045
639,853;47,97298759;53,26549233;58,46138778
640,423;48,18654589;53,5256207;58,36600931
640,993;48,66766678;53,57521222;58,71433513
641,563;49,04680785;53,67495058;58,91610421
642,133;49,37934342;53,9051599;59,26180496
642,703;49,60156619;54,03523543;59,23910932
643,272;49,80280707;54,08366797;59,55465212
643,842;50,06722962;54,14886787;59,85255042
644,412;50,01770702;54,32522708;60,18483854
644,981;50,2280475;54,30991045;60,32854241
645,551;50,26698834;54,16480387;60,63711845
646,121;50,16541964;54,19749832;60,72322927
646,690;50,10867891;54,25293737;60,89804749
647,260;50,0789848;54,11825878;61,18278206
647,829;49,98084044;53,987454;61,17975838
648,398;50,1253312;53,92249446;61,30995336
648,968;50,01713455;54,06875335;61,15500917
649,537;50,14741196;54,03719966;61,12512732
650,106;50,08712057;54,1710096;61,16377845
650,676;50,34523969;54,33504461;61,47026147
651,245;50,44683374;54,28876962;61,54540957
651,814;50,49070808;54,35994545;61,65265534
652,383;50,47747909;54,52049917;61,49421903
652,952;50,54825737;54,59824954;61,74250114
653,521;50,5884304;54,62785795;61,83930335
654,090;50,67529993;54,60710911;62,15237795
654,659;50,84209196;54,43572281;62,38251161
655,228;50,96035811;54,38872362;62,58711969
655,797;50,8117012;54,27013301;62,5285774
656,365;50,9312214;54,52260192;62,44368886
656,934;51,08088593;54,52353996;62,69312499
657,503;51,22251132;54,53282017;62,69625345
658,072;51,20654759;54,4540022;62,75871533
658,640;51,35696997;54,43950111;62,80807127
659,209;51,42470929;54,59900333;62,65753499
659,777;51,49479367;54,78509088;62,65985223
660,346;51,39504736;54,66068546;62,59286644
660,914;51,5943052;54,84622748;62,5134122
661,483;51,798551;54,69789703;62,75552838
662,051;51,85431056;54,46689051;62,64434974
662,619;51,84742043;54,38357614;62,66017101
663,188;51,85191213;54,43096112;62,55438757
663,756;51,54889231;54,32587033;62,6095825
664,324;51,33577754;54,18323271;62,63587795
664,892;51,39637931;54,16370315;62,61009159
665,460;51,55427116;54,20613294;62,62013183
666,028;51,31587964;54,05594437;62,70201484
666,596;51,05869568;54,03205962;62,62263394
667,164;51,04734319;54,1468017;62,49801179
667,732;51,02222648;54,11943654;62,39568212
668,300;51,01666777;54,00289131;62,63599558
668,868;51,12501534;53,92235826;62,42631871
669,436;51,33712097;53,64004099;62,5468128
670,004;51,25400425;53,74426745;62,44555908
670,571;51,1451904;53,67437034;62,52584859
671,139;51,30395566;53,69151286;62,60158454
671,707;51,22397684;53,57126997;62,70476762
672,274;51,08657647;53,4691362;62,96445874
672,842;51,04948682;53,69879772;63,14359244
673,409;51,05220595;53,53468525;63,07003932
673,977;51,16391575;53,68286994;63,19579035
674,544;51,11966132;53,96686975;63,03309135
675,112;51,23392823;53,71493183;63,18706821
675,679;51,46423187;53,87783005;63,02131426
676,246;51,45388106;53,8473301;63,08724804
676,814;51,60413303;53,84749356;63,23821681
677,381;51,89022414;53,8641317;63,1363763
677,948;51,98410001;53,67649851;63,21067868
678,515;52,22162821;53,94700855;63,39088771
679,082;52,29342853;54,11124878;63,48600972
679,649;52,24825395;54,18670618;63,94261605
680,216;52,23498041;54,45461639;63,93714277
680,783;52,22416531;54,58009242;64,40878247
681,350;52,38670494;54,86170507;64,4729477
681,917;52,48330813;55,16376418;64,45272473
682,484;52,37497462;55,33336067;64,58035503
683,051;52,40895198;55,62429226;64,9970057
683,617;52,55133244;55,7161224;65,05446801
684,184;52,67081618;55,68496991;65,24513078
684,751;52,9713075;55,72037335;65,19204894
685,317;53,07722431;55,99621598;65,49002666
685,884;53,11037993;56,10971018;65,3882087
686,450;53,18194322;56,10129517;65,56192014
687,017;53,41671537;56,35520749;65,89761588
687,583;53,82027565;56,81409325;66,3405706
688,150;54,28892394;57,01736444;66,41138673
688,716;54,38226079;57,33837546;66,74917894
689,282;54,71790089;57,54138927;66,90236156
689,849;54,85913532;58,10289055;67,34491478
690,415;55,04496486;58,07228766;67,36304478
690,981;55,67687973;58,37144842;67,55285686
691,547;55,72916782;58,72903767;67,86526468
692,113;55,550982;58,83220827;67,98707575
692,679;55,63998024;58,95911602;68,01643263
693,245;55,60869572;59,07543395;68,27172171
693,811;55,94268639;59,32550449;68,29576527
694,377;56,00716881;59,71251653;68,46002862
694,943;56,25927505;59,76223525;68,43337704
695,509;56,41848499;60,09210363;68,80536585
696,074;56,42303447;60,07209062;68,95291346
696,640;56,68419747;59,77043293;68,6528742
697,206;57,19690618;59,84405333;68,54489691
697,771;57,23366128;59,93458087;68,45996643
698,337;57,52674964;59,98354372;68,45438777
698,903;57,44637659;59,98429612;68,55536368
699,468;57,61646209;60,02825907;68,62849596
700,034;57,48248942;60,07594566;68,74683146
700,599;57,8004186;60,16937923;68,68927383
701,164;57,73909857;60,12975551;68,79002619
701,730;57,87380435;60,50941435;69,24585159
702,295;57,87787338;60,59252325;69,3359843
702,860;58,11461017;60,71221437;69,59701249
703,426;57,93177155;60,86415523;69,9272355
703,991;58,11666158;60,88163656;69,7339166
704,556;58,03023681;60,97517479;69,8111852
705,121;58,6356168;61,03054922;69,8689361
705,686;58,26222331;61,08905558;69,85967933
706,251;58,60862365;61,08618143;69,72844348
706,816;58,67600282;61,16819836;69,634646
707,381;58,60814322;60,85312505;69,92490115
707,946;58,52420111;60,92775061;69,8427571
708,510;58,85902589;60,76112679;69,40130745
709,075;58,73865244;60,75119058;69,88409831
709,640;58,9629302;60,48863423;69,884181
710,205;58,6493302;60,26914874;69,97748379
710,769;59,08966371;60,36516337;70,18439122
711,334;59,03459288;60,51691072;70,57762207
711,898;59,12125166;60,55820679;70,70378448
712,463;59,29406684;61,10820939;70,39958608
713,027;59,40560399;61,04352947;70,49981981
713,592;59,50540497;61,08459491;70,66999028
714,156;59,72585999;61,5533858;70,49514356
714,720;59,59982614;61,67915942;70,83714833
715,285;59,65829023;61,97205669;70,64782921
715,849;59,52778237;61,75341283;70,49522524
716,413;59,04807352;61,57429341;69,99782616
716,977;58,90978878;61,59497174;70,13696766
717,541;58,8837568;61,08003008;70,23371451
718,105;58,9146495;61,03308539;70,34706289
718,669;58,78939253;61,21452799;70,41393128
719,233;59,04258241;60,5292806;70,53851194
719,797;59,28382917;60,56510331;70,02376829
720,361;59,55107489;60,58529321;69,94233119
720,925;59,4257631;60,70434674;70,08455387
721,489;59,85262648;61,05566237;70,50624056
722,053;60,41814032;61,09026034;70,5374434
722,616;60,58684705;61,44383633;70,89875664
723,180;60,65084376;61,46009229;70,77469448
723,744;60,65874075;61,24498993;70,63386657
724,307;60,69013033;61,74243577;70,32345524
724,871;60,73778353;61,76017607;70,58604738
725,434;60,77808722;61,96106461;70,86450714
725,998;61,38417351;61,97052645;70,89970192
726,561;61,68453816;61,80810742;70,58267444
727,124;61,75193613;61,53807029;70,44906666
727,688;61,54251572;61,62983128;70,01485003
728,251;61,62517657;61,28743378;69,74379808
728,814;61,95957593;61,57253532;69,80993559
729,377;62,04004805;61,06376417;69,92495801
729,940;62,2736776;61,47457841;70,0478536
730,503;62,14252502;61,05835026;69,59763876
731,067;62,23341601;61,25175318;69,69835692
731,630;61,82986526;61,16442743;70,13770227
732,192;61,54589215;61,32469959;70,07516225
732,755;61,80210803;61,36758605;70,28554237
733,318;61,78308423;61,6867598;70,80277769
733,881;61,57887852;61,54343949;70,89451696
734,444;61,60981837;61,87853422;70,75281165
735,007;62,05198951;61,29669321;70,63048349
735,569;62,51669679;61,51106753;70,94626547
736,132;62,14478397;61,37727999;70,78179274
736,694;62,52505472;61,44179307;70,41781259
737,257;62,13634752;61,02183174;70,93054397
737,819;62,17918351;60,74183175;71,19128478
738,382;61,93069371;60,91150443;71,07689969
738,944;62,01821426;61,17162564;71,08225339
739,507;61,86553537;60,74775949;71,62372334
740,069;60,86923911;60,76374093;71,7375991
740,631;60,17538873;60,45936974;71,99025046
741,193;60,35592101;60,25021505;71,8926597
741,756;60,26208872;60,32875188;72,47779689
742,318;60,73465089;60,90442563;71,653473
742,880;61,14943164;61,15711913;71,10607921
743,442;61,37352508;61,06687611;70,76941138
744,004;61,23480519;60,5418503;71,0139667
744,566;61,61438223;60,85983471;70,8048308
745,128;61,74219543;61,07380243;70,908057
745,690;62,02776255;61,32826249;70,74182467
746,252;61,89421226;61,53957636;71,04063885
746,813;61,84560254;61,63992943;70,91980407
747,375;61,80767905;60,92621771;71,35060358
747,937;61,65474074;60,58502291;71,52222094
748,498;61,69021002;60,37820034;71,95987927
749,060;61,96725025;60,55489989;71,41705281
749,622;61,33956445;60,41208733;71,02183838
750,183;61,69420351;60,77285896;70,18477263
750,745;61,58948633;60,35808915;70,26858896
751,306;61,47022452;60,54904658;70,27943438
751,867;61,30308866;60,38838447;70,05642305
752,429;61,49119006;60,88341273;70,01913748
752,990;61,00493504;60,90485552;70,13681693
753,551;61,14886445;61,30391061;69,89465285
754,112;61,39803506;61,32872793;70,29171369
754,674;61,81014967;61,79690806;70,83713551
755,235;61,73329534;61,92342371;71,09993849
755,796;61,87902337;62,23942272;70,70423482
756,357;61,81478986;61,93557145;70,48633078
756,918;61,59096468;62,01124845;70,44075725
757,479;61,00922484;62,04140628;70,58371668
758,039;60,76301123;61,90034641;70,38541116
758,600;60,65939545;61,44731382;70,71172352
759,161;59,48688853;61,26819022;69,9871579
759,722;58,79743892;60,64247158;69,23076432
760,283;58,54165721;59,46590824;69,78970377
760,843;57,56172069;59,98707445;70,04249884
761,404;58,12392;60,05867624;69,62960336
761,964;59,46376166;59,79479729;69,63714606
762,525;59,40841438;59,78022958;69,54216388
763,085;60,29990557;60,07564186;69,69792032
763,646;60,70110685;60,843427;69,0077846
764,206;61,48131566;60,94132677;70,25067392
764,766;61,59233957;61,32376857;70,69498782
765,327;61,65688189;61,4178101;70,53259268
765,887;62,37374367;60,93698694;70,99615369
766,447;62,32658475;60,7037076;71,85295387
767,007;61,68152684;61,84246733;71,35922636
767,567;62,27989496;61,42549163;71,1665862
768,127;62,09398633;61,93069753;71,12208173
768,687;62,38026915;61,62546665;71,1043174
769,247;61,89828414;61,28969486;70,71772169
769,807;62,05835226;61,2821797;70,47414846
770,367;62,26864987;60,97637444;70,99492643
770,927;62,42552312;61,1100477;70,85851701
771,487;62,35880852;61,13819769;70,02870807
772,047;62,46329575;60,54069906;70,37401518
772,606;62,62609231;60,86653999;70,44365476
773,166;62,57586602;60,14029934;70,71888376
773,726;62,21383472;59,60449651;71,11846829
774,285;62,48211654;60,14295498;71,47451466
774,845;62,95098447;59,96609137;70,98872897
775,404;62,6300859;60,64352005;70,395021
775,963;62,93665919;60,61108089;69,97863722
776,523;62,64098413;60,65682312;70,35702344
777,082;63,51813294;60,48497042;70,622868
777,641;63,39087477;60,39672069;70,73466522
778,201;63,44730438;61,06595745;70,20810629
778,760;63,07925952;61,76233107;70,11934783
779,319;63,01433479;61,47479135;69,5314374
779,878;62,38413772;61,18763683;70,22953381
780,437;62,61632183;61,12910753;70,833616
780,996;61,98520978;60,89834371;71,55040451
781,555;61,72139281;60,45804539;71,60073135
782,114;61,01471587;60,37057698;70,91242099
782,673;60,74110526;61,04109994;71,03711619
783,232;60,77272867;60,58186436;71,56294
783,790;61,15044047;59,9461966;71,47369977
784,349;61,50449796;60,50221096;72,13530396
784,908;61,78955149;60,37886308;72,55397438
785,466;61,20040114;60,31552373;72,2266878
786,025;61,537081;60,09105296;71,42607837
786,584;62,21983631;60,53781681;71,9906049
787,142;61,87467798;61,29263917;72,89371907
787,701;61,99252527;60,75197462;72,3968218
788,259;62,22533911;61,36690477;72,09875487
788,817;61,92074833;61,40247895;71,91092305
789,376;62,44299017;61,56793162;71,00734747
789,934;61,94171494;62,18932352;70,65381465
790,492;62,72631325;61,76883986;70,33074811
791,050;62,42500183;61,7631714;70,0762552
791,608;62,26283717;62,1597979;68,77023111
792,167;62,61707411;61,4133838;68,79963178
792,725;63,5922671;61,66706212;68,82586231
793,283;62,59321394;60,66167111;68,94619737
793,841;62,60943953;61,32756333;68,9019868
794,398;61,9175509;60,6089919;68,94005577
794,956;62,21561142;60,50828066;69,02539412
795,514;61,65600891;61,07176009;69,92457524
796,072;61,76635158;61,84259806;70,56865189
796,630;61,08528963;61,49062827;71,09652356
797,187;61,15005403;61,85789066;70,4080126
797,745;59,81340813;61,47622094;70,30991826
798,302;60,66494657;62,46596142;70,34101131
798,860;61,173223;62,6945342;71,06281432
799,417;61,16545027;63,5617812;71,24332995
799,975;60,21134163;63,23172187;70,91116022
800,532;60,31343134;62,65408989;69,61842147
801,090;59,89419876;61,18807848;70,09265302
801,647;60,21134475;60,81483832;70,43138468
802,204;59,26417136;60,15694215;70,87163676
802,761;60,16648099;60,70241139;71,28252073
803,318;60,03197387;60,57449392;70,79550844
803,876;60,12333569;60,36823425;70,44402187
804,433;60,01908683;59,9700542;71,01538913
804,990;61,22686739;60,05883408;70,2758932
805,547;60,90033709;60,00030694;71,04345548
806,104;61,59341246;60,98250084;70,75968997
806,660;61,64510153;61,05377626;70,64648921
807,217;63,11817714;61,12420479;70,00593479
807,774;62,81177652;60,48356572;69,33608695
808,331;62,80228755;59,80209723;68,37733439
808,887;62,47687941;58,25374909;68,71407244
809,444;61,87288101;58,21393739;67,83960328
810,001;61,4289354;58,00230785;68,34321979
810,557;61,65076726;58,9321851;67,67938903
811,114;61,30205797;58,48381947;67,16963015
811,670;61,42504545;59,14701382;65,57655033
812,227;60,73360685;58,43958267;66,02573646
812,783;60,8291824;58,41021485;65,9038977
813,339;60,20244179;58,50322815;68,04386527
813,895;60,44586626;59,57476488;67,00552761
814,452;60,35360672;58,37480589;67,37112719
815,008;60,78679498;58,54025061;66,8944903
815,564;60,20077002;56,78161348;66,71238614
816,120;59,20799369;57,99220795;66,45143966
816,676;58,61220005;57,68329932;67,63678936
817,232;57,71925236;58,74077669;67,68956537
817,788;56,946419;58,88238879;68,30563996
818,344;58,8043027;59,56531995;68,22405064
818,900;57,91188725;59,26799758;68,00124547
819,456;58,74836567;60,16360797;68,24910517
820,011;57,82531528;60,0449073;69,08767254
820,567;59,10069849;61,27892895;70,02612793
821,123;59,21815813;59,8731616;70,04526298
821,678;59,5702719;60,12112159;69,74715861
822,234;59,7713254;59,03524246;69,29971915
822,789;59,22553655;59,60476632;68,85054336
823,345;58,7280058;59,60482912;68,6205794
823,900;58,58794788;59,76171011;67,89088647
824,456;58,56645504;59,42785968;67,89636016
825,011;58,61233552;60,08536441;67,02863932
825,566;57,73381548;59,34937602;66,51038801
826,121;57,56745723;59,26906858;66,61941204
826,677;57,22051335;58,49239003;67,09090079
827,232;58,02784424;58,51193927;66,88457271
827,787;58,06274408;56,92164616;66,73559608
828,342;57,83509979;57,06119411;66,30133425
828,897;58,38368903;56,30038908;68,15489339
829,452;57,75851098;56,49990346;67,09615358
830,007;57,26685741;55,87324588;67,41350599
830,562;57,66295568;56,09523796;67,28474887
831,116;59,18907736;55,94908537;66,89753552
831,671;60,05414143;56,23917734;66,66280808
832,226;59,86272745;57,33041202;67,0410545
832,781;60,44075496;58,49171217;67,61626622
833,335;59,45539581;58,35569379;67,48735624
833,890;58,83271024;59,50008269;65,32590202
834,444;58,39812345;60,00595788;66,42827827
834,999;58,76589011;61,15336247;66,39741549
835,553;58,88018002;61,11715767;67,12443659
836,107;59,41807694;61,46322395;67,49695795
836,662;59,64282142;61,09787744;68,77917627
837,216;58,74872692;60,09128154;67,98328889
837,770;58,56260148;59,65953107;68,44664832
838,325;58,400267;59,04033711;68,53830657
838,879;58,08748094;58,26833232;70,73505651
839,433;59,20108473;57,41264557;68,66890197
839,987;59,12836566;56,92979831;69,39142147
840,541;59,12286793;56,71384379;68,77552622
841,095;57,1895508;56,77843092;68,22189132
841,649;56,25599182;57,43139087;66,24850195
842,203;56,65725238;58,06197279;66,99555346
842,756;56,96504703;58,71325017;67,15472979
843,310;58,11309257;59,66426939;67,05493828
843,864;60,00531883;61,14330977;66,69050091
844,417;59,4828182;61,57237688;67,89325318
844,971;58,94043187;61,55958471;66,83448028
845,525;57,57665;61,94683853;67,88684023
846,078;57,41324098;62,10005074;69,00548244
846,632;58,45590972;61,5252808;69,80259455
847,185;59,21934806;62,0263686;68,95066034
847,738;58,85303366;61,74226961;68,20170769
848,292;58,52196079;60,7204568;67,71395932
848,845;56,98289861;59,14774497;67,50296174
849,398;58,41280493;58,86031133;67,4283591
849,951;58,95604306;57,73736214;68,07253309
850,505;60,10322224;57,49446067;66,57790365
851,058;61,51320468;57,19654772;64,40886313
851,611;60,28519756;56,81732459;64,39795492
852,164;60,01104323;56,05030193;65,77408854
852,717;59,62699804;55,28282931;64,85236357
853,270;59,11805891;54,60305485;64,23475672
853,822;59,95690932;56,91474014;62,88274002
854,375;58,67210138;56,24825567;64,47801005
854,928;59,60995836;55,84338973;63,71085115
855,481;59,40110569;55,18566483;63,24561318
856,033;58,84067486;57,08698214;62,60993302
856,586;59,96291152;57,89673388;62,51870998
857,139;60,46151683;58,54343993;62,4204766
857,691;61,44006887;59,57038385;63,65632472
858,244;62,02229825;60,30903183;64,27904895
858,796;62,1691488;57,96396861;66,16829185
859,348;62,30843515;60,11094801;65,18872587
859,901;62,310731;61,38757681;65,77919095
860,453;63,28814684;62,70261883;66,95546372
861,005;62,98616762;61,24539786;68,78403701
861,557;62,25087769;60,63501538;69,17461188
862,109;61,69405712;59,74989113;69,44600086
862,662;61,29687153;59,95211044;69,20430511
863,214;60,99535455;60,32811519;69,69941197
863,766;60,49001347;61,41347051;68,08901188
864,318;59,77080262;59,424276;69,0078775
864,869;60,29908013;60,09553299;69,26522491
865,421;60,14077847;60,20343492;68,61103419
865,973;61,0328218;60,76872897;68,17844524
866,525;61,38862535;61,50818703;66,74879628
867,076;61,91434439;63,36871086;66,26349028
867,628;62,92402425;61,53481695;67,27573654
868,180;64,1744862;62,31819921;64,12153517
868,731;63,7259504;61,45833471;63,00238762
869,283;63,98992146;62,31119173;61,24775591
869,834;63,48531173;61,24483527;62,08459098
870,386;63,07429022;59,72805493;61,21565618
870,937;63,12077769;59,15279955;62,58487078
871,488;62,97981523;57,35820548;64,00405947
872,040;61,75024892;55,14027617;63,37857502
872,591;61,87951754;55,29882997;61,90066183
873,142;59,59710117;52,42551551;66,19176328
873,693;60,26334396;54,57905943;67,66152674
874,244;61,18246558;55,294044;67,40394568
874,795;60,93868921;55,08014786;66,30540824
875,346;59,89178211;53,34850416;68,32268601
875,897;60,31024299;52,77573717;65,9344753
876,448;58,6979535;53,76128748;67,70265828
876,999;59,3031087;54,79859859;68,82880262
877,550;58,19976946;55,42625173;68,84661424
878,100;59,63406734;56,38357615;67,22929138
878,651;59,82989265;54,83642761;69,61272831
879,202;59,95816977;54,22934822;71,38644298
879,752;59,68499856;54,60099532;70,84529932
880,303;60,08669827;54,7427615;69,52121352
880,853;58,78279242;54,0935297;70,80718375
881,404;59,92562909;54,73729906;69,0398414
881,954;60,61960828;53,43864905;68,83842235
882,504;59,72204557;53,22637938;68,18105515
883,055;59,6680289;54,85305462;68,48285856
883,605;58,78710391;55,75329419;65,23624329
884,155;58,72057702;56,28071747;65,20579358
884,705;59,40391662;56,41059132;66,10719495
885,255;59,59599258;58,00983246;65,69527206
885,805;59,90009981;59,24547794;64,6833889
